,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],N2,AR,H,O2,O,OH,H2,H2O,HE,HO2,H2O2,CO,CO2,HCO,C,CH,T-CH2,CH3,CH2O,HCCO,C2H,CH2CO,C2H2,S-CH2,CH3OH,CH2OH,CH3O,CH4,CH3O2,C2H3,C2H4,C2H5,HCCOH,CH2CHO,CH3CHO,H2C2,C2H5O,N-C3H7,C2H6,C3H8,C3H6,C3H3,P-C3H4,A-C3H4,S-C3H5,N-C4H3,C2H3CHO,A-C3H5,C2O,C4H4,C3H2,C4H2,I-C4H3,T-C3H5,C3H5O,C4H,C8H2,C6H2,C4H6,N-C4H5,I-C4H5,A1,C6H3,L-C6H4,C6H5OO,C4H71X3,CVC(COOJ)COOH,C2H5CHO,C2H5O2H,C2H5CO,CH3CHCO,CH3COCH2,CH2CH2CHO,N-C3H7O,CH3CO3,CH3CHCHO,I-C3H5OH,CH2CCH2OH,A-C3H5OOH,C3H6OH2X1,I-C3H7,CH2O2H,C4H8X1,CH3COCHO,CH3COCH2O,CH3COCH3,C3KET21,HCOH,CHCHO,CHOCHO,C2H2OH,HOCHO,C2H3OOH,C2H3OO,C2H3OH,HOCO,C2H4O1-2,CH2COOH,C3H6O1-2,C3H6O1-3,CJCYCCO,CCYCCJO,CH3OCHCH2,SC3H5OH,CCYCCO-T1,CH2CHOCH2,C3H6OH1-1,C3H6OH1-3,C3H6OH1-2,C3H5OH,CC3H6,CC3H4,S-C3H2,S-H2CCC,C3H2C,CH3CCO,C3H3O,C2H3CO,C3H3O2H,C2HCHO,C3H4O1-2,CH2CO2,CH3COH,SC3H4OH,CH3C(OH)CH,PC3H4OH-2,CH2COHCO,SC2H2OH,PC3H4OH-1,CH2CHCHOH,CH3CCHO,SC3H5OO,C3H5O31,C3H5O32,HOCH2CO,CH2COHCH2OOH,CH2COHCHO,CH2(OH)OCH2,CH2COHCH2O,CH3COCH,TC3H5OO,CH2CHOCHO,CH2CCO,CH2CHOCO,C2H5OH,CH3CHOH,CH3O2H,O2CHO,HO2CHO,OCHO,C2H3O1-2,CH3CO,C2H4O2H,C2H5O2,C5H4CH2,A1-,A1CHCH,A1C2H3,A1C2H,A1C2H3-,A2-A,A2,A2-B,C5H6,C5H5,TXC5H5O,C5H4O,C9H8,C9H7,A1CH2,C9H6O,O-C6H4,A1CH3,A1OH,HOA1CH3,OA1CH3,A1CH2O,A1CH2OH,A1CHO,A1O,A1CH3-,A1CH2CH2,A1C2H5,C8H9O2,C8H8OOH,OC8H7OOH,A1CH3CH3,A1CH3CH2,A1CH3CHO,A2CH3,A1CHOCH2,A1CHOCHO,A2OH,A2CH2,A2CH2O,A2CHO,A2O,OC6H4O,A1CO,A1CHCH3,A1CCH2,C5H5OOH,CTCCCVCCVC,C9H7OH,C9H7OH-2,C9H6OH,TXC9H7O,C4H6-2,C4H612,C4H6-1,C4H5-1,C4H5-3,C4H5-4,C4H5-2,PC2H4OH,AC4H7OOH,NC4H5O2,CH2CHCHCHO,SC3H5CHO,SC3H5CO,CYCCCOO-3J,CYCOOC-CH2,C4H512-OO4,C4H513-OO2,CH2CYCOO-CH2,C2H3COOCH2,C3H3CH2OOH,C3H3CH2O,C3H3CHO,O2CH2CHO,HO2CH2CO,CVCCJCVC,HOCVCCVO,HOCVCCJVO,C#CCVCCJ,CVCCJCVCOH,CVCCVCCOH,C5H6-L,C5H3O,CJVCCVCCVO,CVCCVCCJVO,CVCC(OJ)CVC,CVCC(OO)CVC,CJVCCVO,CVCCVCCOJ,CVCCVCCOO,CVCCVCCVO,CYC5H8,C5H5OH,C5H4OH,C5H7,C5H7-2,C5H5CH3,C5H5CH2,C5H4CH3,CPND2-5R,C5H5OH-1,C5H5OH-2,C5H5CH3-2,C5H5CH3-1,C5H5CH2-2,C5H5CH2-1,C6H7-3,C7H6,C7H5,A1CH2OO,BZCOOH,O-O2A1CH3,OC6H4CH2,A1CHOH,A1C2H5-,OA1C2H5,A1C2H5CH3,C6H3A1CH3,C11H9O-LIN,C6H4A1CH3,A2OCH3,A2OHCH3,O-O2C6H4A1CH3,M-O2C6H4A1CH3,OC6H4A1CH2,CHOCCH3ACO1-5,HOA2CH3,HOA2CH2,HOA2CH2OOH,HOA2CH2OO,HOA2CHO,HOA2CH2O,HOA2CO,O2A2CH3,OA2CH3,A1C2H-,A2C2H2A,A2C2H2B,A2C2HA,A2C2HB,A2C2HA-,A2C2HB-,A2R5,A2R5X,A2R5C2H2,A2R5C2H,A2R5C2H-,P2XC12H10,P2XXC12H9,ME-C12H9,ME-C12H8,A3XXC14H9,A3XC14H10,A3YXC14H9,A3R5X,A3R5,A4XC16H10,A4XXC16H9,A4R5,FLTN,A2OHCH2,A2OHCH2OO,A2OHCH2OOH,A2OHCHO,A2OHCH2O,A2OHCO,ANTR5,CHCCH2CH2CHCH2,CH2CCHCH2CHCH2,C4H5-2C2H,CH2CHCHCHCCH,BENZOFULVENYL,A1C2HX2,C10H6-12,C10H6-23,C6H4(C2H)(C2H3),NAPHTHYL-H2,BENZOFULVENE,FULVALENE,C10H10,VINYLCPDYL,C-C7H7,A1CCVCVC,A1C4H5,A1CVCCTC-T,A1CVCCTC-C,A1CCCTC,A1CTCCVC,A2CTCCVC,A2CVCCTC,A2CTCCVC-2,A2CVCCTC-2,ME-A2CYC5,ME-RA2CYC5,ME-FLUORENE,MEFLUORENE-J,CH2FLUROENE,C13H8CH3,DIME-NAPH,RDIME-NAPH,C-C4H5,C10H6-5,C10H6-4,C10H7-1,C10H7-5,C10H7-7,A2C2H3A,A2C2H3B,N6-1,N6-2,N7-1,N7-2,N8-1,N8-2,N11-1,N11-2,N14-1,N14-2,N16-2,N17-2,N-SHARED,AN1,AN2,CBAN,CBBN,N1-CS9,N1-CS10,N1-CS11,N1-CS12,N1-CS8,N1-CS7,N2-CS6,N2-CS5,N2-CS7,N2-CS8,N2-CS9,N2-CS4,A2R5-2,A2R5-1,N1-CS41,N4-1,N3-1,N5-1,N4-2,N3-2,N5-2,N10-1,N9-1,N10-2,N9-2,N15-2,N18-2,N19-2,N13-1,N12-1,N13-2,N12-2,CHN,ANT,E8VN1,E2VN1,E1VN2,E3VN2,ACNV2,N1-CS13,N1-CS29,N1-CS28,N2-CS31,N2-CS32,N2-CS29,N2-CS28,N2-CS34,N2-CS33,N2-CS36,N2-CS43,N2-CS26,N2-CS25,N1-CS17,N1-CS18,N1-CS19,N1-CS14,N2-CS14,N2-CS15,N1-CS48,N1-CS42,N1-CS49,N1-CS50,N1-CS31,N1-CS44,N1-CS45,N1-CS32,N2-CS18,N2-CS20,N1-CS23,N2-CS23,N1-CS26,N2-CS19,N2-CS24,N2-CS21,N1-CS22,N2-CS22,A2R5-2C2H,A2R5-1C2H,N1-CS47,A2DIR5,C20H14-1,C20H14-2,C20H14-3,A1CHCCH2,A1CCCH2,A1CH2CCH,A1CHCCH,A1CHCCH3,A1CCCH3,A1C3H5-1,A1C3H5-2,PBZJA,PBZJB,PBZJC,COA1C3H4-1,AOA1C3H4-2,A1C3H4,C14H12,C14H11-AR,C6H5-C5H4,C6H5-C5H5,ISOC9H9,IC12H12-A,IC12H12-P,A1CH2CCH2,METHYLINDENYL-1,METHYLINDENYL-2,CH2-1-INDAN-2-YL,CH2-1-INDAN-3-YL,METHYLINDENE-1,METHYLINDENE-2,METHYLINDENE-3,C5H5C5H5-1A,C5H5C5H5-1B,C5H5C5H5-1C,C5H5C5H5-1D,C5H5C5H5-1E,C5H5C5H5-1F,C5H5-C5H5,C5H5CHCHCHCHCH2,CC7CC5-4A,CC7CC5-4B,CC7CC5-4C,CC7CC5-4D,CC7CC5-4E,CC7CC5-4F,CC7CC5-4G,CC7CC5-4H,C5H5C5H4-1A,C5H5C5H4-1B,C5H5C5H4-1C,C5H5-C5H4-1,C5H5-C5H4-2,C5H5-C5H4-3,C10H9,A1CHCHCHCH,CC7XCC5-7A,CC7XCC5-7B,CC7XCC5-7C,AZULENE,C2HA-INDJ,IND-C2HA,NAPHC3H4,NAPHCHCCH3-1,NAPHC3H4-V,NAPHCCCH3-1,NAPHCCCH3-V,NAPHCHCCH3-V,NAPHCHCCH2-V,NAPHCH2CCH-V,A2CYC5-L,A2CYC5R-L,NAPHCH2CCH2-V,CH3C9H6,CH3C9H7,A2R5-ME,A2R5-MER,A2R5CHCCH3-1,A2CYC5-C2H,A2CYC5R,A2CYC5,A2C2HR-CH2J,A2C2HL-CH2J,ME-A2C2HL,ME-A2C2HR,NAPHCH2CCH-1,NAPHCHCCH2-1,MEA2CYC5,RMEA2CYC5,C2HA2CYC5R,N1-CS9-CH2CCH,N1-CS9-CHCCH2,N1-CS9-CCCH2,A2CYC5-2ME,A2CYC5-2MER,ALLYLNAPH-1,ALLYLNAPH-2,A2R5CCCH3-1,A2R5CHCCH2-1,CYC5A2R5,A2R5IC3H4-1R,A2R5CH2CCH2-1,A2R5CH2CCH-1,A2R5C3H4-1,A2R5CHCCH3-3,A2R5CHCCH2-3,A2R5CCCH3-3,A2R5IC3H4-3R,A2R5CH2CCH2-3,A2R5CH2CCH-3,A2R5C3H4-3,A2R5CHCCH3-2,A2R5CCCH3-2,A2R5CHCCH2-2,A2R5IC3H4-2R,A2R5CH2CCH2-2,A2R5CH2CCH-2,A2R5C3H4-2,RCYC5A2R5,MECYC5A2R5,CYC5A2R5-2ME,RMECYC5A2R5,CYC5A2R5-2MER,MEA2R5,RMEA2R5,FLUORENE,C2HIC9H8,C2HC6H4C3H4,C2HC6H4CHCCH3,C2HC6H4CCCH3,C2HC6H4CHCCH2,C2HC6H4CH2CCH2,A1C2H-CCCH2,C2HC6H4CH2CCH,CH3C6H4CH2CCH,CH3C6H4CHCCH2,CH2C6H4C2H,CH2C6H4C2H3,MEFLUORENE,RFLUORENE,ISOC13H11,ISOC13H11-V,NAPHCH2CCH2-1,CH3C6H4C2H3,C6H5CH2C6H5,C6H5CHC6H5,P2C2H-2,A1CCA1,CH3C6H4C2H,A2C5CH2,PC13H9R1,A2C6,PC13H11R2,C12H8CH3R1,BUTA123TRIENE,MCP,H2C4O,YMN,C5H4CHCHCH2,C5H5CH2CHCH2,C5H4CHCH2CH3,C4H71-3O2,C4H61OOH3-4,C4H61-3OOH4,C2H3CHOCH2,C4H61-OOH3-OO4,C2H3COCH2Q,C4H61-2OOH34,C4H61-OOH34-OO2,C4H412-OOH34,C3H3CHO-OOH23,C4H4O-OOH24,C4H71-3OOH,M1-4,M1-5,P1-6,M1-7,M1-8,M1-9,P1-11,P1-12,M2-4,M2-5,M2-6,M2-7,M2-8,M2-9,M2-10,M2-11,P2-12,P2-13,M2-14,P2-15,M2-16,P2-17,M2-18,P2-19,M2-20,M2-21,P2-22,M2-23,P2-24,M2-25,P2-26,M2-27,P2-28,M2-29,P2-30,P2-31,M2-32,M2-35,P2-36,P2-37,M3-4,M3-5,M3-6,M3-7,M3-8,M3-9,M3-10,M3-11,P3-13,M3-14,P3-15,M3-16,P3-17,M3-18,M3-20,P3-21,P3-22,M3-23,P3-24,M3-25,P3-26,M3-27,M3-29,P3-30,M3-31,M3-32,P3-34,M3-36,P3-37,M3-39,P3-41,CC4H4O,H3C4O,HC3O,CC5H5O,C5H4OHCO,C4D13KET,OVCCVCVO,C6H4OH,OC6H4OH,C9H7C2H,C9H6-C2H,C9H7C3H3,C9H6VCCVC,C5H3,W1,W2,W3,W4,W10,W11,W12,W13,W14,W15,W21,W22,W23,W24,W28,W29,W34,W36,W39,W44,W49,W51,W59,W61,W62,W66,W75,W79,W93,W98,W102,W103,W116,W118,W126,C-C7H6,C5H4,C5H5C2H-1,NORCARARIENE-135,C5H5C2H-2
0,0.0,455962.50000000006,2200.0,0.9660421578946312,0.03875465000000001,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.336774677242581e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
