,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,667800.0000000001,2800.0,1.1116754563090452,0.03875465,1.1116754563090452,1.0,1.0,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483076e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.40950293182867e-14,3.5608349621270384e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,667800.0000000002,2799.9999999075662,1.1116754563401294,0.0387546499998042,1.1116754563090452,0.9999999999720384,0.9999999999720384,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070793918e-06,1.1116755070793918e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.60360215392611e-24,4.779778974537045e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,1.4789665239606545e-66,1.8267937156465654e-82,0.0,0.0,1.8267937156465654e-82
2,2,2.222222222e-11,667800.0,2799.990756767977,1.1116785646902196,0.0387546304273264,1.1116754563090452,0.999997203884942,0.999997203884942,1.6605391319956832e-24,1.660539132056558e-24,6.415687011060686e-22,3.321078263869749e-23,1.2567590034789864e-17,1.1116786154703389e-06,1.1116786155110926e-06,0.0010000000456787,0.0010000000457154,1.9999399786379568,1.999939976441688,1.550341067009061,1.9999399759643968,1.0000000000366598,8.603654489472198e-24,4.7798214146374086e-27,1623.854305600678,0.0172267507327868,4.972754092445555e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,4.629171955146245e-43,3.811934158793628e-54,0.0,0.0,3.811934158793628e-54
3,3,1.864318088802716e-09,667800.0,2799.2266675919304,1.111935564794548,0.0387530116095112,1.1116754563090452,0.9997660759366476,0.9997660759366476,1.6605393626785664e-24,1.6605395936441318e-24,6.564359835770386e-22,3.3210782638697495e-23,1.257435722126717e-17,1.1119357700570295e-06,1.1119359247169428e-06,0.0010000001845992,0.0010000003236899,1.9999638993680788,1.999956340458956,1.5503540368187878,1.9999550490325024,1.00000013909069,8.802167409295367e-24,4.8912371832408176e-27,1588.0866213681948,0.0172267507327689,5.087989358167843e-22,0.0057828872662188,0.0172267507327689,0.0057828872662188,0.0,0.0,2.8959897728635907e-33,1.9885964154550492e-42,0.0,0.0,1.9885964154550492e-42
4,4,1.4999734868110915e-08,667800.0000000001,2793.8947468712918,1.1137318227865278,0.0387416791823495,1.1116754563090452,0.998153625104886,0.998153625104886,1.6605391904675685e-24,1.6605391319442414e-24,6.434500623926162e-22,3.321078263888501e-23,1.256758813888169e-17,1.1137319128778226e-06,1.1137318736259357e-06,0.0010000000808913,0.0010000000456478,1.999939971990563,1.9999430033113583,1.5503434134196583,1.9999430033113583,1.0,8.628775053567701e-24,4.802631376653063e-27,1619.1266074573225,0.0172267507327251,4.9873363920822415e-22,0.0057828872662063,0.0172267507327251,0.0057828872662063,0.0,0.0,4.0138361639578506e-29,2.0722371097861767e-37,0.0,0.0,2.0722371097861767e-37
5,5,3.836405570189786e-08,667800.0000000001,2784.868552655487,1.1167858631148015,0.0387224100122327,1.1116754563090452,0.9954240047492156,0.9954240047492156,1.6605467560916443e-24,1.6605543875792236e-24,1.1329341056843138e-21,3.321078263897756e-23,1.2791133252689217e-17,1.1167910416695146e-06,1.1167961741820032e-06,0.0010000046370167,0.0010000092328059,2.00073016873749,2.000480670251118,1.5507697720957487,2.0004381403899623,1.000004595767961,1.5164529441124338e-23,8.46346736486922e-27,937.6874469201338,0.0172267507331012,8.781292947739042e-22,0.0057828872663472,0.0172267507331012,0.0057828872663472,0.0,0.0,4.632576463962842e-25,4.7335514142648586e-33,0.0,0.0,4.7335514142648586e-33
6,6,7.113623777592238e-08,667800.0000000001,2773.0471398890013,1.1208116148432343,0.0386970310134808,1.1116754563090452,0.9918486225399556,0.9918486225399556,1.6605403281288683e-24,1.66054152547304e-24,7.1865829585540295e-22,3.321078265182219e-23,1.2602665225673824e-17,1.1208124733928045e-06,1.1208132815624463e-06,0.001000000766007,0.0010000014870645,2.0000639652564844,2.000024810263505,1.5504083245850495,2.000018132550005,1.0000007210569664,9.632980499237272e-24,5.395637712542176e-27,1454.3861701547498,0.0172267507325056,5.570270145073792e-22,0.0057828872661682,0.0172267507325056,0.0057828872661682,0.0,0.0,2.0002827865491872e-24,4.660784915158937e-32,0.0,0.0,4.660784915158937e-32
7,7,1.1231054552673605e-07,667800.0000000001,2759.323589486301,1.1255159391148348,0.0386671402619825,1.1116754563090452,0.9877029881809808,0.9877029881809808,1.6605402091296274e-24,1.6605412873601373e-24,7.109889135750119e-22,3.321078271670435e-23,1.2599176072680659e-17,1.1255167206100811e-06,1.1255174514363873e-06,0.001000000694344,0.0010000013436696,2.0000516314823344,2.00001637087667,1.5504016332350443,2.00001035702109,1.0000006493251434,9.530576346251522e-24,5.360685044152383e-27,1469.6062757237198,0.0172267507324714,5.510825299875462e-22,0.0057828872661581,0.0172267507324714,0.0057828872661581,0.0,0.0,1.7074646086732865e-23,4.273314096677272e-31,0.0,0.0,4.273314096677272e-31
8,8,1.714217837076655e-07,667800.0000000002,2741.302741275486,1.131722962951926,0.0386264591522365,1.1116754563090452,0.9822858532528226,0.9822858532528226,1.6605399894883525e-24,1.6605408478663972e-24,6.968332546762507e-22,3.321078308462829e-23,1.2592735997858386e-17,1.1317235990627768e-06,1.1317241840813227e-06,0.0010000005620729,0.0010000010790002,2.0000288665031687,2.0000007939605555,1.5503892827410235,1.9999960054391384,1.0000005169270538,9.341565262391961e-24,5.283348489567319e-27,1498.5749329351718,0.0172267507323943,5.401105778647696e-22,0.0057828872661337,0.0172267507323943,0.0057828872661337,0.0,0.0,9.339314400963732e-23,3.640461474482751e-30,0.0,0.0,3.640461474482751e-30
9,9,2.604230692002588e-07,667800.0000000001,2716.758636607304,1.1401768219987405,0.0385665717105114,1.1116754563090452,0.9750026792864182,0.9750026792864182,1.660539706445021e-24,1.660540281507578e-24,6.7859140905173595e-22,3.321078515629873e-23,1.25844368851592e-17,1.140177268515082e-06,1.1401776633705935e-06,0.0010000003916202,0.001000000737931,1.9999995299826892,1.9999807205221287,1.5503733670817,1.999977511100494,1.000000346310633,9.097994050878144e-24,5.184027948595972e-27,1537.6806731755808,0.0172267507324272,5.259714510141802e-22,0.0057828872661397,0.0172267507324272,0.0057828872661397,0.0,0.0,3.5779114844149337e-22,2.4479397762785936e-29,0.0,0.0,2.4479397762785936e-29
10,10,3.904465729223912e-07,667800.0000000001,2684.407743509915,1.1512069221081145,0.0384759760367548,1.1116754563090452,0.96566085119895,0.96566085119895,1.6605397079441232e-24,1.6605402837964625e-24,6.786423659414252e-22,3.321079899978145e-23,1.2584460060452612e-17,1.1512073739833534e-06,1.1512077732062426e-06,0.001000000392523,0.0010000007393094,1.99999961182788,1.999980776519019,1.5503734114747936,1.999977562685325,1.0000003467862508,9.098674459796651e-24,5.2345698161580066e-27,1537.568515273518,0.0172267507324269,5.260109473426799e-22,0.0057828872661396,0.0172267507324269,0.0057828872661396,2.499516571335149e-23,4.82751936172597e-31,1.4617558160888113e-21,1.4524127309986862e-28,1.3343397079089076e-30,2.577118651231502e-38,1.4390693336618852e-28
11,11,5.47950139097713e-07,667800.0000000001,2648.881345095827,1.1630569447900572,0.0383575848154612,1.1116754563090452,0.9558220354461776,0.9558220354461776,1.660792492000127e-24,1.66079306799435e-24,6.787474410225825e-22,3.328729114146002e-23,1.2586377204007847e-17,1.16323445361233e-06,1.1632348570440218e-06,0.0010001526226407,0.0010001529695125,1.9999996172263643,1.9999807800502043,1.5503734142639012,1.999977565878228,1.0000003468188987,9.100163172077429e-24,5.289317487171874e-27,1537.551179793739,0.0172267507324268,5.260923903025589e-22,0.0057828872661396,0.0172267507324268,0.0057828872661396,6.090602155461629e-18,2.3874961609137798e-28,3.7881009734861185e-21,4.364406491031202e-25,4.358529466907695e-25,1.7170220024163437e-35,5.877023951805132e-28
12,12,7.466486365864387e-07,667800.0000000001,2608.6180031275244,1.1761255606806802,0.0381989958062019,1.1116754563090452,0.9452013402936889,0.9452013402936889,9.183915146954198e-24,9.18391572294397e-24,3.5224885861863275e-21,2.3082797095237007e-21,6.9515113566187e-17,6.5047776572842885e-06,6.504778065245964e-06,0.005530683011021,0.0055306833578902,1.999948312874111,1.9999449063895172,1.550345018243514,1.9999443251344684,1.0000000627172358,4.962003014444408e-23,2.916487973346995e-26,1557.400214572801,0.0172267507324269,2.7302562457227626e-21,0.0057828872661396,0.0172267507324269,0.0057828872661396,1.1577232536026013e-13,1.822789617526356e-25,7.409064656724355e-21,9.226320250427576e-21,9.2263184313483e-21,1.458783940214202e-32,1.8190646897963523e-27
13,13,9.579638371620183e-07,667800.0000000001,2571.1161636070915,1.1880395524523444,0.0380312297317757,1.1116754563090452,0.9357225977993168,0.9357225977993168,9.136342265061707e-21,9.136342265637702e-21,3.453588346909361e-18,2.762360860897985e-18,6.91362595013138e-14,0.0065366339535781,0.0065366339539902,5.502033951719254,5.5020339520661246,1.9999369983646011,1.9999369949402923,1.5503387558978976,1.999936994355979,1.0000000000630442,4.9208880341558e-20,2.921620886437576e-23,1561.8539234211362,0.0172267507324269,2.676852152561057e-18,0.0057828872661396,0.0172267507324269,0.0057828872661396,9.421545872630726e-11,5.181339821008378e-21,1.1109721857158328e-20,9.192775486233388e-18,9.192775481732055e-18,5.040761058773407e-28,3.997256413711103e-27
14,14,1.2494558225868582e-06,667800.0,2528.4384129729538,1.2014558283949528,0.0378223020486392,1.1116754563090452,0.9252736805098803,0.9252736805098803,4.862425932864776e-18,4.862425932865353e-18,1.8379970555391995e-15,1.4703966950863852e-15,3.679479598319163e-11,3.5181286194761623,3.518128619476581,2928.2213597283026,2928.2213597286504,1.999936987591325,1.9999369875848925,1.5503387500660528,1.999936987583794,1.0000000000001188,2.6189231151605358e-17,1.5724615504015315e-20,1561.8584363025652,0.0172267507324269,1.4246186517637438e-15,0.0057828872661396,0.0172267507324269,0.0057828872661396,3.0916989379970045e-08,5.007739605011687e-17,1.512919729758628e-20,3.7084818106610105e-15,3.7084818047023465e-15,5.950371148752792e-24,8.292439180844715e-27
15,15,1.5572994182051428e-06,667800.0000000002,2494.048580354853,1.2122474012570317,0.0376429751279878,1.1116754563090436,0.9170367823897164,0.9170367823897164,3.124477384378237e-16,3.124477384378244e-16,1.1810524641304565e-13,9.448405675333097e-14,2.36434467302701e-09,228.0969890761649,228.09698907616536,188160.4273514147,188160.42735141507,1.9999369929995483,1.9999369929994488,1.5503387542631413,1.9999369929994315,1.000000000000002,1.682856577885691e-15,1.0195014409468798e-18,1561.8585551487754,0.0172267507324269,9.15425497576862e-14,0.0057828872661396,0.0172267507324269,0.0057828872661396,1.2745035969009171e-06,2.0728614374307243e-14,1.7920510362001564e-20,1.9160123761431785e-13,1.9160123465715022e-13,2.9571536460921312e-21,1.3990197191971263e-26
16,16,1.9645320703687656e-06,667800.0000000002,2462.0900049948245,1.2222791436357403,0.0374681367543593,1.111675456308994,0.9095102882981794,0.9095102882981794,9.530805590679302e-15,9.530805590679387e-15,3.6026447785515282e-12,2.882095660328384e-12,7.212121433256407e-08,7015.37543030364,7015.375430303704,5739585.320449793,5739585.320449845,1.999937029571986,1.999937029571989,1.5503387826139448,1.999937029571986,1.000000000000009,5.1333302675333395e-14,3.1355886627361217e-17,1561.8590597958485,0.0172267507324269,2.7923847493314496e-12,0.0057828872661396,0.0172267507324269,0.0057828872661396,2.3297811246907864e-05,2.7194795196635967e-12,1.9914320506386694e-20,4.535254977679868e-12,4.535254518232407e-12,4.594474380363198e-19,2.2616246850405606e-26
17,17,2.407220642596866e-06,667800.0000000001,2439.367380586003,1.229390530572258,0.0373383262470479,1.1116754563085545,0.9042492427455826,0.9042492427455828,9.116585329779513e-14,9.116585329780737e-14,3.4460702406758015e-11,2.75679041844176e-11,6.898674881432689e-07,67495.21267876177,67495.21267877085,54901360.47114665,54901360.471154034,1.9999371525797556,1.99993715257984,1.5503388779688685,1.999937152579805,1.0000000000001343,4.910225401241452e-13,3.016760060983774e-16,1561.860590921564,0.0172267507324269,2.671024921046193e-11,0.0057828872661396,0.0172267507324269,0.0057828872661396,0.0001375257027893,6.37516709765655e-11,2.079099674993773e-20,4.025080172180112e-11,4.0250787388305985e-11,1.4333495099747205e-17,3.268746127360668e-26
18,18,2.951925191146454e-06,667800.0000000002,2421.624944948936,1.2349043524850944,0.0372329951076732,1.1116754563063866,0.900211788928653,0.9002117889286544,4.93573582981077e-13,4.935735829816607e-13,1.8657097229861308e-10,1.49246073448716e-10,3.734956390242281e-06,367059.2170895817,367059.2170900159,297236961.18725294,297236961.1876045,1.9999374769431515,1.999937476943904,1.5503391294138786,1.999937476943593,1.0000000000011826,2.6583984216189057e-12,1.6406006121827797e-15,1561.864961866224,0.0172267507324269,1.4460985463131092e-10,0.0057828872661396,0.0172267507324269,0.0057828872661396,0.0004453795314337,6.296232996024402e-10,2.101275993601117e-20,2.062782526525047e-10,2.0627806789685022e-10,1.8475565442842867e-16,4.536245254277387e-26
19,19,3.67476445177684e-06,667800.0000000002,2407.3812626546314,1.2392865970645148,0.0371453452358645,1.1116754562993134,0.8970285476600226,0.8970285476600279,1.806801568097663e-12,1.806801568110953e-12,6.829724358535971e-10,5.462674475328586e-10,1.3672389691571388e-05,1348444.62622746,1348444.6262373785,1088081344.0744913,1088081344.0824947,1.9999382100359864,1.9999382100406704,1.5503396977059458,1.9999382100387395,1.0000000000073554,9.731406302755284e-12,6.026939553893741e-15,1561.8770377284766,0.0172267507324269,5.293671542211025e-10,0.0057828872661396,0.0172267507324269,0.0057828872661396,0.0009107918891108,3.3685739076217452e-09,2.0800563394430795e-20,7.468198132236166e-10,7.468181739007533e-10,1.6393228631678233e-15,6.220094758526264e-26
