,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,453150.00000000006,1900.0,1.1116754563090452,0.03875465,1.111675456309045,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483076e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828667e-14,3.5608349621270384e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,453150.0000000001,1899.9999999999252,1.1116754563090845,0.0387546499999998,1.111675456309045,0.9999999999999644,0.9999999999999644,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070483468e-06,1.1116755070483468e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926108e-24,4.7797789744035625e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,2.709149858774596e-70,3.3462947650097546e-86,0.0,0.0,3.3462947650097546e-86
2,2,2.222222222e-11,453150.0000000001,1899.9999925112556,1.11167546024349,0.0387546499844112,1.111675456309045,0.9999999964607972,0.9999999964607972,1.660539131935594e-24,1.660539131936323e-24,6.4156482843444595e-22,3.321078263869749e-23,1.2567588161554016e-17,1.1116755109832398e-06,1.1116755109837275e-06,0.0010000000456425,0.001000000045643,1.9999399720702715,1.9999399720439,1.550341063599923,1.99993997203812,1.000000000000439,8.603602780267583e-24,4.779779339287489e-27,1623.8638232163005,0.0172267507327868,4.972724075638896e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,1.5246459694230722e-48,1.2554837252156526e-59,0.0,0.0,1.2554837252156526e-59
3,3,2.9418473835641328e-08,453150.00000000006,1899.990083952705,1.111680666211346,0.0387546293645057,1.111675456309045,0.9999953134902322,0.9999953134902322,1.6605402756060443e-24,1.6605414213017224e-24,7.152931137756424e-22,3.321078263869755e-23,1.2601136430487165e-17,1.1116814826041035e-06,1.1116822496127023e-06,0.001000000734377,0.0010000014243311,2.0000585712218983,2.0000211097076908,1.5504053905985578,2.000014720793342,1.000000689953562,9.58804746444003e-24,5.3267179995159514e-27,1461.024691766321,0.0172267507327868,5.544186854336412e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,9.15689842786801e-34,9.978404662802786e-42,0.0,0.0,9.978404662802786e-42
4,4,1.7072570685238965e-07,453150.00000000006,1899.942426863618,1.1117057088259823,0.0387545302856423,1.111675456309045,0.999972787297306,0.999972787297306,1.6605480709789092e-24,1.6605391345698564e-24,9.294438539873361e-22,3.321078269139733e-23,1.2567588158750176e-17,1.1117117441210134e-06,1.1117057613307116e-06,0.0010000054288603,0.0010000000472289,1.999939971990559,2.000402846868304,1.550699881293259,2.000402846868304,1.0,1.2447459653964423e-23,6.915443551222924e-27,1122.4040639194252,0.0172267507327869,7.204054251159262e-22,0.0057828872662223,0.0172267507327869,0.0057828872662223,0.0,0.0,8.024155428060963e-30,4.549807323742155e-37,0.0,0.0,4.549807323742155e-37
5,5,3.929719310748365e-07,453150.00000000006,1899.867495592271,1.111745088559952,0.0387543745971129,1.111675456309045,0.9999373667114668,0.9999373667114668,1.6605417038436188e-24,1.660544280305104e-24,8.073664093798977e-22,3.3210782638702955e-23,1.2643026008859876e-17,1.1117468612172817e-06,1.1117485861802634e-06,0.0010000015944818,0.0010000031460632,2.0002066572574217,2.000122427964243,1.5504857277604704,2.000108068326747,1.0000015515789091,1.0817440851148845e-23,6.010065791934207e-27,1299.2852839157192,0.0172267507327867,6.257840523431646e-22,0.0057828872662223,0.0172267507327867,0.0057828872662223,0.0,0.0,6.776100328138262e-28,6.86157791267348e-35,0.0,0.0,6.86157791267348e-35
6,6,7.905264259644369e-07,453150.00000000006,1899.7336637865733,1.111815430609749,0.0387540965182419,1.111675456309045,0.999874102933949,0.999874102933949,1.6605394783005945e-24,1.6605398252794508e-24,6.638937235882714e-22,3.321078263906276e-23,1.2577750962778994e-17,1.1118157132648876e-06,1.1118159455848951e-06,0.0010000002542284,0.001000000463184,1.999975899051813,1.9999645480518675,1.5503605443717925,1.99996261000006,1.0000002089554996,8.901745644107863e-24,4.9460369382656974e-27,1570.7455144086168,0.0172267507327868,5.145793778952892e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,2.149205520057327e-26,3.89537372585828e-33,0.0,0.0,3.89537372585828e-33
7,7,1.683951908979722e-06,453150.0,1899.43396818114,1.111972972841491,0.0387534733210178,1.111675456309045,0.9997324426584884,0.9997324426584884,1.660544564129039e-24,1.660550005939155e-24,9.9175863515811e-22,3.321078266393808e-23,1.2726914232515589e-17,1.1119766612402412e-06,1.1119803053254255e-06,0.0010000033169859,0.0010000065941206,2.0005032091533086,2.0003253308529465,1.5506466104863306,2.0002950121295924,1.0000032771238023,1.3279507419388185e-23,7.379478555546388e-27,1065.4158878047965,0.0172267507327867,7.687051757977447e-22,0.0057828872662223,0.0172267507327867,0.0057828872662223,0.0,0.0,6.430435575891652e-25,2.680586234697008e-31,0.0,0.0,2.680586234697008e-31
8,8,5.6054731061115614e-06,453150.0,1898.13631255904,1.1126549589638703,0.0387507494403816,1.111675456309045,0.999119670795574,0.999119670795574,1.6630736277394346e-24,1.6605398790367074e-24,8.226419677980939e-20,3.321081024972537e-23,1.2567594933798414e-17,1.114353265091483e-06,1.112655510348271e-06,0.0010015263547013,0.0010000004955574,1.9999400559958365,2.130980116555652,1.6519225709733734,2.130980116553187,1.00000000000016,1.098456238890304e-21,6.1079116334907035e-25,12.718837890940142,0.0172267507328246,6.376240307441558e-20,0.0057828872662311,0.0172267507328246,0.0057828872662311,0.0,0.0,7.857138890183476e-23,1.2797337780568217e-28,0.0,0.0,1.2797337780568217e-28
9,9,1.3956276524141513e-05,453150.0,1895.4334437650632,1.1140675069200865,0.0387446951074135,1.111675456309045,0.9978528674463774,0.9978528674463774,2.4404053507736696e-24,1.660540473856273e-24,1.958979834191519e-19,3.321167847059149e-23,1.2567695001494074e-17,1.6372853712479146e-06,1.1140684580731786e-06,0.0014696464631432,0.0010000008537661,1.999947042628284,6.917866891207198,5.362687549802871,6.917866862785004,1.000000506914277,2.615732502043953e-21,1.4563116174397752e-24,5.341218211197679,0.0172267507327866,1.518391556617358e-19,0.0057828872662223,0.0172267507327866,0.0057828872662223,0.0,0.0,2.1741463452475108e-21,8.552832468841e-27,0.0,0.0,8.552832468841e-27
