,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,620100.0000000002,2600.0,1.1116754563090454,0.03875465,1.1116754563090452,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483078e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.40950293182867e-14,3.560834962127039e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,620100.0000000001,2599.9999999685697,1.1116754563205808,0.0387546499999336,1.1116754563090452,0.9999999999896232,0.9999999999896232,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070598432e-06,1.1116755070598432e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.60360215392611e-24,4.779778974452993e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,7.332506649008134e-68,9.056984623609417e-84,0.0,0.0,9.056984623609417e-84
2,2,2.222222222e-11,620100.0000000001,2599.996856978298,1.111676609836969,0.0387546433649072,1.1116754563090452,0.9999989623529778,0.9999989623529778,1.6605391332612025e-24,1.6605391345889784e-24,6.416502661096805e-22,3.3210782638697484e-23,1.2567628446185989e-17,1.1116766614642228e-06,1.1116766623531254e-06,0.0010000000464408,0.0010000000472404,1.99994011394924,1.9999400677599704,1.5503411377984275,1.9999400586583944,1.0000000007996053,8.604743572635445e-24,4.780418056295142e-27,1623.6537404864578,0.0172267507327868,4.973386297078998e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,2.7832383846611104e-44,2.2918832079159843e-55,0.0,0.0,2.2918832079159843e-55
3,3,1.6319383338830923e-09,620100.0000000001,2599.7694248759644,1.111760083872356,0.0387541631117916,1.1116754563090452,0.9999238796530489,0.9999238796530489,1.660539154271731e-24,1.6605391766328367e-24,6.430044296013387e-22,3.321078263869749e-23,1.2568246232800817e-17,1.1117601495704043e-06,1.1117601645415575e-06,0.0010000000590937,0.0010000000725599,1.999942297617588,1.999941559891693,1.550342317594253,1.999941431565725,1.000000013466172,8.622824815739019e-24,4.7908229100682166e-27,1620.3287396435217,0.0172267507327864,4.983882323511361e-22,0.0057828872662222,0.0172267507327864,0.0057828872662222,0.0,0.0,1.2493141564223462e-35,7.502821444452915e-45,0.0,0.0,7.502821444452915e-45
4,4,1.2064268783132266e-08,620100.0000000001,2598.30661035464,1.1122971750236488,0.0387510688698978,1.1116754563090452,0.9994410498124384,0.9994410498124384,1.660541387287393e-24,1.6605391323425786e-24,7.142059752054406e-22,3.3210782646851735e-23,1.2567588141895977e-17,1.1122987365189248e-06,1.1122972260643904e-06,0.0010000014038472,0.0010000000458876,1.9999399719905624,2.0000567707517134,1.550431605233887,2.0000567707517134,1.0,9.573531627258037e-24,5.321603192912826e-27,1459.344349222965,0.0172267507328157,5.535760519378508e-22,0.0057828872662271,0.0172267507328157,0.0057828872662271,0.0,0.0,2.454205999457268e-31,1.0108866111434243e-39,0.0,0.0,1.0108866111434243e-39
5,5,3.769929633791533e-08,620100.0000000001,2594.787372644654,1.1135910951450418,0.0387436005949744,1.1116754563090452,0.998279764588323,0.998279764588323,1.6605427572180814e-24,1.6605463864355447e-24,8.752203114598788e-22,3.32107826386982e-23,1.2673892227926072e-17,1.1135935771600269e-06,1.1135960109867016e-06,0.0010000022288387,0.0010000044144046,2.000315747972367,2.0001970901136663,1.5505449242783844,2.0001768611816315,1.0000021855609846,1.1723448808527316e-23,6.524250362356479e-27,1201.8012067782684,0.0172267507327293,6.783771368678477e-22,0.0057828872662137,0.0172267507327293,0.0057828872662137,0.0,0.0,4.54530394182955e-27,4.942886997815078e-35,0.0,0.0,4.942886997815078e-35
6,6,7.819495997490205e-08,620100.0,2589.4186731626123,1.1155707256643057,0.0387321708073529,1.1116754563090452,0.9965082721645095,0.9965082721645095,1.6605429723386224e-24,1.6605468169100814e-24,8.890851879543717e-22,3.3210782639169544e-23,1.2680199864410256e-17,1.115573356612214e-06,1.115575939442986e-06,0.0010000023583873,0.0010000046736424,2.0003380447423806,2.000212346763385,1.550557021249168,2.000190917907706,1.000002315249604,1.1908577269043989e-23,6.639058044354904e-27,1183.7070585250358,0.0172267507327305,6.891237055845535e-22,0.0057828872662135,0.0172267507327305,0.0057828872662135,0.0,0.0,2.415224310289533e-25,4.279872040302174e-33,0.0,0.0,4.279872040302174e-33
7,7,1.3579153883997734e-07,620100.0000000002,2582.1242473078128,1.1182709993996989,0.0387165501074816,1.1116754563090452,0.99410201722642,0.99410201722642,1.660549034396923e-24,1.660558947605382e-24,1.2797949232082513e-21,3.321078264960581e-23,1.2857945366300013e-17,1.118277719139597e-06,1.118284395076239e-06,0.0010000060090442,0.0010000119789179,2.000966345145141,2.000642271472154,1.550897905111847,2.000587032432408,1.0000059698378387,1.7125464114384048e-23,9.570593928335614e-27,834.6554690025957,0.0172267507326316,9.919600864105622e-22,0.0057828872661979,0.0172267507326316,0.0057828872661979,0.0,0.0,1.0285721850367468e-23,2.804784621043928e-31,0.0,0.0,2.804784621043928e-31
8,8,2.2045183088285205e-07,620100.0000000001,2571.9967359010784,1.1220347494430638,0.0386944941956503,1.1116754563090452,0.990767404361442,0.990767404361442,1.6605395093640752e-24,1.6605391320031432e-24,6.537211568683884e-22,3.3210782768578266e-23,1.2567588140290287e-17,1.1220350556859972e-06,1.1220348007012817e-06,0.0010000002729353,0.0010000000456832,1.9999399719935067,1.9999595180770784,1.5503562155636277,1.9999595180768404,1.0000000000000155,8.765918136730821e-24,4.9153358285386245e-27,1593.7953175743153,0.0172267507327271,5.066946926387043e-22,0.0057828872662095,0.0172267507327271,0.0057828872662095,0.0,0.0,9.04409028652692e-25,1.1642481099145439e-30,0.0,0.0,1.1642481099145439e-30
9,9,3.507688665981552e-07,620100.0000000002,2557.4382521948046,1.127455701185454,0.0386613573511347,1.1116754563090452,0.98600366749681,0.98600366749681,1.6605407759699687e-24,1.660539132232147e-24,6.945164498473097e-22,3.3210782910690666e-23,1.2567588142726917e-17,1.1274568688949776e-06,1.1274557528468055e-06,0.0010000010357032,0.0010000000458211,1.999939971995591,2.0000251122666763,1.5504070637726175,2.000025112266272,1.0000000000000264,9.310630510526626e-24,5.2459972273529706e-27,1500.551360885211,0.0172267507327354,5.383148386594978e-22,0.0057828872662113,0.0172267507327354,0.0057828872662113,0.0,0.0,6.733742237609056e-24,1.4208382762369511e-30,0.0,0.0,1.4208382762369511e-30
10,10,5.262915340107187e-07,620100.0000000001,2539.110282925171,1.1342543401980565,0.0386157494301549,1.1116754563090452,0.9800936323637356,0.9800936323637356,1.6605398111044752e-24,1.660539132057729e-24,6.634397219769065e-22,3.321078328399857e-23,1.256758814164936e-17,1.1342548558841325e-06,1.1342543920517906e-06,0.0010000004546476,0.0010000000457161,1.9999399719958093,1.9999751444285627,1.550368329014391,1.9999751444281648,1.000000000000026,8.89568366372188e-24,5.04242280191795e-27,1570.5458748548635,0.0172267507327303,5.142274844243329e-22,0.0057828872662099,0.0172267507327303,0.0057828872662099,0.0,0.0,3.224587204600752e-23,5.055938438551312e-30,0.0,0.0,5.055938438551312e-30
11,11,7.992196592224198e-07,620100.0,2512.2096146209924,1.1440898010805969,0.0385379351188727,1.1116754563090452,0.9716680065315364,0.9716680065315364,1.6605397797237458e-24,1.6605391524673233e-24,6.617713618938192e-22,3.321079197729063e-23,1.2567588297870729e-17,1.144090299617428e-06,1.1440898674459154e-06,0.0010000004357497,0.001000000058007,1.9999399719978128,1.9999724618593948,1.5503662495034072,1.9999724618589936,1.0000000000000262,8.873407172558939e-24,5.0734104841205705e-27,1574.488714881168,0.0172267507327304,5.129343502024572e-22,0.0057828872662099,0.0172267507327304,0.0057828872662099,3.590828736958924e-22,1.7939335020684282e-30,1.2630340162202557e-22,7.085781580261216e-29,4.3423175716813014e-29,2.169368003626016e-37,2.7434639868862356e-29
