,t[s],P[kPa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],H_gas[J],W_work[J],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction,SSA[m2/g],total_carbon_mass_per_kggas[kg/kg],carbon_yield,total_hydrogen_mass_kggas[kg/kg],total_carbon_mass[kg],total_hydrogen_mass[kg],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H_soot[J]
37,2.4030943566636227e-05,470147.9999999999,1977.0676723981705,1.0230439269407379,0.03576970913171959,0.901834765532752,1122498.376247012,0.0,5.883857272855311e-09,5.88388647567349e-09,2.3082538617227633e-06,1.799719560393838e-06,0.045561060092162174,3624994201.5562444,3625012193.1630526,3543341694423.8706,3543359280772.1533,2.021487323720757,2.021490257664951,1.5670467113681792,2.021488752453438,1.0000049632098171,0.029538554450029095,1.6788465967061433e-11,1542.426870253202,0.03197876519207653,8.669639926860379e-07,0.010735024665261215,0.028839562209023267,0.009681218451984157,0.0016288676203735075,-1.8183431553916233e-08,0.02337625938829727,0.010816298305332279,0.07745541779246475
38,2.7109792264770198e-05,470147.99999999994,1967.4825313179692,1.026477761264872,0.035715770361101955,0.9018347336629529,1122498.2847546742,0.0,1.2715122741128536e-08,1.2715288922737838e-08,5.072008914520112e-06,3.92609417870657e-06,0.0994797428459979,7859972144.122572,7860074870.839928,7657225943635.8,7657326020540.758,2.0312080283039022,2.0312157715918215,1.5745858694510242,2.0312117853831437,1.0000130696032343,0.06487740200443728,3.699733909233105e-11,1533.349668335887,0.03197876632216918,1.9050110442313527e-06,0.0107350250446246,0.02883956220902325,0.009681218451984155,0.0028818544634425297,-8.5270123677779e-08,0.06874789008328694,0.022482914743352764,0.16894777111124784
39,3.210783714499091e-05,470147.99999999994,1954.8535003523214,1.0310637223705184,0.03564505711971026,0.9018346294216772,1122497.9880440515,0.0,3.412615484747663e-08,3.412772423991701e-08,1.4120436903269184e-05,1.0778629137032485e-05,0.2731134369579813,21189649299.145767,21190623768.012043,20551250945410.676,20552196055635.324,2.0526828022487793,2.0527101882607814,1.5912482079540944,2.052695987019198,1.0000459879657526,0.18046542581529487,1.0337297427794364e-10,1513.3837172639985,0.031978770018531326,5.303537257809582e-06,0.010735026285464843,0.028839562209023242,0.009681218451984152,0.005894723720089801,-6.193995267056414e-07,0.2737705965956211,0.05759846615288132,0.46565826476659566
40,3.721937875265521e-05,470147.9999999999,1944.5249364433134,1.0348673352683855,0.035587525225046414,0.9018344168907159,1122497.3880414718,0.0,7.491253521253766e-08,7.492206921835695e-08,3.259293839162747e-05,2.4461166150766223e-05,0.6184418920387099,46686366940.147255,46692308643.93321,45113383473485.98,45119124986029.15,2.082415043170379,2.082491381624243,1.6143344043598784,2.082451412394947,1.000127268497752,0.4161306385018099,2.3924444721661103e-10,1486.1724535960118,0.03197877755481361,1.224167950932654e-05,0.01073502881533665,0.028839562209023246,0.00968121845198416,0.01029024928066967,-3.017396984477902e-06,0.8248815488798104,0.12267869508039841,1.0656608067906446
41,4.2784907270093637e-05,470147.99999999994,1935.3114214948732,1.0383009309926237,0.03553642172532794,0.9018339935582986,1122496.2012737414,0.0,1.489393926224533e-07,1.4898617588831657e-07,6.944465666454949e-05,5.103557522669035e-05,1.283334202545528,93128740001.12161,93157992615.39827,89693399303889.5,89721572845300.75,2.1239608255177864,2.1241511466887353,1.6466287958827406,2.1240502028628034,1.0003141094175256,0.8855436310264081,5.108115425162821e-10,1449.204937602061,0.03197879256606106,2.6082926930608148e-05,0.01073503385449654,0.028839562209023277,0.00968121845198415,0.016582017963964486,-1.2102666900368571e-05,2.1729713802004373,0.23988804923573004,2.2524285124643786
42,4.835043578753206e-05,470147.9999999999,1927.6097811228515,1.0412003747982204,0.035493843429091926,0.9018332666612088,1122494.1755948209,0.0,2.6208310380759007e-07,2.62258207418917e-07,0.0001328275875220244,9.541050417028249e-05,2.377768711943249,164332795969.4991,164442590403.4617,157830135243032.34,157935585103232.28,2.174942392470107,2.1753521642949654,1.686319507205399,2.1751314811660065,1.0006681224725402,1.6915659419306794,9.784772737411824e-10,1405.6612591935775,0.0319788183416585,4.9889112080159704e-05,0.010735042507165686,0.028839562209023263,0.009681218451984164,0.024359384072839337,-3.813127277122085e-05,4.845293397054648,0.4210122205739237,4.278107422559001
43,5.2370869080529644e-05,470148.0,1922.758304978163,1.0430402726918637,0.035467074338678586,0.901832472914482,1122491.9730601606,0.0,3.7255020723531003e-07,3.729510292637837e-07,0.00020213545844431448,0.0001427253892361324,3.525697576035747,234011279836.08438,234263049595.0269,224354980304021.56,224596360973142.56,2.21741144915177,2.2180778607490774,1.7194402021310677,2.217714512847335,1.0010758872782495,2.5717161837246825,1.4902241941990402e-09,1370.951273063651,0.031978846487775596,7.592066324347542e-05,0.010735051955599952,0.028839562209023263,0.009681218451984152,0.03081475400413626,-7.814774946860702e-05,8.007761827061728,0.6017262428845127,6.4806420787892565
44,5.491830622074408e-05,470148.0,1919.9369478118265,1.044114918737022,0.03545151993165705,0.9018318183964215,1122490.1616226125,0.0,4.5637124465620295e-07,4.570194471996225e-07,0.00025933860465256534,0.00018111822477452915,4.444586579241044,286957433048.6092,287365010300.97394,274833189239090.2,275223545937429.22,2.2466554237278675,2.2475410832483362,1.7422799094948345,2.24705418206527,1.0014203404596795,3.2974831510546894,1.91275075127787e-09,1347.8724153054297,0.03197886969690635,9.740576453727104e-05,0.01073505974672603,0.028839562209023274,0.009681218451984164,0.03522600072800725,-0.00011840059764482622,10.715032392919088,0.7417077092458874,8.292079628543055
45,5.7935818877563556e-05,470148.0,1916.8141903207656,1.045308239047763,0.035434310090161396,0.901830857703752,1122487.5083959142,0.0,5.704465710857407e-07,5.715492821508305e-07,0.00034336442204539996,0.0002367121302667587,5.757585823827506,359095739715.41534,359789895602.54266,343530956995554.0,344195025125122.8,2.283531092346177,2.284746493988861,1.7711213131696604,2.2840714840756253,1.0019330663395714,4.362755900496192,2.533569270968285e-09,1319.7130334916685,0.03197890376301247,0.00012896527336929794,0.010735071182454948,0.028839562209023277,0.009681218451984178,0.0407305132868633,-0.00018721652460614458,14.77685733647827,0.9362969575933227,10.94530632667601
46,6.046775241999081e-05,470147.99999999994,1914.3574141039046,1.046249819798298,0.03542077122020064,0.901829869605928,1122484.784767087,0.0,6.790661784461905e-07,6.807402291470147e-07,0.00042984882995357265,0.0002931598950186561,7.0718451731388665,427856763863.25934,428911526916.0101,408943213912088.44,409951350814758.6,2.3162596638261754,2.317820939828579,1.7967604184717674,2.3169462136426353,1.0024652239516814,5.45841947075117,3.1727057709205175e-09,1295.5847770647174,0.03197893880097948,0.00016144821158875234,0.010735082944430045,0.02883956220902328,0.009681218451984169,0.04554685910123128,-0.0002681004012877369,19.011838433381868,1.1259845992113948,13.668935152697475
