,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],U_gas[J],total_soot_mass[kg],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg],total_hydrogen_mass[kg],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],U_soot[J],N2,H,O2,O,OH,H2,H2O,CO2,AR,HO2,H2O2,CO,HCO,S-OH,CH,C,S-CH,C2H,T-CH2,CH3,CH2O,HCCO,CH2CO,C2H2,S-CH2,CH4,CH3O,CH3O2,C2H3,C2H4,C2H5,CH2OH,CH3OH,H2C2,CH2CHO,CH3CHO,N-C3H7,C2H6,C2H5O,C3H6,I-C3H7,C3H8,C3H2,C4H2,N-C4H3,C4H4,C3H2O,C3H3,C2H3CHO,A-C3H4,P-C3H4,I-C4H3,A-C3H5,T-C3H5,S-C3H5,C3H5O,C4H,C4H2O,C6H2,C8H2,C4H6,I-C4H5,N-C4H5,D-C4H6,S-C4H5,S-C4H6,A1CH3,A1CH3*,N-C6H14,N-C5H11,N-C4H9,C6H13,C4H8,C5H10,C6H12,C6H13O,C6H13O2,C6H12OOH,C6H12O,C6H13O4,OC6H11OOH,N-C7H16,N-C6H13,C7H15,C7H14,C7H15O,C7H15O2,C7H14OOH,C7H14O,C7H15O4,OC7H13OOH,N-C12H26,N-C10H21,N-C9H19,N-C8H17,N-C7H15,C12H25,C8H16,C9H18,C10H20,C12H24,C12H25O,C4H7,C5H9,C7H13,C8H15,C12H23,C10H19,C9H17,C12H25O2,C12H24OOH,C12H24O,C12H25O4,C12H24O3,C8H17O2,C8H16OOH,C8H16O,C8H17O4,C8H16O3,C6H11,I-C8H18,Y-C7H15,T-C4H8,T-C4H9,C-C8H17,Y-C7H14,D-C8H17O,CH3COCH3,T-C4H7,X-C7H13,C5H6,C5H5,C5H4CH2,A2,C9H7,C9H8,C5H5O,C5H4O,A1,A1-,A1OH,A1O,O-C6H4,OC6H4O,A1CH2,OA1CH3,HOA1CH3,A1CHO,A1CH2O,A1C2H3,A1C2H2,A1C2H3*,A1C2H,A1C2H*,A1C2H4,A1C2H5,A1CH3CH3,A1CH3CH2,A1CH3CHO,A2CH3,A1CHOCH2,A1CHOCHO,A3,C9H6O,A2R5,A2-,A2*,A2O,A2OH,A2CH2,A2CHO,A2CH2O,A2C2HA,A2C2HB,A2C2H2A,A2C2H2B,A2C2HA*,A2C2HB*,A2R5-,A2R5C2H,A2R5C2H2,A2R5C2H*,P2,P2-,A3-,A3*,A3R5-,A3R5,A4,A4-,A4R5,FLTN
0,0.0,455962.50000000006,2230.0,0.9236502831721644,0.037559300000000004,0.9236502831721644,1.0,1.0,606421.7386596069,6.994421385884575e-24,0.029537194652671548,2.357536292459561e-22,0.009915408279041853,0.029537194652671548,0.009915408279041853,0.0,0.0,0.0,2.4070455855483016e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.322148950438212e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3889273113084092e-09,455956.7956058091,2229.9689127767715,0.9236502831721644,0.03755924629728043,0.9236502831721644,1.0,1.0,606421.738659607,6.994421385884575e-24,0.02953719465267154,2.357536292459561e-22,0.00991540827904185,0.02953719465267154,0.00991540827904185,5.489066750651794e-96,6.830117824177797e-68,6.348091195023994e-36,2.4069992764584552e-17,0.0,1.3933719189533928e-06,1.0012887587368537e-71,-1.4150474181761356e-47,-6.794752104278512e-41,3.6439646161824235e-08,-1.1702359071060495e-42,-3.81743640153829e-85,0.899998713169638,1.292473774662265e-69,7.586277620383734e-69,-1.1451770558568276e-39,-4.118434883704101e-38,-2.45282874455191e-52,1.987246540400081e-13,2.670762881462052e-19,1.1418491317741634e-22,1.1654032279405137e-28,2.45898369707848e-13,1.4662497029245122e-06,-3.52317183658488e-38,-5.152854241781813e-55,-2.1423250015120904e-49,2.7669854799061196e-21,1.2795290796337773e-13,0.09999839076846974,-1.7852360242407658e-47,-3.2900588092109314e-76,9.234958831052177e-20,1.4667420069165926e-14,3.1776820547322326e-14,-1.5478818323876008e-46,-5.658272979943636e-49,8.746989240991713e-19,-2.335546504806995e-47,-1.578424058651147e-45,3.3303309752480865e-23,5.236030503488984e-15,-1.0142026900428622e-48,4.428091088192699e-23,2.1313573522159063e-23,1.6529601420157289e-22,-1.2129050066702484e-32,2.739448648805016e-26,-3.9021435793069864e-27,1.431818875253147e-30,-1.8329770946082074e-62,-9.68815030038069e-28,-2.060963101747321e-37,1.611545000023426e-27,1.335314326429921e-29,2.4191650361413585e-30,2.182902499080475e-26,1.3895475448364965e-30,1.4107640603015459e-30,7.626862336885389e-38,2.7163799370535566e-32,-7.806917913734628e-69,2.712511418545062e-53,2.1579538338903085e-56,1.4961936143352169e-35,-1.251138563909338e-34,-2.9818702100398684e-33,-1.019068560117951e-36,-1.2948225127204903e-32,-1.8892038780089894e-37,-1.2727251084188023e-27,-1.2429436847106406e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6281087859817167e-32,8.211031394526482e-30,-5.127982949808003e-29,-1.820303778602586e-48,-1.538888653754777e-53,-6.202435416785774e-50,-1.9009675680757478e-75,-6.143540511573055e-77,-7.495512774316542e-24,-4.413295167893624e-21,-8.303264410664323e-65,5.937862335923795e-63,-1.0163185743490143e-24,-4.7296594317263926e-94,-1.526734618663547e-26,-4.970198483415844e-75,-8.517393608781066e-72,-6.883970617660456e-61,7.327382686138855e-64,-4.854441137006818e-21,-2.927944131754331e-26,-2.319214443678715e-26,1.7240802409124096e-29,4.822324210078267e-34,9.276395728276945e-21,-1.0156631510826711e-25,-2.626603498367158e-36,-5.389924868433856e-39,-3.729044653001226e-90,-2.30828291477421e-57,9.501082516521492e-94,-5.796486930154486e-141,4.1249451116318336e-53,3.4013722780908396e-105,2.0132650813899708e-62,-2.573535191098378e-53,-2.756838141898701e-53,-1.792462008040848e-97,-5.761741855914149e-94,-5.027152373324122e-60,1.1071216619620239e-97,-2.1923370533895358e-97,1.8391187270925365e-59,1.9445111333447117e-59,8.292782670624131e-64,2.210524977307788e-62,1.5742461801399871e-59,1.596800908676271e-59,2.101888362831204e-59,1.3302037017457135e-77,1.3046098513191083e-75,2.1674282612670002e-83,2.818694892129805e-43,9.107995987279524e-44,1.739262181548911e-57,8.358342090242161e-58,4.288744678944005e-85,2.6436699180678344e-79,8.979313379175544e-80,1.2021231921002681e-85,-1.3047069933612859e-107,-5.4013795055624044e-73
2,1.4911003822942726e-08,455901.39072855376,2229.66695140371,0.9236502831721644,0.03755872426780353,0.9236502831721644,1.0,1.0,606421.7386596069,6.994421385884575e-24,0.029537194652671534,2.357536292459561e-22,0.009915408279041847,0.029537194652671534,0.009915408279041847,2.9224724364739595e-99,1.5759390764180658e-69,1.0072194695618322e-30,2.406549464367888e-17,0.0,1.1754522067881526e-05,-7.542534016786685e-71,-5.859193804044237e-44,-4.8216347765580037e-39,3.5741722853060256e-06,-1.0266413628053289e-39,-7.079711801747053e-82,0.8999862042429753,-8.689493150923031e-69,-4.991716891054803e-68,-9.414696843149911e-37,-2.6374328633953618e-36,-1.9503733426377603e-49,1.541601904346763e-11,2.091163080959177e-15,7.497727501024366e-20,1.4366664561771223e-21,1.0887832872469935e-10,1.8902184903394875e-05,-8.1443369596034e-37,-2.2785126177698203e-48,-1.7924773679767613e-44,4.3997718023011676e-16,8.741895622388385e-11,0.09997956459061655,-8.105405740023478e-45,-1.2903491696468899e-73,1.3458172540563714e-15,2.5264486324136888e-11,4.141800397910387e-11,-1.4206133141595235e-43,-5.182771437310088e-45,1.4575604726559324e-14,-1.7528712323030964e-43,-1.2863461294520256e-41,5.25519301510247e-18,8.737566106627849e-12,-2.085989310219519e-46,1.0752527384466258e-17,2.570014903632841e-18,2.7804499141426865e-17,6.098363114319295e-26,-1.8030877877615443e-25,-6.620964701452743e-27,7.314666369878833e-31,-1.3845487125338564e-54,6.376495420603403e-24,-2.1226965534110507e-36,2.3236243774706636e-21,2.544892985170642e-22,-1.3130170774247072e-29,4.131877463640592e-20,2.7458854665394676e-23,2.7721901524454155e-23,-8.367104354167361e-39,1.2448921429172774e-31,-4.284743695727686e-65,5.816068448675085e-47,2.282627871158862e-55,3.7121350245506055e-27,1.0441406896407162e-30,-5.866571147188783e-31,4.318411073282343e-28,-1.0713273975422116e-29,1.5989929763176265e-28,-7.182376940553188e-26,-1.2190481435291503e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.457380052794158e-30,2.419786964211412e-27,-2.945794748405054e-27,-7.771087927877492e-42,9.388709158174497e-46,5.871651118107057e-43,-7.472172892030282e-71,-3.3779167819635993e-71,-1.2924275553825312e-23,-2.26477961440215e-21,-5.791981903442414e-62,-8.712257562111917e-61,-1.5361983318307682e-24,-1.5592021811236896e-92,5.118415126224096e-26,-3.9997943835733515e-74,-9.600101000004797e-72,-6.882573868808711e-61,5.411905012397015e-63,-2.4864814012499348e-21,-5.344271045374851e-26,-5.761717336678402e-26,-3.254221914921947e-28,-5.0421322844741615e-33,4.766082758210351e-21,-1.8634755556916095e-26,-1.9626817912853841e-32,-5.5882122192318184e-34,-3.955892873351372e-91,-7.124865785529374e-49,-1.1036804003130325e-91,4.702032707600589e-142,9.518155520668703e-55,-7.190219359487191e-90,-5.236176453963738e-58,-4.707766846302309e-46,-6.581380650651321e-46,-1.2834720831601701e-87,-7.092959075975867e-85,-7.797064672345236e-51,-5.0380025463229995e-98,-1.744263198469293e-99,-1.848917627071701e-56,-1.9551941233994864e-56,-1.4147058605612545e-59,-6.654658779560711e-58,-1.0980916927856922e-56,-1.1138104545162654e-56,-1.4664403372999327e-56,-3.0010758097308895e-69,-2.1757355596282163e-68,-6.2983036970761574e-74,1.0589496780294858e-42,3.432107133539973e-43,-6.388803144313111e-56,-1.419411267947321e-56,-6.049468104611073e-76,-2.6505998553996198e-71,-5.313769381870253e-72,-1.7089817931546147e-76,-1.0277594125641154e-91,-3.0725645134722535e-66
3,3.9687155346588415e-08,455800.4085329,2229.116535405378,0.9236502831721644,0.03755777156364452,0.9236502831721644,1.0,1.0,606421.7386596062,6.994421385884586e-24,0.02953719465267154,2.357536292459565e-22,0.00991540827904185,0.02953719465267154,0.00991540827904185,1.5342364079854006e-91,1.141782822647532e-65,1.8821632639290032e-28,2.4057295678241575e-17,0.0,2.1220125285299225e-05,8.316950945243491e-70,1.1093264518086007e-43,8.276378263477087e-39,1.9475627395100935e-05,-1.140158019553874e-39,-1.0138750374827484e-75,0.899963375443101,6.769462890024682e-68,3.579557896208957e-67,-5.7168585979049055e-37,4.961664097535162e-36,-3.8713333657285654e-50,6.931333756528782e-11,5.18749878025505e-14,5.922248222031925e-19,1.2926279128547967e-18,2.021280280561416e-09,6.015959518948276e-05,5.227199382601896e-37,-1.618924455213291e-46,-2.1042935835079396e-43,8.266869288556896e-14,7.7662434450949e-10,0.0999357645411967,3.384196803495477e-44,5.958543580424525e-72,9.101993661995984e-14,8.039784220090785e-10,7.667765090606332e-10,4.470173539707824e-43,8.623396212117263e-45,1.1111214313528168e-12,9.610057099943567e-43,5.613039081427331e-41,7.301754146395149e-16,2.2851456077961053e-10,6.798201076564287e-46,2.789672002039221e-15,2.5749533507161254e-16,4.3048012010950816e-15,1.374674532816211e-22,-1.073039603062677e-24,-1.6088180590518052e-26,1.0535230308765738e-25,9.667245434966764e-52,9.2148379805738e-21,-7.23580588048153e-37,1.0339634361353044e-18,3.8365011605476835e-19,1.180310225054162e-26,2.338681691347535e-17,3.4798269717515853e-20,3.4792299085758184e-20,3.169344183438301e-38,-7.078764443354257e-30,-1.9259258322615337e-60,-1.3333853431919869e-41,5.816661335154649e-54,1.9645789296253565e-23,1.3190584895071713e-26,1.9419372528051576e-27,1.7957633317952376e-24,4.6181708180360694e-26,1.845442276445411e-24,-1.816164647579977e-24,-8.437639302575975e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.583297355324401e-28,9.741336568475574e-26,-4.815633467886598e-26,-4.720787837067499e-38,2.2837510889272007e-41,4.4315177299568814e-39,8.347160888284351e-69,3.3696990857381984e-69,-2.6924439614011265e-23,-3.77778083763666e-21,-8.042863471429469e-60,-1.3181068879909661e-58,-3.41042560841558e-24,-2.860856999739731e-90,8.904615688405767e-25,-2.7252453730596782e-65,-3.8630079633627515e-63,-2.1220229392370438e-58,-1.002861954741202e-62,-4.0232929279207225e-21,-2.2338672469423735e-25,-2.5551105475801e-25,-9.75184134375953e-27,-2.039907953264391e-30,7.834182006559718e-21,5.885002785015773e-26,-4.105882880488014e-30,-3.0996430999048027e-31,-3.627852577457002e-74,-3.0763808485428568e-44,-1.8886692094448766e-76,-1.2050238707291636e-119,6.896671121314233e-51,8.40189020294356e-85,-4.3996641762825515e-52,-5.102776478321205e-42,-1.008090714983235e-41,-3.9601713899143506e-79,-1.481477153556604e-76,-8.359070547999699e-46,-3.101525363856617e-82,-1.4376723066112917e-83,-1.1090268294339605e-55,-1.0647577324365541e-53,-4.4979153440397056e-54,-7.162162719988632e-52,3.204223095215105e-55,3.246809826111721e-55,3.7081403278919305e-55,6.455468546290272e-66,2.6672293931237044e-65,2.3848396139143268e-70,6.136353685034718e-42,1.993308882365182e-42,2.4535041041807036e-54,7.215924969147898e-55,1.1535468161274526e-71,2.831515346948732e-67,6.171171281201665e-68,4.411135311271997e-72,8.19565148846287e-85,-7.0019054909320276e-62
4,7.148897289312508e-08,455671.6506702674,2228.414703697482,0.9236502831721644,0.037556555847196804,0.9236502831721644,1.0,1.0,606421.738659607,6.994421385885169e-24,0.029537194652671527,2.35753629245976e-22,0.009915408279041847,0.029537194652671527,0.009915408279041847,2.8044044579522827e-90,4.881164475238996e-65,4.837273034556028e-27,2.4046841647880908e-17,0.0,2.5464395622393263e-05,-1.0639637670431107e-68,-3.776759730014103e-42,-7.487555790193478e-38,4.76101165959222e-05,-2.408970353535348e-38,-1.139414136883449e-75,0.8999342443143808,-9.567243054352501e-67,-5.208934437326233e-66,-2.1005550894837434e-35,-3.9736556590986623e-35,-4.052924481916837e-48,1.5685883257258906e-10,2.828232808717738e-13,1.601889612246734e-18,7.368930073501578e-17,9.979270470323916e-09,0.00012061626273147107,-1.5428200727458254e-35,-3.707684076447083e-45,-5.850755963015695e-42,2.144493556477545e-12,2.326665272168479e-09,0.09987203980846746,-5.368883793823657e-43,-3.5181359522874485e-71,1.2538015483755193e-12,6.971378044071527e-09,3.983063087807472e-09,-1.294546173174492e-41,-9.685385729111803e-43,1.6385195159139207e-11,-2.785226683373441e-41,-2.213903686418066e-39,1.2174982374113454e-14,1.664717269054526e-09,-2.535590186072579e-44,8.446413714117274e-14,3.3002291064925084e-15,8.168226540062203e-14,1.4856123928631353e-20,-7.062565943178748e-24,7.650020648875477e-26,3.953669821676197e-23,-3.0883841254045646e-49,9.736978690370976e-19,-4.7273969582017045e-35,4.901036010356204e-17,3.5293952712506364e-17,7.858914733177438e-24,1.1785683873164453e-15,2.4118822370320073e-18,2.382034726378093e-18,5.113879058603269e-38,-1.2061819718586171e-28,-1.129815043257799e-57,-9.83719996622196e-39,2.2155456889075005e-53,4.153341436788636e-21,4.7915110484959715e-24,7.495277555351265e-25,3.6149781471562437e-22,2.607467521311657e-23,5.752584189989469e-22,-9.596773086502752e-24,-8.268506305513749e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235399398253055e-27,3.053674021005358e-25,-1.7405104338465252e-25,-6.698777215632842e-36,3.7526160500280944e-39,3.0718593311716712e-37,-2.7821352865006002e-67,-4.56516620343594e-67,-4.331537934515906e-23,-4.900457330481308e-21,-1.3073677346868408e-59,-1.7872051745177533e-58,-6.5305246797775855e-24,-3.9112611270184324e-90,8.744376420485887e-25,-9.800443414756402e-65,-7.033571864388689e-63,-8.902052953599792e-60,4.1257209387023245e-62,-4.757360488027891e-21,-4.391530301303767e-25,-5.097025087223918e-25,-5.12887120755967e-26,-2.345874904687887e-29,9.726449118599567e-21,9.411104858747123e-26,-7.929384747078097e-29,-1.0654842911827844e-29,-2.4724736060927277e-74,-1.6354038303257924e-41,-4.044713549628159e-74,2.3471253756190573e-120,2.9487220007514447e-50,-2.0964176818803831e-81,-1.4476654264900362e-48,-9.839101140907863e-40,-2.717702796092389e-39,-3.847458913402443e-78,-3.5319987798571883e-76,-7.347959866482718e-43,-5.838046150339943e-84,3.0394231947190417e-87,-9.387596169307506e-51,-9.003501721299093e-50,-7.759209991500139e-51,-2.9187755400695166e-48,2.9990839616449377e-54,-1.336152598865083e-54,-3.395363509930213e-52,-5.713929141355429e-62,-2.4635953427321164e-61,-2.272022423862076e-66,1.6674228244848253e-41,5.437794703927159e-42,1.5208922476112738e-53,3.693227376625338e-54,6.098376830241644e-69,8.545307762607033e-65,1.5050450876705366e-65,2.2514301660472325e-69,2.0836432497567724e-80,-1.3888827630136055e-59
5,1.1363595774513343e-07,455502.33255228895,2227.4918135497965,0.9236502831721644,0.037554956572670675,0.9236502831721644,1.0,1.0,606421.7386596076,6.994421385896646e-24,0.029537194652671548,2.3575362924636053e-22,0.009915408279041851,0.029537194652671548,0.009915408279041851,3.1460769062052976e-89,1.6347175933881656e-64,6.108594134592336e-26,2.4033095582534973e-17,0.0,2.684055288814769e-05,-8.320423397882096e-69,-9.145455476304251e-42,-1.8422262959208244e-38,8.885917950069318e-05,-1.066695492807581e-37,-1.8636188755972923e-75,0.899895922325592,4.69346335408127e-67,3.846788999385119e-66,-7.753361348670995e-35,9.186294539079877e-37,-1.1343920091626904e-47,2.863490596199218e-10,9.423999733472114e-13,3.1570780717348525e-18,1.6250849089024514e-15,3.054034842197596e-08,0.00020428374266704335,-1.3822654819019305e-35,-1.0055165951424575e-43,-8.94839378053477e-41,2.7480100049329418e-11,5.008747990164446e-09,0.09978400049308844,-4.49697418391413e-43,2.270403201462561e-71,9.292971803860188e-12,3.682695295275838e-08,1.3143585573021884e-08,-3.697320276190979e-41,-6.244612917963702e-42,1.3161955982291799e-10,-6.172533337393436e-41,-8.192957306688112e-39,9.372810602890419e-14,7.728883462269053e-09,-4.214061341713936e-44,1.1833581881957735e-12,2.0555326072662636e-14,7.34818661326917e-13,5.847218749214537e-19,1.5700354856771285e-22,1.8034298412667138e-23,4.057790622287937e-21,-5.247878777303697e-48,4.3046383494875175e-17,-1.8006196540295672e-35,1.1346429845606044e-15,1.223805445736058e-15,1.247847676203723e-21,2.461403815991528e-14,6.122756425518559e-17,5.950093246911199e-17,-2.685106517490833e-38,9.224761252129195e-28,-8.561761757346624e-55,2.353772158369408e-36,6.569879969660784e-49,2.6371470275479073e-19,5.033496115598611e-22,7.437106398873827e-23,2.6210766146996726e-20,3.67541359736728e-21,5.062552386264426e-20,-3.354741878353862e-23,-4.646446646051783e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.207044187215929e-27,-7.1954442383890555e-25,-4.264077231100961e-25,-2.6700518395059106e-34,-1.885870047164104e-37,-2.2851148377682924e-35,-3.1365207501951856e-69,-2.2038004341984222e-66,-1.1622510378263562e-22,-9.771851425636387e-21,-1.1662690271274931e-59,-1.2188380826038036e-58,-1.825282042721027e-23,-2.2096747250547574e-90,-7.386976020189692e-24,-1.4497316845519125e-64,-6.941725250702306e-63,2.5346093283261823e-59,7.286682685937291e-62,-8.74774235650634e-21,-4.401197009369545e-25,-5.00701549854631e-25,-1.1630517506703108e-25,-1.1307817434170278e-28,1.874460964202433e-20,1.3956504103166825e-25,-7.512749895824194e-28,-1.5629213233693754e-28,-8.477656522028312e-77,-1.8508502226533063e-39,-4.113892043957187e-74,-9.389852718904572e-122,9.876990903995842e-50,-2.8980725894331967e-80,-6.6939428532264256e-46,-4.591581176121112e-38,-1.863782425510611e-37,-6.21537776445286e-78,-2.922440079901417e-76,-1.2726229618049127e-40,-1.7516493524198577e-86,2.746421290505494e-91,-1.3947372479284616e-47,-9.507134238109346e-47,-2.1492827178361867e-48,-1.699937328649045e-45,-1.1568217445452324e-51,-8.369499221869895e-51,-2.6736156756390707e-49,-5.8438331439237774e-58,-1.456211101962095e-57,-3.986831484710538e-62,3.549840651883402e-41,1.1641227999044748e-41,6.105706456756472e-53,1.3356404602210507e-53,7.118379720321176e-67,7.074508847886334e-63,1.1215237096077613e-63,2.7617035250928543e-67,5.110763017656213e-77,-7.701886881881642e-58
