,t[s],T[K],density[kg/m3],mean_MW[kg/mol],mdot[kg/s,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_v[nm],d_g[nm],n_p,soot_mass[kg/kg],volume_fraction,SSA,total_carbon_mass_flow[kg/s],carbon_yield,total_hydrogen_mass_flow[kg/s],soot_mass_flow[kg/s],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],soot_h[J/m3],C_mass_error,H_mass_error,enthalpy_error
0,0.0,1800.0000000000005,0.16437352670200833,0.024278505578289342,0.00486665074670236,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.6437352779380295e-07,1.6437352779380295e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915181664315751e-28,1659.3510398066876,0.0004993238125711532,7.3479800229711e-23,8.380957506814127e-05,3.6853132273680393e-26,0.0,-1.1612495209360772e-39,0.0,0.0,9.360340064507486e-20,0.0,0.0,-0.7317433922329623
1,6.484818720117219e-09,1799.9989538796515,0.16437353541939723,0.024278508479780133,0.00421041681518909,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.643735365111919e-07,1.643735365111919e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915182031055633e-28,1659.3510398066876,0.0004319934768482148,6.35715613399105e-23,7.25084380422941e-05,3.18837442614169e-26,4.35369365689637e-118,-4.037625916884889e-40,1.4835840076668532e-75,1.2326951560006678e-29,8.098156584627568e-20,-0.13484302976907347,0.1348430297690734,-0.7679154397857424
2,3.5813753864672054e-08,1799.9942224273534,0.16437374034298077,0.024278521602000596,0.002262565566637929,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078134347721e-23,1.2565578781239173e-17,1.6437374143477682e-07,1.6437374143477682e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915190652175079e-28,1659.3510398066876,0.00023214175903035268,3.416165952648868e-23,3.8964098426874305e-05,1.7133472781395347e-26,1.165764856400594e-90,-4.037625637758289e-40,7.676981818327838e-62,2.2387065996605106e-28,4.3517164180235984e-20,-0.5350877462963531,0.5350877462963533,-0.8752827730101718
3,2.2375310482657542e-07,1799.9638966687035,0.16437678371787742,0.024278605665352396,0.0004432890456555448,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078134379032e-23,1.2565578781239173e-17,1.643767848096937e-07,1.643767848096937e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.57258619773642e-24,6.915318686723906e-28,1659.3510398066182,4.548195214085133e-05,6.693061042208541e-24,7.633970153688753e-06,3.356844508738928e-27,5.133493047758096e-88,-4.0376662749376426e-40,2.7063327783473653e-78,4.282819286014683e-26,8.525811737059504e-21,-0.9089129118303964,0.9089129118303965,-0.9755635205419801
4,7.113099622772998e-07,1799.88516689964,0.1643854450890999,0.024278823460652535,0.00042258934103665304,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781366374054e-23,1.2565578781239173e-17,1.643854461809737e-07,1.643854461809737e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197759183e-24,6.915683069967878e-28,1659.3510398016301,4.3358139283229414e-05,6.380523685538591e-24,7.277496361251338e-06,3.200094211254307e-27,6.114610388926668e-80,-4.037790414632864e-40,1.758412025314135e-56,9.201189433583204e-25,8.127174145684235e-21,-0.9131662897069407,0.9131662897069407,-0.9767009312513385
5,1.4684423557450313e-06,1799.7627434245887,0.16439891004103588,0.02427916073622153,0.00041867922220626286,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078162693939e-23,1.2565578781239173e-17,1.643989111329991e-07,1.643989111329991e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586198021834e-24,6.91624953970323e-28,1659.3510397440766,4.2956956715665945e-05,6.3214862149072366e-24,7.210159415434346e-06,3.1704844994776625e-27,4.68292810076396e-72,-4.037983345447837e-40,1.5390506758273912e-52,5.2046326476459806e-24,8.051176377577544e-21,-0.9139697414099502,0.9139697414099501,-0.9769108686800866
6,2.904467453629223e-06,1799.5300177342774,0.1644244802968809,0.02427979723232807,0.00041150857039974446,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.32107840095406e-23,1.2565578781239173e-17,1.6442448138901398e-07,1.6442448138901398e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586200423495e-24,6.917325280599806e-28,1659.35103921781,4.2221239816096554e-05,6.213219135619327e-24,7.08667217294563e-06,3.1161841215651054e-27,1.5629163726529818e-64,-4.038349380075167e-40,8.893488210904964e-49,2.3582159509318444e-23,7.911792407567868e-21,-0.9154431678339394,0.9154431678339394,-0.9772957949747131
7,7.639728066571332e-06,1798.7578192010117,0.16450908403757555,0.02428186672793118,0.0003885697641853739,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321083677531083e-23,1.2565578781239173e-17,1.6450908513027057e-07,1.6450908513027057e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586253611392e-24,6.920884602095255e-28,1659.3510275629553,3.986769262914225e-05,5.86687439344071e-24,6.69163835986597e-06,2.9424780548391827e-27,1.9556654975194943e-54,-4.0395573130882e-40,9.956731079600566e-44,1.790072666930714e-22,7.466087039041545e-21,-0.9201566365844788,0.9201566365844789,-0.9785286748913837
8,1.6545343771402954e-05,1797.2862986132757,0.1646693466791355,0.02428563903957302,0.00034717697810628806,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3211374081684445e-23,1.2565578781239173e-17,1.6466934777289503e-07,1.6466934777289503e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586795216216e-24,6.927627334662793e-28,1659.3509088832297,3.562074645739235e-05,5.2418996807795785e-24,5.978804833744274e-06,2.6290278000107462e-27,9.13469024498713e-47,-4.0418326341475615e-40,6.815754183605786e-40,8.791856114369911e-22,6.662793172765086e-21,-0.9286620314100955,0.9286620314100954,-0.9807610245473917
9,2.5914924132090855e-05,1795.7115130551076,0.16483953719181269,0.02428943886712364,0.00030403216093327287,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321315039840039e-23,1.2565578781239173e-17,1.6483953828670263e-07,1.6483953828670263e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572588585743466e-24,6.934788876766424e-28,1659.3505165321883,3.119403993481866e-05,4.590471684026629e-24,5.23579922642528e-06,2.3023104715822225e-27,2.006792445670995e-42,-4.044230970362908e-40,1.011977621237778e-37,2.2863162729478167e-21,5.827326872767031e-21,-0.9375274338025418,0.9375274338025418,-0.9831014335032914
10,3.188607835657138e-05,1794.693431313038,0.16494884890743283,0.024291766773967317,0.0002758336582373861,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321533561378439e-23,1.2565578781239173e-17,1.6494885000304886e-07,1.6494885000304886e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572590788440574e-24,6.939389632223899e-28,1659.3500338642764,2.83008420030688e-05,4.1647126861624976e-24,4.750187118323729e-06,2.0887754195102954e-27,2.016647847305413e-40,-4.045761586251262e-40,1.0156110733792009e-36,3.644981494171159e-21,5.282477754681942e-21,-0.9433216656394974,0.9433216656394974,-0.9846396125085471
11,4.191809691916582e-05,1792.955990122327,0.16513405993489255,0.024295500484278153,0.00022546635708203897,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.322186734924468e-23,1.2565578781239173e-17,1.6513406103173879e-07,1.6513406103173879e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572597372429917e-24,6.9471874908980645e-28,1659.348591143582,2.3133100541685183e-05,3.404235014837432e-24,3.882801656151611e-06,1.7073659432107937e-27,9.50852601880038e-38,-4.048336644947897e-40,2.2096709046140457e-35,7.062258399542045e-21,4.311797104127267e-21,-0.953671144937858,0.953671144937858,-0.9874044839848912
12,4.475516982480039e-05,1792.4580764418154,0.1651868111667323,0.024296512762435468,0.00021073490643538917,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3224593784399964e-23,1.2565578781239173e-17,1.651868122639289e-07,1.651868122639289e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572600120676554e-24,6.9494092565298455e-28,1659.347988933098,2.162163722030893e-05,3.1818101672473005e-24,3.6291083703390603e-06,1.5958111779033902e-27,4.262757260839824e-37,-4.049065621000565e-40,4.6813156164906815e-35,8.366419378648946e-21,4.0284413035076985e-21,-0.9566981652467699,0.95669816524677,-0.9882169045412651
13,4.919702570969869e-05,1791.6722565051004,0.16526975111642053,0.024298055553590315,0.00018620224538971972,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.322988095955966e-23,1.2565578781239173e-17,1.6526975221416804e-07,1.6526975221416804e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572605450149115e-24,6.952903433605522e-28,1659.346821111846,1.9104558744081725e-05,2.8114003871823386e-24,3.206626461416076e-06,1.4100361382681945e-27,3.8337496761366637e-36,-4.0502075435609615e-40,1.4051999804627288e-34,1.0793898302469222e-20,3.5571946087836094e-21,-0.9617391394860438,0.9617391394860438,-0.9895740607053608
14,6.282085181331533e-05,1789.2089945515877,0.1655270316356438,0.02430242515901332,0.00010257837581229782,1.66053906717385e-24,1.66053906717385e-24,6.277493321275994e-22,3.325700288822578e-23,1.2566453791400669e-17,1.6552703273510052e-07,1.6552703273510052e-07,0.0010000000066421582,0.0010000000066421582,2.0000066190362804,2.0000066190362804,2.0000066190362804,1.550392727935101,1.0,7.573420287095929e-24,6.964476552511969e-28,1659.2838262009816,1.052465614728152e-05,1.5489555915152935e-24,1.7665229200665565e-06,7.768691523942066e-28,1.4062308980791962e-33,-4.053784009137393e-40,2.6996426645957776e-33,2.2330133115026883e-20,1.955925587516341e-21,-0.9789221825951236,0.9789221825951236,-0.9942318066305462
15,6.854240006354824e-05,1788.147478636005,0.16563650548373934,0.024304071008496617,6.357149032191686e-05,1.6605390671738786e-24,1.6605390671738786e-24,6.278217667763444e-22,3.3275495474964166e-23,1.2567420450240956e-17,1.656365065839261e-07,1.656365065839261e-07,0.0010000000066421755,0.0010000000066421755,2.0000835415687774,2.0000835415687774,2.0000835415687774,1.5504523578052538,1.0,7.574308940189437e-24,6.969900357262353e-28,1659.216774689235,6.522506045842437e-06,9.600539761898459e-25,1.0947774696876415e-06,4.815101074864611e-28,1.2920854941752222e-32,-4.055335137522079e-40,8.195259151121251e-33,2.9815138038401836e-20,1.2112483658089207e-21,-0.9869373222713809,0.9869373222713808,-0.9964188642123281
16,7.269623421198433e-05,1787.3655457290542,0.1657165539691794,0.024305184358585398,3.4106918468748866e-05,1.6605390671740075e-24,1.6605390671740075e-24,6.278957407493694e-22,3.3292651575273573e-23,1.256840761338756e-17,1.657165550699107e-07,1.657165550699107e-07,0.0010000000066422532,0.0010000000066422532,2.0001620926922,2.0001620926922,2.0001620926922,1.5505132501489924,1.0,7.575214734928552e-24,6.974102674716169e-28,1659.148691249094,3.4994080017780163e-06,5.151419400409824e-25,5.873621290137733e-07,2.5836723134747317e-28,6.027433055240316e-32,-4.05648412355006e-40,1.7720787669535598e-32,3.6619485620939424e-20,6.495126186719397e-22,-0.9929917061560541,0.9929917061560541,-0.9980761926302756
