,t[s],T[K],density[kg/m3],mean_MW[kg/mol],mdot[kg/s,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_v[nm],d_g[nm],n_p,soot_mass[kg/kg],volume_fraction,SSA,total_carbon_mass_flow[kg/s],carbon_yield,total_hydrogen_mass_flow[kg/s],soot_mass_flow[kg/s],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],soot_h[J/m3],C_mass_error,H_mass_error,enthalpy_error
0,0.0,1800.0000000000005,0.16437352670200833,0.024278505578289342,0.00486665074670236,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.6437352779380295e-07,1.6437352779380295e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915181664315751e-28,1659.3510398066876,0.0004993238125711532,7.3479800229711e-23,8.380957506814127e-05,3.6853132273680393e-26,0.0,-1.1612495209360772e-39,0.0,0.0,9.360340064507486e-20,0.0,0.0,-0.7317433922329623
1,6.484818720117219e-09,1799.9989538796515,0.16437353541939723,0.024278508479780133,0.00421041681518909,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.643735365111919e-07,1.643735365111919e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915182031055633e-28,1659.3510398066876,0.0004319934768482148,6.35715613399105e-23,7.25084380422941e-05,3.18837442614169e-26,8.392616274191262e-119,-4.037625916884889e-40,1.9746616805563885e-78,1.2326951560006678e-29,8.098156584627568e-20,-0.13484302976907347,0.1348430297690734,-0.7679154397857424
2,3.5813753864672054e-08,1799.9942224273534,0.16437374034298077,0.024278521602000596,0.002262565566637929,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078134347721e-23,1.2565578781239173e-17,1.6437374143477682e-07,1.6437374143477682e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915190652175079e-28,1659.3510398066876,0.00023214175903035268,3.416165952648868e-23,3.8964098426874305e-05,1.7133472781395347e-26,2.247277353279668e-91,-4.037625637758289e-40,1.0218151496203748e-64,2.2387065996605106e-28,4.3517164180235984e-20,-0.5350877462963531,0.5350877462963533,-0.8752827730101718
3,2.2375310482657542e-07,1799.9638966687035,0.16437678371787742,0.024278605665352396,0.0004432890456555448,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078134379032e-23,1.2565578781239173e-17,1.643767848096937e-07,1.643767848096937e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.57258619773642e-24,6.915318686723906e-28,1659.3510398066182,4.548195214085133e-05,6.693061042208541e-24,7.633970153688753e-06,3.356844508738928e-27,1.8250881776788883e-124,-4.0376662749376426e-40,3.0808901745460525e-81,4.282819286014683e-26,8.525811737059504e-21,-0.9089129118303964,0.9089129118303965,-0.9755635205419801
4,7.113099622772998e-07,1799.88516689964,0.1643854450890999,0.024278823460652535,0.00042258934103665304,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781366374054e-23,1.2565578781239173e-17,1.643854461809737e-07,1.643854461809737e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197759183e-24,6.915683069967878e-28,1659.3510398016301,4.3358139283229414e-05,6.380523685538591e-24,7.277496361251338e-06,3.200094211254307e-27,1.1791194564492423e-80,-4.037790414632864e-40,2.3406244568481323e-59,9.201189433583204e-25,8.127174145684235e-21,-0.9131662897069407,0.9131662897069407,-0.9767009312513385
5,1.4684423557450313e-06,1799.7627434245887,0.16439891004103588,0.02427916073622153,0.00041867922220626286,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078162693939e-23,1.2565578781239173e-17,1.643989111329991e-07,1.643989111329991e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586198021834e-24,6.91624953970323e-28,1659.3510397440766,4.2956956715665945e-05,6.3214862149072366e-24,7.210159415434346e-06,3.1704844994776625e-27,9.033735846501879e-73,-4.037983345447837e-40,2.0487873314899467e-55,5.2046326476459806e-24,8.051176377577544e-21,-0.9139697414099502,0.9139697414099501,-0.9769108686800866
6,2.904467453629223e-06,1799.5300177342774,0.1644244802968809,0.02427979723232807,0.00041150857039974446,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.32107840095406e-23,1.2565578781239173e-17,1.6442448138901398e-07,1.6442448138901398e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586200423495e-24,6.917325280599806e-28,1659.35103921781,4.2221239816096554e-05,6.213219135619327e-24,7.08667217294563e-06,3.1161841215651054e-27,3.017112512594346e-65,-4.038349380075167e-40,1.1840733428395305e-51,2.3582159509318444e-23,7.911792407567868e-21,-0.9154431678339394,0.9154431678339394,-0.9772957949747131
7,7.639728066571332e-06,1798.7578192010117,0.16450908403757555,0.02428186672793118,0.0003885697641853739,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321083677531083e-23,1.2565578781239173e-17,1.6450908513027057e-07,1.6450908513027057e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586253611392e-24,6.920884602095255e-28,1659.3510275629553,3.986769262914225e-05,5.86687439344071e-24,6.69163835986597e-06,2.9424780548391827e-27,3.784122630226908e-55,-4.0395573130882e-40,1.3262668690991306e-46,1.790072666930714e-22,7.466087039041545e-21,-0.9201566365844788,0.9201566365844789,-0.9785286748913837
8,1.6545343771402954e-05,1797.2862986132757,0.1646693466791355,0.02428563903957302,0.00034717697810628806,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3211374081684445e-23,1.2565578781239173e-17,1.6466934777289503e-07,1.6466934777289503e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586795216216e-24,6.927627334662793e-28,1659.3509088832297,3.562074645739235e-05,5.2418996807795785e-24,5.978804833744274e-06,2.6290278000107462e-27,1.7753955419830168e-47,-4.0418326341475615e-40,9.087085903897273e-43,8.791856114369911e-22,6.662793172765086e-21,-0.9286620314100955,0.9286620314100954,-0.9807610245473917
9,2.5914924132090855e-05,1795.7115130551076,0.16483953719181269,0.02428943886712364,0.00030403216093327287,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321315039840039e-23,1.2565578781239173e-17,1.6483953828670263e-07,1.6483953828670263e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572588585743466e-24,6.934788876766424e-28,1659.3505165321883,3.119403993481866e-05,4.590471684026629e-24,5.23579922642528e-06,2.3023104715822225e-27,3.91884257402106e-43,-4.044230970362908e-40,1.3505372137999508e-40,2.2863162729478167e-21,5.827326872767031e-21,-0.9375274338025418,0.9375274338025418,-0.9831014335032914
10,3.188607835657138e-05,1794.693431313038,0.16494884890743283,0.024291766773967317,0.0002758336582373861,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321533561378439e-23,1.2565578781239173e-17,1.6494885000304886e-07,1.6494885000304886e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572590788440574e-24,6.939389632223899e-28,1659.3500338642764,2.83008420030688e-05,4.1647126861624976e-24,4.750187118323729e-06,2.0887754195102954e-27,3.950041190802777e-41,-4.045761586251262e-40,1.3562433283238952e-39,3.644981494171159e-21,5.282477754681942e-21,-0.9433216656394974,0.9433216656394974,-0.9846396125085471
11,4.191809691916582e-05,1792.955990122327,0.16513405993489255,0.024295500484278153,0.00022546635708203897,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.322186734924468e-23,1.2565578781239173e-17,1.6513406103173879e-07,1.6513406103173879e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572597372429917e-24,6.9471874908980645e-28,1659.348591143582,2.3133100541685183e-05,3.404235014837432e-24,3.882801656151611e-06,1.7073659432107937e-27,1.8719619615646666e-38,-4.048336644947897e-40,2.953961443817611e-38,7.062258399542045e-21,4.311797104127267e-21,-0.953671144937858,0.953671144937858,-0.9874044839848912
12,4.475516982480039e-05,1792.4580764418154,0.1651868111667323,0.024296512762435468,0.00021073490643538917,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3224593784399964e-23,1.2565578781239173e-17,1.651868122639289e-07,1.651868122639289e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572600120676554e-24,6.9494092565298455e-28,1659.347988933098,2.162163722030893e-05,3.1818101672473005e-24,3.6291083703390603e-06,1.5958111779033902e-27,8.404226748070971e-38,-4.049065621000565e-40,6.260058437782886e-38,8.366419378648946e-21,4.0284413035076985e-21,-0.9566981652467699,0.95669816524677,-0.9882169045412651
13,4.919702570969869e-05,1791.6722565051004,0.16526975111642053,0.024298055553590315,0.00018620224538971972,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.322988095955966e-23,1.2565578781239173e-17,1.6526975221416804e-07,1.6526975221416804e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572605450149115e-24,6.952903433605522e-28,1659.346821111846,1.9104558744081725e-05,2.8114003871823386e-24,3.206626461416076e-06,1.4100361382681945e-27,7.57534107071113e-37,-4.0502075435609615e-40,1.880000955251116e-37,1.0793898302469222e-20,3.5571946087836094e-21,-0.9617391394860438,0.9617391394860438,-0.9895740607053608
14,6.282085181331533e-05,1789.2089945515877,0.1655270316356438,0.02430242515901332,0.00010257837581229782,1.660539067173847e-24,1.660539067173847e-24,6.277493321275983e-22,3.325700288822494e-23,1.2566453791400652e-17,1.6552703273510025e-07,1.6552703273510025e-07,0.0010000000066421565,0.0010000000066421565,2.000006619036281,2.000006619036281,2.000006619036281,1.5503927279351013,1.0,7.573420287095914e-24,6.9644765525119556e-28,1659.2838262009825,1.052465614728152e-05,1.548955591515291e-24,1.7665229200665565e-06,7.768691523942051e-28,2.7973324883062474e-34,-4.053784009137379e-40,3.617240913020753e-36,2.2330133115026853e-20,1.9559255875163372e-21,-0.9789221825951236,0.9789221825951236,-0.9942318066305462
15,6.854240006354824e-05,1788.147478636005,0.16563650548373934,0.024304071008496617,6.357149032191686e-05,1.660539067173852e-24,1.660539067173852e-24,6.278217667763341e-22,3.3275495474956056e-23,1.2567420450240759e-17,1.6563650658392341e-07,1.6563650658392341e-07,0.0010000000066421595,0.0010000000066421595,2.0000835415687774,2.0000835415687774,2.0000835415687774,1.5504523578052538,1.0,7.574308940189306e-24,6.969900357262233e-28,1659.2167746892376,6.522506045842437e-06,9.600539761898305e-25,1.0947774696876415e-06,4.815101074864529e-28,2.5771749492556157e-33,-4.05533513752195e-40,1.0987794727375324e-35,2.9815138038401366e-20,1.2112483658088998e-21,-0.9869373222713809,0.9869373222713808,-0.9964188642123281
16,7.269623619642973e-05,1787.3655453531155,0.16571655400751586,0.024305184359099844,3.410675665145146e-05,1.6605390671738782e-24,1.6605390671738782e-24,6.278957407897742e-22,3.3292651584299683e-23,1.2568407613926414e-17,1.6571655510823427e-07,1.6571655510823427e-07,0.0010000000066421753,0.0010000000066421753,2.000162092735155,2.000162092735155,2.000162092735155,1.550513250182291,1.0,7.575214735422953e-24,6.97410267678471e-28,1659.1486912119426,3.4993913991422233e-06,5.151394960281648e-25,5.873593423254238e-07,2.5836600556355987e-28,1.2044737795995143e-32,-4.0564841241031805e-40,2.3770177517199807e-35,3.661948918739542e-20,6.495095369587238e-22,-0.9929917394062926,0.9929917394062925,-0.9980762017564265
17,7.666641127959567e-05,1786.608755601841,0.16579352557781815,0.02430617839668421,5.422990219810381e-06,1.6605390671739836e-24,1.6605390671739836e-24,6.279879298942924e-22,3.33126637705591e-23,1.2569637798936305e-17,1.6579352667905833e-07,1.6579352667905833e-07,0.0010000000066422389,0.0010000000066422389,2.0002599774191645,2.0002599774191645,2.0002599774191645,1.550589129782298,1.0,7.57634219104107e-24,6.978380460203724e-28,1659.0641607766536,5.564048650761767e-07,8.191944603944053e-26,9.339040945746093e-08,4.108642960395247e-29,5.015728373060153e-32,-4.057604965512516e-40,4.85439061423079e-35,4.4435211103484694e-20,1.0322376814200241e-22,-0.9988856832959535,0.9988856832959536,-0.9996937383257808
18,7.844012181341763e-05,1786.2675605989705,0.16582804562749132,0.024306598943405575,0.0,1.6605390671741067e-24,1.6605390671741067e-24,6.280371664737364e-22,3.3322927369473035e-23,1.257029479445487e-17,1.6582804672897307e-07,1.6582804672897307e-07,0.001000000006642313,0.001000000006642313,2.000312251983016,2.000312251983016,2.000312251983016,1.550629652700012,1.0,7.576943917304477e-24,6.980387786865053e-28,1659.0191153119679,0.0,0.0,0.0,0.0,9.35919007551361e-32,-4.058113751831926e-40,6.633688495546842e-35,4.840206919491813e-20,0.0,-1.0,1.0,-1.0
19,8.619270339773444e-05,1784.7530157787892,0.1659789620585047,0.024308252266861105,0.0,1.6605390671777147e-24,1.6605390671777147e-24,6.28325990428558e-22,3.3379525079021966e-23,1.2574148413571008e-17,1.659789631613495e-07,1.659789631613495e-07,0.0010000000066444855,0.0010000000066444855,2.0006188418804203,2.0006188418804203,2.0006188418804203,1.5508673192871476,1.0,7.580470032317064e-24,6.989991932664366e-28,1658.755771075526,0.0,0.0,0.0,0.0,1.3087756118925013e-30,-4.06038865338691e-40,2.4858333455612103e-34,6.986975261646885e-20,0.0,-1.0,1.0,-1.0
20,9.901053469914897e-05,1782.1664248649229,0.1662284816917862,0.02431025029359792,0.0,1.660539067421206e-24,1.660539067421206e-24,6.291859545823212e-22,3.3531361876333395e-23,1.258561894799546e-17,1.6622848282066365e-07,1.6622848282066365e-07,0.0010000000067911193,0.0010000000067911193,2.0015311474985173,2.0015311474985173,2.0015311474985173,1.5515745329445871,1.0,7.590952113259603e-24,7.0101802465677755e-28,1657.9763329044524,0.0,0.0,0.0,0.0,7.694778831893599e-29,-4.064457522259222e-40,1.916315895658155e-33,1.2480348255464627e-19,0.0,-1.0,1.0,-1.0
21,0.0001119118296015348,1779.4856032254959,0.166479626077667,0.024311259530169306,0.0,1.6605390786121035e-24,1.6605390786121035e-24,6.308436620276048e-22,3.379857848907927e-23,1.2607715383514228e-17,1.6647962833020888e-07,1.6647962833020888e-07,0.0010000000135304357,0.0010000000135304357,2.0032874035532133,2.0032874035532133,2.0032874035532133,1.552935971746677,1.0,7.611132191730554e-24,7.0394357850388705e-28,1656.483564588778,0.0,0.0,0.0,0.0,3.236835467709549e-27,-4.069301592276585e-40,1.2541690446042163e-32,2.138977584681516e-19,0.0,-1.0,1.0,-1.0
22,0.00012481312450392056,1776.8235559562931,0.1667307704635477,0.02431139474943852,0.0,1.6605394261529192e-24,1.6605394261529192e-24,6.337785511843169e-22,3.4241832529088825e-23,1.2646789459891937e-17,1.6673080761523296e-07,1.6673080761523296e-07,0.0010000002228244083,0.0010000002228244083,2.0063891056873673,2.0063891056873673,2.0063891056873673,1.5553403920057112,1.0,7.646829945464152e-24,7.083121380060925e-28,1653.8604297580328,0.0,0.0,0.0,0.0,8.999026862748837e-26,-4.07551917343249e-40,6.705005210702027e-32,3.441304394568645e-19,0.0,-1.0,1.0,-1.0
23,0.00013346246382318867,1775.1426220039732,0.166899143718174,0.024311234739696996,4.926646655801538e-06,1.6605418934025374e-24,1.6605418934025374e-24,6.367313454980878e-22,3.4670862695390907e-23,1.268604649855342e-17,1.6689942888820402e-07,1.6689942888820402e-07,0.001000001708636867,0.001000001708636867,2.0094992272676584,2.0094992272676584,2.0094992272676584,1.557751338967177,1.0,7.682728420374488e-24,7.123559970998786e-28,1651.2423457414168,5.054794599823379e-07,7.545786872688014e-26,8.48427767316947e-08,3.78500882796694e-29,6.397264017065169e-25,-4.080854223061395e-40,1.8089827485302656e-31,4.528723497588712e-19,9.420128204721633e-23,-0.9989876720331451,0.9989876720331452,-0.9997169061341628
24,0.00013356246063653504,1775.1240437547515,0.16690095667070945,0.024311232815556645,0.0004870464894374867,1.660541958026653e-24,1.660541958026653e-24,6.367708484556323e-22,3.467653425448028e-23,1.268657135451208e-17,1.6690124833921387e-07,1.6690124833921387e-07,0.0010000017475544193,0.0010000017475544193,2.0095407569359582,2.0095407569359582,2.0095407569359582,1.5577835325084948,1.0,7.683208607329116e-24,7.124082593688104e-28,1651.2074580937694,4.997151483905237e-05,7.460200152853737e-24,8.387525927527168e-06,3.742079779815528e-27,6.5350928841784665e-25,-4.080919409214591e-40,1.828632602572258e-31,4.542085126045997e-19,9.313143661484305e-21,-0.8999216268462434,0.8999216268462434,-0.9720126029740467
25,0.00013405711992905427,1775.0324876895897,0.16690951306037624,0.024311223459785137,0.0005591720703559963,1.660542298713667e-24,1.660542298713667e-24,6.369681542536549e-22,3.4704841540545985e-23,1.268919274096932e-17,1.6690983898807682e-07,1.6690983898807682e-07,0.0010000019527209361,0.0010000019527209361,2.009748152598948,2.009748152598948,2.009748152598948,1.5579443043402696,1.0,7.685606981013521e-24,7.126671770968862e-28,1651.0332589627114,5.7371680152444237e-05,8.567617713977633e-24,9.629615118418663e-06,4.297576767515829e-27,7.2584072065284945e-25,-4.081234287163245e-40,1.9285678086544186e-31,4.608390244798691e-19,1.0694835207541612e-20,-0.8851012535191906,0.8851012535191908,-0.967863239534316
26,0.00013740582537262038,1774.4289229545263,0.16696595698156805,0.024311170859545997,0.0007508483668825627,1.6605458076988637e-24,1.6605458076988637e-24,6.383882276344002e-22,3.490770737718106e-23,1.2708054435887742e-17,1.669666358453183e-07,1.669666358453183e-07,0.001000004065881228,0.001000004065881228,2.0112391556604714,2.0112391556604714,2.0112391556604714,1.5591001206670319,1.0,7.70286797115298e-24,7.14509290170126e-28,1649.7821958625077,7.703788266882909e-05,1.1530124567002161e-23,1.2930511319653513e-05,5.783685836452213e-27,1.4469808992346251e-24,-4.083441906928604e-40,2.7366047449421155e-31,5.065813639456979e-19,1.438595926151739e-20,-0.8457155842976123,0.8457155842976122,-0.9568038239240891
