grid,velocity,T,D,X_N2,X_H,X_O2,X_O,X_OH,X_H2,X_H2O,X_CO2,X_AR,X_HO2,X_H2O2,X_CO,X_HCO,X_S-OH,X_CH,X_C,X_S-CH,X_C2H,X_T-CH2,X_CH3,X_CH2O,X_HCCO,X_CH2CO,X_C2H2,X_S-CH2,X_CH4,X_CH3O,X_CH3O2,X_C2H3,X_C2H4,X_C2H5,X_CH2OH,X_CH3OH,X_H2C2,X_CH2CHO,X_CH3CHO,X_N-C3H7,X_C2H6,X_C2H5O,X_C3H6,X_I-C3H7,X_C3H8,X_C3H2,X_C4H2,X_N-C4H3,X_C4H4,X_C3H2O,X_C3H3,X_C2H3CHO,X_A-C3H4,X_P-C3H4,X_I-C4H3,X_A-C3H5,X_T-C3H5,X_S-C3H5,X_C3H5O,X_C4H,X_C4H2O,X_C6H2,X_C8H2,X_C4H6,X_I-C4H5,X_N-C4H5,X_D-C4H6,X_S-C4H5,X_S-C4H6,X_A1CH3,X_A1CH3*,X_N-C6H14,X_N-C5H11,X_N-C4H9,X_C6H13,X_C4H8,X_C5H10,X_C6H12,X_C6H13O,X_C6H13O2,X_C6H12OOH,X_C6H12O,X_C6H13O4,X_OC6H11OOH,X_N-C7H16,X_N-C6H13,X_C7H15,X_C7H14,X_C7H15O,X_C7H15O2,X_C7H14OOH,X_C7H14O,X_C7H15O4,X_OC7H13OOH,X_N-C12H26,X_N-C10H21,X_N-C9H19,X_N-C8H17,X_N-C7H15,X_C12H25,X_C8H16,X_C9H18,X_C10H20,X_C12H24,X_C12H25O,X_C4H7,X_C5H9,X_C7H13,X_C8H15,X_C12H23,X_C10H19,X_C9H17,X_C12H25O2,X_C12H24OOH,X_C12H24O,X_C12H25O4,X_C12H24O3,X_C8H17O2,X_C8H16OOH,X_C8H16O,X_C8H17O4,X_C8H16O3,X_C6H11,X_I-C8H18,X_Y-C7H15,X_T-C4H8,X_T-C4H9,X_C-C8H17,X_Y-C7H14,X_D-C8H17O,X_CH3COCH3,X_T-C4H7,X_X-C7H13,X_C5H6,X_C5H5,X_C5H4CH2,X_A2,X_C9H7,X_C9H8,X_C5H5O,X_C5H4O,X_A1,X_A1-,X_A1OH,X_A1O,X_O-C6H4,X_OC6H4O,X_A1CH2,X_OA1CH3,X_HOA1CH3,X_A1CHO,X_A1CH2O,X_A1C2H3,X_A1C2H2,X_A1C2H3*,X_A1C2H,X_A1C2H*,X_A1C2H4,X_A1C2H5,X_A1CH3CH3,X_A1CH3CH2,X_A1CH3CHO,X_A2CH3,X_A1CHOCH2,X_A1CHOCHO,X_A3,X_C9H6O,X_A2R5,X_A2-,X_A2*,X_A2O,X_A2OH,X_A2CH2,X_A2CHO,X_A2CH2O,X_A2C2HA,X_A2C2HB,X_A2C2H2A,X_A2C2H2B,X_A2C2HA*,X_A2C2HB*,X_A2R5-,X_A2R5C2H,X_A2R5C2H2,X_A2R5C2H*,X_P2,X_P2-,X_A3-,X_A3*,X_A3R5-,X_A3R5,X_A4,X_A4-,X_A4R5,X_FLTN
0,0.201597153,573,0.116824905,0.115158516,1.28477352e-07,0.286625902,7.62370705e-09,3.86373244e-08,0.159846943,0.121799587,0.00722260528,3.49417443e-92,5.764383e-05,3.34736581e-05,0.0465421511,3.10958051e-10,4.06043168e-16,9.09385831e-17,-7.46288926e-16,-8.69870028e-18,2.26999619e-14,1.14063881e-11,5.96683508e-08,0.000488596909,1.82917497e-10,9.62284521e-05,0.00291876862,7.81195875e-16,0.255198151,1.04375142e-06,4.15312981e-05,2.14017175e-10,0.00252127394,5.54381749e-08,2.2322199e-11,3.190516e-05,9.65138731e-16,1.11361998e-08,6.69779228e-06,1.94944463e-10,0.0012823699,7.38621394e-10,2.99984748e-05,1.67051342e-10,2.06704403e-05,1.80201195e-11,2.483922e-06,1.91496627e-11,3.63750123e-06,6.63802969e-07,7.86857484e-09,1.08411274e-06,1.64750885e-05,4.10071598e-05,2.17412297e-11,2.25456675e-07,2.38014627e-11,1.01183842e-12,1.29699161e-08,3.18361846e-21,1.20614624e-06,1.09842748e-07,2.77525204e-08,2.28202329e-06,6.08231441e-11,3.8396233e-13,1.68420314e-06,8.5249833e-10,1.28534768e-06,8.41966922e-08,2.09495495e-16,-4.95432832e-15,-1.13216274e-19,4.69977516e-19,-2.3620931e-19,1.04386167e-15,2.601353e-16,3.59786288e-16,-1.92079596e-24,-3.74460682e-18,-1.48012436e-22,2.1012184e-17,1.96240802e-18,3.92927242e-17,-2.52573248e-17,1.17695858e-18,-1.83074095e-19,-2.79159816e-16,-1.17646605e-24,-6.11568496e-19,8.16970446e-23,4.42825364e-18,5.69927625e-18,7.28271967e-16,-4.90263892e-27,2.89777822e-18,7.12302113e-20,-1.53809545e-21,1.92423247e-19,1.61718222e-19,9.77172156e-17,5.56886511e-17,3.4153858e-17,8.48908492e-16,7.69341807e-25,6.35811043e-18,2.52721422e-16,-5.82221916e-20,5.2841712e-20,2.06309582e-19,3.72968741e-20,3.02886405e-20,5.22048018e-19,-4.00460651e-23,7.39830646e-19,-3.64792686e-18,-3.02810251e-18,6.78148405e-19,-1.45575174e-18,-1.42806552e-17,-4.90073827e-18,1.95894813e-18,-5.8641717e-18,1.58416816e-16,2.10214038e-20,2.12282286e-17,8.25500865e-16,8.78269054e-21,1.02648233e-15,2.49480524e-26,2.35402656e-14,2.28443758e-16,1.04521765e-21,1.51927224e-07,4.73836038e-10,1.72146864e-08,6.79764043e-09,2.37967453e-11,1.25764509e-09,3.81228289e-14,1.73527829e-07,2.5723352e-06,1.31217318e-13,3.21588907e-07,6.24783767e-09,1.71396701e-10,1.25512814e-08,8.1548317e-11,1.30588998e-10,1.25148016e-08,2.79444133e-09,5.57990634e-14,8.03282943e-09,1.06525732e-15,8.67936595e-14,4.78047192e-08,3.32643568e-13,1.45853073e-12,1.838228e-08,1.42666987e-09,9.54721633e-12,1.99254247e-10,1.78480308e-10,3.49917836e-13,4.24797351e-12,1.43806023e-11,8.13821331e-10,3.04641695e-09,7.61324705e-16,5.38175284e-16,8.66662578e-11,4.59515553e-10,2.30299693e-13,6.55472158e-12,1.61448225e-16,6.49259365e-10,1.12682233e-10,7.08531492e-20,3.47213495e-19,2.23567543e-15,3.11620815e-16,8.40217027e-17,5.30053372e-11,6.31246223e-22,2.17354269e-16,2.85773417e-12,5.72628338e-17,4.63276892e-19,1.92714019e-18,2.31717044e-19,8.78252266e-12,6.12158851e-12,3.92008748e-19,4.83476917e-11,3.73834098e-12
3.90625e-05,0.208355523,591.261719,0.113035488,0.114978745,1.29102721e-07,0.283791682,7.755152e-09,3.93149783e-08,0.160998912,0.124456501,0.0074653761,3.46970591e-92,5.91610212e-05,3.43599871e-05,0.0477922722,3.21097304e-10,5.84786384e-19,9.9886317e-18,-3.8479757e-18,-4.02743525e-20,2.37560018e-14,1.1684275e-11,6.11421079e-08,0.000504643808,1.86778013e-10,9.98977134e-05,0.00301303449,8.00102228e-16,0.252655963,1.07877022e-06,4.30220495e-05,2.20992377e-10,0.00260446778,5.74218627e-08,2.30711307e-11,3.29725426e-05,1.88726531e-17,1.15625725e-08,6.9552477e-06,2.03922836e-10,0.00132858109,7.71005858e-10,3.13744369e-05,1.7474507e-10,2.16262033e-05,1.86498408e-11,2.61196152e-06,2.0139835e-11,3.82614974e-06,6.93621096e-07,8.20355819e-09,1.14041735e-06,1.7179714e-05,4.27610016e-05,2.28654042e-11,2.35753925e-07,2.48885437e-11,1.05809595e-12,1.36093632e-08,3.34720144e-21,1.27082717e-06,1.16883484e-07,2.95858831e-08,2.40105149e-06,6.39867207e-11,4.03933262e-13,1.77204959e-06,8.96839055e-10,1.3523902e-06,8.97245116e-08,2.23234286e-16,-4.88547591e-15,-7.8043749e-20,4.4110906e-19,-3.00223987e-21,1.02043567e-15,2.53586338e-16,3.54456308e-16,-2.05013445e-24,-4.01848112e-18,-1.58837821e-22,1.94518888e-17,1.46618408e-18,3.64803342e-17,-2.49067239e-17,9.83375249e-19,-1.2684687e-21,-2.75346633e-16,-1.26522957e-24,-6.60066003e-19,8.95309058e-23,4.54217738e-18,4.60862408e-18,6.77251338e-16,-5.16696292e-27,2.40857509e-18,5.93226813e-20,3.65840582e-22,1.63582217e-19,9.15588241e-22,9.69163461e-17,5.53663676e-17,3.40868546e-17,8.39926708e-16,8.43544741e-25,4.85404344e-18,2.07316842e-16,-6.24363577e-20,5.65872897e-20,2.25014278e-19,4.03239387e-20,3.25943954e-20,5.74997544e-19,-4.41078605e-23,6.12495533e-19,-2.885726e-18,-3.15860519e-18,7.34586638e-19,-7.71718742e-21,-1.48279768e-17,-5.36082647e-18,1.67615302e-18,-4.68533674e-18,1.5625361e-16,1.44677886e-20,4.19442303e-17,7.27253937e-16,9.42279989e-21,1.0117824e-15,2.69230829e-26,2.32334186e-14,2.29007876e-16,1.11862729e-21,1.60075189e-07,4.99197302e-10,1.82252085e-08,7.33234616e-09,2.56524191e-11,1.35578863e-09,4.02182571e-14,1.83052472e-07,2.72333453e-06,1.38908513e-13,3.43215303e-07,6.6675441e-09,1.81427491e-10,1.3312746e-08,8.68961754e-11,1.39286802e-10,1.33490417e-08,2.98040479e-09,5.95155271e-14,8.61395168e-09,1.14225267e-15,9.33846741e-14,5.10453647e-08,3.55172286e-13,1.56413884e-12,1.97144427e-08,1.53006054e-09,1.02385032e-11,2.13848913e-10,1.93747642e-10,3.75530271e-13,4.55682273e-12,1.57863768e-11,8.77912335e-10,3.30823722e-09,8.21173511e-16,5.80446718e-16,9.35396183e-11,4.9597704e-10,2.4998968e-13,7.11902813e-12,1.75353426e-16,7.050591e-10,1.22366564e-10,7.69452254e-20,3.77067508e-19,2.42773154e-15,3.3839066e-16,9.12396056e-17,5.81483137e-11,6.92933137e-22,2.38436424e-16,3.09479858e-12,6.20110134e-17,5.08542993e-19,2.11546477e-18,2.56179379e-19,9.70993599e-12,6.76662515e-12,4.33304191e-19,5.34708069e-11,4.13225294e-12
7.8125e-05,0.215130975,609.523438,0.109475487,0.114803425,1.44872803e-07,0.280958169,8.40742682e-09,3.88107168e-08,0.162135048,0.127102708,0.00771064571,3.44199549e-92,6.06848727e-05,3.5200603e-05,0.0490490115,3.70126757e-10,8.53632413e-21,1.31398184e-17,-2.14220078e-20,-1.42168229e-23,2.84826481e-14,1.38995792e-11,8.94789521e-08,0.000520725118,2.21689331e-10,0.000103616388,0.00310818494,1.18944738e-15,0.250123573,1.10133844e-06,4.45173099e-05,2.73390019e-10,0.00268843419,6.82512255e-08,2.13351562e-11,3.40451762e-05,1.47569346e-17,1.3650355e-08,7.21612503e-06,2.40350629e-10,0.00137537577,6.72128666e-10,3.27807911e-05,2.17460779e-10,2.26035412e-05,2.12255825e-11,2.74374682e-06,2.39936277e-11,4.01997859e-06,7.24081264e-07,8.76199891e-09,1.19673481e-06,1.78981322e-05,4.45495993e-05,2.9943506e-11,2.49850884e-07,3.13117794e-11,1.38529311e-12,1.24930411e-08,8.05902679e-21,1.33737838e-06,1.2419432e-07,3.14930634e-08,2.52335934e-06,7.64310974e-11,5.16019551e-13,1.86249269e-06,9.74195732e-10,1.42113587e-06,9.5473028e-08,2.72828e-16,-4.81451299e-15,-4.86090016e-20,4.07232858e-19,-1.61167489e-21,9.96595505e-16,2.46859837e-16,3.48972249e-16,-6.74657611e-25,-3.93777709e-18,-2.61558818e-22,1.78375237e-17,9.98787844e-19,3.35129832e-17,-2.45437658e-17,7.92008154e-19,-7.09585604e-23,-2.71407919e-16,-5.2772972e-26,-5.17263393e-19,1.83646602e-22,4.66008476e-18,3.57156879e-18,6.23458045e-16,-5.43465217e-27,1.92250558e-18,4.74744045e-20,7.03165164e-22,1.34545798e-19,1.49758834e-23,9.6097632e-17,5.50368779e-17,3.40211783e-17,8.30561054e-16,1.14842803e-26,3.77152207e-18,1.63070977e-16,-5.80663764e-20,5.6546864e-20,2.11935818e-19,4.09884667e-20,3.25298278e-20,4.55355169e-19,-9.64063265e-23,4.80064199e-19,-2.17434356e-18,-3.20929342e-18,7.7582692e-19,-3.44420861e-22,-1.51923635e-17,-4.4329568e-18,1.39997674e-18,-3.56071878e-18,1.54013989e-16,8.9194424e-21,6.29037838e-17,6.28154364e-16,9.29761724e-21,9.96691778e-16,1.86771204e-26,2.2922929e-14,2.29549462e-16,7.36214125e-22,1.68459955e-07,5.38331056e-10,1.92693136e-08,7.89482301e-09,2.80112399e-11,1.45897022e-09,4.26142812e-14,1.9285118e-07,2.87935353e-06,1.46197592e-13,3.65748474e-07,7.10237438e-09,1.91833683e-10,1.41007529e-08,9.41345876e-11,1.48326538e-10,1.42173483e-08,3.1719428e-09,4.18893392e-14,9.22189545e-09,1.58522103e-15,9.8435823e-14,5.44213326e-08,3.77904663e-13,1.74541718e-12,2.11082575e-08,1.63823599e-09,1.12208367e-11,2.28870693e-10,2.09905804e-10,4.11623411e-13,4.87082643e-12,1.72904905e-11,9.44951922e-10,3.5854328e-09,8.76406239e-16,6.14761369e-16,1.00752386e-10,5.34352554e-10,2.78260917e-13,7.70914602e-12,1.26826562e-16,7.64135236e-10,1.32619503e-10,9.02892264e-20,4.2647154e-19,2.62138068e-15,3.65076125e-16,9.74406746e-17,6.36472373e-11,1.09231034e-21,2.60097651e-16,3.34513572e-12,6.66971998e-17,5.48726272e-19,2.33721099e-18,2.82600137e-19,1.07090509e-11,7.46143763e-12,4.70382579e-19,5.89921071e-11,4.55655457e-12
0.0001171875,0.22192337,627.785156,0.106124777,0.114632351,1.74921816e-07,0.278124552,9.61714709e-09,3.91088396e-08,0.163256135,0.129739318,0.00795845729,3.4159384e-92,6.22067201e-05,3.59984512e-05,0.0503126085,4.53891857e-10,1.14024147e-20,1.98613762e-17,-9.12742328e-23,2.72341197e-22,3.60735073e-14,1.74553517e-11,1.52553268e-07,0.000536836868,2.80167598e-10,0.000107385102,0.00320423696,1.94063384e-15,0.247599788,1.12064857e-06,4.59988766e-05,3.57603691e-10,0.00277318842,8.75897062e-08,2.02695027e-11,3.51221014e-05,2.76405078e-17,1.73485621e-08,7.48048256e-06,3.08000901e-10,0.00142276212,6.21461538e-10,3.42179561e-05,2.9265319e-10,2.36027467e-05,2.57899092e-11,2.87937786e-06,3.07354499e-11,4.21907214e-06,7.55192867e-07,9.56011321e-09,1.25289088e-06,1.86305496e-05,4.63735428e-05,4.15798292e-11,2.67678471e-07,4.18547738e-11,2.01556467e-12,1.03683388e-08,1.99236646e-20,1.4058345e-06,1.31781281e-07,3.34758156e-08,2.64899692e-06,9.76915711e-11,6.98601315e-13,1.95559179e-06,1.08786728e-09,1.49159951e-06,1.01447441e-07,3.38495417e-16,-4.74136969e-15,-2.58367767e-20,3.6639326e-19,-2.48540465e-21,9.72342152e-16,2.39950096e-16,3.43328768e-16,-6.44236073e-25,-3.77172914e-18,-4.12791686e-22,1.61716996e-17,5.80999121e-19,3.03869304e-17,-2.41680039e-17,6.08729757e-19,-1.04613881e-22,-2.67340596e-16,-4.35768033e-26,-3.79560676e-19,3.23704749e-22,4.77912835e-18,2.62514317e-18,5.66830626e-16,-5.70163213e-27,1.45699935e-18,3.61264783e-20,1.1947301e-21,1.06074995e-19,1.67784973e-23,9.52567087e-17,5.46987119e-17,3.39555438e-17,8.20792213e-16,5.70292457e-27,3.00695118e-18,1.2151904e-16,-4.78942645e-20,5.28987484e-20,1.77371839e-19,3.87718989e-20,3.01690428e-20,3.42340007e-19,-1.71309682e-22,3.46792654e-19,-1.54141733e-18,-3.16234873e-18,7.88456464e-19,-5.57306117e-22,-1.55651357e-17,-3.50134052e-18,1.13912581e-18,-2.53425348e-18,1.51695363e-16,4.78585768e-21,8.39232236e-17,5.29196236e-16,8.60627778e-21,9.81194489e-16,1.24220227e-26,2.26086821e-14,2.30069804e-16,5.32797582e-22,1.770855e-07,5.92492253e-10,2.03476438e-08,8.4859834e-09,3.0930838e-11,1.56735307e-09,4.62993475e-14,2.02927598e-07,3.04048528e-06,1.58549676e-13,3.89211518e-07,7.55252965e-09,2.02625728e-10,1.49158434e-08,1.0331831e-10,1.57715011e-10,1.51205444e-08,3.36913656e-09,3.03329052e-14,9.85742285e-09,2.33451423e-15,1.02029601e-13,5.79359918e-08,4.02736133e-13,2.00398099e-12,2.25654794e-08,1.7513313e-09,1.25093785e-11,2.44326935e-10,2.26988743e-10,4.58701566e-13,5.1899528e-12,1.88976966e-11,1.01500267e-09,3.87859567e-09,9.54447906e-16,6.66333795e-16,1.08313742e-10,5.74705409e-10,3.15845095e-13,8.32570306e-12,9.52755311e-17,8.26613864e-10,1.43462933e-10,1.10565405e-19,4.88312952e-19,2.83237916e-15,3.94245518e-16,1.0653567e-16,6.95190695e-11,1.81350658e-21,2.8385707e-16,3.60923255e-12,7.15870534e-17,6.06014277e-19,2.61415735e-18,3.16770844e-19,1.17838022e-11,8.20875123e-12,5.22447859e-19,6.49335927e-11,5.0129089e-12
0.00015625,0.228732578,646.046875,0.102965517,0.114465331,2.20033261e-07,0.275290117,1.14218571e-08,4.07542979e-08,0.164362896,0.132367346,0.00820885118,3.38751154e-92,6.37114538e-05,3.67559541e-05,0.0515832819,5.78925338e-10,1.83562366e-20,3.24133588e-17,7.65267858e-23,4.10692566e-22,4.78912835e-14,2.27125782e-11,2.7585119e-07,0.00055297254,3.67496942e-10,0.000111204518,0.00330120728,3.34605716e-15,0.245083501,1.14455146e-06,4.74240219e-05,4.7770972e-10,0.00285874401,1.16395097e-07,2.01110694e-11,3.62021241e-05,5.57126246e-17,2.27888484e-08,7.74836762e-06,4.1676664e-10,0.00147074801,6.0798035e-10,3.5686339e-05,4.09845494e-10,2.46241124e-05,3.26392348e-11,3.01898322e-06,4.07311279e-11,4.4235174e-06,7.86966124e-07,1.06199001e-08,1.30876929e-06,1.93771998e-05,4.82335348e-05,5.92529163e-11,2.89198583e-07,5.75456578e-11,3.23531878e-12,7.9044413e-09,4.9360649e-20,1.47623245e-06,1.39650488e-07,3.55359231e-08,2.77801406e-06,1.28746279e-10,9.72167239e-13,2.05142453e-06,1.24244409e-09,1.56378268e-06,1.07653054e-07,4.31675052e-16,-4.66598092e-15,-9.98448126e-21,3.17163621e-19,-4.23826557e-21,9.4768223e-16,2.3285124e-16,3.37521032e-16,-7.04326813e-25,-3.54090233e-18,-6.29084346e-22,1.44601837e-17,2.34031636e-19,2.71062671e-17,-2.37790183e-17,4.40971689e-19,-1.56977502e-22,-2.6314292e-16,-4.25731046e-26,-2.54581887e-19,4.93379333e-22,4.89415497e-18,1.80521462e-18,5.07393094e-16,-5.96890358e-27,1.03369161e-18,2.57854834e-20,1.89357958e-21,7.92062153e-20,2.68261132e-23,9.43914508e-17,5.43501229e-17,3.38882798e-17,8.1060263e-16,5.72820708e-27,2.4970051e-18,8.45103557e-17,-3.52885223e-20,4.60944599e-20,1.33663386e-19,3.36049816e-20,2.58336214e-20,2.41765372e-19,-2.54595453e-22,2.19832534e-19,-1.0114756e-18,-3.00761058e-18,7.602369e-19,-9.03033161e-22,-1.59366032e-17,-2.60556265e-18,9.02629178e-19,-1.65545127e-18,1.4929527e-16,2.17174021e-21,1.04689037e-16,4.31962515e-16,7.55614494e-21,9.65280018e-16,7.98997292e-27,2.22905708e-14,2.30566659e-16,4.1636308e-22,1.85955941e-07,6.63324967e-10,2.14608668e-08,9.10676172e-09,3.44804989e-11,1.68110528e-09,5.13686006e-14,2.13285005e-07,3.20682412e-06,1.7919677e-13,4.13627872e-07,8.01817205e-09,2.13818076e-10,1.57585708e-08,1.14531749e-10,1.67458825e-10,1.60594664e-08,3.57205623e-09,2.28135889e-14,1.0521313e-08,3.53482537e-15,1.04317186e-13,6.15927849e-08,4.31724713e-13,2.3426439e-12,2.40878985e-08,1.86948397e-09,1.41260893e-11,2.60219645e-10,2.45031324e-10,5.1751703e-13,5.51397534e-12,2.06129121e-11,1.0881228e-09,4.18833387e-09,1.07262913e-15,7.49072122e-16,1.1623306e-10,6.17100126e-10,3.63729473e-13,8.9692413e-12,7.46720097e-17,8.92624482e-10,1.54919331e-10,1.41787492e-19,5.7053867e-19,3.07836036e-15,4.28727688e-16,1.20856834e-16,7.57813468e-11,3.0721477e-21,3.11469943e-16,3.88759439e-12,7.69875511e-17,6.94129634e-19,2.98263634e-18,3.6410785e-19,1.29382804e-11,9.01139907e-12,6.0160937e-19,7.13181402e-11,5.50304448e-12
0.0001953125,0.235558484,664.308594,0.0999818298,0.114302184,2.81998562e-07,0.272454245,1.38834747e-08,4.39711228e-08,0.165455994,0.134987718,0.00846186503,3.36069035e-92,6.5179779e-05,3.74750782e-05,0.0528612316,7.54648413e-10,3.0754023e-20,5.50688616e-17,1.68197568e-22,6.75263149e-22,6.56957485e-14,3.01873007e-11,5.03534578e-07,0.000569122043,4.92741136e-10,0.000115075365,0.00339911239,5.96116122e-15,0.242573688,1.17954613e-06,4.87238256e-05,6.39914267e-10,0.00294511349,1.56231561e-07,2.08635471e-11,3.72837462e-05,1.14881481e-16,3.02202981e-08,8.01981534e-06,5.8217127e-10,0.00151934111,6.13945889e-10,3.71863398e-05,5.83954345e-10,2.56679269e-05,4.22649037e-11,3.16272299e-06,5.45326651e-11,4.63340477e-06,8.19412342e-07,1.19686384e-08,1.36428983e-06,2.01383525e-05,5.01303995e-05,8.51795786e-11,3.14386399e-07,7.96939901e-11,5.59791467e-12,5.61710297e-09,1.2035065e-19,1.54861225e-06,1.47808155e-07,3.76751991e-08,2.91046018e-06,1.71235573e-10,1.36267625e-12,2.15008724e-06,1.4438546e-09,1.63767483e-06,1.14095281e-07,5.66521297e-16,-4.58828827e-15,-5.65208449e-22,2.59647153e-19,-7.485724e-21,9.22625359e-16,2.2555736e-16,3.31545096e-16,-8.17226941e-25,-3.26388366e-18,-9.27923862e-22,1.27137839e-17,-2.45315855e-20,2.36883519e-17,-2.33764437e-17,2.96653099e-19,-1.99908498e-22,-2.58814493e-16,-3.61162432e-26,-1.49537937e-19,6.47359332e-22,4.99753437e-18,1.14087069e-18,4.45334731e-16,-6.23074299e-27,6.74841158e-19,1.69778951e-20,2.77075643e-21,5.51764587e-20,3.80353808e-23,9.3500003e-17,5.39893439e-17,3.38176027e-17,7.99976955e-16,5.24353744e-27,2.2012259e-18,5.38568906e-17,-2.34979597e-20,3.71364101e-20,9.23240774e-20,2.63571492e-20,2.02876536e-20,1.58147436e-19,-3.16810262e-22,1.08591231e-19,-6.01319674e-19,-2.74648081e-18,6.82493507e-19,-1.27040489e-21,-1.62883225e-17,-1.7896907e-18,6.98107755e-19,-9.66700225e-19,1.46811422e-16,8.17301895e-22,1.24717279e-16,3.38738784e-16,6.361947e-21,9.48941822e-16,5.01321721e-27,2.19684927e-14,2.31034845e-16,3.43065969e-22,1.95075578e-07,7.5288269e-10,2.26096862e-08,9.75811503e-09,3.87424131e-11,1.80040036e-09,5.7956736e-14,2.23926292e-07,3.37846564e-06,2.10828497e-13,4.39021282e-07,8.49937868e-09,2.25429015e-10,1.66295091e-08,1.27879394e-10,1.77564297e-10,1.7034963e-08,3.78073552e-09,1.77288608e-14,1.12143625e-08,5.38889027e-15,1.05518691e-13,6.5395232e-08,4.66914109e-13,2.76342021e-12,2.56773377e-08,1.99283409e-09,1.6099053e-11,2.76546235e-10,2.64069365e-10,5.89032878e-13,5.84250105e-12,2.24412217e-11,1.16436596e-09,4.51527173e-09,1.24575212e-15,8.74420947e-16,1.24519318e-10,6.61602315e-10,4.23141815e-13,9.64014497e-12,6.06362316e-17,9.62300034e-10,1.67011779e-10,1.88100968e-19,6.82203288e-19,3.37733922e-15,4.71368034e-16,1.42443653e-16,8.24521938e-11,5.20444502e-21,3.44790063e-16,4.18074717e-12,8.32213758e-17,8.25516723e-19,3.48062405e-18,4.300324e-19,1.41767369e-11,9.8723253e-12,7.1909518e-19,7.81695268e-11,6.02875717e-12
0.000234375,0.242400982,682.570312,0.0971595413,0.114142741,3.63227436e-07,0.269616402,1.70979808e-08,4.89616151e-08,0.166536044,0.137601281,0.00871753395,3.33232475e-92,6.65895731e-05,3.81573904e-05,0.0541466406,9.9392968e-10,5.23649906e-20,9.51231985e-17,3.73884223e-22,1.14613077e-21,9.1839197e-14,4.05760846e-11,9.02521414e-07,0.000585270461,6.68108376e-10,0.00011899846,0.00349796871,1.08006032e-14,0.240069397,1.23010553e-06,4.9798856e-05,8.53286557e-10,0.00303230878,2.0891674e-07,2.2541755e-11,3.83650632e-05,2.36377113e-16,3.99728864e-08,8.29484393e-06,8.25163274e-10,0.00156854888,6.29335783e-10,3.87183499e-05,8.34698185e-10,2.67344616e-05,5.5342183e-11,3.31079287e-06,7.27777555e-11,4.84882835e-06,8.52544233e-07,1.36390773e-08,1.41939984e-06,2.09143233e-05,5.20650953e-05,1.22225842e-10,3.4321548e-07,1.09786911e-10,1.00888214e-11,3.79812763e-09,2.8558333e-19,1.62301798e-06,1.5626059e-07,3.98954851e-08,3.04638413e-06,2.27067827e-10,1.90047847e-12,2.25169601e-06,1.69946693e-09,1.7132536e-06,1.20779664e-07,7.62603582e-16,-4.50824123e-15,3.62305196e-21,1.96568608e-19,-1.31679968e-20,8.9718089e-16,2.18062873e-16,3.25398615e-16,-9.64676169e-25,-2.95755788e-18,-1.31727953e-21,1.09509355e-17,-1.85801046e-19,2.01702387e-17,-2.29599669e-17,1.82217284e-19,-2.00886354e-22,-2.54355931e-16,-2.46743842e-26,-7.08055903e-20,7.21337397e-22,5.08032113e-18,6.47625065e-19,3.81131948e-16,-6.48593903e-27,3.97312133e-19,1.01125062e-20,3.66307819e-21,3.51977459e-20,4.72295213e-23,9.25812655e-17,5.36149101e-17,3.37419875e-17,7.88902243e-16,4.29816437e-27,2.08827504e-18,3.07888783e-17,-1.46646902e-20,2.76277395e-20,6.05449126e-20,1.87628829e-20,1.46728376e-20,9.45119689e-20,-3.25074346e-22,2.21792612e-20,-3.15078565e-19,-2.39394206e-18,5.55765335e-19,-1.51569557e-21,-1.65954021e-17,-1.10381471e-18,5.29648341e-19,-4.86873407e-19,1.44241745e-16,2.58382878e-22,1.43339717e-16,2.52475294e-16,5.21762895e-21,9.32176542e-16,3.10895535e-27,2.16423534e-14,2.31466754e-16,2.93060554e-22,2.04448939e-07,8.63652181e-10,2.3794858e-08,1.04410236e-08,4.38130511e-11,1.9254179e-09,6.62376229e-14,2.34853916e-07,3.55550663e-06,2.56629524e-13,4.65415742e-07,8.99612307e-09,2.37480643e-10,1.7529262e-08,1.43481467e-10,1.88037574e-10,1.80478948e-08,3.99517317e-09,1.41661738e-14,1.19373856e-08,8.1665648e-15,1.05957661e-13,6.93469346e-08,5.10284145e-13,3.26555998e-12,2.73356482e-08,2.1215245e-09,1.84621706e-11,2.93300062e-10,2.84139669e-10,6.74403915e-13,6.17499116e-12,2.43878817e-11,1.24378129e-09,4.8600501e-09,1.49166661e-15,1.05626176e-15,1.33180716e-10,7.08278486e-10,4.9555e-13,1.03386487e-11,5.07088553e-17,1.03577695e-09,1.79763971e-10,2.53806559e-19,8.34661785e-19,3.74730247e-15,5.24976222e-16,1.73842738e-16,8.95503359e-11,8.71735243e-21,3.85729392e-16,4.48924042e-12,9.06166752e-17,1.01584949e-18,4.15481293e-18,5.21355863e-19,1.55035874e-11,1.07945883e-11,8.89164793e-19,8.55124538e-11,6.59191186e-12
