,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],AR,N2,H,O,OH,HO2,H2,H2O,H2O2,O2,C,CH,CH2,CH2*,CH3,CH4,HCO,CH2O,CH3O,CH2OH,CH3OH,CO,CO2,C2O,C2H,C2H2,H2CC,C2H3,C2H4,C2H5,C2H6,HCCO,HCCOH,CH2CO,CH3CO,CH2CHO,CH2OCH,CH3CHO,CH2OCH2,C3H3,PC3H4,AC3H4,cC3H4,C3H5-A,C3H5-T,C3H5-S,C3H6,n-C3H7,i-C3H7,C3H8,CH2CHCO,C2H3CHO,CH3CHOCH2,CH3CH2CHO,CH3COCH3,C4H2,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H5-2,c-C4H5,C4H6-13,C4H6-12,C4H6-2,C4H7,i-C4H7,C4H8-1,C4H8-2,i-C4H8,C4H9-1,C4H9-2,i-C4H9,t-C4H9,C4H10,iC4H10,C4H,H2C4O,C4H4O,CH2CHCHCHO,CH3CHCHCO,C2H3CHOCH2,C4H6O23,CH3CHCHCHO,C4H6O25,C5H4O,"C5H5O(1,3)","C5H5O(2,4)",C5H4OH,C5H5OH,c-C5H5,c-C5H6,lC5H7,C6H2,C6H3,l-C6H4,c-C6H4,A1-,A1,C6H5CH2,C6H5CH3,A1C2H,C6H5O,A1OH,OC6H4O,C6H5CO,A1CHO,A1CH2OH,OA1CH3,HOA1CH3,C6H4CH3,A1C2H-,n-A1C2H2,i-A1C2H2,A1C2H*,A1C2H3,A1C2H3*,A1C2HC2H2,A2-1,A1C2H_2,naphthyn,A1C2HC2H2u,A2,A2-2,A2C2HA,A2C2HB,A2R5,A2C2HA*,A2C2HB*,A3-1,A3-4,A2C2H_2,A3,A2R5-,A3C2H,A3C2H2,A4,A4-1,A4-2,A4-4,P2,P2-H,P2-,C8H2,C3H2,A1C2H4,A1C2H5,FLTN,A2O-C10H7O,A2OH,A2C2H2,A2C2H2B,C9H7,A2CH2,A2CH3,C9H6O,C9H8,A2R5C2H2,A2R5C2H,A2R5C2HY,A3R5,A3R5X,A4R5,A1CH2O,C7H6,C7H5,BIPHEN,C5H4,C5H3,A1C3H2,C10H10,C10H9,C14H14,C14H12,A3CH2,A3CH3,C5H4CH2,C5H5CH3,CHRYSEN,BAPYR,BEPYREN,A3C2H-2,A3C2H-2JS,CHRYSENJ1,CHRYSENJ4,CHRYSENJ5,PYC2H-1,PYC2H-2,PYC2H-4,PYC2H-1JP,PYC2H-2JS,BAPYRJS,PYC2H-4JS,BEPYRENJS,BGHIPER,PERYLEN,PERYLENJS,ANTHAN,ANTHANJS,BGHIPEJS1,CORONEN
0,0.0,496492.5000000001,2203.0,1.050480099067345,0.03875465000000001,1.0504800990673449,0.9999999999999998,0.9999999999999998,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504801060447979e-06,1.0504801060447979e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.4193617217743506e-27,1659.3510398066876,0.016278454933663287,4.865132943189459e-22,0.005464551685332643,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390446240723109e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2222222220000003e-14,496492.5,2202.99999984231,1.0504800991333174,0.03875464999965984,1.0504800990673449,0.9999999999371977,0.9999999999371977,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504801061107703e-06,1.0504801061107703e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419361722051896e-27,1659.3510398066876,0.01627845493366329,4.865132943189459e-22,0.005464551685332644,5.804766285249908e-239,2.428253879583762e-138,1.9695931590661305e-59,0.9499999999916614,0.0,8.777359049241574e-12,1.2049246787809695e-38,5.44294126166842e-45,-2.6464594944270478e-80,2.425701369745336e-18,1.1398982358060991e-51,-9.464563340386211e-79,-4.766130906867584e-77,1.1522040775792652e-54,1.1560152188754442e-38,2.7241620583454206e-23,1.4888420172360086e-28,8.777363900590077e-12,0.04999999999078378,1.3207469127672027e-42,2.7648879772431773e-43,3.020567332711811e-63,1.64592681376888e-59,1.2183283024891665e-62,3.0516400054111526e-44,1.8280957183254268e-85,3.959035268987818e-89,6.473874485968194e-58,6.094428734573721e-45,5.0636824850369337e-45,4.744210604429747e-46,2.7362483821942836e-35,2.2814206106325218e-29,1.2557032611135631e-29,1.5638292990150152e-79,1.0288128779070885e-84,1.3810998502984097e-64,3.1596721121696795e-60,1.4207673638348178e-60,1.7629609732862816e-70,1.1323146684776024e-54,8.060448290789733e-62,1.532961667785437e-45,2.311296370720847e-55,7.165861194151274e-56,3.847177536840888e-65,5.6187514600066295e-62,2.870454011838915e-68,2.9065121005660455e-66,1.7577436749461603e-54,3.164347778103169e-48,1.6749020937966736e-48,6.450409159893352e-48,5.9489585822761214e-95,6.279466070258978e-87,1.4139604707001216e-80,4.287212347199451e-86,3.191795763644953e-77,4.695608063962886e-58,1.963823617311352e-52,4.536402115211608e-55,1.532954531911086e-45,1.770852081980778e-65,1.4162923506467625e-64,2.6968057027067093e-66,3.7778771410609857e-65,4.2354315689465775e-67,7.396683942735424e-64,3.5081346704047113e-71,1.3181215188538988e-76,4.72468890181527e-75,2.3587262108448106e-66,8.177319245758801e-67,1.0621293200921966e-73,3.9672926108072146e-60,2.182366569837208e-60,1.1237523473093653e-67,2.6763999230975706e-68,5.182271384963739e-60,5.28859346504243e-67,-1.2821579364313322e-139,3.081989475591329e-108,9.516843368246651e-112,3.160985035618505e-110,1.0614019214292511e-110,9.740404469679009e-119,5.393346399209707e-112,7.682041005722097e-104,3.873517337890372e-140,1.3941948043884082e-87,4.1460413288981766e-97,6.899363928634772e-92,1.9682724230813495e-87,3.624753824945822e-95,6.094406929942287e-45,2.356435045849255e-53,2.5309234401541307e-72,9.667995163764424e-69,1.2991856714691862e-62,1.7770772745160784e-52,1.615032968637469e-59,1.6277519904040815e-42,7.630724140704526e-50,1.2049243970615522e-38,6.468591516587593e-49,9.60743268700624e-78,8.196503132400889e-85,1.0212397160214838e-93,-1.2603579720785094e-123,3.0941102788443334e-42,1.4740532918593962e-35,1.319379304121032e-42,3.203350320854809e-92,6.268458913810715e-100,7.073346918579158e-58,1.4064556206813023e-87,4.1192865533879074e-72,1.305297074577487e-71,5.925219814294205e-87,2.167139126394826e-62,7.619703178608489e-72,-2.3158742479162693e-94,-2.6691476438402525e-87,-5.856365713023935e-96,-9.561381401104125e-100,-1.5250899466262523e-92,-5.46129015140317e-77,-1.59701172669329e-86,-3.9741189199825247e-131,-4.976024514220517e-131,-9.800104533634441e-119,-6.144896254906277e-141,-7.301460213944868e-141,-1.955037560331779e-98,-4.610491289848108e-99,-1.0851309437269362e-191,-1.27651730778568e-88,-1.496958377153278e-104,3.929312269794947e-147,3.5175115787366815e-144,1.2237524028014307e-126,5.162471871512474e-136,3.0973528566108846e-136,6.047170505465285e-136,2.1784138706604835e-74,1.4075586134655525e-94,1.2272252013334968e-74,4.1735466322719395e-131,3.287932346060234e-78,9.07010041657508e-67,8.136407230763734e-55,-4.9940041200052874e-126,-9.951402588946957e-121,-9.951405492606653e-121,-4.661141405593128e-129,-2.6047747494529954e-128,2.9349726884124615e-97,-5.614129773533544e-103,-5.9497608731238785e-96,1.386771746444103e-133,1.6177613535486664e-89,-6.827060520454033e-145,-2.6558263328847942e-148,-2.4081496048251295e-158,-9.566682355866373e-148,-1.1565459435178731e-157,2.5775248616469737e-187,-1.47525882120664e-35,6.3216449293675276e-46,5.648054222239621e-53,9.191804751987438e-75,1.0327630900048135e-68,4.970556415973193e-62,5.8685432574497324e-89,1.8203015752516403e-90,1.6127669128238949e-97,-3.0515147616637308e-74,-1.5287860222309765e-81,-1.5088492695278297e-113,-2.477819528031213e-106,2.808385736316678e-59,4.2630046034279787e-63,-4.9830572066943995e-148,3.6930236028879715e-187,2.703730135080635e-187,-2.8115921209419557e-147,-6.973042044796325e-162,-1.0529010697437763e-157,-1.0529684180475834e-157,-1.0529684180475834e-157,9.23835645445275e-187,1.1629549317929615e-186,1.0821542890654126e-186,7.856908295319217e-203,9.890530928727267e-203,7.7956913056026e-197,9.203355726294089e-203,5.689696222234186e-197,-1.4616877663301988e-182,5.66187032971045e-118,1.554822119335851e-132,7.877320544569631e-247,1.3654573049723833e-268,4.1008766789452786e-203,-6.016407960138268e-256
2,1.8766048962572487e-09,496492.5,2202.9866884487333,1.050485668000235,0.03875462127599204,1.0504800990673449,0.9999946987064556,0.9999946987064556,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.050485674977725e-06,1.050485674977725e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419385150232317e-27,1659.3510398066876,0.01627845493366328,4.865132943189459e-22,0.005464551685332641,2.4374470108801117e-122,4.57057359641385e-80,1.0098142290676636e-37,0.9499992958830084,0.0,7.27721782951665e-07,-1.3960213443513379e-42,1.9743289792916423e-42,1.5481048337413e-71,1.3454011886124073e-08,5.668582173337188e-44,5.1676935825293357e-70,-8.689592843333705e-68,2.542586988318856e-25,3.554979370187174e-19,1.6599996541859216e-13,5.221252451944033e-14,7.546293322432622e-07,0.04999920831163207,4.6143396308035224e-40,8.784814056115908e-44,4.726327515108738e-51,4.0800514112472827e-50,3.17059546937603e-50,1.2375441197667191e-39,4.4133389192433684e-80,5.798026385713323e-60,6.441119851965485e-31,3.125337415236289e-23,3.2680002807339566e-21,3.2224134305064767e-22,4.669641454141218e-16,8.701392750966388e-15,5.042955148209875e-15,3.1783896607862746e-55,4.993842066220914e-60,6.625772474692841e-50,7.790526545042207e-48,3.6019530029222927e-48,5.817434105856576e-56,5.646941176568146e-47,2.3969736733650465e-50,5.959620333173424e-35,9.567700307344413e-32,4.8386274187997823e-32,3.835199571950833e-37,1.5712235311560678e-28,7.723290113742888e-33,8.796826426887882e-33,1.4822301988243291e-25,3.7770303571112394e-24,4.153634166984928e-24,1.628498241166641e-23,2.026377535736852e-65,3.7109670142067403e-60,2.142151263568186e-58,2.478551256643183e-59,6.2677192210108714e-55,4.011453115822815e-45,2.0834734666347168e-44,8.850135924054533e-46,3.093268891149453e-42,1.282546366471719e-44,1.4792438646155878e-43,1.076725723235626e-43,1.9098421740097247e-44,1.0811988100204272e-38,4.288750966336111e-41,4.252211626125097e-41,4.392198004603897e-38,5.065849937728894e-38,2.107409332426884e-33,2.6599475604297347e-34,6.092100321908122e-35,2.4525257332328364e-32,2.2088472158704994e-32,1.9344766705398596e-33,4.502421019139178e-34,6.424768892109662e-32,9.30668187421995e-33,3.259503989331108e-117,8.884656439672947e-81,1.389807858967901e-78,-2.7935838137641228e-65,-5.994619507790773e-57,7.958867076909677e-67,1.0382430942861276e-64,1.5264250881392807e-59,2.4611901263211452e-92,5.562069053409533e-82,7.468293983636793e-88,1.2914828629630396e-88,2.5379488548464685e-82,7.772480863602706e-85,1.9242136413536117e-42,1.0998654270929289e-45,3.015094511430944e-51,5.446640168502178e-51,1.3238668488526155e-49,2.2594235776673053e-44,1.118770559909893e-46,1.6838775642866525e-39,9.620610344566556e-42,-2.4190538870625232e-42,5.5136061895996335e-42,1.0552788429499953e-56,4.720692654000238e-79,6.883888916472677e-84,-1.4234902717838342e-107,-1.216511042497804e-44,-1.0095042365354928e-39,-3.002413641684289e-46,8.775453596330078e-84,1.6560195463401693e-85,5.823848932505322e-47,6.269402993193e-62,1.2189950695277367e-55,2.4302869693852515e-55,2.6319384268228886e-61,5.3133195361152904e-51,9.595465121793343e-56,4.333211032615579e-76,2.5158145574455998e-73,1.069095825811013e-74,1.4619096030274357e-80,2.936347791395657e-76,3.199161755400551e-68,1.6576866567164774e-72,-1.384209116998447e-90,2.219088787685528e-90,-1.6453950493849737e-81,-3.0059981285024696e-96,5.773342226290931e-96,-3.9960249761019115e-74,-8.498192782257685e-75,6.099514061543984e-121,-4.020551070425028e-69,-1.3545670459725367e-75,-1.0715795371265483e-98,-4.971769185548614e-102,-5.334949053769151e-94,-6.573501905289658e-99,-4.1776088437136e-99,-7.599907745486498e-99,1.0195934035789496e-66,-6.946016312768907e-77,-1.6810792424677538e-72,1.5003964959868334e-81,9.28794554825297e-56,-2.4733338474874127e-54,5.0585860521807425e-49,5.084430945489296e-109,1.0446282289645623e-108,1.0595545695389367e-108,-5.390152792957728e-91,2.982416039909183e-91,7.158474182784529e-69,1.0952301192087017e-79,2.4405244322719153e-77,-1.1226785269048068e-109,-4.1606624059615475e-67,-6.14549115031546e-94,-3.4375828525792006e-93,-5.773898797033355e-99,-2.9245403417468764e-97,-5.037018653166146e-103,-3.377094169779893e-123,-6.901842905650746e-40,2.3139857221019553e-43,2.8290036588821196e-45,1.0008558440845909e-66,3.530332333529796e-51,1.9812744685385693e-49,-1.0815086655849064e-73,-2.46817792076636e-79,-4.34910068898077e-82,-5.372695702969914e-65,-5.058664176903492e-67,-4.399020134857475e-81,-2.109451287546119e-78,2.2948290086233633e-46,1.0155992822768285e-50,-3.612291005041803e-117,-1.7570114669747384e-141,-1.2755874224981016e-141,-5.19422790646649e-98,-4.77634235443555e-105,-5.5083960403526656e-123,-1.2415849621305986e-122,-1.2415849621305986e-122,-1.1934208301398945e-122,-1.5235518622461817e-122,-1.393610915188509e-122,-2.665596805829573e-130,-3.402799778356445e-130,-4.522825443790445e-147,-3.1127716428423514e-130,-3.273356236183087e-147,-4.052296278597539e-130,1.9033260538542315e-98,6.116911051734705e-106,-7.794437889320272e-172,6.514137173196295e-179,1.4536637250743178e-136,-1.052348589658879e-160
3,2.424914356315923e-08,496492.49999999994,2202.8286669706085,1.0505517503121997,0.038754279125464905,1.0504800990673449,0.9999317965584907,0.9999317965584907,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0505517572901284e-06,1.0505517572901284e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419663158012039e-27,1659.3510398066876,0.016278454933663283,4.865132943189459e-22,0.005464551685332643,7.683866778104824e-123,2.5662481417832315e-80,3.6242715539860313e-31,0.9499909086830007,0.0,7.618208355945622e-06,-1.250439864086153e-42,8.214078007391947e-43,1.4989025094610244e-71,1.951638841117483e-06,5.0139351276249385e-43,1.803730024794334e-70,-8.739385885172905e-68,1.7961019706332147e-18,2.0421729774061727e-14,1.062406896549983e-10,4.8939571180422185e-11,1.1521059461691393e-05,0.049988000215309955,8.03481663160536e-41,5.854330933338311e-43,4.475742859999468e-49,3.779020638037811e-48,3.455114100543967e-48,1.1737560209045331e-39,-2.886069067666045e-78,3.7562040716425786e-54,2.5338311383246517e-22,1.1250518547071094e-16,8.819325992887346e-16,1.2563501057463657e-16,1.0721363160242535e-11,1.504828613951839e-11,1.4058857332463494e-11,4.3954508560465e-51,2.032737930628185e-55,1.9842396652661098e-47,3.4210752854540987e-46,2.342036389487578e-46,3.253903857413304e-54,4.453219066498206e-46,3.642218825341237e-49,4.0875498263768763e-25,5.906467763130928e-23,3.222097217310991e-23,2.5504347867137135e-27,9.303519873988442e-21,3.254089153290676e-24,3.665505080935255e-24,5.23184454153102e-19,2.1317468577494614e-19,1.1444895017576808e-18,5.401392678229635e-18,2.9246267585316425e-60,2.9307863752015922e-55,8.336511211114961e-55,1.6795954333100805e-54,4.647403523821229e-51,6.829675312581659e-34,6.567595796418596e-35,6.403991380266762e-33,1.6329065078740783e-30,1.5563406405746697e-32,1.356717234335798e-31,1.5825510964551679e-31,1.1785959261978027e-32,7.060091546104302e-28,7.94268202737841e-30,6.677654733899845e-30,3.99476155978368e-28,2.8179649140801386e-28,8.33702765916656e-25,7.509256822952788e-26,2.8619831985897434e-26,1.8488074583929e-25,5.081373129439056e-25,7.683154068313223e-26,1.495887785995914e-26,2.092244295894308e-24,4.52524166886192e-25,-4.54615502431489e-114,4.456000153640342e-69,1.178173222471738e-68,1.4808775236375923e-65,-1.2489736905277099e-62,6.535738703608177e-67,6.380472268366186e-65,1.6076124182118307e-59,2.9780946764434225e-79,5.307774882734658e-75,5.3680678515964394e-76,5.589866283021906e-84,7.575323517588218e-80,2.8445787849499063e-84,1.4365317568067475e-42,3.138567278193954e-39,5.955326042056044e-37,1.3634093229798823e-47,2.516090132678071e-47,2.3941831686835342e-43,1.2237256707988524e-44,1.0944469004625143e-39,1.019452934812038e-40,-7.658935757948259e-43,5.680513879458692e-41,-7.6764400058558635e-53,2.849969200435331e-79,-7.551958771873815e-83,-2.9055030357364477e-106,-1.7133518043760506e-44,-1.2547453869073777e-39,-2.993181385409621e-48,-3.0060788706006257e-82,1.421458886320958e-83,8.420122001461315e-45,-5.658382226035337e-57,-9.037096463491778e-53,-1.3885762153879084e-52,-2.2924192435717155e-56,-3.661798423009954e-49,-6.670717237231613e-53,1.0174463583468258e-74,6.346986401837514e-72,1.8028063738982046e-72,-1.1784678597197394e-74,7.02627836723385e-75,1.7961756957954394e-68,2.945520989030649e-71,-7.667136098749212e-82,1.27693941139124e-83,-6.163224876442439e-75,-2.3292098929048067e-86,4.1800872767392623e-88,-1.2368325157860893e-70,-1.1798378917309007e-71,-4.863432646473344e-103,-7.275460695890252e-67,-3.167869522723982e-71,-1.1380647787713694e-87,-2.54229014870264e-92,-3.35674771768626e-84,-5.83569189932e-88,-4.1677149321488887e-88,-6.550266022234962e-88,1.0521512925075803e-66,3.0281769978838537e-75,1.4158589145226945e-71,1.5385068067267162e-68,2.8031056046652146e-51,1.5523358768828687e-53,-9.59937469431701e-48,1.6801661952070812e-107,4.4786446885145946e-108,-2.413033994135316e-106,-2.569272144909118e-83,1.8814237106289973e-85,1.4077391917127721e-61,6.426516285277822e-76,2.5995461187683943e-74,-4.591748708657559e-103,-6.516573974708377e-60,-3.638680751247251e-85,-2.4312728969340784e-83,-5.258676443779853e-88,-5.709360736941617e-87,-1.2852962350299238e-91,-4.218169608948381e-105,-5.078539029156116e-46,1.1004086582610833e-43,2.502456337653182e-44,9.818789052045687e-67,4.821351717231639e-44,9.553595207272615e-47,9.244156023153058e-65,-5.063739416249709e-69,-1.016771538933009e-70,-3.2769497347160288e-65,-5.401388175814519e-66,-1.7418011314199243e-75,-8.4240478847473e-74,2.986659051235748e-44,4.399470851252533e-49,-4.344990189098188e-101,-2.6853171603672253e-118,-1.7604363613748538e-118,-6.1300934088967195e-87,-6.47569539294874e-92,-2.5957078095878066e-106,-2.320598416276449e-105,-2.3205984162764488e-105,-1.2743486831166345e-104,-1.901932722832096e-104,-1.43206182464629e-104,-9.080212738920078e-110,-1.3502834779699573e-109,-5.281511676310381e-123,-1.0213985493207294e-109,-3.457496188308014e-123,4.983282679435861e-119,3.941901822801768e-96,1.3846661155466557e-101,-1.4268945954606862e-139,-2.116099150521119e-144,-2.1604979936897938e-125,2.0970332373265075e-140
4,6.943087278282064e-08,496492.5,2202.5123110483996,1.0506839576432794,0.038753589843698935,1.0504800990673449,0.9998059753606672,0.9998059753606672,1.6605390671738466e-24,1.6605390671738466e-24,6.276837673917155e-22,3.321078134347712e-23,1.2565578781239193e-17,1.0506839646220862e-06,1.0506839646220862e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583452,1.9999369869583452,1.5503387495801126,1.9999369869583452,1.0,7.954851099193849e-24,4.4202193532401445e-27,1659.3510398066862,0.016278454933663283,4.86513294318947e-22,0.005464551685332642,2.3868996062003962e-114,4.523108850066828e-76,1.516236724634314e-28,0.9499740121898658,0.0,1.4952638980194863e-05,-5.045462316244746e-43,-9.526065747937757e-44,1.3544041889533395e-71,1.2404249358652479e-05,6.741525711504001e-43,2.0943075213801343e-71,-8.745461300645866e-68,9.282698817634226e-16,1.6349523753260598e-12,2.2903101721906165e-09,4.974766278311784e-10,3.9751538835203344e-05,0.04995887529481434,-5.378249350037966e-41,4.9268988569797814e-43,5.730618815053251e-49,4.3593737193343274e-48,7.816597916311444e-48,7.338914789893973e-40,-1.825654439009795e-76,6.692168756518617e-52,6.288685197067431e-19,4.7419468406536264e-14,1.169597313824459e-13,2.163396252068657e-14,5.745108373011967e-10,2.711869088326311e-10,4.528376778013061e-10,1.067185178112368e-49,8.877967723828455e-54,1.1270894784727652e-46,-4.93694267734857e-46,-1.641471663241837e-46,1.7959487888992543e-54,2.9662287538490147e-46,-5.660253379921431e-49,5.194643007595263e-21,2.522370587708096e-19,1.473366123731837e-19,3.146875646588044e-23,1.429564350382563e-17,8.197211160815502e-21,9.02766355950745e-21,2.3307875116786426e-16,2.0707056626952785e-17,1.496389651559441e-16,9.605447788022726e-16,9.988836710037037e-59,-1.8360871996632864e-53,-3.8764281280323895e-54,5.812238862724327e-54,-2.22651301790107e-50,2.793845812954044e-28,7.760044326279905e-30,8.929685571046391e-28,1.0219331280430056e-25,1.44229396950529e-27,1.316617074276337e-26,2.11800579846809e-26,6.678842325842831e-28,1.4931579855353468e-23,3.975191715242803e-25,3.1012424017735007e-25,5.497565623680584e-24,2.8828817375825315e-24,2.282726980684378e-21,1.2179498626847096e-22,9.046923605992006e-23,9.164495893593848e-23,2.66638269014813e-22,7.088360983445267e-23,1.142423003981807e-23,1.9566817012744322e-21,5.722780561305634e-22,-4.480712850135134e-111,1.4222870180027684e-64,7.754957523617448e-65,1.0499709456509981e-62,-3.6381316431470306e-64,2.3459366911446595e-65,2.2528433878149444e-63,-8.788436135581823e-58,3.054821103967426e-74,7.270766835778549e-70,3.0893745518251184e-71,1.547629302397339e-78,3.464009237070923e-74,-1.6536670175567458e-79,7.331152201788126e-36,6.272340921364182e-33,4.468337742422278e-31,1.8475775880895924e-45,2.018575906290481e-46,5.5092242286714466e-43,4.503006967999173e-44,3.920730499961406e-40,1.1241832074905278e-38,2.4999977303248253e-42,1.0195134657285687e-40,1.0992867572409627e-51,8.155008689602823e-79,9.848321792026922e-79,-5.555118509526551e-106,-9.284814698473562e-45,-6.806664930160198e-40,3.860008302642809e-51,-9.739279629680474e-82,2.725498158831993e-83,5.109415520914772e-44,-1.6890588230712965e-55,1.9568314500012235e-51,2.291655099201569e-51,-5.3322269365132264e-55,5.690202091239569e-48,1.4383729064268872e-51,1.038693559868415e-69,6.086670913022127e-67,2.2910203930901673e-68,-7.746503478579334e-70,7.053179554372148e-70,3.1656035392149744e-64,8.729966370152302e-67,2.627376661984686e-79,2.22947553508281e-77,-1.232502367281851e-72,-5.6192761077108736e-83,7.76844707760623e-82,-2.0602592487514592e-69,-1.0727338171180548e-70,3.906494673193281e-95,-3.896426321664634e-66,-9.616996228885612e-70,-3.057683551907334e-83,-1.0355337757349771e-88,-2.811298700137339e-80,-1.826194086929059e-83,-1.4231207820107299e-83,-1.9988788610061143e-83,1.0500699378264238e-66,6.497759736193623e-75,2.6206224978098186e-71,7.460932329987421e-63,2.2306122591762837e-43,3.4860020617694395e-52,9.189536306926597e-47,1.4522516084722281e-103,1.2137372574186444e-104,6.948556155264791e-103,1.7973510860110355e-79,3.655064958833184e-79,3.378314900424508e-58,7.716408717593692e-71,3.7884837509173777e-69,-5.509864444137123e-99,1.5398517911907628e-56,-5.962851665975498e-82,-1.2233108920949511e-79,-9.172142298246223e-84,-7.637921588527873e-83,-6.365490162002214e-87,-1.6732774441680964e-97,-6.967138117959414e-48,1.866412647573288e-43,5.758165972566061e-44,8.847887703767347e-67,7.121109650798805e-37,2.858544255147732e-39,1.3526513660444879e-60,3.2473854267558736e-64,1.3641383230804509e-65,-1.1908098937515856e-65,-7.749402552241087e-66,-2.2716119326484165e-73,-4.713888425752584e-72,8.330256950722947e-43,8.45200348731083e-42,-1.3215015195253345e-94,-1.3758811895692235e-108,-8.469914534380874e-109,-1.3176355495621906e-82,-8.237642928194983e-87,-1.4056528519450713e-99,-3.2713878377054744e-98,-3.2713878377054744e-98,-4.627414505735781e-97,-7.541007455416208e-97,-5.071357908841193e-97,-1.772348772318807e-101,-2.87732259931205e-101,-7.962452934971861e-113,-1.9445967430572776e-101,-4.8761075380500195e-113,-3.1037968155296136e-108,-3.1220985900572437e-90,-8.602266436229553e-95,-2.1034459834539623e-126,-2.080836848464129e-130,-6.0570521237819e-113,-1.5233546194120714e-126
