,t[s],P[kPa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],H_gas[J],W_work[J],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction,SSA[m2/g],total_carbon_mass_per_kggas[kg/kg],carbon_yield,total_hydrogen_mass_kggas[kg/kg],total_carbon_mass[kg],total_hydrogen_mass[kg],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H_soot[J],N2,H,O2,O,OH,H2,H2O,CO2,AR,HO2,H2O2,CO,HCO,S-OH,CH,C,S-CH,C2H,T-CH2,CH3,CH2O,HCCO,CH2CO,C2H2,S-CH2,CH4,CH3O,CH3O2,C2H3,C2H4,C2H5,CH2OH,CH3OH,H2C2,CH2CHO,CH3CHO,N-C3H7,C2H6,C2H5O,C3H6,I-C3H7,C3H8,C3H2,C4H2,N-C4H3,C4H4,C3H2O,C3H3,C2H3CHO,A-C3H4,P-C3H4,I-C4H3,A-C3H5,T-C3H5,S-C3H5,C3H5O,C4H,C4H2O,C6H2,C8H2,C4H6,I-C4H5,N-C4H5,D-C4H6,S-C4H5,S-C4H6,A1CH3,A1CH3*,N-C6H14,N-C5H11,N-C4H9,C6H13,C4H8,C5H10,C6H12,C6H13O,C6H13O2,C6H12OOH,C6H12O,C6H13O4,OC6H11OOH,N-C7H16,N-C6H13,C7H15,C7H14,C7H15O,C7H15O2,C7H14OOH,C7H14O,C7H15O4,OC7H13OOH,N-C12H26,N-C10H21,N-C9H19,N-C8H17,N-C7H15,C12H25,C8H16,C9H18,C10H20,C12H24,C12H25O,C4H7,C5H9,C7H13,C8H15,C12H23,C10H19,C9H17,C12H25O2,C12H24OOH,C12H24O,C12H25O4,C12H24O3,C8H17O2,C8H16OOH,C8H16O,C8H17O4,C8H16O3,C6H11,I-C8H18,Y-C7H15,T-C4H8,T-C4H9,C-C8H17,Y-C7H14,D-C8H17O,CH3COCH3,T-C4H7,X-C7H13,C5H6,C5H5,C5H4CH2,A2,C9H7,C9H8,C5H5O,C5H4O,A1,A1-,A1OH,A1O,O-C6H4,OC6H4O,A1CH2,OA1CH3,HOA1CH3,A1CHO,A1CH2O,A1C2H3,A1C2H2,A1C2H3*,A1C2H,A1C2H*,A1C2H4,A1C2H5,A1CH3CH3,A1CH3CH2,A1CH3CHO,A2CH3,A1CHOCH2,A1CHOCHO,A3,C9H6O,A2R5,A2-,A2*,A2O,A2OH,A2CH2,A2CHO,A2CH2O,A2C2HA,A2C2HB,A2C2H2A,A2C2H2B,A2C2HA*,A2C2HB*,A2R5-,A2R5C2H,A2R5C2H2,A2R5C2H*,P2,P2-,A3-,A3*,A3R5-,A3R5,A4,A4-,A4R5,FLTN
0,0.0,470147.9999999999,2355.0,0.9018347921716457,0.037559300000000004,0.901834792171646,1122498.4537028589,0.0,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291316e-23,1.3013242704476079e-17,9.018348513700229e-07,9.018348513700229e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095879e-16,2.815606513995398e-25,23.156240388341484,0.031978764247469996,1.7572353512205422e-20,0.010735024348164103,0.028839562209023166,0.009681218451984133,0.0,-1.3867183390310117e-39,0.0,0.0,1.879694844207709e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.1798211968438015e-09,470147.99999999994,2354.816836795711,0.9018945801005133,0.03755886860941674,0.901834792171646,1122498.4537028577,0.0,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291316e-23,1.3013242704476079e-17,9.018946393028152e-07,9.018946393028152e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095879e-16,2.8157931770998143e-25,23.156240388341484,0.03197876424746998,1.7572353512205422e-20,0.010735024348164101,0.028839562209023152,0.00968121845198413,0.0,-1.3867555405735374e-39,0.0,1.550788381682381e-33,1.879495651693278e-15,0.0,1.0462786487912205e-05,0.0,0.0,0.0,1.0228110463873456e-06,0.0,0.0,0.8999896629722883,0.0,0.0,0.0,0.0,0.0,1.2973125150482913e-11,3.916952101570788e-16,4.626697787030385e-20,1.6947277214279616e-23,2.5966907989955598e-11,1.2508232035755547e-05,0.0,0.0,0.0,1.325117974465558e-17,2.4729613907703034e-11,0.0999863431232837,0.0,0.0,1.654553037626394e-16,3.398001505435147e-12,7.0534106272730256e-12,0.0,0.0,1.2887906225539303e-15,0.0,0.0,2.1376520074753596e-19,7.350309440253488e-13,0.0,3.2723814970982424e-19,1.1786354608260142e-19,5.526236247710899e-19,4.245927384886891e-28,3.7573835191063794e-35,5.965585983173139e-36,4.005803274676909e-32,0.0,1.0850456037655862e-25,0.0,6.735522516012557e-23,1.792422016942545e-24,3.4216998089330267e-34,9.213792146359894e-22,2.7616816883800312e-25,2.888584830322018e-25,0.0,4.889235918487099e-41,0.0,5.8435943359728284e-58,6.827279003117023e-76,2.141547551829923e-29,4.551222592981365e-33,5.587515590461573e-34,2.895570847078295e-30,2.6481675695666105e-33,3.1973866016198655e-31,3.7461927944270463e-59,2.8362333083022943e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465991175629728e-44,1.0000662855618955e-46,3.375472481500336e-50,1.7834531992827705e-86,2.418845865568427e-82,8.217393122380727e-79,0.0,0.0,7.093618128456162e-53,1.8401028361840178e-53,0.0,0.0,1.9016696364682046e-56,0.0,1.9258005547296118e-59,0.0,0.0,0.0,0.0,5.2131010254539805e-64,-3.903315561283012e-69,3.56698020306312e-70,3.0237207317284435e-72,2.4686286530071665e-77,-1.000334714835879e-63,2.7087960655518755e-65,1.1325106549197109e-66,2.5440978085033417e-67,0.0,1.0409290016106988e-94,0.0,0.0,-2.8275377603037864e-123,0.0,-9.891076693424e-104,2.2673097283592408e-91,2.524575576535088e-91,0.0,0.0,3.0219000707392936e-97,0.0,0.0,-1.0828707560689848e-107,2.6889760034423004e-108,1.0508830309379674e-103,6.349711580630232e-105,1.00186459406903e-113,6.821464951763991e-114,3.5370362586693097e-109,-2.939427564382021e-127,5.397268228129586e-123,9.105454908109921e-132,6.734755170074499e-108,2.6073064962926077e-108,1.3794645698228734e-128,6.623540394312889e-129,1.4434619713251215e-148,-3.688180546513744e-143,5.19215937271294e-148,4.505630571304447e-154,7.0015137587090935e-168,2.2105331452631162e-142
2,1.879771934975173e-08,470148.0,2354.179390504228,0.9021026709474324,0.03755736494050712,0.901834792171646,1122498.4537028577,0.0,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291316e-23,1.3013242704476079e-17,9.021027301633937e-07,9.021027301633937e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095879e-16,2.8164428547893137e-25,23.156240388341484,0.03197876424746999,1.7572353512205422e-20,0.010735024348164106,0.02883956220902316,0.009681218451984136,0.0,-1.3868849619201303e-39,0.0,3.700782481000957e-30,1.878802436269264e-15,0.0,3.466850620716718e-05,0.0,0.0,0.0,1.6852865358699046e-05,0.0,0.0,0.8999536318956,0.0,0.0,0.0,0.0,0.0,1.8297934723037863e-10,9.321299244347063e-14,2.171387006157156e-18,5.968929232148592e-19,1.7980097907204046e-09,6.836347649679125e-05,0.0,0.0,0.0,3.1911866100618614e-14,1.2254359204479486e-09,0.09992647879425637,0.0,0.0,8.60181663628262e-14,4.888687215789268e-10,6.719623518499534e-10,0.0,0.0,7.513289923231802e-13,0.0,0.0,4.529930006240192e-16,9.38592955547712e-11,0.0,1.1612381217158628e-15,1.7999092700159889e-16,1.244906488205766e-15,6.56765892619654e-23,-6.431575790365989e-23,1.6902492785334164e-23,5.1070160070378444e-26,0.0,5.3165625735780705e-21,0.0,6.586101338530496e-19,9.946965166978917e-20,-6.50203908957524e-30,1.1577795296608672e-17,1.442631911313892e-20,1.5006046832414167e-20,0.0,6.484234639291897e-30,0.0,1.736120840609904e-42,-1.6481197266931408e-52,6.57948165755171e-24,5.485830614504952e-27,6.861823296890833e-28,7.007191513850179e-25,1.3074077657390696e-26,3.728232683468042e-25,7.066260817364863e-23,-2.5702902571348506e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1006404897202228e-30,-7.966344097660822e-26,2.009728911680282e-24,1.495856597601713e-36,-5.280903149464175e-44,2.300744772613518e-40,0.0,0.0,3.5188536928557264e-20,-6.147321196174458e-17,0.0,0.0,4.175183709890359e-21,0.0,1.1621062216330366e-22,0.0,0.0,0.0,0.0,-6.673736811161097e-17,5.201602070647985e-22,-4.787773476138931e-23,-6.665627761953324e-26,1.1903555956383943e-31,1.2817215703163193e-16,-1.5774966575752357e-21,-8.924408052729889e-31,5.963310380121083e-34,0.0,-1.3171862289630581e-44,0.0,0.0,1.8360385722245346e-45,0.0,3.323055773475829e-52,-6.328560306029929e-42,-6.283062573213063e-42,0.0,0.0,2.8707962984865395e-48,0.0,0.0,2.851148697009286e-53,3.025389462640475e-53,-3.74125631512121e-52,-4.159346967273192e-53,2.4336371507316773e-53,2.4898633146145664e-53,1.9411388949974434e-53,6.744074195498024e-69,3.7565736944346135e-66,7.032978894972694e-75,3.31391276563954e-35,2.0310599161443685e-35,7.903692445648444e-51,3.9158012951370174e-51,1.6308894661024302e-72,2.900267520335286e-66,1.0164736934795697e-66,7.454193149235296e-73,3.5604277335611945e-88,-1.935421242097335e-55
3,1.951675765493632e-08,470147.99999999994,2354.1481503023833,0.9021128703848895,0.03755729117937594,0.901834792171646,1122498.4537028582,0.0,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291316e-23,1.3013242704476079e-17,9.021129296015205e-07,9.021129296015205e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095879e-16,2.81647469831852e-25,23.156240388341484,0.031978764247469996,1.7572353512205422e-20,0.010735024348164094,0.028839562209023166,0.009681218451984126,0.0,-1.3868913036460392e-39,0.0,4.5203260227319836e-30,1.8787684635612662e-15,0.0,3.54905180077009e-05,0.0,0.0,0.0,1.799487362863489e-05,0.0,0.0,0.8999518644234142,0.0,0.0,0.0,0.0,0.0,1.9438341738981016e-10,1.0578257205397517e-13,2.3611333241889678e-18,7.751709133122607e-19,2.01175413670658e-09,7.146827760604636e-05,0.0,0.0,0.0,3.8997495359590576e-14,1.336490909812644e-09,0.0999231769469607,0.0,0.0,1.0115297484277315e-13,5.580530701785561e-10,7.521737057670503e-10,0.0,0.0,8.870590282618511e-13,0.0,0.0,5.483106553298265e-16,1.0639073441663176e-10,0.0,1.4367551402851801e-15,2.1503797931666636e-16,1.5112198507020363e-15,8.856588636109447e-23,4.6070569405244974e-23,-1.2104795373396592e-23,7.627143131448086e-26,0.0,6.926859749365243e-21,0.0,8.33002704734835e-19,1.3163876414435412e-19,4.401957211960715e-27,1.4766861819190712e-17,1.8981115921205235e-20,1.9738641848740923e-20,0.0,-4.60631895997517e-30,0.0,-7.439982783793835e-43,3.011542782357457e-49,9.138939330560205e-24,7.883072316145587e-27,1.2858686889047707e-27,9.641227005003905e-25,2.025920898913463e-26,5.326440443653046e-25,-4.76502663064833e-23,3.7945030702464245e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5340218281180675e-31,7.295454537860399e-26,-1.3940559012250625e-24,-6.424375624184509e-37,7.719195558175454e-44,1.3800748564038411e-40,0.0,0.0,-2.520224854063499e-20,4.402541883212305e-17,0.0,0.0,-2.9900671356510215e-21,0.0,-8.333921959806099e-23,0.0,0.0,0.0,0.0,4.779530590691896e-17,-3.7239599003314813e-22,3.4604056755064796e-23,4.824550397427565e-26,-8.259693723365762e-32,-9.179320949218538e-17,1.1292637622345612e-21,1.3145467185023733e-30,8.629410585352667e-34,0.0,7.19446035843928e-44,0.0,0.0,2.5881079409090343e-45,0.0,-7.290911440603254e-52,3.1111582731748204e-41,3.322263211670297e-41,0.0,0.0,1.3447034025048731e-46,0.0,0.0,6.27167806080464e-51,6.661802949850528e-51,1.1971796009353152e-51,4.744307627485303e-52,4.9163921848314397e-51,5.029972949182958e-51,4.596711051609062e-51,2.1086816568540403e-64,1.4996890615900795e-62,1.3228770098312177e-69,4.338344932461871e-35,2.660330682500414e-35,2.0474330124858955e-49,9.438191648730915e-50,6.768081758923323e-69,8.413074635943842e-64,2.774898295231008e-64,3.049397313778605e-69,2.0371055846705437e-83,-3.2965235715962486e-55
4,2.918111374501703e-08,470147.9999999999,2353.7292200595,0.9022496606571769,0.0375563016258478,0.901834792171646,1122498.4537028596,0.0,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.3210783302913164e-23,1.3013242704476079e-17,9.02249719882787e-07,9.02249719882787e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095879e-16,2.816901769424056e-25,23.156240388341484,0.03197876424746998,1.7572353512205422e-20,0.010735024348164103,0.028839562209023152,0.009681218451984133,0.0,-1.3869763443920901e-39,0.0,3.945623535759452e-29,1.8783128963376788e-15,0.0,4.426020457118854e-05,0.0,0.0,0.0,3.557546679493387e-05,0.0,0.0,0.8999281526349803,0.0,0.0,0.0,0.0,0.0,3.6455825698491047e-10,3.931172179973503e-13,5.515282996764295e-18,1.270626133335283e-17,6.607994404076485e-09,0.0001153725770712985,0.0,0.0,0.0,3.426872391449888e-13,3.2418667485620812e-09,0.0998766236360132,0.0,0.0,5.880070567158064e-13,2.3618837984077618e-09,2.486067219274536e-09,0.0,0.0,5.384525547045788e-12,0.0,0.0,4.1823728369792785e-15,4.1145810212144893e-10,0.0,1.4392818389899308e-14,1.4024047487675443e-15,1.1976354633062366e-14,2.198493249867598e-21,9.543064245378339e-23,5.130227476516612e-25,3.9019944803828534e-24,0.0,1.4323708007241402e-19,0.0,1.0615542835813462e-17,2.7250151509644826e-18,2.3527095768175993e-25,2.057245383110023e-16,3.5897650095547483e-19,3.7198133585386695e-19,0.0,9.224286734489975e-28,0.0,4.671630450409865e-39,2.171084370410458e-46,3.242669108541173e-22,3.958735681079359e-25,6.393492806444451e-26,3.090716639021895e-23,1.730783150180993e-24,2.5030701768326308e-23,3.9817061411866245e-22,3.0631153857871157e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273542031573564e-27,1.5584937126615757e-24,5.439948337261528e-24,2.2761756848093462e-34,2.5415013039401324e-39,3.54389370702894e-37,0.0,0.0,-5.034847071405622e-22,2.398516574848432e-20,0.0,0.0,4.7732471672313966e-23,0.0,-4.5736295786756244e-23,0.0,0.0,0.0,0.0,4.296705687143861e-21,1.6257753155940096e-23,1.9233765311396682e-23,5.526333092595195e-25,1.1404928681761029e-28,-2.843517141323958e-20,5.132412881219579e-23,1.4881236032326654e-27,1.0881812307503483e-28,0.0,4.468755267969497e-40,0.0,0.0,1.7098378793522155e-43,0.0,1.1915654463645643e-47,4.3998659109722196e-38,1.4504843166264156e-37,0.0,0.0,1.8437226807335753e-41,0.0,0.0,2.6651676784337243e-47,2.848335476513335e-47,1.0125032420361923e-49,2.1522659721153107e-47,1.4473072415576929e-47,1.4807187651861168e-47,1.3780867023431701e-47,2.1847039342769992e-58,1.5684397794890589e-57,1.312043857213441e-62,6.574749631771037e-34,4.05026193523418e-34,8.031295464642303e-47,2.461045848431203e-47,1.217777185227423e-63,2.2037319876231294e-59,4.983631531847294e-60,5.124853778556969e-64,2.3818895301526816e-76,6.3214136453766125e-52
5,4.9366147323900016e-08,470147.99999999994,2352.859575413954,0.9025337354425527,0.03755424579689722,0.901834792171646,1122498.4537028596,0.0,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291379e-23,1.3013242704476079e-17,9.0253379468681e-07,9.0253379468681e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095879e-16,2.8177886755659665e-25,23.156240388341484,0.031978764247469996,1.7572353512205422e-20,0.010735024348164101,0.028839562209023166,0.00968121845198413,0.0,-1.3871528993169855e-39,0.0,7.030954448100437e-28,1.8773672328689748e-15,0.0,5.368391363410192e-05,0.0,0.0,0.0,8.091191009547753e-05,0.0,0.0,0.8998788906398015,0.0,0.0,0.0,0.0,0.0,7.899928231613957e-10,1.9202222970079987e-12,1.4584506986181412e-17,4.766821842818441e-16,2.8739636230233618e-08,0.0002153261229863263,0.0,0.0,0.0,6.201370072149201e-12,9.090824022955874e-09,0.09977111892370488,0.0,0.0,6.098650695617148e-12,1.619443839915578e-08,1.1165929874214919e-08,0.0,0.0,5.943609809930646e-11,0.0,0.0,5.494492772987736e-14,2.434750312159878e-09,0.0,3.02610490911918e-13,1.440439277573411e-14,1.6992921895293069e-13,1.4963303728516698e-19,5.682097421291009e-22,2.751180968693116e-24,7.482697320765791e-22,0.0,8.563805658142145e-18,0.0,3.2315859432410493e-16,1.518976139407786e-16,7.392760820257874e-23,6.763353995432231e-15,1.616849549652497e-17,1.6630902772414415e-17,0.0,2.9532753665042544e-26,0.0,4.0128839372103386e-36,3.5146826247068615e-46,3.768563570917399e-20,7.406828945156528e-23,1.2952543316475928e-23,3.3300784776100138e-21,3.701042616053183e-22,4.030366753786033e-21,2.1229213091022943e-22,9.870927493748736e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488587564742255e-25,1.8651938018112995e-23,3.837459478630201e-24,1.2431715603240545e-34,5.017041845194766e-37,4.355472831255832e-35,0.0,0.0,-1.3708958808940257e-21,7.640608252248868e-21,0.0,0.0,3.3961663939040066e-23,0.0,7.678127324231142e-23,0.0,0.0,0.0,0.0,-7.228409593521864e-21,-7.589870376249469e-24,-8.887547607202542e-24,7.966206228485844e-25,1.3609714531997657e-27,-5.330846095594203e-26,3.2468314729684844e-26,5.8736991325046105e-27,2.1855605043681007e-27,0.0,2.0874682429598242e-39,0.0,0.0,1.671690749735647e-43,0.0,2.374220133352109e-46,2.481205864120107e-38,6.174669565824235e-37,0.0,0.0,4.154154786319405e-40,0.0,0.0,2.4689836268271078e-46,3.267600714999857e-46,4.5340814465107445e-49,1.975444671129671e-45,9.611505356308811e-47,9.834425228970395e-47,9.191587058692016e-47,8.246205723575494e-56,1.884598876873408e-55,1.4794802691092188e-59,6.42061279810962e-34,4.03014334461839e-34,1.1325176979715806e-46,2.3674333718629806e-47,2.433860398109713e-61,1.9561931786941053e-57,2.967928560434091e-58,1.1242983749248295e-61,2.3117743837311157e-72,3.212075155850051e-52
6,7.471403325520515e-08,470147.99999999994,2351.7767818556495,0.9028876897047502,0.0375516843992191,0.901834792171646,1122498.4537028593,0.0,1.660539165145645e-24,1.660539165145645e-24,4.67856256964465e-20,3.321078330292292e-23,1.3013242704476079e-17,9.028877489722419e-07,9.028877489722419e-07,0.0010000000656421528,0.0010000000656421528,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,5.619756267095883e-16,2.818893751501107e-25,23.15624038834147,0.03197876424746999,1.7572353512205434e-20,0.010735024348164106,0.02883956220902316,0.009681218451984136,0.0,-1.3873728201818108e-39,0.0,6.79977325728817e-27,1.8761898540111635e-15,0.0,5.7787988808287834e-05,0.0,0.0,0.0,0.0001450911101762045,0.0,0.0,0.8998175141522123,0.0,0.0,0.0,0.0,0.0,1.4034161592518438e-09,6.006545582141743e-12,2.849886696321657e-17,7.814164582627143e-15,8.245763456986961e-08,0.00034734794175897264,0.0,0.0,0.0,6.125942881168209e-11,1.8626382363045703e-08,0.09963203927282241,0.0,0.0,3.752536931329502e-11,7.3024109264679e-08,3.3791556025487354e-08,0.0,0.0,3.9213307032678514e-10,0.0,0.0,3.720680299952343e-13,9.729086494006982e-09,0.0,3.2785127040532846e-12,7.887490248251144e-14,1.261251658329742e-12,4.1861609805004214e-18,2.524555375626518e-21,1.2449444625845975e-22,4.7144414715059227e-20,0.0,2.3856928418557643e-16,0.0,5.134287180000511e-15,3.639296161240811e-15,7.049040883618708e-21,1.0442358965020196e-13,3.0342695766656176e-16,3.092205847900452e-16,0.0,1.5334241554550083e-25,0.0,3.294715396465087e-34,5.387095504552384e-45,1.5710820068650337e-18,4.698218652081778e-21,8.203630336503054e-22,1.4609668088092113e-19,3.0051860083109924e-20,2.1668277399399167e-19,1.232086378035327e-22,1.3274539797148652e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5096785955203075e-24,4.445392800488441e-23,1.844836691118541e-24,-2.1789897125940817e-33,2.155540004510961e-35,9.77802848032734e-34,0.0,0.0,-2.0769138967088632e-21,4.713485565033911e-21,0.0,0.0,2.5931923851019876e-23,0.0,9.774018439488027e-23,0.0,0.0,0.0,0.0,-6.24081390918682e-21,-2.0999674000707626e-23,-2.4823730971317663e-23,-1.159209156250353e-24,1.2848770173223019e-27,2.246545826717121e-21,-2.874189410648286e-26,1.0192622783392757e-26,7.020359115398072e-27,0.0,-1.646428315830651e-38,0.0,0.0,1.7005929074852233e-43,0.0,-8.184434863733745e-45,-3.4526332402755255e-37,-1.4258178978213048e-36,0.0,0.0,-7.994183725318886e-40,0.0,0.0,2.4689558372158836e-46,1.0002963696286067e-45,1.4059584415908743e-47,-3.0497454553900465e-45,2.002785188650336e-46,2.0527734984919387e-46,1.873239227624051e-46,1.9533923467532857e-54,2.445832175955968e-54,6.418981529930672e-58,6.290249402476011e-34,4.039503258798947e-34,1.1682589832685866e-46,2.430919696178642e-47,4.8505442904763133e-60,3.1352932224220874e-56,4.6038029115999827e-57,2.8882874217202283e-60,8.07388204425362e-70,3.203039540788312e-52
