,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],N2,H,O2,O,OH,H2,H2O,CO2,AR,HO2,H2O2,CO,HCO,S-OH,CH,C,S-CH,C2H,T-CH2,CH3,CH2O,HCCO,CH2CO,C2H2,S-CH2,CH4,CH3O,CH3O2,C2H3,C2H4,C2H5,CH2OH,CH3OH,H2C2,CH2CHO,CH3CHO,N-C3H7,C2H6,C2H5O,C3H6,I-C3H7,C3H8,C3H2,C4H2,N-C4H3,C4H4,C3H2O,C3H3,C2H3CHO,A-C3H4,P-C3H4,I-C4H3,A-C3H5,T-C3H5,S-C3H5,C3H5O,C4H,C4H2O,C6H2,C8H2,C4H6,I-C4H5,N-C4H5,D-C4H6,S-C4H5,S-C4H6,A1CH3,A1CH3*,N-C6H14,N-C5H11,N-C4H9,C6H13,C4H8,C5H10,C6H12,C6H13O,C6H13O2,C6H12OOH,C6H12O,C6H13O4,OC6H11OOH,N-C7H16,N-C6H13,C7H15,C7H14,C7H15O,C7H15O2,C7H14OOH,C7H14O,C7H15O4,OC7H13OOH,N-C12H26,N-C10H21,N-C9H19,N-C8H17,N-C7H15,C12H25,C8H16,C9H18,C10H20,C12H24,C12H25O,C4H7,C5H9,C7H13,C8H15,C12H23,C10H19,C9H17,C12H25O2,C12H24OOH,C12H24O,C12H25O4,C12H24O3,C8H17O2,C8H16OOH,C8H16O,C8H17O4,C8H16O3,C6H11,I-C8H18,Y-C7H15,T-C4H8,T-C4H9,C-C8H17,Y-C7H14,D-C8H17O,CH3COCH3,T-C4H7,X-C7H13,C5H6,C5H5,C5H4CH2,A2,C9H7,C9H8,C5H5O,C5H4O,A1,A1-,A1OH,A1O,O-C6H4,OC6H4O,A1CH2,OA1CH3,HOA1CH3,A1CHO,A1CH2O,A1C2H3,A1C2H2,A1C2H3*,A1C2H,A1C2H*,A1C2H4,A1C2H5,A1CH3CH3,A1CH3CH2,A1CH3CHO,A2CH3,A1CHOCH2,A1CHOCHO,A3,C9H6O,A2R5,A2-,A2*,A2O,A2OH,A2CH2,A2CHO,A2CH2O,A2C2HA,A2C2HB,A2C2H2A,A2C2H2B,A2C2HA*,A2C2HB*,A2R5-,A2R5C2H,A2R5C2H2,A2R5C2H*,P2,P2-,A3-,A3*,A3R5-,A3R5,A4,A4-,A4R5,FLTN
0,0.0,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.869540500582108e-20,0.0,0.0,0.0,0.0,0.0
1,2e-23,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,7.659015038088013e-21,0.0,0.0,0.0,1.833849661725857e-36,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.5643999432081458e-41,2.263395115993881e-75,2.0059458542031117e-64,2.8514177869548334e-58,1.6000425519681788e-41,7.659015038088016e-21,0.0,0.0,0.0,2.000366827100383e-36,9.20939354372577e-56,0.05,0.0,0.0,1.3104574560607177e-56,1.34703983133539e-56,2.083437263228436e-56,0.0,0.0,1.341209396115749e-55,0.0,0.0,1.6468170086852812e-93,3.59962400225115e-57,0.0,2.045220292382337e-75,1.1084736179514257e-93,9.005837285205853e-93,1.7556935934855955e-90,-1.0030152136909647e-92,-6.074675063956348e-96,-2.2576146866128987e-75,0.0,4.344424191940911e-89,0.0,2.042896062611407e-73,4.099322979687869e-72,-7.546504248637808e-94,5.282883056451657e-91,9.701026967632785e-93,1.0612383436288662e-75,0.0,-5.0463765490046095e-113,0.0,-1.0744882929684589e-161,7.994210527474773e-146,1.928125123258327e-92,2.933038268275152e-91,8.63058922742337e-92,1.4137792009187728e-108,5.061469299695818e-109,5.597984167132785e-108,-1.1737723211533534e-159,-1.5436855149888551e-178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95778977738453e-146,2.169087883172605e-142,-1.2194603620838947e-125,-3.2738133727380386e-156,5.987627742199194e-178,1.5660308064710015e-195,0.0,0.0,-9.235108043323879e-126,-7.099540891202698e-126,0.0,0.0,-3.3011054110840295e-142,0.0,-6.524568183056825e-160,0.0,0.0,0.0,0.0,-4.583252018682471e-196,-1.301384050557036e-178,-3.943018688386911e-192,2.555874427370852e-155,4.187440376387843e-155,-1.8898670703247783e-197,1.8033704168350693e-194,3.314904285693793e-196,2.3728104271783144e-212,0.0,5.817688015670072e-213,0.0,0.0,-7.877031204525803e-140,0.0,2.2747330817508735e-105,4.1782762683747604e-140,-1.2402723836642885e-155,0.0,0.0,3.6188822976240474e-229,0.0,0.0,-3.009282480316547e-121,-3.178352601370225e-121,4.310961288981036e-141,-2.855604891547672e-160,-2.9570364588274325e-140,-3.123171248540329e-140,1.1625411060297346e-104,2.334502887227317e-70,-7.609021131151838e-109,2.000366827100383e-36,-1.1869977447958932e-159,-3.3100142516285214e-160,-1.0167912639688858e-105,1.7189940649200062e-156,-2.0003668271003816e-36,-9.287553155682397e-71,-2.062808071842966e-155,-1.1568017968695221e-120,-3.189478383487432e-86,-1.0171642e-316
2,2.2e-22,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,8.424916541896792e-20,0.0,0.0,0.0,2.125360882663597e-34,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.813079072690515e-39,3.1823598715308774e-71,2.386747392706877e-61,4.3461873501531035e-57,1.854387478715146e-39,8.424916541896833e-20,0.0,0.0,0.0,2.4879137277573875e-36,1.162560415380642e-52,0.05,0.0,0.0,1.9974251561793152e-55,1.6027570228655751e-53,2.6335189801077574e-53,0.0,0.0,2.044297871034085e-54,0.0,0.0,2.6779890842988704e-88,4.550018519151608e-54,0.0,3.376596960269637e-73,1.8037271892371306e-88,1.465445213138432e-87,2.099700329121231e-87,-2.44463641429066e-91,-1.480572942822463e-94,-5.502455991691254e-75,0.0,5.283309808767448e-86,0.0,2.2334917784001227e-71,4.481776797022063e-70,-1.83930002605931e-92,1.0360478407819487e-87,1.1795481354780063e-89,1.1602485113159166e-73,0.0,-1.229947034055671e-110,0.0,-3.68373634444669e-158,1.949918466310326e-142,5.1693347275443e-91,7.863556048168474e-90,2.3138774214472965e-90,1.2715885535621068e-104,1.3569938024592505e-106,5.677396556655162e-104,-1.9627314444586396e-154,4.9991939942656164e-172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7796462895575942e-141,2.1312004291122453e-138,1.4655512739300132e-121,-2.3121165746582517e-149,7.107529600692533e-173,1.4494818639104057e-189,0.0,0.0,1.1098781705906313e-121,8.532250428902838e-122,0.0,0.0,2.0040379365425093e-138,0.0,-1.0910101476764083e-154,0.0,0.0,0.0,0.0,-2.2470038358107015e-185,1.3393365472805275e-175,-1.0011653400902328e-185,1.851682721152914e-148,3.033721417523445e-148,-4.2322175751948256e-190,1.264809338164855e-186,2.2555200326558983e-188,1.614163088673862e-203,0.0,3.5163701774070547e-168,0.0,0.0,-5.561140387709719e-134,0.0,2.4464194315816872e-101,2.949839895736012e-134,-8.759366196107023e-149,0.0,0.0,2.001826362713766e-168,0.0,0.0,-2.7030030095075055e-116,-2.854865471411652e-116,3.043514785134597e-135,-2.0167586385355201e-153,-2.428057631304463e-134,-2.564472873255018e-134,1.2502843408838628e-100,2.552304593807105e-68,-8.183314912814906e-105,2.4879137277573882e-36,-3.9340579375495153e-156,-1.0970356007087763e-156,-1.093533973718505e-101,1.2121919872911366e-152,-2.4879137277573855e-36,-1.015405237413513e-68,-5.630200055350118e-151,-4.76728909608449e-118,-3.393248528599035e-85,-4.550595307975676e-270
3,2.2200000000000002e-21,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,8.501506692277479e-19,0.0,0.0,0.0,2.1558121058830307e-32,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.8390560613549667e-37,3.286132481682806e-67,2.427403147283094e-58,4.80302900010938e-56,1.8809563158056657e-37,8.50150669227791e-19,0.0,0.0,0.0,2.6067429230438423e-36,1.1887089058610213e-49,0.05,0.0,0.0,2.2073809013947544e-54,1.6300583184978178e-50,2.693062625843684e-50,0.0,0.0,2.259180557190185e-53,0.0,0.0,2.80181980012691e-83,4.6528940605255574e-51,0.0,3.811827075576511e-71,1.8871543477715304e-83,1.5332259345523605e-82,2.1209410908494022e-84,-5.9582817055788835e-90,-3.608581884557292e-93,-1.3411067052334962e-74,0.0,5.460736976821106e-83,0.0,2.2510799509781661e-69,4.517069635135239e-68,-4.482902910313995e-91,1.1868291667961227e-84,1.2190997725161667e-86,1.1693851695511297e-71,0.0,-2.997734497080546e-108,0.0,-9.618020232078697e-155,4.7525134581801336e-139,1.2713692539318438e-89,1.9339987985241833e-88,5.690853943220676e-89,1.2116533560298351e-100,3.337452378611917e-104,5.428119696782328e-100,1.2165548966880417e-148,1.0624877836626897e-164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1479792464848445e-137,1.9227559745860355e-134,2.2636343795876498e-117,-1.6983831612946848e-142,7.002848973552812e-168,1.2779707580576135e-183,0.0,0.0,1.7142753234185287e-117,1.317858730000207e-117,0.0,0.0,1.2663000156963365e-132,0.0,6.762380769103084e-149,0.0,0.0,0.0,0.0,-3.2753886413450495e-176,2.4936522070682714e-169,-1.9225924665868873e-176,1.393662031695332e-141,2.2833190081888847e-141,1.8554066827072998e-182,9.213077672092673e-179,1.596489879326597e-180,1.1426731509429643e-194,0.0,5.119748868544607e-160,0.0,0.0,-4.084552731893996e-128,0.0,2.3425310192318426e-97,2.1666017695588304e-128,-6.434257482019536e-142,0.0,0.0,2.9146101628822406e-160,0.0,0.0,-2.404112131887845e-111,-2.5391820470000134e-111,2.2354042090559067e-129,-1.4814256986979915e-146,-2.065332076656916e-128,-2.181368356567633e-128,1.1971903973501007e-96,2.572403335204553e-66,-7.835806393598091e-101,2.6067429230438423e-36,3.201878477356711e-150,8.928629762343429e-151,-1.0470965121312705e-97,-5.991434752755549e-145,-2.6067429230438406e-36,-1.0234012921672872e-66,-3.4901509801654396e-146,-4.189549981423978e-115,-3.671511862099439e-84,-1.584389965474601e-259
4,2.222e-20,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,8.509165707313624e-18,0.0,0.0,0.0,2.1588707625883457e-30,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.841665305980933e-35,3.2966341373067773e-63,2.431496802825198e-55,4.923932502216222e-55,1.8836250083303265e-35,8.509165707317938e-18,0.0,0.0,0.0,2.6357050150358374e-36,1.1913442097752292e-46,0.05,0.0,0.0,2.2629458545366374e-53,1.632807304501867e-47,2.699063657549034e-47,0.0,0.0,2.3160494292335397e-52,0.0,0.0,2.8144277853701336e-78,4.663262243025308e-48,0.0,3.929784401671074e-69,1.8956476114629764e-78,1.5401263198762417e-77,2.119530666597775e-81,-1.4522046133064214e-88,-8.795151889720032e-92,-3.268662573528224e-74,0.0,5.4933160383123555e-80,0.0,2.251345105976408e-67,4.517601701350607e-66,-1.0926123686177984e-89,1.2251312465946537e-81,1.226356686024918e-83,1.1695229115811281e-69,0.0,-7.306341511366313e-106,0.0,-2.3823571565790696e-151,1.1583241294409281e-135,3.101484062596128e-88,4.717957946365319e-87,1.3882743286032342e-87,1.1924171393675517e-96,8.141658950581177e-102,5.342408727760106e-96,2.0032004215974994e-142,1.1963162222458716e-157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.243391211143748e-133,1.857230372026707e-130,2.4587964842481127e-113,-1.5297209692732084e-135,6.967917987085915e-163,1.2296916459592436e-177,0.0,0.0,1.8620737413534e-113,1.4314795893188555e-113,0.0,0.0,1.5294514741568696e-127,0.0,1.1135053621131592e-142,0.0,0.0,0.0,0.0,-3.489678556933908e-167,2.965563470536733e-164,-2.0487858363044174e-167,1.266460643494021e-134,2.074917443862162e-134,3.3935278472643096e-174,8.277030913496521e-171,1.4178947161035264e-172,1.0149089919104787e-185,0.0,5.453063040153624e-152,0.0,0.0,-3.678879487436801e-122,0.0,2.30563140363408e-93,1.951417286212523e-122,-5.795286467269709e-135,0.0,0.0,3.1043618278465056e-152,0.0,0.0,-2.317259617150106e-106,-2.4474499088714593e-106,2.0133863432138947e-123,-1.3343090106892778e-139,-1.9637251265942333e-122,-2.0740528366184883e-122,1.1783322199783294e-92,2.5727063389247356e-64,-7.712376547223162e-97,2.6357050150358377e-36,4.097694480593614e-145,1.1426666288055708e-145,-1.0306026179308609e-93,-5.503383254036051e-138,-2.6357050150358357e-36,-1.023521838737315e-64,-3.1576049462351113e-141,-4.158588312112703e-112,-3.7698107949328935e-83,-3.5872362430205566e-249
5,2.2222e-19,455962.5000000001,2202.999999999998,0.9647266215924605,0.038754649999999995,0.0,8.509931608797907e-17,0.0,0.0,0.0,2.1591767648985682e-28,0.0,0.0,0.9499999999999998,0.0,0.0,0.0,0.0,0.0,1.8419263469990073e-33,3.2976855524553113e-59,2.4319064552600663e-52,4.9543642105701604e-54,1.8838919968190167e-33,8.509931608841088e-17,0.0,0.0,0.0,2.642765016202889e-36,1.191607945342477e-43,0.04999999999999991,0.0,0.0,2.276931814625588e-52,1.6330823957844415e-44,2.6996642287395053e-44,0.0,0.0,2.3303636970296887e-51,0.0,0.0,2.8156908529656005e-73,4.6642998699226214e-45,0.0,3.959748737147632e-67,1.8964984551991883e-73,1.5408175912233058e-72,2.118527270644183e-78,-3.5402173419109594e-87,-2.1441020752931292e-90,-7.966688461002436e-74,0.0,5.4999978165667175e-77,0.0,2.250966819641327e-65,4.51684262314531e-64,-2.6635952121294645e-88,1.23458375886877e-78,1.2278442050932244e-80,1.1693264003757974e-67,0.0,-1.7815435003535975e-103,0.0,-5.82933733002016e-148,2.8229507182995426e-132,7.560846007718347e-87,1.1501511093293597e-85,3.3843567013371315e-86,1.1872058947574338e-92,1.98381685622793e-99,5.3190721934481665e-92,2.1943489335400783e-136,1.2283760581059727e-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2670220126438145e-129,1.8401413658297462e-126,2.5060920007038996e-109,-1.4872823465802197e-128,2.2475469207918068e-156,2.6939276197710788e-170,0.0,0.0,1.8978911584687599e-109,1.459014428784529e-109,0.0,0.0,1.593487670055771e-122,0.0,1.2197577823481343e-136,0.0,0.0,0.0,0.0,-3.535359645746811e-158,-1.452713480790575e-157,-2.0756052133369705e-158,1.2342938819809924e-127,2.022216734275323e-127,3.7679648091344206e-166,8.042574401884971e-163,1.3732647021493899e-164,9.829812904758785e-177,0.0,5.524005777325837e-144,0.0,0.0,-3.576811189800818e-116,0.0,2.2955622262718747e-89,1.8972763878366168e-116,-5.634509193200586e-128,0.0,0.0,3.144748656978811e-144,0.0,0.0,-2.2949225968370946e-101,-2.4238579306895992e-101,1.957526145196241e-117,-1.297291647523861e-132,-1.9379210476571705e-116,-2.0467990105147591e-116,1.173186195294651e-88,2.572274055276975e-62,-7.678694976389208e-93,2.642765016202892e-36,4.316525862935888e-140,1.2036877797529462e-140,-1.026101759492133e-89,-5.364168263109009e-131,-2.64276501620289e-36,-1.023349859624427e-62,-3.0907580496822583e-136,-4.1598710801149734e-109,-3.7973040017818025e-82,-3.4582774363690703e-239
6,2.2222200000000003e-18,455962.5000000001,2202.9999999999836,0.9647266215924662,0.038754649999999974,0.0,8.510008198753246e-16,0.0,0.0,0.0,2.159207366457921e-26,0.0,0.0,0.9499999999999993,0.0,0.0,0.0,0.0,0.0,1.8419524521583907e-31,3.297790706277177e-55,2.4319474230183825e-49,4.962662679283204e-53,1.8839186970013484e-31,8.510008199185078e-16,0.0,0.0,0.0,2.6455869348662385e-36,1.1916343207182837e-40,0.04999999999999911,0.0,0.0,2.2808721036311594e-51,1.633109906952168e-41,2.699724290428682e-41,0.0,0.0,2.334501660559068e-50,0.0,0.0,2.8158171822994673e-68,4.664403640845023e-42,0.0,3.9729503679783915e-65,1.8965835544213324e-68,1.5408867306603867e-67,2.1185024105960085e-75,-1.6450783825111613e-85,-9.96327524781647e-89,-1.9697730826857445e-73,0.0,5.502582943910218e-74,0.0,2.2511423265737966e-63,4.5171947994062515e-62,-1.237727088331253e-86,1.2370185046810779e-75,1.2284203733115876e-77,1.169417572242055e-65,0.0,-1.2150539984604734e-100,0.0,-1.55278742248293e-144,4.6915145128406367e-129,2.777291193895273e-85,4.224746682739163e-84,1.2431555093532215e-84,1.1861953477583692e-88,-2.683990543365826e-97,5.314544903240711e-88,2.2433460130633263e-130,1.236817663870974e-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2735042902615273e-125,1.8365293643014953e-122,2.5182163937495612e-105,-1.476820289537032e-121,2.1845400695925836e-147,2.5798549917340495e-160,0.0,0.0,1.9070730952761613e-105,1.4660730939838337e-105,0.0,0.0,1.6097980440450507e-117,0.0,1.246993454932103e-130,0.0,0.0,0.0,0.0,-3.545769090139217e-149,-1.4880081411825798e-148,-2.081716622737603e-149,1.226347452413799e-120,2.0091976283046455e-120,3.8637840586866765e-158,7.985146773379103e-155,1.3622945830683407e-156,9.751333871990174e-168,0.0,5.5401582540663775e-136,0.0,0.0,-3.551649674751104e-110,0.0,2.2936084308984467e-85,1.8839297651950578e-110,-5.5948740484910005e-121,0.0,0.0,3.15394406366123e-136,0.0,0.0,-2.2898532690605e-96,-2.418503793538485e-96,1.943755634193107e-111,-1.288166050587211e-125,-1.931877460320089e-110,-2.040415877106659e-110,1.1721876748737764e-84,2.5724746142992107e-60,-7.672159496959879e-89,2.6455869348662636e-36,4.370935041800282e-135,1.2175666506156325e-135,-1.0252284253070535e-85,-5.329639147092143e-124,-2.6455869348662623e-36,-1.0234296497420161e-60,-3.0755364136042097e-131,-4.1626279156935396e-106,-3.8056112913363326e-81,4.887027070943499e-228
7,2.222222e-17,455962.5000000001,2202.9999999998417,0.964726621592521,0.038754649999999675,0.0,8.510015855817655e-15,0.0,0.0,0.0,2.1592104262148422e-24,0.0,0.0,0.949999999999992,0.0,0.0,0.0,0.0,0.0,1.8419550615779885e-29,3.2978012198441103e-51,2.4319515161261205e-46,5.750027593537022e-52,1.8839213684161464e-29,8.510015860135982e-15,0.0,0.0,0.0,3.748149511906248e-36,1.1916369559398922e-37,0.04999999999999106,0.0,0.0,2.769216077881515e-50,1.6331126591126173e-38,2.699730295529264e-38,0.0,0.0,2.9395148843540733e-49,0.0,0.0,2.815829814055781e-63,4.6644140194589844e-39,0.0,9.753467586720119e-63,1.8965920611211141e-63,1.5408936443726836e-62,2.4041473025194067e-72,-7.8233887824166135e-81,-4.738167942676883e-84,-2.769623566358247e-71,0.0,6.591223033032587e-71,0.0,2.5643846889502952e-61,5.14575424328991e-60,-5.886175590546972e-82,1.357848160352689e-72,1.4715383746460247e-74,1.3321399012937563e-63,0.0,-7.81036346025103e-95,0.0,-6.830359600618512e-139,-2.187468538251584e-122,9.371039724173102e-81,1.425469889257672e-79,4.19459259839424e-80,1.4994018852380018e-84,-7.542247376528536e-91,6.717814191739103e-84,4.765376413193872e-124,1.9280012907094564e-136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.967304871987563e-121,2.479630820571355e-118,3.153731024221321e-101,-1.474329457898908e-114,2.1868966908665535e-138,2.582604064484647e-150,0.0,0.0,2.388355345977011e-101,1.8360615123131645e-101,0.0,0.0,2.3376622235022055e-112,0.0,2.6488973004457846e-124,0.0,0.0,0.0,0.0,-3.549671897951463e-140,-1.489649839817965e-139,-2.0840087013234613e-140,1.2244853749939493e-113,2.0061468766372832e-113,8.637000312948031e-150,8.228359430110693e-147,1.3596312168799064e-148,9.732282339240693e-159,0.0,5.546218113928284e-128,0.0,0.0,-3.5456591055113264e-104,0.0,2.8992202824679457e-81,1.880752137637641e-104,-5.585437615589279e-114,0.0,0.0,3.157393867653498e-128,0.0,0.0,-2.77477691008217e-91,-2.930671835584528e-91,1.9404765582926e-105,-1.2859934065259305e-118,-2.273185487076056e-104,-2.4008995677551616e-104,1.4816959320834017e-80,2.930429779210963e-58,-9.697941511055595e-85,3.7481495119065445e-36,5.4441412905271674e-130,2.2196991390536226e-131,-1.2959330823944145e-81,-5.32154671687817e-117,-3.748149511906543e-36,-1.1658380245562244e-58,-3.072988119856211e-126,-6.187222493531139e-103,-5.255574526916197e-80,3.2253610896350337e-215
8,2.2222222000000003e-16,455962.50000000006,2202.9999999984257,0.964726621593067,0.038754649999996706,0.0,8.510016602212913e-14,0.0,0.0,0.0,2.1592107280634134e-22,0.0,0.0,0.9499999999999191,0.0,0.0,0.0,0.0,0.0,1.8419553114397034e-27,3.2978022517991204e-47,2.4319518884675522e-43,7.912170374073872e-49,1.883921649403999e-27,8.510016645396198e-14,0.0,0.0,0.0,1.105810680302302e-33,1.1916371960969954e-34,0.049999999999910644,0.0,0.0,4.902409225881768e-47,1.6331129445716465e-35,2.6997308848876954e-35,0.0,0.0,6.070600098547928e-46,0.0,0.0,2.815831063190592e-58,4.664415071728631e-36,0.0,5.788424039284075e-58,1.8965928780492624e-58,1.540894332196584e-57,2.8813198959445637e-67,-7.821875721127223e-76,-4.737252074731684e-79,-2.7351324707662915e-67,0.0,1.094882404553824e-65,0.0,3.1584563023585153e-57,6.337832214980577e-56,-5.885037183888238e-77,1.2162263309442683e-67,2.4451190178822895e-69,1.64074667688271e-59,0.0,-7.809611946404098e-89,0.0,6.219762200638655e-129,-2.1892211239387327e-115,9.363637894450813e-76,1.4243379986161782e-74,4.1912620371616604e-75,3.1503507775723705e-78,-7.483707039062833e-85,1.4114607645573438e-77,2.5154856838994732e-115,6.912305623617385e-127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7952298119350377e-114,6.529529035404958e-112,6.358733999580849e-95,-1.544340070239638e-107,3.065970070659116e-129,3.614762189492397e-140,0.0,0.0,4.815539510881641e-95,3.701972892638389e-95,0.0,0.0,7.264079550784735e-105,0.0,1.3982658793025505e-115,0.0,0.0,0.0,0.0,-4.991445210867279e-131,-2.0949164879783756e-130,-2.930482896472118e-131,1.309188490367966e-106,2.1449210047929395e-106,4.759693692041718e-139,2.6554970724952586e-137,1.378178903319039e-140,9.86690560158405e-150,0.0,7.788712927462625e-120,0.0,0.0,-3.71392651812063e-98,0.0,6.091468721912652e-75,1.9700075337534282e-98,-5.850667702195947e-107,0.0,0.0,4.434018630946831e-120,0.0,0.0,-4.8906432926381905e-84,-5.165413660300623e-84,2.0325605275644725e-99,-1.3470606154573218e-111,-3.4514778595790224e-96,-3.6453917853570133e-96,3.1131488974081615e-74,3.60930027599588e-54,-2.0376067140548579e-78,1.1058106803027108e-33,1.0656527945450029e-122,-1.5230730239078999e-122,-2.722847884235404e-75,-5.689661851105194e-110,-1.1058106803027108e-33,-1.4359188996712897e-54,-4.367248848515117e-121,-3.152999493277388e-95,-2.255815089847473e-74,4.4453404772347795e-201
