,t[s],T[K],density[kg/m3],mean_MW[kg/mol],mdot[kg/s,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_v[nm],d_g[nm],n_p,soot_mass[kg/kg],volume_fraction,SSA,total_carbon_mass_flow[kg/s],carbon_yield,total_hydrogen_mass_flow[kg/s],soot_mass_flow[kg/s],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],soot_h[J/m3],C_mass_error,H_mass_error,enthalpy_error
20,0.00013350426140002164,1775.1348536688745,0.16689992382401997,0.024311233934195806,0.00034036405865117345,1.6537355397275922e-24,1.6537355397275932e-24,6.506218222912881e-22,3.453909166205241e-23,1.2660187738797367e-17,1.662161058990635e-07,1.6621610589906358e-07,0.0009959028266203554,0.000995902826620356,2.010649168846601,2.0106491688466104,2.0106491688466086,1.55864276654776,1.0000000000000078,7.849434111936007e-24,7.278166418576574e-28,1612.8790379354905,3.492173329739253e-05,5.326834557346299e-24,5.861478172303949e-06,2.6716652524535086e-27,5.9471738489354165e-24,-2.226846060924009e-40,3.8353000943237525e-30,4.521570483339614e-19,6.6491966184958405e-21,-0.9300619509460785,0.9300619509460785,-0.9804418311446778
21,0.00013378559341856543,1775.082672629859,0.16690482683450536,0.024311228560455738,0.0005446235228773709,1.65369656391696e-24,1.6536965639169608e-24,6.507337048981295e-22,3.455468081863041e-23,1.2661456984402364e-17,1.662170712673643e-07,1.6621707126736434e-07,0.0009958793548384133,0.0009958793548384137,2.0107653847417835,2.0107653847417937,2.0107653847417915,1.5587328563889877,1.0000000000000078,7.850793647796612e-24,7.279640857216267e-28,1612.761403804812,5.587898290078268e-05,8.52504314903738e-24,9.379071644990157e-06,4.275726893846276e-27,6.314144531029452e-24,-2.226861538071696e-40,3.953841786538815e-30,4.559012536173714e-19,1.0640900781803931e-20,-0.8880906908624153,0.8880906908624155,-0.9687019270555957
22,0.00013563573530409235,1774.7443073698785,0.1669364407979505,0.024311195918203753,0.0006462074640185139,1.6534412893907697e-24,1.6534412893907705e-24,6.514959587623717e-22,3.466132933113114e-23,1.2670131470065964e-17,1.662228918362071e-07,1.6622289183620715e-07,0.0009957256249244761,0.0009957256249244766,2.011553317737207,2.0115533177372167,2.0115533177372145,1.5593436571606314,1.0000000000000078,7.860056580660627e-24,7.289610389144411e-28,1611.9644101850797,6.630160893799511e-05,1.0126994759148952e-23,1.1128469204811984e-05,5.079227230030736e-27,9.302109087545384e-24,-2.2269782880171355e-40,4.8150439342907546e-30,4.80797766111074e-19,1.2637024338873593e-20,-0.867217210017303,0.8672172100173035,-0.9628435314892679
23,0.00014256255953933888,1773.5633743018423,0.16704738636714192,0.024311154594463345,0.0010970635499725151,1.6525483937086954e-24,1.6525483937086965e-24,6.547855672043876e-22,3.5137581460368804e-23,1.2708122549297268e-17,1.662435394053565e-07,1.662435394053566e-07,0.0009951879105727598,0.0009951879105727604,2.0148754008534406,2.0148754008534477,2.014875400853447,1.5619189153902693,1.0000000000000056,7.900048129803956e-24,7.33156884587988e-28,1608.6133072220443,0.00011255994788126188,1.7279364780692845e-23,1.8892752887238506e-05,8.666854846236457e-27,3.5934462264057684e-23,-2.2278151895017385e-40,9.58602556061737e-30,5.770780067783996e-19,2.1541962740936704e-20,-0.7745752454671446,0.7745752454671452,-0.9367885927040792
24,0.00015287511361874803,1772.1242925479246,0.1671859422417627,0.02431155619565909,0.0019494964146033432,1.6520111793005893e-24,1.652011179300591e-24,6.6121334338216355e-22,3.6245177177762777e-23,1.2785654505209489e-17,1.663273408615905e-07,1.6632734086159068e-07,0.0009948643924922193,0.0009948643924922204,2.0209151330689212,2.0209151330689448,2.0209151330689368,1.5666008783480196,1.0000000000000255,7.978368605958347e-24,7.4103948496624715e-28,1602.5399598184772,0.00020002051369581706,3.100708494208869e-23,3.357267135215745e-05,1.555380099169967e-26,2.004195850270604e-22,-2.231851802238363e-40,2.3086019176450873e-29,7.219525205174544e-19,3.861391200813862e-20,-0.5994172345479439,0.5994172345479449,-0.8873264392810973
25,0.00016318766769815718,1771.154340300799,0.16728624216077026,0.02431280320898719,0.0029325218033081886,1.6551055760597112e-24,1.6551055760597127e-24,6.704454937455242e-22,3.861156823776902e-23,1.2907928700867945e-17,1.6673886180145817e-07,1.667388618014583e-07,0.000996727881789669,0.00099672788178967,2.0281507922899076,2.0281507922899356,2.0281507922899253,1.572209916503825,1.0000000000000326,8.091641286161165e-24,7.520112575971351e-28,1595.2176133838136,0.00030088001861815883,4.729351735655172e-23,5.0501550040313206e-05,2.3728914496216332e-26,8.027924662769416e-22,-2.2464002301387156e-40,4.7169576297375127e-29,8.580220385529848e-19,5.88622310222606e-20,-0.39742505555894536,0.397425055558947,-0.8299917141867088
26,0.00017350022177756633,1770.6912152635898,0.1673454216871348,0.024315020794531652,0.003922295791275244,1.6692887372482774e-24,1.6692887372482796e-24,6.851828648916843e-22,4.445044127016328e-23,1.3129746056823385e-17,1.6822719502968724e-07,1.6822719502968748e-07,0.001005269181156333,0.0010052691811563343,2.0362344597731,2.036234459773126,2.0362344597731155,1.5784763254055239,1.0000000000000313,8.274537435014345e-24,7.692810868491435e-28,1586.7649593636315,0.00040243193737673176,6.464630763140788e-23,6.754664771888126e-05,3.2455183356106224e-26,2.466999436440939e-21,-2.2917524341947866e-40,8.483730068929501e-29,9.819901348840515e-19,8.047786911234439e-20,-0.19404617355519221,0.1940461735551944,-0.771917393338665
27,0.00018381277585697548,1770.7060662316123,0.16736563842765934,0.024318141019569545,0.004805292539243962,1.7111040699079315e-24,1.7111040699079326e-24,7.115983814543492e-22,5.872713141532981e-23,1.3575149133348254e-17,1.7246208333170523e-07,1.7246208333170534e-07,0.0010304509632438606,0.0010304509632438612,2.0444596357577995,2.04445963575787,2.044459635757844,1.5848524308200542,1.000000000000085,8.606205108114839e-24,8.002127846439016e-28,1577.3676042821905,0.0004930283918238532,8.225298595500515e-23,8.275291298949958e-05,4.135533319722751e-26,6.436849704115882e-21,-2.4149074329653415e-40,1.4254795698577925e-28,1.1047144763871575e-18,1.0254848864681719e-19,-0.012607892090874309,0.012607892090875289,-0.7197221748449683
28,0.00019412532993638463,1771.1216676781085,0.1673530113803639,0.02432199675929501,0.005506164179390905,1.8173545887881526e-24,1.817354588788154e-24,7.637303061894489e-22,9.254601576335928e-23,1.4524075354749676e-17,1.831572476746329e-07,1.8315724767463305e-07,0.0010944365217208357,0.0010944365217208365,2.051460899172353,2.051460899172578,2.051460899172495,1.590279766800447,1.0000000000002651,9.266451091530934e-24,8.615380527647566e-28,1567.3827241179683,0.0005649386064038302,1.0115470092400371e-22,9.48227650079186e-05,5.102260107026538e-26,1.571377254581421e-20,-2.730623535622617e-40,2.392133787808626e-28,1.257193975027006e-18,1.2656385704694543e-19,0.1314072995934393,0.13140729959343664,-0.6778711916968724
29,0.0002060245947202484,1771.9676121725124,0.16730839976499637,0.024327113863522865,0.006056076992830638,2.139459131714214e-24,2.1394591317142156e-24,9.018507937068635e-22,1.9195350819492875e-22,1.7159037501709725e-17,2.1556221900667595e-07,2.155622190066761e-07,0.0012884124127028741,0.0012884124127028752,2.0547967054106024,2.0547967054119485,2.054796705411454,1.592865663110037,1.0000000000015945,1.1025619019473618e-23,1.0248214858703553e-27,1556.2879028744935,0.0006213602764352199,1.3137809757417142e-22,0.00010429292459357195,6.677199767555008e-26,4.3190045918441246e-20,-3.788770747928187e-40,4.703293722421889e-28,1.5675385990860192e-18,1.6574688288903723e-19,0.24440345281284853,0.24440345281284737,-0.6444681604668527
