,t[s],T[K],density[kg/m3],mean_MW[kg/mol],mdot[kg/s,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_v[nm],d_g[nm],n_p,soot_mass[kg/kg],volume_fraction,SSA,total_carbon_mass_flow[kg/s],carbon_yield,total_hydrogen_mass_flow[kg/s],soot_mass_flow[kg/s],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],soot_h[J/m3],C_mass_error,H_mass_error,enthalpy_error
0,0.0,1800.0000000000005,0.16437352670200833,0.024278505578289342,0.00486665074670236,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.6437352779380295e-07,1.6437352779380295e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915181664315751e-28,1659.3510398066876,0.0004993238125711532,7.3479800229711e-23,8.380957506814127e-05,3.6853132273680393e-26,0.0,-1.1612495209360772e-39,0.0,0.0,9.360340064507486e-20,0.0,0.0,-0.7317433922329623
1,6.484818720117219e-09,1799.9989538796515,0.16437353541939723,0.024278508479780133,0.00421041681518909,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.643735365111919e-07,1.643735365111919e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915182031055633e-28,1659.3510398066876,0.0004319934768482148,6.35715613399105e-23,7.25084380422941e-05,3.18837442614169e-26,0.0,-4.037625916884889e-40,0.0,1.2326951560006678e-29,8.098156584627568e-20,-0.13484302976907347,0.1348430297690734,-0.7679154397857424
2,3.5813753864672054e-08,1799.9942224273534,0.16437374034298077,0.024278521602000596,0.002262565566637929,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078134347721e-23,1.2565578781239173e-17,1.6437374143477682e-07,1.6437374143477682e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,6.915190652175079e-28,1659.3510398066876,0.00023214175903035268,3.416165952648868e-23,3.8964098426874305e-05,1.7133472781395347e-26,0.0,-4.037625637758289e-40,0.0,2.2387065996605106e-28,4.3517164180235984e-20,-0.5350877462963531,0.5350877462963533,-0.8752827730101718
3,2.2375310482657542e-07,1799.9638966687035,0.16437678371787742,0.024278605665352396,0.0004432890456555448,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078134379032e-23,1.2565578781239173e-17,1.643767848096937e-07,1.643767848096937e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.57258619773642e-24,6.915318686723906e-28,1659.3510398066182,4.548195214085133e-05,6.693061042208541e-24,7.633970153688753e-06,3.356844508738928e-27,0.0,-4.0376662749376426e-40,0.0,4.282819286014683e-26,8.525811737059504e-21,-0.9089129118303964,0.9089129118303965,-0.9755635205419801
4,7.113099622772998e-07,1799.88516689964,0.1643854450890999,0.024278823460652535,0.00042258934103665304,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781366374054e-23,1.2565578781239173e-17,1.643854461809737e-07,1.643854461809737e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197759183e-24,6.915683069967878e-28,1659.3510398016301,4.3358139283229414e-05,6.380523685538591e-24,7.277496361251338e-06,3.200094211254307e-27,0.0,-4.037790414632864e-40,0.0,9.201189433583204e-25,8.127174145684235e-21,-0.9131662897069407,0.9131662897069407,-0.9767009312513385
5,1.4684423557450313e-06,1799.7627434245887,0.16439891004103588,0.02427916073622153,0.00041867922220626286,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321078162693939e-23,1.2565578781239173e-17,1.643989111329991e-07,1.643989111329991e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586198021834e-24,6.91624953970323e-28,1659.3510397440766,4.2956956715665945e-05,6.3214862149072366e-24,7.210159415434346e-06,3.1704844994776625e-27,0.0,-4.037983345447837e-40,0.0,5.2046326476459806e-24,8.051176377577544e-21,-0.9139697414099502,0.9139697414099501,-0.9769108686800866
6,2.904467453629223e-06,1799.5300177342774,0.1644244802968809,0.02427979723232807,0.00041150857039974446,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.32107840095406e-23,1.2565578781239173e-17,1.6442448138901398e-07,1.6442448138901398e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586200423495e-24,6.917325280599806e-28,1659.35103921781,4.2221239816096554e-05,6.213219135619327e-24,7.08667217294563e-06,3.1161841215651054e-27,0.0,-4.038349380075167e-40,0.0,2.3582159509318444e-23,7.911792407567868e-21,-0.9154431678339394,0.9154431678339394,-0.9772957949747131
7,7.639728066571332e-06,1798.7578192010117,0.16450908403757555,0.02428186672793118,0.0003885697641853739,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321083677531083e-23,1.2565578781239173e-17,1.6450908513027057e-07,1.6450908513027057e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586253611392e-24,6.920884602095255e-28,1659.3510275629553,3.986769262914225e-05,5.86687439344071e-24,6.69163835986597e-06,2.9424780548391827e-27,0.0,-4.0395573130882e-40,0.0,1.790072666930714e-22,7.466087039041545e-21,-0.9201566365844788,0.9201566365844789,-0.9785286748913837
8,1.6545343771402954e-05,1797.2862986132757,0.1646693466791355,0.02428563903957302,0.00034717697810628806,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3211374081684445e-23,1.2565578781239173e-17,1.6466934777289503e-07,1.6466934777289503e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586795216216e-24,6.927627334662793e-28,1659.3509088832297,3.562074645739235e-05,5.2418996807795785e-24,5.978804833744274e-06,2.6290278000107462e-27,0.0,-4.0418326341475615e-40,0.0,8.791856114369911e-22,6.662793172765086e-21,-0.9286620314100955,0.9286620314100954,-0.9807610245473917
9,2.5914924132090855e-05,1795.7115130551076,0.16483953719181269,0.02428943886712364,0.00030403216093327287,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.321315039840039e-23,1.2565578781239173e-17,1.6483953828670263e-07,1.6483953828670263e-07,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572588585743466e-24,6.934788876766424e-28,1659.3505165321883,3.119403993481866e-05,4.590471684026629e-24,5.23579922642528e-06,2.3023104715822225e-27,0.0,-4.044230970362908e-40,0.0,2.2863162729478167e-21,5.827326872767031e-21,-0.9375274338025418,0.9375274338025418,-0.9831014335032914
