,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
0,0.0,496492.5000000001,2203.0,1.050480099067345,0.03875465000000001,1.0504800990673449,0.9999999999999998,0.9999999999999998,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504801060447979e-06,1.0504801060447979e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.4193617217743506e-27,1659.3510398066876,0.016278454933663287,4.865132943189459e-22,0.005464551685332643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.34159434698838e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2222222220000003e-14,496492.5,2202.99999984231,1.0504800991333174,0.03875464999965984,1.0504800990673449,0.9999999999371977,0.9999999999371977,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504801061107703e-06,1.0504801061107703e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419361722051896e-27,1659.3510398066876,0.01627845493366329,4.865132943189459e-22,0.005464551685332644,0.0,2.962463871646578e-206,2.4344492711549041e-60,2.4257013697452323e-18,8.777359049241574e-12,7.794042771763044e-60,-1.7495356802986716e-88,1.6206864945777095e-55,2.8548336520605237e-62,9.795850884744883e-88,1.5639148403348364e-86,1.1522040775792627e-54,1.1560152188754442e-38,2.7241620583454206e-23,1.4888420172360086e-28,8.777363900590077e-12,0.04999999999078378,9.5443522487609e-45,4.428749605182401e-102,7.14660723938404e-58,8.539105023913497e-58,3.137885772200677e-73,1.3146542313862459e-74,2.4398060861049967e-73,5.544895141883855e-59,7.532813323754212e-46,7.057514212550315e-47,4.070401266010816e-36,2.2814229398407767e-29,1.255703261113565e-29,4.763880310628073e-53,1.7644211418807277e-36,5.397530868577477e-56,0.9499999999916614,-1.7644211514250806e-36,0.0,1.7045105686367417e-89,7.96214920251808e-90,1.7985404742698324e-74,4.141682714747928e-66,3.282652320907989e-66,8.284648175488174e-99,2.9696412921601977e-85,9.569499959126295e-99,3.2759986917425935e-80,1.7846091068254505e-78,7.377953340317261e-83,2.6365961807720245e-76,8.956706372039733e-76,5.887527888124567e-77,5.652025513618219e-84,4.404751990008086e-130,4.521324560687232e-115,1.5441967238284751e-152,1.1130551070121067e-138,6.3929619521641475e-133,1.1038110375090235e-122,4.274381279045301e-121,1.2234839700526128e-121,2.991007293228602e-134,3.2131843011922943e-123,2.0680031563144215e-124,2.0035108143572657e-141,1.287596197272462e-123,2.329758896560489e-131,2.578394928099262e-103,1.9000011964509858e-112,1.0515179123157602e-168,3.229242967994103e-165,3.1887852033500016e-151,2.1784761625196213e-134,6.7329167890312285e-133,5.832461198277113e-162,1.8576484577535196e-151,3.048008752955344e-165,8.402086278240224e-165,1.3306298819102323e-155,1.87126421914002e-165,2.866232837635873e-165,2.9185431182566543e-175,3.8851577252975535e-175,2.0117120431738835e-222,2.2998552812779298e-205,7.150844920923572e-215,9.021045703061177e-215,1.9795379759016218e-227,6.052027467323167e-232,8.10969232280688e-232,3.1261675679431745e-213,3.752881685643106e-213,1.5912620106729533e-259,4.351693263815056e-214,2.7983771914077247e-204,3.510497300419093e-204,1.6346520270061922e-194,1.5568172700395266e-260,3.7135565919024557e-262,2.5935106215796046e-260,4.028473492980519e-142,2.396028760279503e-142,3.976861822980329e-162,2.0617988539947398e-269,5.319586651216931e-259,4.458248593101417e-268
2,2.880058530461198e-09,496492.5000000001,2202.9795745389574,1.050488643963148,0.03875460591829028,1.0504800990673449,0.9999918657894569,0.9999918657894569,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504886509406577e-06,1.0504886509406577e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419397670085472e-27,1659.3510398066876,0.01627845493366329,4.865132943189459e-22,0.005464551685332647,5.296517893818635e-206,6.737497084219905e-122,1.3706396825989944e-35,3.148290829918153e-08,1.105973158069198e-06,1.6687919697720057e-51,7.432212931763421e-77,3.16502856191796e-47,1.0138316083940823e-48,-1.4828087018910464e-74,-2.881260806390722e-73,3.2666066200596976e-24,2.0329104109767334e-18,4.1569313721931013e-13,1.7919385963343714e-13,1.1689376466625374e-06,0.049998774188853644,7.714690619015521e-41,9.951962801165632e-89,1.0509800048131707e-48,1.7223066545601264e-49,1.9289330136836654e-54,7.975559671283867e-56,1.5160289896431578e-54,2.028961125743951e-28,4.242601741811531e-21,5.335257099275263e-22,4.001022657723417e-16,3.31834483736126e-14,1.8465967576648297e-14,9.597654831793325e-45,1.6754081579323053e-38,1.087839702856925e-47,0.9499989194167864,-1.6831238127936416e-38,0.0,3.655991246535268e-60,2.243806120555064e-39,4.76287441905022e-34,4.021254896002435e-31,3.180101415997743e-31,9.855904127795618e-57,1.1466173697472818e-48,4.1304062699026326e-69,1.762007352973649e-48,9.669704111721662e-47,1.5181219564729553e-44,4.286520828902976e-45,4.529134874567988e-44,1.2328225993790696e-39,6.692551873320254e-39,4.612092778044129e-67,2.2904269159482924e-62,1.069788946666953e-84,3.141211099767317e-76,4.0931358337519165e-75,1.257919944030928e-69,4.224012593686813e-68,1.1547588470566047e-68,7.339746883125364e-73,3.4801610001780594e-68,1.135914823900511e-69,2.9950674488067394e-69,1.0378749993806389e-69,2.103340705280171e-63,4.708854910945587e-59,7.815966130136387e-64,1.1599140988352722e-110,1.9108152693628266e-107,1.3632509149665609e-101,5.075439337054653e-94,1.5633685687918537e-92,3.1403446111106376e-98,1.6191195406780726e-92,5.977760043299931e-87,1.4607073779557137e-86,4.3592880356317344e-82,2.7976698729138115e-87,6.728960629002882e-87,3.0201058240646495e-92,3.659408492953798e-92,1.0289255786245341e-114,4.7158870314865087e-110,3.6755796504662093e-115,4.417310849277699e-115,6.11777065674874e-116,3.3378425859580793e-127,4.472286141370451e-127,-2.053641665693129e-121,-2.4621884391323448e-121,-2.2649988493412672e-136,-2.857194462995411e-122,-8.686472540392597e-117,-1.0908895391102709e-116,-2.3461086409328883e-111,1.1747875490088346e-139,1.2369210030906611e-141,9.548757800017894e-140,2.1347438868178e-89,1.2696808817202558e-89,-3.0241438946359042e-99,1.8953903776981092e-144,-8.190362424898755e-136,-2.0929289461623062e-140
3,3.1760505719810584e-08,496492.5,2202.7758518420146,1.0505738282840507,0.03875416437573184,1.0504800990673449,0.9999107828367866,0.9999107828367866,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0505738352621262e-06,1.0505738352621262e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419756039870323e-27,1659.3510398066876,0.016278454933663287,4.865132943189459e-22,0.0054645516853326455,6.743497808559904e-159,2.4041038405872138e-98,2.607449220220612e-30,3.2007304210024397e-06,9.330101017730546e-06,3.1042795144692275e-51,7.445360627716978e-75,6.139458220138064e-48,7.720349448726682e-48,6.739501418264823e-73,6.737640888574158e-72,9.601251127177689e-18,6.68330599903694e-14,2.3643606822945896e-10,9.131956708283223e-11,1.5730645006487413e-05,0.0499836422984996,7.734014448762605e-41,2.1483271138838125e-84,6.985581034541965e-48,8.593502665828396e-50,1.7942514862487069e-53,5.601221901396332e-55,1.9105913733246728e-53,3.2299336395796564e-21,8.103083179160426e-16,2.9031925642736723e-16,7.108298552159019e-12,5.5023744456604516e-11,3.3815322670402615e-11,4.033732305117617e-45,-6.387958245204308e-41,4.6129883215162906e-48,0.9499880958012843,-1.3464621316387818e-41,0.0,1.2345901391861485e-54,1.3336733634764595e-28,5.243710021112482e-25,1.0497643961246486e-23,8.30704429157044e-24,1.5892721658149742e-41,1.8553235523314844e-35,1.5339695455269614e-63,8.594889126283199e-37,3.4104201872817313e-35,2.907210630347667e-32,9.196568577765655e-33,3.9658336241084526e-32,1.1144629999198426e-28,2.0279458197393454e-29,3.0538917664286283e-48,2.5168338825991595e-45,8.450100734536084e-62,3.2177049627767436e-55,3.924787185881656e-56,1.182031582892492e-53,1.0122846055216123e-54,2.212036038176991e-54,5.296137179667553e-54,3.2221729608379264e-49,9.614110953544389e-51,2.180853582046143e-50,4.189172860217743e-55,1.120250938213276e-45,1.3153540288306459e-49,1.6476093886086917e-53,1.5649939796509178e-100,-2.0467202987595893e-98,3.0620704934475672e-86,1.3199602555117575e-80,3.983855629024959e-79,8.547033727197885e-86,5.445488612284152e-81,6.805137119390527e-70,1.4282866772758408e-69,3.113991653636766e-66,8.07076639132915e-71,1.3969811672714118e-69,2.5962111916864378e-74,3.1096479028683906e-74,7.215511798361126e-90,1.6826673448422827e-86,6.583214793372001e-91,8.061476401127126e-91,5.541615913593069e-92,5.16768706972532e-107,3.61607272935639e-107,-5.945220935975243e-104,-7.024984939444311e-104,4.830968887119694e-109,-8.129416726438822e-105,2.1981812330220875e-100,2.735083257867536e-100,2.5915540945536543e-95,-1.869508820383571e-117,-7.882268265697452e-119,-9.00341928374429e-117,-3.746102361485335e-80,-2.2293455221861294e-80,1.425618294977125e-87,-1.131232459985991e-120,2.685747763677726e-108,3.100079495067998e-112
4,7.445443444075542e-08,496492.50000000006,2202.4773064409724,1.050698583014708,0.03875351336739263,1.0504800990673449,0.9997920583972463,0.9997920583972463,1.6605390671738466e-24,1.6605390671738466e-24,6.276837673917165e-22,3.3210781343477264e-23,1.2565578781239209e-17,1.050698589993612e-06,1.050698589993612e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583465,1.9999369869583465,1.5503387495801135,1.9999369869583465,1.0,7.954851099193861e-24,4.420280882065605e-27,1659.3510398066858,0.01627845493366329,4.865132943189479e-22,0.0054645516853326455,3.7361876842611707e-135,1.789515839149135e-86,2.213416899223693e-28,1.3897360877252722e-05,1.543321739809332e-05,-3.986324825073085e-51,2.79858336888206e-74,-2.0340014958552757e-47,3.0834746221961714e-48,6.072409139424737e-73,1.363009117387714e-72,1.354146476069258e-15,2.1204748707216063e-12,2.783622979206685e-09,5.740729244438477e-10,4.321660966834346e-05,0.04995531029704121,7.65357826770539e-41,2.834928765516694e-82,9.077699205072017e-48,-4.391390388984853e-50,-2.650609371654899e-52,-9.070578625599607e-54,-2.361386600088058e-52,1.0783185212199403e-18,6.928823436650157e-14,3.500746141368541e-14,2.502732929894765e-10,8.200696745961531e-10,5.729163098915996e-10,-5.1214867707623224e-45,-7.652798429267314e-41,-5.753509487938829e-48,0.9499721375118338,-2.6629179942477108e-45,0.0,1.0086629274047838e-52,8.862418187397301e-25,8.79486792114623e-22,5.661895350561733e-21,4.485093198930999e-21,3.932268393063182e-36,1.1970751407639894e-30,-2.440768538863226e-61,4.2377149377526746e-32,6.610393326263958e-31,8.272962089455424e-28,2.989296544476531e-28,1.1225845848157754e-27,1.11395046754877e-24,5.950366612948067e-26,1.4466523707457235e-41,2.8783381022070476e-39,1.4254312726540579e-53,1.4970054256029382e-47,4.048071493253304e-49,1.3877101605859483e-46,1.2808749611804555e-47,3.210690602001916e-47,7.110057607046838e-47,2.4330353729670746e-42,6.179747788529129e-44,1.8234331548700403e-43,3.1242671062425824e-48,3.083916195716291e-39,8.532190079337651e-43,2.3995926681629757e-46,-5.13643960371859e-93,-1.8688919868817982e-90,9.021744656934952e-81,9.944114230522717e-76,2.9115067471899106e-74,3.131330054048295e-81,8.52701757532898e-77,2.088449010729514e-60,4.529156388345486e-60,3.475773731414067e-57,1.9598687238933918e-61,5.672107730306728e-60,2.308950077161589e-64,2.726388176936734e-64,1.9358999928123786e-77,1.2524247302556542e-74,9.481970141487261e-79,1.1549087693948135e-78,8.406592935516214e-80,3.717392451994268e-92,3.5625218669219404e-92,1.176683468904075e-95,1.5235756341014373e-95,9.852366343614997e-95,1.5902231556601326e-96,5.358820140666441e-92,6.466564648593526e-92,1.946845983847582e-87,3.926406701929159e-105,6.626513542122365e-109,1.3171272977177684e-106,5.113891900572723e-75,3.032049578045835e-75,1.8894303638949705e-81,3.933795328021792e-110,6.477416208915187e-94,1.2701575808728967e-97
5,1.2757275578711096e-07,496492.5000000001,2202.108593582675,1.05085262469707,0.03875270636559727,1.0504800990673449,0.999645501547058,0.999645501547058,1.6605390671738466e-24,1.6605390671738466e-24,6.276837673917899e-22,3.3210781343486456e-23,1.2565578781240186e-17,1.0508526316769972e-06,1.0508526316769972e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869584243,1.9999369869584243,1.550338749580174,1.9999369869584243,1.0,7.954851099194797e-24,4.420928934242643e-27,1659.3510398066198,0.01627845493366328,4.865132943190048e-22,0.00546455168533264,3.867823055693022e-120,5.75794579967339e-79,3.725721712139034e-27,3.174181942111142e-05,1.8420570770431576e-05,-6.994689288479853e-50,5.223139758152342e-74,-4.511993076526999e-47,-2.35199871692607e-47,5.701560170706607e-73,2.1355155616310196e-73,1.99033856556418e-14,1.310500126372434e-11,1.1706467662248355e-08,1.6556326986099414e-09,8.184828827269587e-05,0.04991561051945976,7.554539173560038e-41,4.147593359460886e-81,9.523577894009062e-48,-2.6754881876789833e-49,-2.2038631841112893e-51,-5.940674584436611e-53,-2.812967284535945e-51,3.803733587914342e-17,1.1791327887113416e-12,6.289546983697232e-13,2.3209502078034048e-09,4.306642998346798e-09,3.4718974798136258e-09,-2.0029079050221483e-44,-7.55251997108496e-41,-2.2812274442818273e-47,0.9499523553255519,-8.067674995122044e-47,0.0,1.1914050832016327e-51,1.6973946547817591e-22,9.255351772622353e-20,3.1244780750954654e-19,2.4784248423345366e-19,8.637856368012016e-33,1.256052442403295e-27,-4.014617294698068e-59,4.253906647358244e-29,3.943005118829796e-28,4.968431392684621e-25,1.6630270020193103e-25,6.084671589101852e-25,3.290770790985222e-22,9.41995615204568e-24,1.6781632049610933e-37,1.8017132260837625e-35,1.90809486491894e-48,9.61238759990751e-43,1.1001349793545566e-44,4.918646321853066e-42,4.887902140336967e-43,9.088254013088076e-43,2.3800763815490784e-42,4.567445119916e-38,8.348450946376206e-40,3.440552923650656e-39,5.795840331790518e-44,2.907018136779828e-35,1.5656860121947949e-38,7.740878919948733e-42,-1.754550542653484e-87,-1.3952354911053625e-85,1.9083856318030846e-77,9.746969903513864e-73,2.7411882575775805e-71,1.969301822386371e-78,3.903667165499076e-74,1.7791406663931648e-54,4.1095422522497706e-54,1.827477303511975e-51,1.8256979013557262e-55,6.590787173530553e-54,4.790937779314726e-58,5.623541450685225e-58,1.355510126737403e-69,4.029469674743961e-67,5.2685862029727325e-71,6.418044421978382e-71,5.075226152893046e-72,7.094104873057878e-83,6.846708926876747e-83,2.423370169235839e-87,2.3812812966970515e-87,1.2559012983534834e-85,6.300348859933047e-91,1.2014028183665086e-86,1.4027358380161003e-86,2.836993372502791e-82,4.873848164851897e-98,3.915020479172238e-102,1.0956335586566128e-99,2.2845798285519056e-71,1.3484369519450184e-71,1.8017859580706428e-77,5.067302358134741e-103,1.0383385093330675e-84,3.4143463290226896e-88
6,1.9500944711615382e-07,496492.49999999994,2201.6434284044944,1.0510469896279269,0.03875168654701113,1.0504800990673449,0.9994606420396269,0.9994606420396269,1.6605390671738466e-24,1.6605390671738466e-24,6.276837673927727e-22,3.321078134360931e-23,1.2565578781253304e-17,1.0510469966091452e-06,1.0510469966091452e-06,0.0010000000066421562,0.0010000000066421562,1.999936986959468,1.999936986959468,1.550338749580983,1.999936986959468,1.0,7.954851099207329e-24,4.421746626023348e-27,1659.3510398057379,0.01627845493366328,4.865132943197665e-22,0.005464551685332638,1.3971803863961168e-108,3.460803936230872e-73,3.3412839232801053e-26,5.692746699317029e-05,1.958101753846655e-05,-2.1104900018123193e-49,8.088756858584728e-74,-6.188664850950734e-47,-7.838686294899921e-47,5.24902072384676e-73,2.4409590441482196e-74,1.228787835908158e-13,4.340084156417821e-11,3.289628685859976e-08,3.6300766023585274e-09,0.000133239664505051,0.04986281750528021,7.430789995098183e-41,2.9500064168190177e-80,9.504970946807287e-48,-5.893724459845688e-49,-6.697334606763208e-51,-1.569577554704752e-52,-1.169488707094675e-50,5.692175580274284e-16,1.0742959945895841e-11,5.2931852477085785e-12,1.2689197451307881e-08,1.4757528173076241e-08,1.3991648384184175e-08,-4.028860641607529e-44,-7.426734892018462e-41,-4.644718967890095e-47,0.9499273563213853,-8.439738691855555e-47,0.0,6.662165434615551e-51,8.317398204197368e-21,3.371322557262394e-18,7.16849407748811e-18,5.6961028943922295e-18,3.1148365981327117e-30,2.7107631325671376e-25,-1.2131917580598278e-57,7.677624424624445e-27,5.901306560878997e-26,6.654673356823391e-23,1.8284108467392854e-23,6.737540922933935e-23,2.4235850574275637e-20,4.839881401923515e-22,1.9200143522439682e-34,1.5259234419254814e-32,1.6142238822388518e-44,4.871761004042728e-39,2.9787333476643987e-41,1.5266259436099094e-38,1.539225488638343e-39,2.023786318149926e-39,6.758949873797255e-39,8.10144898228828e-35,9.838874377186206e-37,5.719324288336391e-36,9.628964699512714e-41,2.8900314897273685e-32,2.9231091816213963e-35,2.2724124738528942e-38,-1.4404060057507599e-83,-5.742888679578118e-82,5.751980906245845e-75,1.69788167246288e-70,4.527176383991432e-69,2.6320316922846345e-76,4.548850043483682e-72,5.768971222993869e-50,1.4255046530317866e-49,4.593973270732839e-47,7.246388841716034e-51,3.021493355540523e-49,3.4811570165112875e-53,4.0746591577201517e-53,1.4562310542950615e-63,2.4216544962285122e-61,4.939643467954075e-65,6.0369977502260834e-65,5.256073695210281e-66,9.933355455574648e-76,9.60439396432091e-76,5.360375726492358e-80,5.271522727375387e-80,1.308539206054242e-78,1.371925167504222e-86,1.9097241090081143e-82,2.2151759367052983e-82,3.5318853371583684e-78,1.2287565922201336e-92,6.265590459294508e-97,2.2297603811576999e-94,1.7534422674403637e-68,1.0269867214810696e-68,2.426680168966514e-74,1.5190867431744073e-97,1.3850868172398142e-77,7.040969224336602e-81
7,2.825113674710671e-07,496492.5000000001,2201.0437537243047,1.0512976531419425,0.038750370867579174,1.0504800990673449,0.999222338153087,0.999222338153087,1.6605390671738466e-24,1.6605390671738466e-24,6.276837674018267e-22,3.321078134474101e-23,1.2565578781374138e-17,1.0512976601248255e-06,1.0512976601248255e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869690842,1.9999369869690842,1.5503387495884373,1.9999369869690842,1.0,7.954851099322763e-24,4.422801165568924e-27,1659.3510397976154,0.016278454933663273,4.865132943267841e-22,0.005464551685332629,8.66298070241906e-99,2.7252457990750766e-68,2.152230630624957e-25,9.066205588820488e-05,1.9892214268364524e-05,-4.159407293760874e-49,1.1466416482270992e-73,-6.952191172671778e-47,-1.652877875287435e-46,4.7002802007692975e-73,5.465493713001002e-75,4.942088272572029e-13,1.0662644558972834e-10,7.536174938056446e-08,7.031370225028501e-09,0.00020062915832477822,0.04979349095012273,7.273598729525242e-41,1.4733517564483965e-79,9.296426494955775e-48,-1.0322670400474109e-48,-1.3501472056541753e-50,-2.891479980217372e-52,-3.3158504180879687e-50,5.515522471655324e-15,7.071718074586452e-11,2.9914379462136985e-11,5.249004806629377e-08,4.011426817695776e-08,4.559135622139292e-08,-6.579890841140934e-44,-7.266979995414871e-41,-7.73516399942528e-47,0.9498951048248457,-8.409928565987353e-47,0.0,2.561866613232061e-50,2.0561084873117462e-19,7.155834379396274e-17,1.0491174589107692e-16,8.354963945751977e-17,4.531458010043827e-28,2.6075852908445964e-23,-1.9885399266942398e-56,5.591350582777822e-25,4.189918323544369e-24,4.098674305392851e-21,8.550977901661236e-22,3.225832198306169e-21,8.6314364465365925e-19,1.398259360372861e-20,6.865026501460045e-32,4.6812200942961584e-30,3.4096042197242167e-41,6.802963229638952e-36,2.439490619182454e-38,1.354927500985596e-35,1.3065986200918922e-36,1.2041024150994326e-36,5.289030449294596e-36,4.2251248074910604e-32,3.2915621177488784e-34,2.701537056671658e-33,4.4953044144091405e-38,8.877283309672132e-30,1.719323470035341e-32,1.9821877505980798e-35,-2.3600280753610596e-80,-5.742218130171208e-79,6.336193358583663e-73,1.1911777736330875e-68,2.9597748389448176e-67,1.5907350859696752e-74,2.5832480717283104e-70,3.4993938673646892e-46,9.211443378767006e-46,2.4495282423918416e-43,5.754793935567603e-47,2.659652851932145e-45,4.5724354093598895e-49,5.344208304129261e-49,1.8575866919125367e-58,1.9067013107123295e-56,5.74373756712024e-60,7.06360774151881e-60,6.792175221888134e-61,1.1309061696655098e-69,1.0933888704281968e-69,9.099875365193476e-74,8.94769969111577e-74,1.151634304373964e-72,1.6014817089525317e-82,4.430293621509365e-79,4.396189872642847e-79,2.1456596533468028e-76,8.533825505873939e-88,4.4049452056991344e-92,1.1808477638606397e-89,1.6697010590933473e-67,7.57262092040392e-68,2.0519775389582823e-71,7.729016255407274e-93,1.5842664934599948e-71,1.1896774001441136e-74
8,4.0023676555102686e-07,496492.5000000001,2200.2432229399637,1.0516324549450735,0.03874861332043557,1.0504800990673449,0.9989042218388089,0.9989042218388089,1.6605390671738466e-24,1.6605390671738466e-24,6.276837674714439e-22,3.321078135344316e-23,1.2565578782303247e-17,1.0516324619301804e-06,1.0516324619301804e-06,0.0010000000066421562,0.0010000000066421562,1.9999369870430226,1.9999369870430226,1.5503387496457537,1.9999369870430226,1.0,7.95485110021036e-24,4.424209674681135e-27,1659.3510397351602,0.01627845493366327,4.865132943807439e-22,0.005464551685332629,7.088216809833355e-90,7.795946920250212e-64,1.1629483367111696e-24,0.00013624498559957262,1.99384293931759e-05,-6.698541171111604e-49,1.5450154573012865e-73,-7.06679617394629e-47,-2.894779590430219e-46,4.0312096083191024e-73,3.943684431074182e-75,1.6008371631013444e-12,2.2741695225002542e-10,1.5554680871183701e-07,1.2920202148416611e-08,0.000290784804904356,0.049700424513913974,7.067984890526268e-41,6.13711933915187e-79,8.971329653087556e-48,-1.658082711556687e-48,-2.1892210753252867e-50,-4.467686811611864e-52,-7.750019500230064e-50,4.279933174342372e-14,3.933895529655529e-10,1.3643840165163494e-10,1.8718576859376395e-07,9.596257127792162e-08,1.3314968347107627e-07,-9.681158529622016e-44,-7.058248386377921e-41,-1.178018662525076e-46,0.9498520217422628,-8.213438666589542e-47,0.0,8.1388694191587595e-50,3.615414204695821e-18,1.1584523599323858e-15,1.224747080335122e-15,9.78262931990413e-16,4.202041077413735e-26,1.6627602727406383e-21,-2.416880706574273e-55,2.540983532546748e-23,1.9884786734536634e-22,1.6845848536993207e-19,2.5134581012940273e-20,9.810245548327047e-20,2.090918749721571e-17,3.031927395255725e-19,1.3763050165770735e-29,8.622345368391492e-28,3.6217288356893294e-38,4.961281530738572e-33,1.0881597799546622e-35,6.475124080545021e-33,5.67298359961431e-34,3.605522936015992e-34,2.1247581800061335e-33,1.1612798430755911e-29,5.693195248307868e-32,6.61856675576962e-31,1.0678526742231643e-35,1.4633986014287994e-27,5.772979360960182e-30,9.580151123543704e-33,-1.7497325471868043e-77,-2.8714383102431275e-76,4.1073910200476135e-71,5.0991004614199e-67,1.1535872476230134e-65,6.341773945831765e-73,9.965995731115493e-69,9.142427670337959e-43,2.5382872437140694e-42,6.071749102330911e-40,2.068063004273971e-43,1.0310705788024979e-41,2.574090430835731e-45,3.005429224981011e-45,8.18598403697827e-54,5.453409911079745e-52,2.360788921841023e-55,2.9317831091519556e-55,3.1157421533295755e-56,3.672989724200086e-64,3.547713531856725e-64,4.297705669914297e-68,4.221519947661361e-68,2.9155451435632888e-67,3.835648927145143e-76,7.503730874206645e-76,7.203118313312149e-76,2.4264161932762435e-73,1.4266031874797601e-83,8.019787440619926e-88,1.8815924883878025e-85,8.731616844435289e-63,3.5112697114676634e-65,3.59101984953342e-66,1.1380312055482168e-88,5.304815810241547e-66,5.765229671252095e-69
