t[s],z[m],T[K],density[kg/m3],area[m2],mean_MW[kg/mol],velocity[m/s],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow,soot_carbon_mass_flow[kg/s],volume_fraction[-],carbon_yield[-],inception_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],N_agg_0,N_agg_1,N_agg_2,N_agg_3,N_agg_4,N_agg_5,N_agg_6,N_agg_7,N_agg_8,N_agg_9,N_agg_10,N_agg_11,N_agg_12,N_agg_13,N_agg_14,N_agg_15,N_agg_16,N_agg_17,N_agg_18,N_agg_19,N_agg_20,N_agg_21,N_agg_22,N_agg_23,N_agg_24,N_agg_25,N_agg_26,N_agg_27,N_agg_28,N_agg_29,N_agg_30,N_agg_31,N_agg_32,N_agg_33,N_agg_34,N_agg_35,N_agg_36,N_agg_37,N_agg_38,N_agg_39,N_agg_40,N_agg_41,N_agg_42,N_agg_43,N_agg_44,N_agg_45,N_agg_46,N_agg_47,N_agg_48,N_agg_49,N_agg_50,N_agg_51,N_agg_52,N_agg_53,N_agg_54,N_agg_55,N_agg_56,N_agg_57,N_agg_58,N_agg_59,d_m_0,d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50,d_m_51,d_m_52,d_m_53,d_m_54,d_m_55,d_m_56,d_m_57,d_m_58,d_m_59,A2,A3,A4,A2R5,A3R5,A4R5,C_tot_int[mol/kg],C_tot_inception_int[mol/kg],C_tot_PAH_int[mol/kg],C_tot_growth_int[mol/kg]
0.0,0.0,298.0,1.1459143258039668,0.0002010619298297,0.02801424,0.5400209531606063,1.4901162854386856e-17,1.660539165145645e-24,1.845391422433288e-08,3.321078330291316e-23,1.301324270447608e-17,10.283080017177332,1.14591440102425e-06,1.9999828078693989,297.0355700739443,230.260131840267,297.0355700739443,1.0,6.40138861851918e-07,1.074448330610722e-07,2.7577841498174612e-14,1.4110659376294042e-13,4.3081029979014365e-08,0.0,0.0,0.0,0.0,1.660539067173847e-24,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.490116119384766e-17,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.289356353180413e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.0074692896128489e-07,1.1532644447549157e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119686e-07,2.2668059016289106e-07,2.594845000698561e-07,2.970356029517953e-07,3.400208852443366e-07,3.8922675010478413e-07,4.45553404427693e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082062e-06,3.383421164872796e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025957946889805,0.0140495156487152,299.3479530812994,1.1407543147517012,0.0002010619298297,0.02801424,0.542463647481936,1.6605393258821663e-24,1.6605394867738476e-24,4.718387283584414e-20,3.321078330291368e-23,1.3066965161799245e-17,1.140754500055774e-06,1.140754610584869e-06,2.000039993492483,2.000021754668342,1.550405125014983,2.000018714438073,1.0000000968912202,6.401388342740764e-07,1.074448330610722e-07,7.051237751073793e-26,3.591848577717152e-25,1.101516900672864e-19,0.0,0.0,1.4021994713200022e-246,1.4834663011573658e-93,1.6605390671221267e-24,1.6605390698743622e-33,1.660539072625075e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,5.525661946093623e-32,1.0885269979155302e-31,1.6605390671738658e-33,1.6605390671738534e-33,1.6605390671738517e-33,1.66053906717385e-33,1.6605390671738493e-33,1.660539067173849e-33,1.660539067173848e-33,1.6605390671738476e-33,1.6605390671738476e-33,1.6605390671738473e-33,1.6605390671738473e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.289356353400949e-09,2.62065882502783e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.0074692896128489e-07,1.1532644447549157e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119686e-07,2.2668059016289106e-07,2.5948450006985625e-07,2.991371444529315e-07,3.560733493411558e-07,4.274244919879002e-07,4.455534044276981e-07,5.100313278665111e-07,5.838401251571844e-07,6.683301066415502e-07,7.65046991799772e-07,8.757601877357836e-07,1.002495159962335e-06,1.1475704876996702e-06,1.3136402816036915e-06,1.5037427399435242e-06,1.7213557315495338e-06,1.970460422405576e-06,2.255614109915336e-06,2.5820335973243664e-06,2.955690633608449e-06,3.3834211648731167e-06,3.873050395986698e-06,4.433535950412869e-06,5.075131747309929e-06,5.8095755939803815e-06,0.0,0.994,6.634495992359097e-74,4.106883240544293e-78,6.273222089948251e-79,-1.4287179617407705e-115,1.921048821354071e-95,0.0,1.815810470100355e-248,1.921048821354071e-95
0.0627091123755795,0.0340495156487152,301.2668136743334,1.1334885011885891,0.0002010619298297,0.02801424,0.545940912335736,1.6605393258819463e-24,1.6605394867734075e-24,4.7183872290672077e-20,3.321078330291315e-23,1.3066965088308883e-17,1.1334886853122532e-06,1.1334887951372049e-06,2.000039993414251,2.0000217546150454,1.5504051249727364,2.00001871438892,1.0000000968910876,6.401388342740764e-07,1.074448330610722e-07,7.051237669602358e-26,3.5689709529620157e-25,1.1015168879457137e-19,0.0,0.0,1.3139277510633674e-245,3.2677708923331464e-94,1.660539067122127e-24,1.6605390737244862e-33,1.6605390803253218e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,5.525654609170663e-32,1.0885255305309387e-31,1.6605390671738654e-33,1.6605390671738528e-33,1.6605390671738517e-33,1.66053906717385e-33,1.6605390671738493e-33,1.660539067173849e-33,1.660539067173848e-33,1.6605390671738476e-33,1.6605390671738476e-33,1.6605390671738473e-33,1.6605390671738473e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.289356353710588e-09,2.620658826800071e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.0074692896128489e-07,1.1532644447549157e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323758e-07,1.9802373530119736e-07,2.266805901628919e-07,2.594845000698576e-07,2.991371416514188e-07,3.560733487830316e-07,4.274244914133291e-07,4.4555340442770286e-07,5.100313278665177e-07,5.838401251571933e-07,6.683301066415626e-07,7.650469917997885e-07,8.757601877358064e-07,1.0024951599623654e-06,1.1475704876997117e-06,1.3136402816037472e-06,1.5037427399435983e-06,1.721355731549633e-06,1.970460422405708e-06,2.255614109915512e-06,2.5820335973246e-06,2.9556906336087598e-06,3.383421164873527e-06,3.8730503959872414e-06,4.433535950413588e-06,5.075131747310878e-06,5.8095755939816325e-06,0.0,0.994,2.1382223620874275e-73,6.934890304938593e-79,8.505306950368019e-80,-1.4465218756760404e-115,6.843941514621793e-95,0.0,2.3773945889259355e-247,6.843941514621793e-95
0.0992269399528043,0.0540495156487152,303.18567431719055,1.126314658034686,0.0002010619298297,0.02801424,0.549418177279823,1.6605393258819463e-24,1.6605394867734075e-24,4.718387229067209e-20,3.321078330291315e-23,1.3066965088309077e-17,1.1263148409930322e-06,1.126314950122902e-06,2.000039993414251,2.0000217546150454,1.5504051249727369,2.00001871438892,1.0000000968910876,6.401388342740764e-07,1.074448330610722e-07,7.05123766960236e-26,3.5463829533391377e-25,1.1015168879457141e-19,0.0,0.0,5.201140174764908e-245,4.621354988826404e-94,1.660539067122127e-24,1.6605390775129178e-33,1.6605390879021853e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,5.525654609170893e-32,1.0885255305309847e-31,1.6605390671738654e-33,1.6605390671738528e-33,1.6605390671738517e-33,1.66053906717385e-33,1.6605390671738493e-33,1.660539067173849e-33,1.660539067173848e-33,1.6605390671738476e-33,1.6605390671738476e-33,1.6605390671738473e-33,1.6605390671738473e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.289356354015265e-09,2.620658828543915e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.0074692896128489e-07,1.1532644447549157e-07,1.3201582353413125e-07,1.5112039344192762e-07,1.7298966671323797e-07,1.980237353011981e-07,2.266805901628928e-07,2.594845000698588e-07,2.991371416514205e-07,3.560733487830335e-07,4.274244914133311e-07,4.4555340442770746e-07,5.100313278665244e-07,5.838401251572023e-07,6.683301066415747e-07,7.650469917998051e-07,8.757601877358288e-07,1.002495159962396e-06,1.147570487699752e-06,1.3136402816038025e-06,1.5037427399436722e-06,1.7213557315497316e-06,1.97046042240584e-06,2.255614109915687e-06,2.582033597324833e-06,2.955690633609068e-06,3.383421164873936e-06,3.873050395987782e-06,4.433535950414303e-06,5.075131747311823e-06,5.809575593982879e-06,0.0,0.994,6.789425592992779e-73,-2.3184758778369767e-78,-1.853371982369393e-79,-1.4709407177971648e-115,7.887184579064595e-95,0.0,1.343213614772117e-246,7.887184579064595e-95
0.1355143739240978,0.0740495156487152,305.1045348955851,1.1192310504543843,0.0002010619298297,0.02801424,0.5528954421070942,1.6605393258819463e-24,1.6605394867734075e-24,4.718387229067209e-20,3.321078330291315e-23,1.3066965088309268e-17,1.119231232262071e-06,1.1192313407056026e-06,2.0000399934142514,2.0000217546150454,1.5504051249727369,2.00001871438892,1.0000000968910876,6.401388342740764e-07,1.074448330610722e-07,7.05123766960236e-26,3.5240790749409305e-25,1.1015168879457141e-19,0.0,0.0,2.6417587317839784e-218,9.939346046863554e-93,1.660539067122127e-24,1.660539081240911e-33,1.660539095358172e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,5.525654609170893e-32,1.0885255305309847e-31,1.6605390671738654e-33,1.6605390671738528e-33,1.6605390671738517e-33,1.66053906717385e-33,1.6605390671738493e-33,1.660539067173849e-33,1.660539067173848e-33,1.6605390671738476e-33,1.6605390671738476e-33,1.6605390671738473e-33,1.6605390671738473e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.2893563543150833e-09,2.620658830259939e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.0074692896128489e-07,1.1532644447549165e-07,1.3201582353413146e-07,1.5112039344192794e-07,1.7298966671323837e-07,1.9802373530119877e-07,2.2668059016289366e-07,2.5948450006986e-07,2.9913714165142215e-07,3.560733487830354e-07,4.274244914133331e-07,4.455534044277122e-07,5.100313278665307e-07,5.838401251572114e-07,6.683301066415869e-07,7.650469917998215e-07,8.757601877358511e-07,1.002495159962426e-06,1.147570487699793e-06,1.3136402816038571e-06,1.5037427399437453e-06,1.7213557315498296e-06,1.9704604224059704e-06,2.255614109915861e-06,2.5820335973250644e-06,2.9556906336093764e-06,3.383421164874344e-06,3.8730503959883206e-06,4.433535950415015e-06,5.075131747312764e-06,5.809575593984119e-06,0.0,0.994,2.124685858508521e-72,2.347603610285824e-77,3.4495584074815684e-78,-1.467674638728443e-115,2.1470609666016162e-94,0.0,3.1853626449589227e-220,2.1470609666016162e-94
0.1715268719357029,0.0940495156487152,308.6400610853137,1.1064100618979278,0.0002010619298297,0.02801424,0.5593023488953534,1.6605393258819463e-24,1.6605394867734083e-24,4.718387229067209e-20,3.3210783312168795e-23,1.306696508830946e-17,1.1064102416229753e-06,1.1064103488242672e-06,2.000039993414251,2.000021754615046,1.5504051249727369,2.0000187143889203,1.0000000968910878,6.401388342740764e-07,1.074448330610722e-07,7.05123766960236e-26,3.4837101292496367e-25,1.1015168879457141e-19,0.0,0.0,3.176596104968048e-214,1.639072440277454e-92,1.660539067122127e-24,1.660539084897449e-33,1.6605391026712468e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,5.525654609170893e-32,1.0885255305309847e-31,1.6605390671738654e-33,1.6605390671738528e-33,1.6605390671738517e-33,1.66053906717385e-33,1.6605390671738493e-33,1.660539067173849e-33,1.660539067173848e-33,1.6605390671738476e-33,1.6605390671738476e-33,1.6605390671738473e-33,1.6605390671738473e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.289356354609153e-09,2.620658831943071e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.0074692896128489e-07,1.1532644447549181e-07,1.3201582353413165e-07,1.511203934419282e-07,1.729896667132388e-07,1.980237353011994e-07,2.266805901628945e-07,2.594845000698613e-07,2.991371416514238e-07,3.560733487830372e-07,4.27424491413335e-07,4.455534044277169e-07,5.10031327866537e-07,5.8384012515722e-07,6.683301066415989e-07,7.650469917998379e-07,8.757601877358733e-07,1.002495159962456e-06,1.1475704876998337e-06,1.3136402816039115e-06,1.503742739943818e-06,1.7213557315499272e-06,1.970460422406101e-06,2.255614109916034e-06,2.582033597325295e-06,2.9556906336096818e-06,3.3834211648747485e-06,3.873050395988857e-06,4.433535950415723e-06,5.075131747313699e-06,5.809575593985353e-06,0.0,0.994,1.6742727781285349e-71,-2.960747638996166e-75,-5.228189448995501e-76,3.835251542743476e-114,6.972100346887214e-94,0.0,4.733929511075449e-216,6.972100346887214e-94
0.2069912147751825,0.1140495156487153,313.81378764279765,1.0881691070829516,0.0002010619298297,0.02801424,0.5686779218717442,1.6605393258819463e-24,1.6605394867734083e-24,4.718387229067209e-20,3.3210783363692323e-23,1.3066965088309647e-17,1.0881692838449417e-06,1.088169389278847e-06,2.000039993414251,2.000021754615046,1.5504051249727369,2.0000187143889203,1.0000000968910878,6.401388342740764e-07,1.074448330610722e-07,7.05123766960236e-26,3.4262755475839888e-25,1.1015168879457141e-19,0.0,0.0,4.104031926814078e-211,5.511219077503688e-89,1.660539067122127e-24,1.6605390884135118e-33,1.660539109703372e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,5.525654609170893e-32,1.0885255305309847e-31,1.6605390671738654e-33,1.6605390671738528e-33,1.6605390671738517e-33,1.66053906717385e-33,1.6605390671738493e-33,1.660539067173849e-33,1.660539067173848e-33,1.6605390671738476e-33,1.6605390671738476e-33,1.6605390671738473e-33,1.6605390671738473e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.9999369869583436e-09,2.289356354891926e-09,2.620658833561541e-09,2.9999054804375156e-09,3.43403452977062e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.5187021494714932e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445655e-08,2.985094191445477e-08,3.41707983631086e-08,3.911579956566849e-08,4.477641287168216e-08,5.1256197544662917e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699438e-08,8.801054902275415e-08,1.007469289612849e-07,1.1532644447549201e-07,1.3201582353413186e-07,1.511203934419285e-07,1.729896667132392e-07,1.9802373530119998e-07,2.266805901628954e-07,2.5948450006986255e-07,2.991371416514254e-07,3.560733487830391e-07,4.274244914133368e-07,4.455534044277215e-07,5.100313278665433e-07,5.838401251572287e-07,6.683301066416108e-07,7.650469917998541e-07,8.757601877358952e-07,1.0024951599624855e-06,1.1475704876998737e-06,1.3136402816039651e-06,1.5037427399438906e-06,1.7213557315500238e-06,1.9704604224062288e-06,2.2556141099162058e-06,2.582033597325522e-06,2.955690633609983e-06,3.383421164875149e-06,3.873050395989387e-06,4.433535950416423e-06,5.075131747314624e-06,5.8095755939865724e-06,0.0,0.994,3.15577554709824e-70,1.2966764021972226e-73,2.1466173434121095e-74,2.8930844528814612e-114,6.472016166782757e-91,0.0,4.8263427541547815e-213,6.472016166782757e-91
