,z[m],velocity[m/s],t[s],T[K],density[kg/m3],mean_MW[kg/mol],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_v[nm],d_g[nm],n_p,soot_mass[kg/kg],volume_fraction[-],SSA[m2/g],total_carbon_mass_flow[kg/s],carbon_yield[-],total_hydrogen_mass_flow[kg/s],soot_mass_flow[kg/s],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],soot_h[J/m3],N_agg_0,N_agg_1,N_agg_2,N_agg_3,N_agg_4,N_agg_5,N_agg_6,N_agg_7,N_agg_8,N_agg_9,N_agg_10,N_agg_11,N_agg_12,N_agg_13,N_agg_14,N_agg_15,N_agg_16,N_agg_17,N_agg_18,N_agg_19,N_agg_20,N_agg_21,N_agg_22,N_agg_23,N_agg_24,N_agg_25,N_agg_26,N_agg_27,N_agg_28,N_agg_29,N_agg_30,N_agg_31,N_agg_32,N_agg_33,N_agg_34,N_agg_35,N_agg_36,N_agg_37,N_agg_38,N_agg_39,N_agg_40,N_agg_41,N_agg_42,N_agg_43,N_agg_44,N_agg_45,N_agg_46,N_agg_47,N_agg_48,N_agg_49,N_agg_50,N_agg_51,N_agg_52,N_agg_53,N_agg_54,N_agg_55,N_agg_56,N_agg_57,N_agg_58,N_agg_59,N_pri_0,N_pri_1,N_pri_2,N_pri_3,N_pri_4,N_pri_5,N_pri_6,N_pri_7,N_pri_8,N_pri_9,N_pri_10,N_pri_11,N_pri_12,N_pri_13,N_pri_14,N_pri_15,N_pri_16,N_pri_17,N_pri_18,N_pri_19,N_pri_20,N_pri_21,N_pri_22,N_pri_23,N_pri_24,N_pri_25,N_pri_26,N_pri_27,N_pri_28,N_pri_29,N_pri_30,N_pri_31,N_pri_32,N_pri_33,N_pri_34,N_pri_35,N_pri_36,N_pri_37,N_pri_38,N_pri_39,N_pri_40,N_pri_41,N_pri_42,N_pri_43,N_pri_44,N_pri_45,N_pri_46,N_pri_47,N_pri_48,N_pri_49,N_pri_50,N_pri_51,N_pri_52,N_pri_53,N_pri_54,N_pri_55,N_pri_56,N_pri_57,N_pri_58,N_pri_59,n_p_0,n_p_1,n_p_2,n_p_3,n_p_4,n_p_5,n_p_6,n_p_7,n_p_8,n_p_9,n_p_10,n_p_11,n_p_12,n_p_13,n_p_14,n_p_15,n_p_16,n_p_17,n_p_18,n_p_19,n_p_20,n_p_21,n_p_22,n_p_23,n_p_24,n_p_25,n_p_26,n_p_27,n_p_28,n_p_29,n_p_30,n_p_31,n_p_32,n_p_33,n_p_34,n_p_35,n_p_36,n_p_37,n_p_38,n_p_39,n_p_40,n_p_41,n_p_42,n_p_43,n_p_44,n_p_45,n_p_46,n_p_47,n_p_48,n_p_49,n_p_50,n_p_51,n_p_52,n_p_53,n_p_54,n_p_55,n_p_56,n_p_57,n_p_58,n_p_59,d_p_0,d_p_1,d_p_2,d_p_3,d_p_4,d_p_5,d_p_6,d_p_7,d_p_8,d_p_9,d_p_10,d_p_11,d_p_12,d_p_13,d_p_14,d_p_15,d_p_16,d_p_17,d_p_18,d_p_19,d_p_20,d_p_21,d_p_22,d_p_23,d_p_24,d_p_25,d_p_26,d_p_27,d_p_28,d_p_29,d_p_30,d_p_31,d_p_32,d_p_33,d_p_34,d_p_35,d_p_36,d_p_37,d_p_38,d_p_39,d_p_40,d_p_41,d_p_42,d_p_43,d_p_44,d_p_45,d_p_46,d_p_47,d_p_48,d_p_49,d_p_50,d_p_51,d_p_52,d_p_53,d_p_54,d_p_55,d_p_56,d_p_57,d_p_58,d_p_59,d_m_0,d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50,d_m_51,d_m_52,d_m_53,d_m_54,d_m_55,d_m_56,d_m_57,d_m_58,d_m_59,d_g_0,d_g_1,d_g_2,d_g_3,d_g_4,d_g_5,d_g_6,d_g_7,d_g_8,d_g_9,d_g_10,d_g_11,d_g_12,d_g_13,d_g_14,d_g_15,d_g_16,d_g_17,d_g_18,d_g_19,d_g_20,d_g_21,d_g_22,d_g_23,d_g_24,d_g_25,d_g_26,d_g_27,d_g_28,d_g_29,d_g_30,d_g_31,d_g_32,d_g_33,d_g_34,d_g_35,d_g_36,d_g_37,d_g_38,d_g_39,d_g_40,d_g_41,d_g_42,d_g_43,d_g_44,d_g_45,d_g_46,d_g_47,d_g_48,d_g_49,d_g_50,d_g_51,d_g_52,d_g_53,d_g_54,d_g_55,d_g_56,d_g_57,d_g_58,d_g_59,AR,N2,H,O,OH,HO2,H2,H2O,H2O2,O2,C,CH,CH2,CH2*,CH3,CH4,HCO,CH2O,CH3O,CH2OH,CH3OH,CO,CO2,C2O,C2H,C2H2,H2CC,C2H3,C2H4,C2H5,C2H6,HCCO,HCCOH,CH2CO,CH3CO,CH2CHO,CH2OCH,CH3CHO,CH2OCH2,C3H3,PC3H4,AC3H4,cC3H4,C3H5-A,C3H5-T,C3H5-S,C3H6,n-C3H7,i-C3H7,C3H8,CH2CHCO,C2H3CHO,CH3CHOCH2,CH3CH2CHO,CH3COCH3,C4H2,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H5-2,c-C4H5,C4H6-13,C4H6-12,C4H6-2,C4H7,i-C4H7,C4H8-1,C4H8-2,i-C4H8,C4H9-1,C4H9-2,i-C4H9,t-C4H9,C4H10,iC4H10,C4H,H2C4O,C4H4O,CH2CHCHCHO,CH3CHCHCO,C2H3CHOCH2,C4H6O23,CH3CHCHCHO,C4H6O25,C5H4O,"C5H5O(1,3)","C5H5O(2,4)",C5H4OH,C5H5OH,c-C5H5,c-C5H6,lC5H7,C6H2,C6H3,l-C6H4,c-C6H4,A1-,A1,C6H5CH2,C6H5CH3,A1C2H,C6H5O,A1OH,OC6H4O,C6H5CO,A1CHO,A1CH2OH,OA1CH3,HOA1CH3,C6H4CH3,A1C2H-,n-A1C2H2,i-A1C2H2,A1C2H*,A1C2H3,A1C2H3*,A1C2HC2H2,A2-1,A1C2H_2,naphthyn,A1C2HC2H2u,A2,A2-2,A2C2HA,A2C2HB,A2R5,A2C2HA*,A2C2HB*,A3-1,A3-4,A2C2H_2,A3,A2R5-,A3C2H,A3C2H2,A4,A4-1,A4-2,A4-4,P2,P2-H,P2-,C8H2,C3H2,A1C2H4,A1C2H5,FLTN,A2O-C10H7O,A2OH,A2C2H2,A2C2H2B,C9H7,A2CH2,A2CH3,C9H6O,C9H8,A2R5C2H2,A2R5C2H,A2R5C2HY,A3R5,A3R5X,A4R5,A1CH2O,C7H6,C7H5,BIPHEN,C5H4,C5H3,A1C3H2,C10H10,C10H9,C14H14,C14H12,A3CH2,A3CH3,C5H4CH2,C5H5CH3,CHRYSEN,BAPYR,BEPYREN,A3C2H-2,A3C2H-2JS,CHRYSENJ1,CHRYSENJ4,CHRYSENJ5,PYC2H-1,PYC2H-2,PYC2H-4,PYC2H-1JP,PYC2H-2JS,BAPYRJS,PYC2H-4JS,BEPYRENJS,BGHIPER,PERYLEN,PERYLENJS,ANTHAN,ANTHANJS,BGHIPEJS1,CORONEN
0,0.0,14.457685787406707,0.0,1970.1461163563897,0.15651677821730572,0.025303285123117296,1.6361068917922075e-11,1.6361524297557387e-11,2.87355264373949e-06,3.6578250352532074e-07,0.005290662520739035,1542138.852891849,1542181.7754314425,10.766263162075788,10.76613406829491,10.766043132011216,8.345840363019306,1.000027833122508,3.488294956750854e-08,3.0332038227906642e-12,151.66901269343867,0.00045328919520741073,3.519758551880156e-07,7.60828421894112e-05,1.6125125938998663e-10,1.941562401274135e-09,-5.3797564105144694e-14,8.728102836774409e-09,0.00034177793783279296,7.339105876816229e-07,8.728102836774409e-09,0.00034177793783279296,0.0004664884609445984,1.468133445381454e-13,2.201821493499924e-13,3.1655231887755896e-13,4.3429613817731266e-13,5.677120600651345e-13,7.081195406458214e-13,8.458639745540691e-13,9.720528283511299e-13,1.0793544286080382e-12,1.1619954706534372e-12,1.2154580054082545e-12,1.236286733035755e-12,1.2221842107867312e-12,1.1723875943338143e-12,1.088212230231263e-12,9.735834321538192e-13,8.353341568255308e-13,6.830358644659848e-13,5.281813598503536e-13,3.82683212443765e-13,2.5689756451776266e-13,1.576694688166062e-13,8.708027433134147e-14,4.24791360173692e-14,1.7910163898630956e-14,6.3670841441050335e-15,1.8565784581772207e-15,4.3097477469765526e-16,7.720005712515076e-17,1.0342040312857075e-17,1.0052358848376833e-18,6.891989933607384e-20,3.24908179156893e-21,1.0298088553791574e-22,2.1522483111805307e-24,2.9171900863384664e-26,2.5286347161553188e-28,1.386936614406427e-30,6.410217951445543e-33,1.670614380101793e-33,1.6605496115606922e-33,1.660539803926361e-33,1.6605396881233117e-33,1.6605395928777113e-33,1.660539067173847e-33,1.6605394484933626e-33,1.660539067173847e-33,1.6605393480425354e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.6605391999566113e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.468133445394152e-13,2.2018214934847713e-13,3.1655231891916295e-13,4.342961385472275e-13,5.677120622034125e-13,7.081195501177063e-13,8.458640090877601e-13,9.720529361235349e-13,1.0793547238349738e-12,1.1619961936357105e-12,1.2154596098227394e-12,1.2362899913737221e-12,1.2221903076050142e-12,1.1723981499096177e-12,1.0882291773892498e-12,9.73608679208145e-13,8.353690869281562e-13,6.830806695492867e-13,5.282343318667893e-13,3.82740508789959e-13,2.569538543061679e-13,1.5771932684048527e-13,8.711950016965755e-14,4.2506104745934333e-14,1.7926049404022752e-14,6.374913932159043e-15,1.859721702060925e-15,4.319743048798489e-16,7.744349815323042e-17,1.0386054657932872e-17,1.0109680755558898e-18,6.944283517232294e-20,3.2816730212066153e-21,1.0433845933560731e-22,2.189338638501239e-24,2.9826005573958635e-26,2.6020974365310847e-28,1.438902538071112e-30,6.656521891923967e-33,1.692858056746123e-33,1.687908405648383e-33,1.694899305549676e-33,1.7035527150152884e-33,1.714201209812131e-33,1.727245331469815e-33,1.7431510148067222e-33,1.7624575748755584e-33,1.7857871848561585e-33,1.8138553122645356e-33,1.847483554096227e-33,1.660539067173847e-33,1.660539067173847e-33,1.9918719117295554e-33,1.660539067173847e-33,1.660539067173847e-33,2.2298886006337004e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,2.78786031555899e-33,1.0,1.0,1.0000000001314284,1.000000000851757,1.0000000037664833,1.00000001337611,1.00000004082653,1.000000110870934,1.0000002735217717,1.000000622190268,1.0000013200081597,1.0000026355843512,1.0000049884610103,1.0000090034864362,1.000015573394156,1.0000259320911717,1.0000418157240907,1.0000655969702805,1.0001002913401766,1.0001497226539624,1.0002191137487462,1.0003162186328987,1.0004504560719094,1.0006348699878007,1.0008869547750487,1.0012297290057426,1.0016930304614169,1.0023192312888727,1.0031533788593578,1.0042558667095,1.0057023339543156,1.0075875885090766,1.0100309046458162,1.0131827745566602,1.0172332937273227,1.0224224233325492,1.0290523261056317,1.0374681316542538,1.038423645240156,1.0133146684891905,1.0164757462813636,1.0206917663413257,1.0259030405594152,1.0323157708280981,1.0401714513164082,1.04974983664996,1.061376759942885,1.0754259975599294,1.0923292008730785,1.112580601455255,1.0,1.0,1.1995333028325676,1.0,1.0,1.3428703032135567,1.0,1.0,1.0,1.6788887239514252,1.9999369869583436e-09,2.2893563531804132e-09,2.620658823650765e-09,2.9999054795857855e-09,3.434034525459209e-09,3.930988218121253e-09,4.49985815941841e-09,5.151051604288637e-09,5.896481815867209e-09,6.749785931100996e-09,7.726574292271688e-09,8.844715759884162e-09,1.0124664161007143e-08,1.15898317551159e-08,1.326701642484539e-08,1.5186890219909066e-08,1.7384557494388022e-08,1.9900192821698216e-08,2.2779770729617732e-08,2.6075898391151965e-08,2.984876198228693e-08,3.416719730784797e-08,3.9109928012357504e-08,4.476694114671087e-08,5.124105252269276e-08,5.864966813041542e-08,6.712675811745096e-08,7.682495056251648e-08,8.791823282526383e-08,1.0060441129426001e-07,1.1510806416922271e-07,1.3168360868058077e-07,1.5061845489904938e-07,1.7223611838903362e-07,1.9689909784447938e-07,2.250112398816601e-07,2.570192201092593e-07,2.9341586039360595e-07,3.3577426272898916e-07,3.8751445184176594e-07,4.431329998554415e-07,5.065612703306042e-07,5.788843830347312e-07,6.612822080721287e-07,7.550687013405287e-07,8.617009920427292e-07,9.827862986036442e-07,1.1200889871474297e-06,1.2755337158147692e-06,1.4512081735034127e-06,1.721355731549455e-06,1.9704604224054707e-06,2.1228893877187987e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.066747630835087e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,4.888066470326228e-06,1.9999369869583436e-09,2.2893563531804132e-09,2.620658823805758e-09,2.9999054807356216e-09,3.4340345312796146e-09,3.930988241782852e-09,4.499858242089526e-09,5.151051861284486e-09,5.896482541634423e-09,6.749787820943676e-09,7.726578881883522e-09,8.84472624982406e-09,1.0124686888897548e-08,1.158987871200149e-08,1.3267109400061434e-08,1.518706744116506e-08,1.7384884617163203e-08,1.9900780237662586e-08,2.2780798777445663e-08,2.6077655187540932e-08,2.985170492832535e-08,3.4172058822112585e-08,3.911785481757335e-08,4.47797284488487e-08,5.126149935981693e-08,5.8682112600884556e-08,6.717787576847276e-08,7.690507815975778e-08,8.804288258736398e-08,1.007968578272373e-07,1.1540297542226852e-07,1.3213229663068064e-07,1.5129646682677314e-07,1.7325418676836996e-07,1.9841887412291527e-07,2.2726778399312562e-07,2.6035292297768655e-07,2.9831303457574944e-07,3.4151985707748214e-07,3.898278402750502e-07,4.464036656397072e-07,5.112514555125466e-07,5.855846393662011e-07,6.708145764952126e-07,7.685704575835747e-07,8.80734908058953e-07,1.0094862351485319e-06,1.1573474688322913e-06,1.327244814750118e-06,1.5225756616492738e-06,1.721355731549455e-06,1.9704604224054707e-06,2.3040022849546406e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.501816380004342e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,6.171588534310661e-06,1.5503387495801112e-09,1.7746948474266768e-09,2.031518468066479e-09,2.325508124601257e-09,2.6620422723097786e-09,3.047277706808412e-09,3.4882622031701755e-09,3.9930634583600664e-09,4.570916698941413e-09,5.23239365964626e-09,5.989596032467846e-09,6.8563769378481085e-09,7.848594487517478e-09,8.984402102326735e-09,1.0284580930280182e-08,1.1772920497027179e-08,1.347665474198698e-08,1.542696142454464e-08,1.765953393600439e-08,2.0215236579489096e-08,2.3140856533585545e-08,2.6489968079157043e-08,3.032391846323515e-08,3.471296778980519e-08,3.9737596402958863e-08,4.549000976812756e-08,5.207587268873858e-08,5.961633965872696e-08,6.825029657935192e-08,7.813709909088163e-08,8.945967086997559e-08,1.0242813692300824e-07,1.1728408281145204e-07,1.343055711382713e-07,1.538130807154382e-07,1.7617657673885707e-07,2.018239713005322e-07,2.3125041439980577e-07,2.647440752538621e-07,3.0219212424422497e-07,3.4604935320907535e-07,3.96318957761664e-07,4.539415809040318e-07,5.200112996086919e-07,5.95791052390368e-07,6.827402388053898e-07,7.82547469107389e-07,8.971685804901483e-07,1.0288719494186962e-06,1.1802912105808323e-06,1.3343842880228333e-06,1.5274886995391246e-06,1.7860482829105741e-06,2.00157643203425e-06,2.2912330493086873e-06,2.714586341088637e-06,3.002364648051375e-06,3.436849573963031e-06,3.934210656828833e-06,4.7416783410576964e-06,0.0,0.6135198929194068,0.0011356683799096051,2.991105954536205e-06,0.00015236851038212987,2.3225171663670697e-07,0.08411966881717901,0.10553486521422992,2.3970348748840548e-09,0.0011683235593478963,2.3026312528756388e-07,3.0244347649352667e-07,7.644580281555944e-06,3.88078015225215e-07,0.00047449206252871563,0.0018518540084251206,3.6739142936029966e-07,1.9559571120694018e-05,2.7777388111985874e-08,1.4797100873769296e-07,9.88537655741949e-07,0.14344834198558928,0.03731508400944179,8.810304523726167e-07,2.2731612136510654e-06,0.010166098081348439,9.89388345454566e-07,1.6863298061994536e-06,0.00047826733426514594,8.177541335687137e-08,1.9631030692514306e-06,6.941000037076506e-06,8.319206529440225e-06,2.096335555862765e-05,2.335110480500826e-10,6.4133562516583486e-09,4.262141645780668e-15,1.5322784466755898e-09,5.787321836703616e-13,6.894209674194512e-05,3.341857686709061e-05,1.3802804761125314e-05,5.6934103073305965e-08,2.409449520042746e-07,2.9228300046680163e-09,1.0723340293912949e-09,1.4236714770420204e-07,3.964528010975979e-11,1.3331420053611367e-11,1.0687862635141593e-10,1.1048287628249204e-12,4.938794182949781e-10,8.43953990594224e-16,5.174344905035127e-12,4.979070729111704e-13,0.000342957750350855,7.766593489514687e-09,4.548979306094561e-07,2.1041069091154877e-06,1.075415236046595e-09,4.7962097251093326e-08,7.547632475525191e-07,1.7115757650825082e-09,7.384591456962054e-08,2.550039177262136e-08,2.8283759594814673e-08,1.2050834842433792e-11,1.2028149416460676e-10,3.7529737505816814e-10,5.079353273603839e-12,8.961741850113029e-11,3.78293217759748e-15,1.3455986418197702e-14,5.4299638497756895e-15,1.1697148906414697e-15,4.4482513406006903e-14,9.859023143391767e-15,1.9354577351110285e-09,1.1005430614891291e-05,6.0028489550965564e-12,8.104476180524629e-15,4.355929082287379e-15,3.112261381329309e-17,3.0178605655140964e-16,6.951269502775931e-13,1.7640974724761143e-16,3.257991714001305e-09,7.790803219582968e-11,3.815418203055752e-16,1.3452783009182526e-11,8.500295523617194e-11,8.789064684551973e-09,3.060289898400919e-08,1.3747272594272713e-11,3.0511415065783426e-06,3.4169944647594775e-09,2.020733668636101e-08,1.5593115130133913e-08,5.706767712076785e-07,9.605367892102862e-06,8.036908996482492e-09,5.8979209391977306e-08,6.262162694514883e-07,6.892262406186217e-09,3.2558504112712214e-08,1.4203875587162993e-08,1.3107131397098757e-11,9.615259237937991e-11,5.363091464760695e-13,8.048503923813854e-12,2.96206158546776e-10,2.006324677202823e-10,1.2345589644716441e-08,3.622454668622453e-11,3.286681933946563e-11,2.858479443218021e-08,2.4921407875429233e-09,2.394798482502757e-11,1.726610005669274e-13,3.170905820861812e-10,1.786654572613503e-09,6.8598807312279135e-09,1.0657804398690819e-13,4.653096290913998e-09,2.1950920577754047e-10,3.808192398610656e-09,1.0845502615267569e-09,1.0647293142629738e-07,7.988884363729016e-12,2.1903779720699823e-12,3.39223390870817e-12,3.9236810469284796e-12,9.5824751937717e-15,1.531466708570567e-10,6.627165309528139e-10,1.6205711583789625e-12,5.85094939772579e-19,1.6641492124416147e-10,3.0149034350529745e-11,2.915371335831878e-11,3.049330964135949e-11,9.284925361540959e-11,1.628136171875366e-16,1.8200713175379652e-13,5.966107858289029e-07,6.882165364912773e-05,2.0727671868714685e-13,6.395944751621378e-12,2.6642807835889973e-10,6.475254355705719e-12,8.386332483603218e-12,1.6841858363747327e-14,3.5390107260137385e-15,5.11955478258352e-08,5.0089493363001714e-11,1.1565095267546646e-10,1.2575454660765172e-11,3.934447739957801e-09,1.6982936017035333e-14,4.922604595149319e-09,1.58348572814987e-11,2.683600690160593e-09,6.668111062048444e-12,5.66114456543209e-09,7.721757514121959e-16,1.2492877336764917e-09,2.4569366526808665e-09,1.1916844128926277e-10,4.6587531999087543e-08,7.158134091391595e-08,9.624097655118063e-10,1.0015972406737861e-12,7.004856872154129e-12,4.492003487875582e-16,3.532681730506249e-16,1.5437693469296558e-12,2.4119442900743848e-12,1.536107321673553e-07,1.4342351686507495e-11,5.938601469342887e-13,8.078906338080255e-10,4.697435234868508e-11,2.3282660097149754e-10,1.1524018546092763e-11,1.2656319716880162e-14,1.7112292931436218e-13,1.7112292931436218e-13,6.603482879785221e-11,7.183477723265911e-11,5.872377746351724e-11,2.603439179835433e-12,3.170182335515493e-12,4.222183246508375e-11,2.4408073945335144e-12,2.4293075606833067e-12,4.730086100573424e-11,5.663813012664492e-16,2.825191986279437e-17,9.662337625664269e-09,2.6886700101646125e-09,2.414439477599936e-12,8.05799440611277e-09
