,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],HE,AR,N2,O2,H2,H2O,H2O2,CO,CO2,CH2O,CH4,CH3OH,CH3OOH,C2H2,CH2CO,C2H2O2,C2H4,C2H4O,CH3CHO,C2H4O2,C2-OQOOH,C2H6,C2H5OH,C2H5OOH,C3H2,PC3H4,AC3H4,C2H3CHO,C3H6,C3H6O,CH3COCH3,C2H5CHO,C3H8,C4H2,C4H4,C4H6,IC3H5CHO,IC4H8,NC4H8,C3H7CHO,C4H8O,IC3H7CHO,IC4H10,NC4H10,CYC5H4O,CYC5H6,C5H8,CYC5H8,NC5H10,NEOC5H12,NC5H12,C6H2,BENZYNE,C6H4,C6H4O2,LC6H6,C6H6,C6H5OH,CYC6H8,MCPTD,CYC6H10,CYC6H12,NC6H12,C6H5CHO,C7H8,CRESOL,C6H5OCH3,C6H5CH2OH,CH3CH3-C5H6,NC7H14,MCYC6,NC7H16,C8H2,C6H5C2H,BZFUR,C6H5C2H3,C6H5C2H5,XYLENE,IC8H16,IC8H18,INDENE,NPBENZ,TMBENZ,C10H8,C10H7OH,C10H10,TETRALIN,DCYC5,ODECAL,DECALIN,NC10H20,NC20MOOH,NC10H22,C10H7CHO,C10H7CH3,CH3C10H6OH,C12H8,DIBZFUR,BIPHENYL,DIFENET,NC12H26,FLUORENE,C6H5CH2C6H5,C14H10,C6H5C2H4C6H5,C16H10,NC16H34,IC16H34,BIN1C,BIN1B,BIN1A,O,H,OH,HO2,C,CSOLID,CH,HCO,CH2S,CH2,CH3,CH2OH,CH3O,CH3OO,C2H,HCCO,C2H3,CH3CO,CH2CHO,C2H5,C2H4OH,CH3CHOH,C2H5OO,C2-QOOH,C2-OOQOOH,C3H3,CHCHCH3,CH2CCH3,CH2CHCH2,C2H4CHO,CH3COCH2,NC3H7,IC3H7,C4H3,C4H5,IC4H7,SC4H7,CH2C3H5,IC4H9T,NC4H9S,IC4H9P,NC4H9P,CYC5H5,C5H5O,C5H7,NC5H9-4,NC5H9,NC5H9-5,NC5H9-3,NEOC5H11,NC5H11,C6H3,LC6H5,C6H5,C6H5O,CYC6H9,CYC6H11,C6H4CH3,C7H7,RCRESOLO,RCRESOLC,RMCYC6,NC7H13,NC7H15,C6H4C2H,C6H5C2H2,RXYLENE,C8H9,IC8H17,INDENYL,RC9H11,C10H7,C10H7O,RTETRALIN,RTETRAOO,RODECA,RDECALIN,NC10H19,NC10H21,C10H7CH2,C10H6CH3,CH3C10H6O,C12H7,RBIPHENYL,NC12H25,C14H9,C16H9,IC16H33,NC16H33,BIN1CJ,BIN1BJ,BIN1AJ
0,0.0,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.261648338141882e-20
1,2e-23,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,0.95,0.0,0.0,6.636348058964277e-36,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.785962113337192e-73,0.0,0.0,3.604420567884769e-55,0.0,0.0,0.0,0.0,9.406843684742821e-39,0.0,0.0,4.573521479470624e-145,1.332286581761228e-109,7.7306088484139e-123,0.0,2.3371500195736334e-105,0.0,0.0,0.0,1.0016909123446165e-90,7.378483028090963e-112,1.257558867460618e-112,1.8660125805474192e-108,0.0,5.208018520267115e-155,9.226866374727266e-97,0.0,0.0,0.0,2.9932868311740754e-141,1.5186424760285935e-88,0.0,-1.2260227291162974e-147,2.6852163766551275e-172,9.884324610200647e-185,2.0546560117223138e-148,4.288378457642882e-203,0.0,9.064260223322238e-149,7.088592899409062e-179,-2.2185261631044244e-187,0.0,-1.4322723822124599e-186,1.8226049892835172e-150,0.0,-4.1498548940319976e-187,1.276247836798421e-183,1.6473595508117e-183,3.193522352530627e-238,5.904402341429791e-146,0.0,1.0708015161646727e-148,0.0,0.0,0.0,-5.523252793118053e-238,0.0,0.0,0.0,1.112443817116922e-149,7.290419957127114e-151,0.0,3.950730086956217e-151,-3.2407060490382224e-199,1.0708015161646727e-148,1.2093514288014695e-196,0.0,-5.74894595405628e-187,-9.483910469040287e-234,-6.925267880745469e-185,-1.9863030006830886e-185,0.0,3.72223832149518e-233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.741275525338777e-221,0.0,9.660124888338817e-294,0.0,1.2616253203394422e-197,0.0,0.0,-1.9693696142186764e-253,-4.1968244953301285e-235,-8.732688199097385e-201,-2.0205948528903612e-201,-2.4359664563877565e-202,0.0,0.0,0.0,8.776394435147648e-35,1.7553585879060372e-34,0.0,2.6999720033678122e-20,0.0,0.0,2.5573398549397638e-107,0.0,7.749411026927225e-74,0.0,1.4072513104411615e-54,9.204518853376983e-41,2.6999720033677867e-20,0.0,0.0,0.0,1.0932541580374878e-95,0.0,6.470164615463548e-75,0.0,0.0,1.1325334879292347e-54,0.0,0.0,0.0,0.0,0.0,2.910131922287095e-127,9.177698343090824e-110,9.177999932635695e-110,5.430516619334993e-109,0.0,0.0,1.828120544129773e-91,1.691437882259756e-106,7.072770823250423e-113,4.4855490773563355e-143,4.4392798448587885e-143,1.229908454405643e-113,4.7897593966397483e-129,6.930924108659581e-156,2.2961366157875733e-105,9.6005109955764e-142,1.862920600985945e-105,-2.253870087388232e-149,0.0,-3.9045845381636145e-152,1.9350533511680314e-182,0.0,1.611625231421527e-182,2.5969809720717944e-182,3.5136004395063886e-199,2.2777671491197034e-182,1.4873201348113364e-153,4.1453303594603404e-179,2.1579638533234166e-162,0.0,7.447553360223605e-217,2.901712359290401e-217,9.512810881466517e-166,5.952457621689793e-166,0.0,0.0,0.0,0.0,0.0,-3.580319815844406e-170,-1.923015553540489e-169,1.1904915243379543e-165,1.2407495497834118e-233,-3.0364887641056018e-238,-5.563867299035803e-204,-4.4197968828435965e-201,-9.798069954260494e-205,0.0,1.7169105786032016e-220,0.0,0.0,0.0,0.0,0.0,9.073395664140082e-238,1.0729791301246083e-239,0.0,7.907102478385e-312,1.1811432617075757e-215,0.0,-7.73485579842057e-218,-9.232696174109125e-219,0.0,0.0,0.0,1.8170241953524543e-51,-2.6329980314208003e-34
2,2.2e-22,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,0.95,0.0,0.0,7.6912709163896114e-34,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.7930143969358678e-69,0.0,0.0,4.337664752890397e-52,0.0,0.0,0.0,0.0,1.090216827156266e-36,0.0,0.0,4.621289810772075e-137,1.5755699305020492e-103,1.1548455086731278e-115,0.0,3.466968063088047e-99,0.0,0.0,0.0,1.6291887538508172e-85,8.702217104608996e-107,1.4831707608212114e-107,2.2019140973136212e-103,0.0,9.152766014089799e-146,1.0371901656250263e-92,0.0,0.0,0.0,5.196857699864361e-133,1.741405746502657e-84,0.0,8.016577392604779e-141,2.863533730799443e-163,8.489364265175182e-176,3.115900740908334e-141,1.0865992493834332e-180,0.0,1.1822088436515561e-142,7.479132820076276e-170,-9.748073497373611e-180,0.0,-6.298117880889125e-179,2.3771379946169087e-144,0.0,2.849185378552642e-178,1.0961328372434802e-174,2.787088796220161e-174,6.75069207304435e-226,8.62279084890055e-139,0.0,1.0695944828160076e-142,0.0,0.0,0.0,6.141214054472494e-220,0.0,0.0,0.0,1.450908167086021e-143,9.508551977669902e-145,0.0,5.1527515016255384e-145,-4.338568567857983e-190,1.0695944828160076e-142,2.11086534219973e-186,0.0,-2.5279785996524506e-179,-1.7346905187824493e-222,-9.271327185138848e-177,1.4098548316025071e-180,0.0,3.1971943353456754e-222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931639453536965e-211,0.0,9.834118781784613e-280,0.0,1.6048046463878833e-188,0.0,0.0,-2.6365085402124474e-242,-5.744542852214371e-225,-2.770468427324358e-192,-6.410390611364537e-193,-7.388899650675508e-194,0.0,0.0,0.0,1.0915454055515132e-34,2.1831899373743135e-34,0.0,2.9699692037045614e-19,0.0,0.0,4.5395474476592903e-101,0.0,1.0903562870351065e-69,0.0,1.777779385791899e-51,1.0667681611531995e-38,2.9699692037045724e-19,0.0,0.0,0.0,1.1442731411421311e-90,0.0,7.920495123597726e-71,0.0,0.0,1.431275721188029e-51,0.0,0.0,0.0,0.0,0.0,3.1246086885424436e-120,1.0853599922518017e-103,1.0853633824134037e-103,7.908181156144102e-103,0.0,0.0,2.6695756533026515e-86,2.502072863879762e-100,8.341658712323326e-108,6.990848104966629e-136,4.997363938404627e-136,1.3825375828813198e-108,5.3880393781428945e-123,1.2180548189333527e-146,2.6329472279339905e-100,1.6715345722074903e-133,2.136184580002662e-100,1.4737348304683879e-142,0.0,2.5530851421318572e-145,3.2279751508303504e-173,0.0,2.6884458747900046e-173,4.332175151641302e-173,9.430959465132989e-182,3.799675989440142e-173,1.939841722759494e-147,4.361851583880021e-170,2.475009210781128e-154,0.0,1.386017513135924e-205,5.400195142638398e-206,-1.2351904166744193e-158,-7.728965393705358e-159,0.0,0.0,0.0,0.0,0.0,1.8391226289356393e-163,9.878060067877422e-163,-1.5457930787410808e-158,2.069747994590113e-222,3.3762219787342517e-220,-1.8770644467146948e-195,-5.378997935291545e-192,1.2704149669154255e-195,0.0,1.4747914309681127e-210,0.0,0.0,0.0,0.0,0.0,7.793624506008093e-227,9.216290039741192e-229,0.0,8.049186389841067e-297,1.3164825715459365e-205,0.0,-1.0835409898856618e-208,-1.2787320281187516e-209,0.0,0.0,0.0,2.7695441926749763e-50,-3.2747353429258248e-34
3,2.2200000000000002e-21,455962.5000000001,2203.0,0.9647266215924598,0.03875465000000001,0.0,0.95,0.0,0.0,7.801468017233291e-32,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.7963316514518842e-65,0.0,0.0,4.4162068709063404e-49,0.0,0.0,0.0,0.0,1.1058369678261159e-34,0.0,0.0,4.617209825914789e-129,1.60228697916587e-97,1.1998067407603686e-108,0.0,3.599651446451736e-93,0.0,0.0,0.0,1.7044786412781407e-80,8.846245354864688e-102,1.5077183545070664e-102,2.2373193181838392e-98,0.0,9.663947668542168e-137,1.0486788533936744e-88,0.0,0.0,0.0,5.477654241563942e-125,1.7636995460692294e-80,0.0,1.0256916035266089e-133,3.139912417585412e-155,8.247613346116462e-167,3.234867826813889e-134,1.3375837017828716e-169,0.0,1.2110266891655252e-136,7.511244247657737e-161,-7.631085470833556e-172,0.0,-5.407105949426854e-171,2.4350837793651566e-138,0.0,3.792095778063842e-169,1.0649183537303019e-165,2.9314499750442713e-165,7.249245674087597e-214,8.936159046541207e-132,0.0,1.069205523470249e-136,0.0,0.0,0.0,7.557321987463583e-208,0.0,0.0,0.0,1.4862759006625135e-137,9.740335036599884e-139,0.0,5.2783563789778e-139,-4.455205269588492e-181,1.0692055234702518e-136,2.226373563915189e-176,0.0,-2.1703385758965713e-171,-1.8327731464601654e-211,-9.520569568620404e-169,2.253161501461774e-170,0.0,3.105900070847691e-211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.790647674928691e-201,0.0,9.71290173568167e-266,0.0,1.6436701903050357e-179,0.0,0.0,-2.707383443427319e-231,-5.911115053684777e-215,-2.964392812572267e-184,-6.859098507201095e-185,-7.895310401239732e-186,0.0,0.0,0.0,1.143680437679162e-34,2.2874647361567392e-34,0.0,2.996968923738166e-18,0.0,0.0,4.791680754304122e-95,0.0,1.1259186591135498e-65,0.0,1.817883353487135e-48,1.0820523397902043e-36,2.996968923738321e-18,0.0,0.0,0.0,1.1513008364220511e-85,0.0,8.077680992104358e-67,0.0,0.0,1.4636120548589796e-48,0.0,0.0,0.0,0.0,0.0,3.144442811152595e-113,1.1037645169568139e-97,1.1037648597249945e-97,8.1992639140571e-97,0.0,0.0,2.767845121719184e-81,2.5971815529108515e-94,8.479719449415314e-103,7.287536996528698e-129,5.053470405977301e-129,1.3978515948557824e-103,5.448127795626991e-117,1.2860819443552103e-137,2.6666547069777173e-95,1.762315954193368e-125,2.1635324114270713e-95,1.8855895320712525e-135,0.0,3.266578572343085e-138,3.3816870628376477e-164,0.0,2.816466115295274e-164,4.5384676088793595e-164,1.1609381848210422e-170,3.9806115399798064e-164,1.9871278341670528e-141,4.378672920594718e-161,2.508762941888297e-146,0.0,1.4710610414105978e-194,5.731541351184834e-195,-1.4591738581134034e-151,-9.130498504936706e-152,0.0,0.0,0.0,0.0,0.0,2.3896366146351145e-156,1.2834910325385257e-155,-1.826099700987398e-151,2.168303879536388e-211,4.1547479645327436e-208,-1.4758076624389929e-186,-5.4717367144050784e-183,1.516566791775544e-186,0.0,1.4326282782878404e-200,0.0,0.0,0.0,0.0,0.0,7.571010147212313e-216,8.953123547170004e-218,0.0,7.9502592605521e-282,1.3300615630913673e-195,0.0,-1.115077454562814e-199,-1.3148969652259822e-200,0.0,0.0,0.0,3.06065983875272e-49,-3.4311451738359033e-34
4,2.222e-20,455962.5000000001,2202.999999999999,0.9647266215924603,0.03875465000000001,0.0,0.95,0.0,0.0,7.812536705639391e-30,0.0,0.0,0.0,0.0,0.0,0.04999999999999997,0.0,0.0,1.7966928113719397e-61,0.0,0.0,4.42411708682881e-46,0.0,0.0,0.0,0.0,1.1074059244379768e-32,0.0,0.0,4.616773235867413e-121,1.604997537640877e-91,1.2043779808902607e-101,0.0,3.613137392408801e-87,0.0,0.0,0.0,1.712143438390029e-75,8.860723881156739e-97,1.5101860162518937e-97,2.2408786948377786e-93,0.0,9.71645773811482e-128,1.049833817906412e-84,0.0,0.0,0.0,5.5064409859095606e-117,1.7659289307248427e-76,0.0,1.0482794783328859e-126,3.1677082594167756e-147,8.222481771380654e-158,3.2469032974267973e-127,1.364804420607375e-158,0.0,1.2139086276958894e-130,7.514469229825819e-152,6.61731257661191e-163,0.0,-5.317316339029819e-163,2.440880669765837e-132,0.0,3.888966139960193e-160,1.0616734057879996e-156,2.9462393778305257e-156,7.300851458639915e-202,8.96794056848133e-125,0.0,1.0691732088857267e-130,0.0,0.0,0.0,7.710866664133654e-196,0.0,0.0,0.0,1.4898128629963677e-131,9.76351458197277e-133,0.0,5.290917538395932e-133,-4.4669501234055184e-172,1.069173208885747e-130,2.2382225857183717e-166,0.0,-2.1342992983744403e-163,-1.8427993546172582e-200,-9.545667282176539e-161,2.4792213858212475e-162,0.0,3.096409634013068e-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7759909181523794e-191,0.0,9.69925258461865e-252,0.0,1.6476138705389031e-170,0.0,0.0,-2.714520260230196e-220,-5.92790751067946e-205,-2.9837975874822086e-176,-6.903997841066864e-177,-7.945987427961931e-178,0.0,0.0,0.0,1.1563872454840047e-34,2.312879505706911e-34,0.0,2.999668895740823e-17,0.0,0.0,4.8174942763968364e-89,0.0,1.1295169842223747e-61,0.0,1.821925155593963e-45,1.0835875508766839e-34,2.999668895742383e-17,0.0,0.0,0.0,1.1520252958346537e-80,0.0,8.093532291436753e-63,0.0,0.0,1.4668710246805027e-45,0.0,0.0,0.0,0.0,0.0,3.146446353840479e-106,1.1056317343138662e-91,1.1056317685966701e-91,8.22885708329196e-91,0.0,0.0,2.7778277172163326e-76,2.606847647873165e-88,8.493598086988718e-98,7.321229044563324e-122,5.059111497200764e-122,1.3993911214334366e-98,5.454168884022618e-111,1.2930698856539602e-128,2.6700254616334773e-90,1.7716237751789565e-117,2.1662671999527223e-90,1.9271141583494116e-128,0.0,3.3385154666434513e-131,3.3973266915237664e-155,0.0,2.8294917079198042e-155,4.5594571172246815e-155,1.1845644618229938e-159,3.999021074067927e-155,1.9918566979649886e-135,4.380355129430848e-152,2.512182571915396e-138,0.0,1.4798146301713588e-183,5.765647041469126e-184,-1.4815743905384292e-144,-9.270665508805473e-145,0.0,0.0,0.0,0.0,0.0,2.444618433952008e-149,1.3130221636018e-148,-1.8541331017616493e-144,2.1783315749010242e-200,4.239161386440661e-196,-1.435433509911429e-177,-5.480992695672601e-174,1.5413690844685555e-177,0.0,1.4282452201499934e-190,0.0,0.0,0.0,0.0,0.0,7.547868396615297e-205,8.925766246808465e-207,0.0,7.939115262469984e-267,1.3314317297166157e-185,0.0,-1.1182369969215321e-190,-1.3185205971240935e-191,0.0,0.0,0.0,3.137703824534883e-48,-3.4692667511909444e-34
5,2.2222e-19,455962.50000000006,2202.9999999999945,0.9647266215924618,0.03875464999999999,0.0,0.9499999999999996,0.0,0.0,7.813644068952065e-28,0.0,0.0,0.0,0.0,0.0,0.049999999999999684,0.0,0.0,1.7967292287958397e-57,0.0,0.0,4.424908679787615e-43,0.0,0.0,0.0,0.0,1.1075628901931236e-30,0.0,0.0,4.61672937193494e-113,1.605269003546925e-85,1.2048358675536463e-94,0.0,3.614488195631497e-81,0.0,0.0,0.0,1.7129112867979456e-70,8.862172491202124e-92,1.5104329130964938e-92,2.2412348266559187e-88,0.0,9.721722970811458e-119,1.050009392353372e-80,0.0,0.0,0.0,5.509326876702607e-109,1.766151868907216e-72,0.0,1.0505401087645273e-119,3.1708254853054708e-139,8.219959085896048e-149,3.248266127375285e-120,1.3675488228774052e-147,0.0,1.2141968200950709e-124,7.514791979323114e-143,7.432506348324236e-153,0.0,-5.308070040073934e-155,2.4416605886018448e-126,0.0,3.8986793097094354e-151,1.0613476798380091e-147,2.9477219300146676e-147,7.306029965993952e-190,8.971123209718159e-118,0.0,1.0692417781912989e-124,0.0,0.0,0.0,7.726346677556339e-184,0.0,0.0,0.0,1.4901665574454572e-125,9.765832535026897e-127,0.0,5.292173653533998e-127,-4.468342617904678e-163,1.0692417781914962e-124,2.239410528621019e-156,0.0,-2.1306926508700596e-155,-1.8438938028386107e-189,-9.548642930718768e-153,2.5018488313194113e-154,0.0,3.0954569791643193e-189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774519687049885e-181,0.0,9.697872251422031e-238,0.0,1.648008832630553e-161,0.0,0.0,-2.7153664252933053e-209,-5.929876352683398e-195,-2.9857671902990614e-168,-6.908555165426327e-169,-7.95113323227628e-170,0.0,0.0,0.0,1.1594860243169355e-34,2.3190773447811056e-34,0.0,2.9999388929340305e-16,0.0,0.0,4.8200816819844056e-83,0.0,1.1298772395133473e-57,0.0,1.822329650757293e-42,1.0837411405712833e-32,2.9999388929496346e-16,0.0,0.0,0.0,1.1520979648448527e-75,0.0,8.095118779465074e-59,0.0,0.0,1.4671971755887734e-42,0.0,0.0,0.0,0.0,0.0,3.146646963074141e-99,1.1058187372443819e-85,1.105818740355565e-85,8.231821403479748e-85,0.0,0.0,2.778827556288422e-71,2.6078158321593923e-82,8.494986668013723e-93,7.359851776286724e-115,5.05996504446356e-115,1.3996251557334901e-93,5.455085052953841e-105,1.2937705699145038e-119,2.6703625331376633e-85,1.7725568970205268e-109,2.1665406746479235e-85,1.9312700111758168e-121,0.0,3.3457150315275018e-124,3.3990585753039645e-146,0.0,2.830934103385861e-146,4.561781431833035e-146,1.1869464711017078e-148,4.001059679270791e-146,1.9923295819484584e-129,4.38052339633158e-143,2.512525015728607e-130,0.0,1.4806925380171544e-172,5.7690675169635555e-173,-1.4837167763633961e-137,-9.284071074186744e-138,0.0,0.0,0.0,0.0,0.0,2.450115874007721e-142,1.315974878305024e-141,-1.8568142148430422e-137,2.179442016842978e-189,4.2476717184693064e-184,-1.431393634903593e-168,-5.482184587145536e-165,1.543851189461329e-168,0.0,1.4278052466999645e-180,0.0,0.0,0.0,0.0,0.0,7.545545449497045e-194,8.92302014656492e-196,0.0,7.937988230411515e-252,1.3315688859178847e-175,0.0,-1.1185999952438704e-181,-1.3189382626422175e-182,0.0,0.0,0.0,3.157097305728345e-47,-3.4785633690983556e-34
6,2.2222200000000003e-18,455962.5,2202.9999999999445,0.9647266215924811,0.03875464999999989,0.0,0.9499999999999972,0.0,0.0,7.813754810084463e-26,0.0,0.0,0.0,0.0,0.0,0.04999999999999685,0.0,0.0,1.7967328809040271e-53,0.0,0.0,4.424987863991088e-40,0.0,0.0,0.0,0.0,1.1075785874880186e-28,0.0,0.0,4.616725152218028e-105,1.6052961728794994e-79,1.2048816597324763e-87,0.0,3.614623284977919e-75,0.0,0.0,0.0,1.7129880836126528e-65,8.862317408782633e-87,1.5104576282151416e-87,2.241270480927263e-83,0.0,9.722249386426108e-110,1.0506277276211169e-76,0.0,0.0,0.0,5.509615502717722e-101,1.7661741598709374e-68,0.0,1.0507661836798643e-112,3.2047468782341535e-131,8.2197068305986175e-140,3.249983109120332e-113,1.3678234172616374e-136,0.0,1.2142256470194402e-118,7.514824536378883e-134,7.440624891328505e-143,0.0,-5.281089929823606e-147,2.4617618847158252e-120,0.0,3.899651589381955e-142,1.0613150998085032e-138,2.9478702889491986e-138,7.306548157770299e-178,8.971441480567376e-111,0.0,1.0699666572141478e-118,0.0,0.0,0.0,7.727895715528958e-172,0.0,0.0,0.0,1.4902019363213838e-119,9.766064494241208e-121,0.0,5.292299353871034e-121,-4.47065623492868e-154,1.0699666572161184e-118,2.2395292942298516e-146,0.0,-2.1303319898589118e-147,-1.8449005611741396e-178,-9.55358703705655e-145,2.5041118062318056e-146,0.0,3.0953615547586136e-178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774372529593937e-171,0.0,9.697734137525024e-224,0.0,1.6480484033521318e-152,0.0,0.0,-2.7167723980100376e-198,-5.932958855648246e-185,-2.9862551761550796e-160,-6.909684280770698e-161,-7.952427914921641e-162,0.0,0.0,0.0,1.1620093212208597e-34,2.3241241677327252e-34,0.0,2.999965892582794e-15,0.0,0.0,4.820340483449963e-77,0.0,1.1299132693664212e-53,0.0,1.822370102902481e-39,1.0837565002405473e-30,2.9999658927388447e-15,0.0,0.0,0.0,1.15210524500288e-70,0.0,8.095277474490699e-55,0.0,0.0,1.4672297913549571e-39,0.0,0.0,0.0,0.0,0.0,3.146667146364573e-92,1.1058374403887244e-79,1.105837437523316e-79,8.232118494855742e-79,0.0,0.0,2.7789275442159573e-66,2.6079126456836627e-76,8.495125492682703e-88,7.716198975566451e-108,5.062959414007086e-108,1.400449372741061e-88,5.4583035150344976e-99,1.2938405942585342e-110,2.6703962006399802e-80,1.772650182351847e-101,2.1665679805586727e-80,1.9316856402113102e-114,0.0,3.34643508685341e-117,3.400885840081385e-137,0.0,2.8324557728783285e-137,4.564233771126215e-137,1.1871848026990207e-137,4.0032104737545083e-137,1.9923768828484356e-123,4.3805401814205025e-134,2.5125593641442264e-122,0.0,1.4807803799684796e-161,5.769409515687679e-162,-1.4829540519704826e-130,-9.279298473569595e-131,0.0,0.0,0.0,0.0,0.0,2.450665658306164e-135,1.3162701720515996e-134,-1.8558596947707304e-130,2.1806136714000871e-178,4.248523013854214e-172,-1.4309896435778736e-159,-5.484971429691851e-156,1.5440994263598683e-159,0.0,1.4277611760472229e-170,0.0,0.0,0.0,0.0,0.0,7.545313100546015e-183,8.922745472457074e-185,0.0,7.937875461129242e-237,1.331582654255752e-165,0.0,-1.1191067071467836e-172,-1.3195329969404136e-173,0.0,0.0,0.0,3.1637157717891065e-46,-3.4861334889567477e-34
