,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,548550.0000000001,2300.0,1.1116754563090452,0.03875465,1.111675456309045,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483076e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828667e-14,3.5608349621270384e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.7890595254890876e-09,548550.0000000001,2299.9496615102144,1.1116967544601746,0.0387545442728943,1.111675456309045,0.9999808417618886,0.9999808417618886,1.660539131983023e-24,1.6605391319348672e-24,6.4156479350283065e-22,3.321078263869749e-23,1.256758813882076e-17,1.1116968052326493e-06,1.11169680520041e-06,0.0010000000456711,0.0010000000456421,1.9999399719905973,1.999939972436752,1.5503410639044592,1.9999399724367493,1.0000000000000002,8.603602313848991e-24,4.779870637149248e-27,1623.8639083118512,0.0172267507327868,4.972723804886389e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,2.3816102354850868e-127,1.3336470868077144e-81,3.240332349035021e-34,5.023372242401332e-43,3.692125825524505e-136,2.0675057479904406e-90,5.023372242401332e-43
2,2,2.9183865248955082e-08,548550.0000000002,2299.474974404676,1.1118976053068772,0.0387535460732825,1.111675456309045,0.9998002073241528,0.9998002073241528,1.6605392485284057e-24,1.660539131934877e-24,6.415937300676246e-22,3.321078263869771e-23,1.2567588138820601e-17,1.1118977341273587e-06,1.1118976560562865e-06,0.0010000001158564,0.0010000000456421,1.9999399719905968,1.9999410522270813,1.5503419009512267,1.999941052227079,1.0000000000000002,8.603988684524204e-24,4.7809489122008134e-27,1623.7909870868368,0.0172267507327884,4.972948090174547e-22,0.0057828872662226,0.0172267507327884,0.0057828872662226,4.743676276004711e-100,5.9542833010311315e-68,5.149859168136687e-29,5.275188077266085e-37,4.858933446677545e-108,6.098954607995466e-76,5.275188077266085e-37
3,3,8.48786139314388e-08,548550.0000000002,2298.481984588852,1.1123179191693575,0.0387514540941998,1.111675456309045,0.9994224107611316,0.9994224107611316,1.6605392791597608e-24,1.6605394263847274e-24,6.416378892693854e-22,3.321078263872513e-23,1.2567756634089759e-17,1.112318068557056e-06,1.1123181671762174e-06,0.001000000134303,0.001000000222964,1.9999427022586476,1.99994189218529,1.5503425875876198,1.9999417293052864,1.000000088660936,8.60457831293116e-24,4.783083942775707e-27,1623.7014857528131,0.0172267507327867,4.973290365056252e-22,0.0057828872662223,0.0172267507327867,0.0057828872662223,3.3596031158346546e-88,5.014917400082903e-62,1.6650307701330716e-26,4.021199491188475e-34,8.048307248889414e-96,1.2013836350769335e-69,4.021199491188475e-34
4,4,1.7097344726149798e-07,548550.0000000001,2296.966192080591,1.1129600920142215,0.0387482560256256,1.111675456309045,0.9988457486351988,0.9988457486351988,1.6605393514388792e-24,1.660539131934886e-24,6.416192812975187e-22,3.3210782641105537e-23,1.2567588139059914e-17,1.1129602899325393e-06,1.1129601428121308e-06,0.0010000001778305,0.0010000000456421,1.999939972008352,1.999942005707912,1.5503426400836533,1.9999420057079087,1.0000000000000002,8.60432985308015e-24,4.785707160733009e-27,1623.7266025072538,0.0172267507327894,4.973146135968869e-22,0.0057828872662227,0.0172267507327894,0.0057828872662227,1.091692337566143e-80,2.862208522525179e-58,7.092316567544032e-25,2.704604841232052e-32,3.88062147781514e-88,1.0179770102294933e-65,2.704604841232052e-32
5,5,3.004308934867674e-07,548550.0000000001,2294.724748453778,1.1139108756760836,0.0387435140990265,1.111675456309045,0.997993179332519,0.997993179332519,1.660541729824134e-24,1.6605391319350854e-24,6.422098012240462e-22,3.321078271672305e-23,1.2567588146576017e-17,1.1139126692147836e-06,1.1139109265175226e-06,0.0010000016101276,0.0010000000456422,1.9999399725660107,1.999964041915277,1.5503597224149446,1.999964041915275,1.0000000000000002,8.61221467240187e-24,4.794184775982092e-27,1622.2400182754188,0.0172267507327948,4.977723214582976e-22,0.0057828872662234,0.0172267507327948,0.0057828872662234,2.199035840276245e-72,4.0696630017061395e-54,1.252788796182584e-23,8.243022562241025e-31,1.2655855323716177e-79,2.3425767802129062e-61,8.243022562241025e-31
6,6,5.453563299848575e-07,548550.0000000002,2290.587584952813,1.115668226977519,0.0387346764968061,1.111675456309045,0.9964211845673054,0.9964211845673054,1.660540422159977e-24,1.6605391319349756e-24,6.41885146723642e-22,3.3210785211983193e-23,1.2567588394563225e-17,1.115669144764004e-06,1.115668277899094e-06,0.0010000008226338,0.0010000000456422,1.9999399909692432,1.9999519448672023,1.5503503448582956,1.9999519448672,1.0000000000000002,8.607879779904585e-24,4.7993313543980596e-27,1623.05700363594,0.0172267507328252,4.975206840276164e-22,0.0057828872662279,0.0172267507328252,0.0057828872662279,1.7693268718038454e-58,3.66267007806722e-47,2.1494272132103623e-22,2.5812358561515164e-29,1.8059004033281537e-65,3.7383819149382495e-54,2.5812358561515164e-29
7,7,1.0619905668645198e-06,548550.0000000001,2282.161627082457,1.119246187942686,0.0387159560608074,1.111675456309045,0.9932358656074076,0.9932358656074076,1.6605415034919914e-24,1.6605438750503057e-24,6.427432387061218e-22,3.3210883754903813e-23,1.2570310407130939e-17,1.1192478375182133e-06,1.119249436009735e-06,0.0010000014738272,0.001000002902013,1.9999846645845412,1.9999716370665577,1.5503661963064623,1.9999690251000637,1.0000014281837035,8.619337421000623e-24,4.821131571317553e-27,1621.2505527102758,0.0172267507327792,4.98185785116591e-22,0.0057828872662211,0.0172267507327792,0.0057828872662211,9.545806392272033e-44,8.565886014059659e-40,4.056803386304438e-21,1.0307559016906503e-27,2.1213478787534183e-50,1.903582101466017e-46,1.0307559016906503e-27
8,8,1.8827021371117785e-06,548550.0,2269.056996761298,1.124762659750498,0.0386833663596958,1.111675456309045,0.988364475538016,0.988364475538016,1.660560604213035e-24,1.6605391319466828e-24,6.469115477008237e-22,3.3212720630990576e-23,1.2567780744253965e-17,1.1247772552898369e-06,1.1247627110950923e-06,0.0010000129765503,0.0010000000456492,1.999954264738793,2.0001532020840216,1.550506358204668,2.0001532020738395,1.0000000000033509,8.674996132866272e-24,4.876179198380593e-27,1610.5244520776923,0.017226750732801,5.014166122402092e-22,0.0057828872662238,0.017226750732801,0.0057828872662238,5.752109812166683e-32,6.721271257262657e-34,4.092646578582512e-20,1.8185839385995687e-26,1.953341257253313e-38,2.2824647605595375e-40,1.8185839385975925e-26
9,9,3.025715402846516e-06,548550.0,2250.303008689741,1.1324810466601154,0.038626904766449,1.111675456309045,0.9816283103258728,0.9816283103258728,1.6605614215089054e-24,1.6605391409408867e-24,6.472451763117711e-22,3.322934097719255e-23,1.2569432450311925e-17,1.1324962997500311e-06,1.13248110449106e-06,0.0010000134687374,0.0010000000510657,2.000076828485024,2.000283252878281,1.550607172773862,2.0002832528679693,1.000000000003393,8.679469477722537e-24,4.9121723944808485e-27,1609.905949967431,0.0172267507328454,5.016752054411531e-22,0.0057828872662394,0.0172267507328454,0.0057828872662394,4.385543227823712e-23,1.8846432210121403e-29,2.2195789918141773e-19,1.6924092919256645e-25,2.2456716750241888e-29,9.651402289409287e-36,1.692184724661648e-25
