,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,536624.9999999999,2250.0,1.1116754563090447,0.03875465,1.1116754563090443,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953997,1.111675507048307e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828665e-14,3.5608349621270365e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.1363771828356046e-09,536624.9999999999,2249.9623453358363,1.1116917945545342,0.0387545709910479,1.1116754563090443,0.9999853032597976,0.9999853032597976,1.6605460463744918e-24,1.6605391319354678e-24,6.432815388310169e-22,3.321078263870952e-23,1.2567588138831101e-17,1.1116964743490456e-06,1.1116918452949452e-06,0.001000004209615,0.0010000000456425,1.999939971990618,2.00000403385474,1.550390723918404,2.0000040338547365,1.0000000000000002,8.626524870702045e-24,4.7925842524223465e-27,1619.5489479649762,0.0172267507327868,4.986030177752939e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,2.615862543839704e-130,5.027256089048628e-102,3.0753580424168373e-34,5.3613232427737025e-43,4.560277035309847e-139,8.764099836782135e-111,5.3613232427737025e-43
2,2,3.013505086454129e-08,536624.9999999999,2249.639063890304,1.1118320694581862,0.038753892022271,1.1116754563090443,0.9998591395648284,0.9998591395648284,1.6800040720462936e-24,1.6994690222899223e-24,1.0307304310046458e-20,3.321078263869752e-23,3.48274938995334e-17,1.1248650835461631e-06,1.1378980536718557e-06,0.0010117221066436,0.0010234441737468,2.35236234238008,2.2507700059520865,1.7495459649218468,2.22958663530862,1.0115862518237348,1.376637837845288e-22,7.649065438715732e-26,281.2422345841071,0.017226750732786,7.989119419557116e-21,0.0057828872662221,0.017226750732786,0.0057828872662221,4.6024609819678975e-104,6.608792719336266e-70,8.792784796523537e-29,9.24860001404053e-37,4.840954731916768e-112,6.951252061076385e-78,9.24860001404053e-37
3,3,9.226629289464773e-08,536625.0,2248.9000661808477,1.1121528109852143,0.03875233757666,1.1116754563090443,0.9995707831950296,0.9995707831950296,1.662572304379172e-24,1.6646054778818168e-24,1.6511807963346801e-21,3.321078263872136e-23,1.4892703447570186e-17,1.113514587290018e-06,1.1148763135425988e-06,0.0010012244507151,0.0010024488564255,2.0375225510644026,2.026414638020438,1.5713667871264263,2.024178769780474,1.0012229083194093,2.2084332300226236e-23,1.2274341853919338e-26,749.6650872520726,0.0172267507327867,1.2798186769686744e-21,0.0057828872662223,0.0172267507327867,0.0057828872662223,4.565023777506232e-92,6.088806177429079e-64,1.5471133163417475e-26,4.164349788484212e-34,1.2102010131287972e-99,1.6141648649046549e-71,4.164349788484212e-34
4,4,1.9216652672888647e-07,536624.9999999998,2247.723822908188,1.112663675234936,0.0387498603894474,1.1116754563090443,0.999111843993934,0.999111843993934,1.6752886626238564e-24,1.6900382009905068e-24,7.965765163990444e-21,3.3210782644589843e-23,2.9435000157782607e-17,1.1225468220920374e-06,1.1324299233092788e-06,0.0010088824206964,0.0010177648003743,2.268477713655612,2.1905410502410017,1.7017131633794076,2.1744442003320463,1.0088041772714855,1.0639877125306246e-22,5.916297442499588e-26,307.5427173311264,0.0172267507327859,6.1742088182298745e-21,0.0057828872662221,0.0172267507327859,0.0057828872662221,2.149722530364818e-84,4.430866461946701e-60,1.5255486718337002e-24,6.508009042058936e-32,8.893627920221703e-92,1.833869058749094e-67,6.508009042058936e-32
5,5,3.435903976358202e-07,536624.9999999999,2245.9651972344745,1.1134282392951345,0.0387461484223405,1.1116754563090443,0.9984257782188104,0.9984257782188104,1.7161343489036154e-24,1.771729594811673e-24,2.824857940545502e-20,3.321078302232693e-23,7.61457068256646e-17,1.1507061152361254e-06,1.187983959762301e-06,0.0010334802680813,0.0010669605079482,2.9654652064570657,2.701270820330944,2.107325967991088,2.6420412704927023,1.0323956256359392,3.7722167955337463e-22,2.0989802579591142e-25,224.4020372360864,0.0172267507327835,2.189527615703089e-20,0.0057828872662216,0.0172267507327835,0.0057828872662216,3.9411776663279024e-75,2.241276195577686e-55,7.26915696454313e-23,5.1474428209759746e-30,2.650970831739878e-82,1.5076334604205864e-62,5.1474428209759746e-30
6,6,6.270873067404194e-07,536624.9999999999,2242.7386886818936,1.1148325115185675,0.0387392834985748,1.1116754563090443,0.9971681349647556,0.9971681349647556,2.1308648051534347e-24,2.601190723193417e-24,2.3419201159606626e-19,3.321084268247584e-23,5.504271864792116e-16,1.4305940915064577e-06,1.7463557849762136e-06,0.0012832367882398,0.0015664736782724,7.563465868146703,6.778307870462146,5.345238693756071,6.374760019012996,1.2207206749590649,3.127047151920908e-21,1.7421820421440162e-24,195.67865912041023,0.0172267507327603,1.815205888433544e-19,0.0057828872662164,0.0172267507327603,0.0057828872662164,5.5616290057085776e-61,6.782610416975417e-48,8.510004883455665e-21,1.031114704236654e-27,6.5695367380114506e-68,8.011791634109478e-55,1.031114704236654e-27
7,7,1.2323419501467378e-06,536624.9999999998,2236.0461939731777,1.11774436643039,0.0387245646943034,1.1116754563090443,0.99457039524992,0.99457039524992,1.7150764997022648e-24,1.7696138958583182e-24,2.7723298916333623e-20,3.32129765741747e-23,7.493599643420374e-17,1.154454686534507e-06,1.1911649747313743e-06,0.0010328432163978,0.0010656864042495,2.948226810015734,2.6883513525963627,2.097065528874307,2.630212954117937,1.0317988125693056,3.7020796152648775e-22,2.067938988725436e-25,225.0208441938277,0.0172267507327855,2.1488134926877842e-20,0.0057828872662222,0.0172267507327855,0.0057828872662222,5.834170526731891e-46,8.63993758034075e-41,2.017292013121387e-20,1.1165701820208874e-26,1.517195822597815e-52,2.2468455267822267e-47,1.1165701820208874e-26
8,8,2.145064742763173e-06,536624.9999999999,2226.1159915905914,1.1220342093174136,0.0387005530388276,1.1116754563090443,0.9907678812977808,0.9907678812977808,2.0086551468081613e-24,2.3567713428883044e-24,1.7350647421973936e-19,3.3254956884126746e-23,4.1067007339396224e-16,1.357257922420353e-06,1.592481706753571e-06,0.0012096404112723,0.0014192808860278,6.544912596459183,5.751888664953443,4.507382442727153,5.435025995556755,1.173308094539431,2.31675364305666e-21,1.2990786051398647e-24,197.056705878475,0.0172267507327666,1.3448365362190014e-19,0.0057828872662176,0.0172267507327666,0.0057828872662176,2.185641938576708e-34,1.1046821423790244e-34,9.018073972334258e-19,3.649483478511259e-25,8.217883858407974e-41,4.153549371177193e-41,3.649483478511258e-25
9,9,3.5360861601936738e-06,536624.9999999999,2210.5030110503008,1.1286432010981886,0.038655479439575,1.1116754563090443,0.9849662455126348,0.9849662455126348,2.002991910276493e-24,2.345444866655444e-24,1.706977405609869e-19,3.368589342026735e-23,4.0420015555926763e-16,1.361403210013872e-06,1.594163288425116e-06,0.0012062299304946,0.0014124599225636,6.492679947244855,5.70140907096796,4.46759675816892,5.388817636728729,1.1709707136718686,2.279250976286801e-21,1.2855776004004323e-24,197.1434462665311,0.0172267507327811,1.323066238241447e-19,0.0057828872662236,0.0172267507327811,0.0057828872662236,9.326075048785257e-25,7.155098579477921e-30,4.638885298525984e-18,4.276451787389408e-24,5.759448884412044e-31,4.4189021507210015e-36,4.276451211440101e-24
10,10,5.160331384383926e-06,536624.9999999999,2190.8351203591583,1.1367450261735614,0.0385865580147112,1.1116754563090443,0.97794618028908,0.97794618028908,2.0044775238785884e-24,2.347221733678599e-24,1.7085658640620302e-19,7.007408696564006e-23,4.045684490402184e-16,1.3721928712935327e-06,1.606823170592013e-06,0.0012071245879232,0.0014135299769032,6.493580094969547,5.702330929451381,4.4907023339802645,5.389696870847414,1.1709893005626222,2.281412714528222e-21,1.2960340084324243e-24,197.13610445448563,0.0172267507327773,1.3242974412685038e-19,0.0057828872662233,0.0172267507327773,0.0057828872662233,3.2392776812517665e-18,1.3387194891529168e-26,1.2878993020403277e-17,2.151075307753158e-23,2.069526976737792e-24,8.568959282248606e-33,1.9441226092224832e-23
