,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],N2,H,O2,O,OH,H2,H2O,CO2,AR,HO2,H2O2,CO,HCO,S-OH,CH,C,S-CH,C2H,T-CH2,CH3,CH2O,HCCO,CH2CO,C2H2,S-CH2,CH4,CH3O,CH3O2,C2H3,C2H4,C2H5,CH2OH,CH3OH,H2C2,CH2CHO,CH3CHO,N-C3H7,C2H6,C2H5O,C3H6,I-C3H7,C3H8,C3H2,C4H2,N-C4H3,C4H4,C3H2O,C3H3,C2H3CHO,A-C3H4,P-C3H4,I-C4H3,A-C3H5,T-C3H5,S-C3H5,C3H5O,C4H,C4H2O,C6H2,C8H2,C4H6,I-C4H5,N-C4H5,D-C4H6,S-C4H5,S-C4H6,A1CH3,A1CH3*,N-C6H14,N-C5H11,N-C4H9,C6H13,C4H8,C5H10,C6H12,C6H13O,C6H13O2,C6H12OOH,C6H12O,C6H13O4,OC6H11OOH,N-C7H16,N-C6H13,C7H15,C7H14,C7H15O,C7H15O2,C7H14OOH,C7H14O,C7H15O4,OC7H13OOH,N-C12H26,N-C10H21,N-C9H19,N-C8H17,N-C7H15,C12H25,C8H16,C9H18,C10H20,C12H24,C12H25O,C4H7,C5H9,C7H13,C8H15,C12H23,C10H19,C9H17,C12H25O2,C12H24OOH,C12H24O,C12H25O4,C12H24O3,C8H17O2,C8H16OOH,C8H16O,C8H17O4,C8H16O3,C6H11,I-C8H18,Y-C7H15,T-C4H8,T-C4H9,C-C8H17,Y-C7H14,D-C8H17O,CH3COCH3,T-C4H7,X-C7H13,C5H6,C5H5,C5H4CH2,A2,C9H7,C9H8,C5H5O,C5H4O,A1,A1-,A1OH,A1O,O-C6H4,OC6H4O,A1CH2,OA1CH3,HOA1CH3,A1CHO,A1CH2O,A1C2H3,A1C2H2,A1C2H3*,A1C2H,A1C2H*,A1C2H4,A1C2H5,A1CH3CH3,A1CH3CH2,A1CH3CHO,A2CH3,A1CHOCH2,A1CHOCHO,A3,C9H6O,A2R5,A2-,A2*,A2O,A2OH,A2CH2,A2CHO,A2CH2O,A2C2HA,A2C2HB,A2C2H2A,A2C2H2B,A2C2HA*,A2C2HB*,A2R5-,A2R5C2H,A2R5C2H2,A2R5C2H*,P2,P2-,A3-,A3*,A3R5-,A3R5,A4,A4-,A4R5,FLTN
0,0.0,496492.5000000001,2203.0,1.050480099067345,0.03875465000000001,1.0504800990673449,0.9999999999999998,0.9999999999999998,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504801060447979e-06,1.0504801060447979e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.4193617217743506e-27,1659.3510398066876,0.016278454933663287,4.865132943189459e-22,0.005464551685332643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673782932090362e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2222222220000003e-14,496492.5,2202.9999998303656,1.0504800991385959,0.03875464999964445,1.0504800990673449,0.9999999999321729,0.9999999999321729,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0504801061160488e-06,1.0504801061160488e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419361722074102e-27,1659.3510398066876,0.016278454933663287,4.865132943189459e-22,0.005464551685332644,1.3497310038021453e-92,3.401153658776702e-65,2.080172380521887e-57,0.0,9.174588338132276e-12,-1.0190187746587541e-88,4.195198945413127e-58,9.671287749145554e-59,2.5347478353204305e-18,6.024686429700753e-58,3.65863141173163e-91,0.9499999999912841,2.6989753398667837e-91,1.991291666727964e-90,7.438592192185528e-43,3.8874168298449375e-47,5.898392374593364e-75,2.1416767168740438e-23,4.501311888549049e-39,3.028546627171651e-37,3.90907849015452e-43,2.203754014947361e-23,9.174593407519882e-12,2.4266393336431527e-37,2.3467398800916658e-73,2.516146263606748e-63,6.43658933806583e-43,1.5083352717509253e-28,0.04999999999036669,6.72905121543411e-57,4.6348843823595113e-88,1.7272540660532235e-39,2.0676415554951727e-29,3.416775374623751e-29,5.312325302443129e-56,6.466845829116374e-65,3.2383469733958536e-38,5.229965832136853e-66,2.5896168172593818e-64,4.1837022482911347e-48,6.1923286174987764e-30,4.5706322304417686e-58,8.042853124896275e-48,2.817794019283797e-48,2.4052298907814066e-47,2.1605133866005784e-68,2.3852081496057258e-73,5.295953607829241e-70,4.849948276236489e-71,2.353145014483834e-94,2.675006642739297e-59,1.5105449953225303e-87,4.1353824663881775e-57,1.0403647572736541e-60,2.1322483847169544e-77,6.12044344817596e-56,2.847095331069107e-65,2.9797053813966912e-64,1.1498772438213855e-84,1.406065011256069e-84,1.9757779651559997e-122,6.511267960739267e-121,2.8267183535047533e-112,1.482698474085498e-69,2.2555577551393234e-68,6.636845878697801e-69,7.142653516770963e-76,4.624027990066513e-77,3.0825565471908996e-77,3.290784354168149e-76,1.1218147292214422e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2644451068597492e-89,2.609384368880862e-81,4.9916486414912135e-70,2.380636219436806e-53,6.880673084089399e-61,1.131278913235503e-69,2.1620563633953197e-150,3.6055529439594793e-156,4.7150757309596395e-60,9.495808414143255e-60,1.6697053717947114e-123,4.060409237179465e-122,1.3792284523369769e-67,-1.897880768427788e-154,1.841922638190117e-76,6.40490561395941e-140,7.010714161957895e-140,1.2042133717258413e-103,3.3796314360849713e-105,5.496754565174611e-72,5.602425917191498e-63,4.4693548867679195e-67,3.909078489233915e-43,6.404678318278082e-43,6.524791622879288e-85,4.679516174645863e-93,5.6932353583073944e-95,4.108352589068721e-102,2.281642497009713e-166,1.2511567659203252e-53,3.6359412225168515e-163,2.1570819029937545e-227,1.1535854963071143e-107,3.2806298741670462e-130,3.75841328961733e-76,2.4266364588335535e-37,3.372531653570095e-48,2.726383659824254e-99,1.5478384941277666e-108,7.122996928292153e-54,2.9793289702619802e-37,-5.405975742886066e-37,5.9222672392591175e-80,6.241729482129377e-91,9.413146837434169e-73,1.0923661650804482e-83,5.297012666917525e-90,5.257332036166182e-101,1.3446446779075365e-85,2.636647432880534e-123,1.3537011440610483e-121,1.879600997290005e-133,3.846183894717424e-89,1.0725314006884822e-89,4.039768209428857e-117,2.0198823146131497e-117,7.900336830330199e-173,1.118020825702223e-162,9.938430026611e-166,5.674380333151284e-176,4.4009333879291006e-223,5.192542828407342e-102
2,1.8354823954356634e-09,496492.5000000001,2202.985990436721,1.050485983444258,0.03875462063405471,1.0504800990673449,0.9999943984241524,0.9999943984241524,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.05048599042175e-06,1.05048599042175e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.419386477302903e-27,1659.3510398066876,0.01627845493366329,4.865132943189459e-22,0.005464551685332644,1.3491271827526065e-77,1.075299864546773e-57,5.142213526115995e-36,0.0,7.442869016209842e-07,4.6204412771726634e-76,6.440809818648919e-51,8.31989172364401e-51,1.3453036683805542e-08,4.853382323026342e-50,1.4036587536944375e-83,0.9499992801470784,9.295850746020602e-79,6.814724097085012e-78,4.505740891072478e-39,2.7023327814806697e-43,6.709269113418676e-62,1.1082513920399272e-13,1.1497253870337083e-19,7.760520886319386e-23,4.837698608961934e-29,1.3013573553398144e-13,7.71192217021916e-07,-2.812158606099363e-40,1.7014270245576666e-54,1.0625897992152102e-49,1.5914801897422377e-21,4.965375251778677e-14,0.049999190920455024,3.5178494977557045e-49,1.128987971153061e-75,3.878791122667831e-20,6.033506166630169e-15,1.2374226489241288e-14,4.0316232280590094e-48,5.9088480019600186e-52,3.976888230701132e-19,2.3299448698076227e-52,1.2119872039937513e-50,9.468369976964914e-24,2.3277922431628257e-15,8.282620414691442e-51,1.3195324312754882e-23,6.0931090210057514e-24,5.499035947290905e-23,2.4361453119523913e-34,1.428500720346477e-43,9.158000247435587e-44,1.0148621218815596e-39,7.675510928806973e-68,1.6739507644101738e-31,1.9490042106058077e-63,5.415145646584794e-28,5.6551866471700016e-30,5.850934905031748e-42,7.00002730221175e-27,3.0532660331860295e-31,3.0842017424509587e-31,-4.673952281547724e-65,1.9434135998651612e-50,2.2597406883973737e-77,1.5957756490408623e-71,4.051077241091775e-75,4.0661776015412424e-36,1.6493765995757731e-40,1.573092702766614e-41,5.932711653568065e-37,2.9835654737385957e-41,2.356379593994112e-38,1.1251192569351648e-52,1.383619625393869e-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0749011344282817e-53,2.1093778567042443e-55,1.2789066323545106e-51,7.526533797870054e-46,5.35923344696536e-48,6.853117804189063e-52,1.986251615186191e-111,1.0218963839809132e-112,2.096381634521929e-46,4.195600814710369e-46,5.474309219441327e-97,1.3075200693233211e-95,3.2431887351554213e-49,6.126388905682589e-123,6.313278545545188e-53,1.2129436095054808e-103,1.451846125564878e-103,1.599028936084433e-87,-4.332477240012498e-90,2.692577463245643e-54,1.2219872456542177e-49,1.2339668382583477e-49,2.5858340816169482e-39,4.236855472876436e-39,1.326718933058582e-62,7.849950996895331e-60,1.4770846335934638e-61,3.794141706093208e-64,1.5236960325563247e-114,3.791889461489353e-46,1.5636407047992015e-117,3.3527703948957764e-168,-1.036659857587421e-79,4.832405564613698e-104,-1.4418588655199112e-55,-2.5979185838234134e-39,2.2309861478158096e-44,6.503868648145348e-88,5.4463892638889504e-92,2.2078129040862806e-46,-4.849481007651356e-39,6.246857393366842e-40,-2.272241854248533e-59,3.677354875622621e-63,-1.2319792166938016e-56,1.7724299381918985e-60,-2.9923457088287426e-65,1.0065433879646312e-68,-7.593144887648938e-61,1.747398474831839e-79,6.705308869297685e-78,4.6691027757597764e-85,-6.804965345637203e-73,-1.89800528912478e-73,-2.6510892512166847e-84,-9.579708612745938e-85,-1.6174958050238244e-105,-1.0283572332271466e-99,-3.4518227366938637e-106,-4.933018352416121e-112,9.351372015601823e-128,-1.3851424103814876e-85
3,2.3888995793650434e-08,496492.50000000006,2202.8179081349344,1.0505565828335706,0.03875426811388498,1.0504800990673449,0.9999271969092617,0.9999271969092617,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.2565578781239173e-17,1.0505565898115314e-06,1.0505565898115314e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.550338749580111,1.9999369869583437,1.0,7.95485109919383e-24,4.41968348839239e-27,1659.3510398066876,0.01627845493366329,4.865132943189459e-22,0.005464551685332645,0.0,0.0,2.3926947446666962e-30,0.0,7.870440716755048e-06,2.020121851951389e-75,-7.562403366064935e-49,-1.690706565193483e-49,1.983554963491741e-06,2.6225684211454514e-50,1.4031392431775936e-83,0.9499906387540779,-4.383694345784243e-79,-8.967727695613961e-79,3.792885423530144e-40,9.436067461214278e-44,-2.9355904033274266e-59,1.2964870998594737e-11,2.0489702537039853e-15,7.626316855817767e-20,2.5545582600134198e-21,9.661662562237777e-11,1.1837050331670937e-05,-5.496595114487436e-42,2.7710047671982357e-51,4.7576027300519176e-48,7.426568406766327e-16,4.7826444928479225e-11,0.04998766998989587,-5.2604528258877787e-51,-1.1899609662389127e-75,1.226898327188972e-15,2.1326357995851237e-11,2.459011126491763e-11,1.5533440775403623e-48,4.0305750536524604e-51,1.62149702633283e-14,1.3654042480488994e-50,1.0816239140642642e-48,3.2086631566398996e-18,6.669632984736428e-12,2.3706532184670355e-52,9.464382206041134e-18,1.39978310669513e-18,2.071154384738347e-17,1.5150832091580134e-25,4.5336339386296447e-32,1.6079465342895606e-32,1.2794386302225952e-29,1.748914105144382e-61,1.2046771316777172e-23,2.467604530172833e-58,2.9368949362567725e-21,4.507259164508685e-22,1.0468590242226237e-30,4.294952066085585e-20,2.647174293363531e-23,2.649722684031134e-23,-2.755620289879468e-62,6.388216829926107e-38,2.1044099123349155e-67,4.860773826068616e-52,7.802722122370203e-63,4.785982987421874e-27,1.8394895769537133e-30,2.031621792123881e-31,5.738183990903852e-28,3.629895591897762e-30,2.9065612267978244e-28,1.3321694132010145e-48,2.5897958684999265e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.796008349338355e-40,4.6729333610814645e-42,1.3311318082904063e-45,-8.636724480922114e-44,-2.6973954114309408e-45,-2.692305965521014e-48,-3.186246458623738e-96,-9.339800367735055e-97,1.1019497716638216e-44,1.976221981374952e-44,8.14708739134908e-86,5.75704933266949e-88,1.2440485570156428e-46,-2.740000907168247e-119,7.728773968255859e-49,-9.434046961855565e-97,-1.0411128702762968e-96,-8.5312153674002e-88,-6.844374262020848e-90,-1.672867556456678e-50,4.6665152775536787e-48,5.517946455443586e-48,3.24562504543969e-40,5.326124218351881e-40,-4.486811007967785e-58,5.942883242250175e-54,3.702497198683423e-55,1.27998763538182e-56,-2.371606478615367e-104,-5.32768290786339e-44,-2.6909506624772777e-106,1.2107011768581654e-169,-5.976755602497394e-69,2.2993495731594962e-104,-2.5979740972550313e-51,-4.8314755245863214e-40,2.7611824898958868e-45,5.149962352616909e-88,6.311806663647075e-91,-3.258653838115721e-44,-3.843208909426937e-40,1.0434576520841308e-41,-4.097290325497797e-55,5.302730045753746e-58,-8.38264898002657e-54,1.5379720422301483e-56,-2.153156483059343e-59,2.217548683937041e-62,-5.462466474902598e-55,-1.414811085393403e-67,-8.924141250152295e-67,-2.859055250116191e-72,-2.285841607837926e-73,-6.2158140106919415e-74,-5.063699562981614e-73,-3.8191187273568375e-72,-2.146037060597106e-87,-1.3850984374419694e-82,-1.1787234212479904e-87,-1.8707329860181612e-92,-5.401497675555478e-103,-9.306071863759787e-83
4,6.858408126752242e-08,496492.50000000006,2202.478482173145,1.0506991644969534,0.03875355550204588,1.0504800990673449,0.9997915050882205,0.9997915050882205,1.6605390671738466e-24,1.6605390671738466e-24,6.276837673917211e-22,3.3210781343477834e-23,1.2565578781239272e-17,1.0506991714758614e-06,1.0506991714758614e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583514,1.9999369869583514,1.5503387495801173,1.9999369869583514,1.0,7.954851099193918e-24,4.4202833283569845e-27,1659.3510398066821,0.016278454933663287,4.865132943189514e-22,0.005464551685332643,0.0,0.0,6.735003986181539e-28,0.0,1.5539917528697532e-05,1.2213947339281875e-74,-4.44397487801386e-49,-4.969832503275078e-49,1.2703379570246192e-05,-2.3372735126150443e-49,4.4194958589428604e-83,0.9499731703664871,9.344203180183707e-78,4.116566048706555e-77,3.3371245091675453e-42,1.047816331147783e-44,-1.6668981414663496e-58,6.712379023134328e-11,6.888202882512587e-14,5.984302957213469e-19,4.13255412649786e-18,2.156611186057953e-09,4.0935799409427076e-05,-8.115015174295736e-43,6.725899835128385e-51,6.54892204596108e-48,2.1055951360772223e-13,4.885230431300513e-10,0.0499576462470738,-9.281840335883697e-51,-7.129243944014957e-78,1.128990086900664e-13,8.654591678921083e-10,4.912418907182657e-10,-1.0602235248915717e-49,5.118706102289197e-51,1.6928426579875797e-12,1.5777850447986923e-50,2.3231040008209716e-48,5.165265988476457e-16,2.1887792340846708e-10,-4.8693258700917394e-52,3.5897553008265766e-15,1.4900134207302167e-16,4.0148367619557575e-15,6.481584232044487e-22,7.59564736325888e-27,1.2074869357955461e-27,3.595550225049122e-25,2.310572485655445e-59,3.4283466231193443e-20,6.13831033249872e-57,2.225617065248558e-18,1.2092452333189891e-18,8.145792624281003e-26,3.90152198880314e-17,5.79812222838538e-20,5.708808985367901e-20,-3.9026065615712004e-61,3.325201574150644e-32,4.930516232096949e-64,2.866662392421304e-43,1.503659624040203e-57,4.8128725339371584e-23,4.7563128632636373e-26,6.015931622358334e-27,5.06040172684396e-24,2.3729037572874605e-25,6.85464713461487e-24,3.772851748633565e-45,1.3309312160730482e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.429757027269328e-34,9.218904228819317e-36,9.436873911485627e-39,-1.1994754601309166e-43,-1.88351324051153e-44,-7.083234368244361e-47,-3.760133794447977e-89,-3.1321594078179755e-89,1.7904776955729935e-40,2.8921366071325533e-41,1.9101895108338442e-81,3.6992897259641874e-83,5.03474429252913e-43,1.456977998755511e-115,1.85347706903603e-45,-1.9270926452548514e-93,-1.6073856247299446e-93,-5.720189840304705e-85,-7.405112588240599e-88,-1.9354767845513596e-49,3.030298886332718e-48,3.604133394589525e-48,2.1088510228140956e-42,4.242674628127704e-42,1.7980211894653376e-53,4.977813260769619e-50,1.6758817319817416e-50,8.184009461629122e-51,-9.277595055815376e-99,-6.267029326261036e-44,-1.212098088513988e-100,3.9374314901583744e-172,-2.2668805013300895e-65,3.236709338793494e-104,-1.3268746553506593e-50,-3.6071706484682215e-42,-2.0922660554273976e-46,3.752036142300344e-88,1.434563386295256e-90,-4.766371004477233e-44,-2.536657260787631e-42,5.484971929522564e-46,-2.098172645111016e-54,8.530550162208898e-57,-2.5484444777083165e-54,1.6007330657759134e-57,-6.027713092064672e-58,1.9139361397330507e-60,-1.5270783570141159e-53,-1.3646577370405978e-63,-2.4807303615982134e-63,-9.67911665644191e-68,4.0924219557779845e-70,1.1242306408562066e-70,-5.050065620684238e-69,-6.4857794543987885e-68,-1.8984061692147057e-80,-3.3420564082564814e-76,-1.6863845554042417e-80,-1.0764335933424863e-84,-3.5014424152319098e-93,-4.492884288039897e-82
5,1.2286631266664214e-07,496492.5,2202.0681326573012,1.050871579487126,0.03875269332466414,1.0504800990673449,0.9996274707324636,0.9996274707324636,1.6605390671738466e-24,1.6605390671738466e-24,6.2768376739201825e-22,3.3210781343515e-23,1.2565578781243236e-17,1.0508715864671791e-06,1.0508715864671791e-06,0.0010000000066421562,0.0010000000066421562,1.999936986958667,1.999936986958667,1.550338749580362,1.999936986958667,1.0,7.954851099197708e-24,4.421008676900682e-27,1659.3510398064154,0.01627845493366329,4.865132943191817e-22,0.005464551685332645,0.0,0.0,1.5888149247804103e-26,0.0,1.9094216626705886e-05,1.22052269838638e-74,-1.5222565094297784e-49,-4.13625767773826e-49,3.1405471954849294e-05,-6.3116666979254616e-49,2.927040096767609e-82,0.9499520356507137,1.0618876733290865e-77,2.491860329433332e-77,8.137176304753538e-43,-3.206554676942291e-46,-1.7259381744282463e-58,1.5455897501452947e-10,3.842511595470466e-13,1.5165308373498004e-18,2.2314443182798616e-16,1.0314598176176988e-08,8.184277713324925e-05,-8.074668974356297e-43,7.97992384849392e-51,6.581208051376368e-48,5.021316166280886e-12,1.5393539208900757e-09,0.049915598974995215,-1.156824425216269e-50,7.054779993361094e-80,1.425557714410216e-12,6.981791998170288e-09,2.3317747594327437e-09,-5.951375595544697e-49,3.652122854510158e-51,2.2657511320008504e-11,4.083376911684944e-51,1.5186181734726695e-48,7.179469231455496e-15,1.5568313848133787e-09,-9.751788122093511e-52,9.989415794128232e-14,1.616235160198296e-15,6.748920822485404e-14,6.599497671206621e-20,6.94328275775066e-24,6.2836741281528795e-25,1.184114592358607e-22,8.0121059218585e-59,3.661684248170371e-18,-3.551454080068102e-57,1.0459372441509802e-16,1.0217434590595172e-16,4.417260681177932e-23,1.8049280787517174e-15,3.7196597717391564e-18,3.591924525430627e-18,-4.9100581809438345e-60,5.756772079449595e-29,2.50169757857087e-62,2.465931134515974e-38,4.1473679699538154e-51,8.781499890914518e-21,1.6016163175958928e-23,1.9950163791310635e-24,1.0159582790024175e-21,1.1821481223274715e-22,1.9081403172695895e-21,2.462169175758711e-40,1.2341994502355004e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070535995807604e-30,3.666759128036083e-32,8.558705906940132e-35,-1.1989646365402788e-43,-3.832081524123585e-44,-2.8952043064509856e-46,-1.644652315595121e-85,-2.581164781555868e-85,2.756120029933783e-36,5.356292462481512e-37,9.741412233809877e-79,3.735316519886624e-80,9.273006051347643e-39,4.60999850379111e-111,1.1834327714505418e-40,-1.0363354678293246e-88,-8.414039354646478e-89,-1.4918197125938886e-80,-1.3844236582240139e-83,7.515584787925936e-46,8.11723585968386e-49,9.659962496602054e-49,-2.1470108097286756e-43,4.321027893904779e-43,2.7035477835402872e-48,6.916300474566872e-45,5.047359625564209e-45,2.6708773868681836e-45,-1.5552929986060807e-93,-4.2985640848831243e-44,-3.723012237783988e-95,-1.4555177288433276e-172,-3.1585163177441065e-63,3.146045176165885e-104,-1.4538103415965108e-50,-9.088338182317398e-45,-4.7632889948986955e-46,2.5510180509356653e-88,1.9284159919335108e-90,-4.158473635881867e-44,-5.936392409541394e-45,4.19899975740123e-51,-2.3158980212621072e-54,-1.6627145998690265e-55,-5.214610074184596e-56,-1.7978834866150887e-54,-1.7646740412410762e-57,-1.6095344073171746e-59,-4.457071517152424e-53,-9.526307870273081e-62,-8.391465647562653e-62,-1.3938881348744186e-65,7.740633266674783e-67,2.1251269366870163e-67,-1.0142516379438455e-66,-6.111108103027135e-66,-6.728852991244804e-77,-5.231022467688524e-73,-7.219251497853425e-77,-9.908882369302377e-81,-5.522798025023537e-88,-4.783062139395498e-80
