t[s],z[m],T[K],density[kg/m3],area[m2],mean_MW[kg/mol],gas_mdot[kg/s],velocity[m/s],gas_h[J/s],total_h,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow[kg/s],soot_carbon_mass_flow[kg/s],soot_h[J/s],soot_mass[kg/kg],volume_fraction[-],SSA[m2/g],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],N_agg_0,N_agg_1,N_agg_2,N_agg_3,N_agg_4,N_agg_5,N_agg_6,N_agg_7,N_agg_8,N_agg_9,N_agg_10,N_agg_11,N_agg_12,N_agg_13,N_agg_14,N_agg_15,N_agg_16,N_agg_17,N_agg_18,N_agg_19,N_agg_20,N_agg_21,N_agg_22,N_agg_23,N_agg_24,N_agg_25,N_agg_26,N_agg_27,N_agg_28,N_agg_29,N_agg_30,N_agg_31,N_agg_32,N_agg_33,N_agg_34,N_agg_35,N_agg_36,N_agg_37,N_agg_38,N_agg_39,N_agg_40,N_agg_41,N_agg_42,N_agg_43,N_agg_44,N_agg_45,N_agg_46,N_agg_47,N_agg_48,N_agg_49,N_agg_50,N_agg_51,N_agg_52,N_agg_53,N_agg_54,N_agg_55,N_agg_56,N_agg_57,N_agg_58,N_agg_59,N_pri_0,N_pri_1,N_pri_2,N_pri_3,N_pri_4,N_pri_5,N_pri_6,N_pri_7,N_pri_8,N_pri_9,N_pri_10,N_pri_11,N_pri_12,N_pri_13,N_pri_14,N_pri_15,N_pri_16,N_pri_17,N_pri_18,N_pri_19,N_pri_20,N_pri_21,N_pri_22,N_pri_23,N_pri_24,N_pri_25,N_pri_26,N_pri_27,N_pri_28,N_pri_29,N_pri_30,N_pri_31,N_pri_32,N_pri_33,N_pri_34,N_pri_35,N_pri_36,N_pri_37,N_pri_38,N_pri_39,N_pri_40,N_pri_41,N_pri_42,N_pri_43,N_pri_44,N_pri_45,N_pri_46,N_pri_47,N_pri_48,N_pri_49,N_pri_50,N_pri_51,N_pri_52,N_pri_53,N_pri_54,N_pri_55,N_pri_56,N_pri_57,N_pri_58,N_pri_59,n_p_0,n_p_1,n_p_2,n_p_3,n_p_4,n_p_5,n_p_6,n_p_7,n_p_8,n_p_9,n_p_10,n_p_11,n_p_12,n_p_13,n_p_14,n_p_15,n_p_16,n_p_17,n_p_18,n_p_19,n_p_20,n_p_21,n_p_22,n_p_23,n_p_24,n_p_25,n_p_26,n_p_27,n_p_28,n_p_29,n_p_30,n_p_31,n_p_32,n_p_33,n_p_34,n_p_35,n_p_36,n_p_37,n_p_38,n_p_39,n_p_40,n_p_41,n_p_42,n_p_43,n_p_44,n_p_45,n_p_46,n_p_47,n_p_48,n_p_49,n_p_50,n_p_51,n_p_52,n_p_53,n_p_54,n_p_55,n_p_56,n_p_57,n_p_58,n_p_59,d_p_0,d_p_1,d_p_2,d_p_3,d_p_4,d_p_5,d_p_6,d_p_7,d_p_8,d_p_9,d_p_10,d_p_11,d_p_12,d_p_13,d_p_14,d_p_15,d_p_16,d_p_17,d_p_18,d_p_19,d_p_20,d_p_21,d_p_22,d_p_23,d_p_24,d_p_25,d_p_26,d_p_27,d_p_28,d_p_29,d_p_30,d_p_31,d_p_32,d_p_33,d_p_34,d_p_35,d_p_36,d_p_37,d_p_38,d_p_39,d_p_40,d_p_41,d_p_42,d_p_43,d_p_44,d_p_45,d_p_46,d_p_47,d_p_48,d_p_49,d_p_50,d_p_51,d_p_52,d_p_53,d_p_54,d_p_55,d_p_56,d_p_57,d_p_58,d_p_59,d_m_0,d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50,d_m_51,d_m_52,d_m_53,d_m_54,d_m_55,d_m_56,d_m_57,d_m_58,d_m_59,d_g_0,d_g_1,d_g_2,d_g_3,d_g_4,d_g_5,d_g_6,d_g_7,d_g_8,d_g_9,d_g_10,d_g_11,d_g_12,d_g_13,d_g_14,d_g_15,d_g_16,d_g_17,d_g_18,d_g_19,d_g_20,d_g_21,d_g_22,d_g_23,d_g_24,d_g_25,d_g_26,d_g_27,d_g_28,d_g_29,d_g_30,d_g_31,d_g_32,d_g_33,d_g_34,d_g_35,d_g_36,d_g_37,d_g_38,d_g_39,d_g_40,d_g_41,d_g_42,d_g_43,d_g_44,d_g_45,d_g_46,d_g_47,d_g_48,d_g_49,d_g_50,d_g_51,d_g_52,d_g_53,d_g_54,d_g_55,d_g_56,d_g_57,d_g_58,d_g_59
0.0,0.0,2200.0,0.20810589220593043,9.503317777109122e-05,0.037559300000000004,0.0001,5.056387762037617,112.7580584316969,112.7580584316969,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291316e-23,1.3013242704476079e-17,2.081059058664492e-07,2.081059058664492e-07,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,3.1978764247469996e-06,1.0735024348164103e-06,5.619421502400187e-26,1.898130853934821e-19,5.6197562670958795e-22,6.497246621910316e-26,23.156240388341484,1.7572353512205425e-20,0.0,-3.1178334210104583e-40,0.0,0.0,0.0,0.0,0.0,1.660539067173847e-24,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-24,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9999369869583436e-09,2.2893563531804132e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.4340345297706204e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.518702149471493e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445658e-08,2.985094191445477e-08,3.4170798363108596e-08,3.911579956566849e-08,4.4776412871682164e-08,5.125619754466291e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699437e-08,8.801054902275414e-08,1.0074692896128488e-07,1.1532644447549156e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119683e-07,2.2668059016289104e-07,2.594845000698561e-07,2.970356029517953e-07,3.400208852443366e-07,3.8922675010478413e-07,4.4555340442769296e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.3834211648727957e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,1.9999369869583436e-09,2.2893563531804132e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.4340345297706204e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.518702149471493e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445658e-08,2.985094191445477e-08,3.4170798363108596e-08,3.911579956566849e-08,4.4776412871682164e-08,5.125619754466291e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699437e-08,8.801054902275414e-08,1.0074692896128488e-07,1.1532644447549156e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119683e-07,2.2668059016289104e-07,2.594845000698561e-07,2.970356029517953e-07,3.400208852443366e-07,3.8922675010478413e-07,4.4555340442769296e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.3834211648727957e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,1.5503387495801112e-09,1.7746948474266768e-09,2.031518468035329e-09,2.3255081243701673e-09,2.6620422711400158e-09,3.0472777020529944e-09,3.488262186555251e-09,3.993063406710024e-09,4.5709165530794916e-09,5.232393279832877e-09,5.989595110065036e-09,6.856374829619237e-09,7.848589919749316e-09,8.984392665097555e-09,1.0284562244428859e-08,1.1772884879623976e-08,1.3476588997646334e-08,1.542684336664329e-08,1.7659327319435965e-08,2.02148834964695e-08,2.3140265049964938e-08,2.648899097915395e-08,3.032232524470426e-08,3.471039757494741e-08,3.973348646873094e-08,4.548348786705639e-08,5.206559636242113e-08,5.960022970309641e-08,6.822523180058459e-08,7.809839454363169e-08,8.940034455464462e-08,1.023378477008769e-07,1.1714759181544754e-07,1.3410051683196694e-07,1.5350677155131536e-07,1.7572138772317134e-07,2.0115077524795045e-07,2.302601573269731e-07,2.6358208158475704e-07,3.017261628719257e-07,3.4539023599045966e-07,3.9537312237713557e-07,4.5258924430788855e-07,5.180853539856896e-07,5.930596835657034e-07,6.788838664618331e-07,7.771280309785345e-07,8.895895253485553e-07,1.0183257996927496e-06,1.165692046467802e-06,1.3343842880228333e-06,1.5274886995391246e-06,1.748538069701703e-06,2.00157643203425e-06,2.2912330493086873e-06,2.622807104552555e-06,3.002364648051375e-06,3.436849573963031e-06,3.934210656828833e-06,4.503546972077064e-06
4.614405474278564e-12,2.3332223300020003e-11,2199.9999848746506,0.20810589344038138,9.503317777109122e-05,0.037559299964569616,0.0001,5.056387732043931,112.758058431697,112.758058431697,1.660539165145645e-24,1.660539165145645e-24,4.678562569644647e-20,3.321078330291316e-23,1.3013242704476079e-17,2.0810590710090024e-07,2.0810590710090024e-07,1.9999828078693989,1.9999828078693989,1.5503742696662017,1.9999828078693989,1.0,3.1978764247470013e-06,1.073502434816411e-06,5.619421502400187e-26,1.8981308358664325e-19,5.6197562670958795e-22,6.497246660450948e-26,23.156240388341484,1.7572353512205425e-20,0.0,-3.1178334287033824e-40,0.0,2.4306840056883654e-53,0.0,0.0,2.4306840056883654e-53,1.660539067173847e-24,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-24,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.660539067173847e-33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9999369869583436e-09,2.2893563531804132e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.4340345297706204e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.518702149471493e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445658e-08,2.985094191445477e-08,3.4170798363108596e-08,3.911579956566849e-08,4.4776412871682164e-08,5.125619754466291e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699437e-08,8.801054902275414e-08,1.0074692896128488e-07,1.1532644447549156e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119683e-07,2.2668059016289104e-07,2.594845000698561e-07,2.970356029517953e-07,3.400208852443366e-07,3.8922675010478413e-07,4.4555340442769296e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.3834211648727957e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,1.9999369869583436e-09,2.2893563531804132e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.4340345297706204e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.518702149471493e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445658e-08,2.985094191445477e-08,3.4170798363108596e-08,3.911579956566849e-08,4.4776412871682164e-08,5.125619754466291e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699437e-08,8.801054902275414e-08,1.0074692896128488e-07,1.1532644447549156e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119683e-07,2.2668059016289104e-07,2.594845000698561e-07,2.970356029517953e-07,3.400208852443366e-07,3.8922675010478413e-07,4.4555340442769296e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.3834211648727957e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,1.5503387495801112e-09,1.7746948474266768e-09,2.031518468035329e-09,2.3255081243701673e-09,2.6620422711400158e-09,3.0472777020529944e-09,3.488262186555251e-09,3.993063406710024e-09,4.5709165530794916e-09,5.232393279832877e-09,5.989595110065036e-09,6.856374829619237e-09,7.848589919749316e-09,8.984392665097555e-09,1.0284562244428859e-08,1.1772884879623976e-08,1.3476588997646334e-08,1.542684336664329e-08,1.7659327319435965e-08,2.02148834964695e-08,2.3140265049964938e-08,2.648899097915395e-08,3.032232524470426e-08,3.471039757494741e-08,3.973348646873094e-08,4.548348786705639e-08,5.206559636242113e-08,5.960022970309641e-08,6.822523180058459e-08,7.809839454363169e-08,8.940034455464462e-08,1.023378477008769e-07,1.1714759181544754e-07,1.3410051683196694e-07,1.5350677155131536e-07,1.7572138772317134e-07,2.0115077524795045e-07,2.302601573269731e-07,2.6358208158475704e-07,3.017261628719257e-07,3.4539023599045966e-07,3.9537312237713557e-07,4.5258924430788855e-07,5.180853539856896e-07,5.930596835657034e-07,6.788838664618331e-07,7.771280309785345e-07,8.895895253485553e-07,1.0183257996927496e-06,1.165692046467802e-06,1.3343842880228333e-06,1.5274886995391246e-06,1.748538069701703e-06,2.00157643203425e-06,2.2912330493086873e-06,2.622807104552555e-06,3.002364648051375e-06,3.436849573963031e-06,3.934210656828833e-06,4.503546972077064e-06
