t[s],z[m],T[K],density[kg/m3],area[m2],mean_MW[kg/mol],gas_mdot[kg/s],velocity[m/s],gas_h[J/s],total_h,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow[kg/s],soot_carbon_mass_flow[kg/s],soot_h[J/s],soot_mass[kg/kg],volume_fraction[-],SSA[m2/g],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s]
0.0009253766323017509,0.004062687018535628,1751.3293123560986,0.2459069084701568,9.503317777109122e-05,0.03533043450460877,9.996439769370857e-05,4.27759233768193,112.6711901043822,112.75805843143709,4.665328507137292e-06,6.9979998930787225e-06,0.028308694424859907,0.016006083076149494,257.1639398472297,690881979525.1707,1036324025510.8752,4.4072499555338895,5.289430898102555,4.000756371065125,5.045043508564926,1.5000015288039787,3.1978764247469953e-06,1.0735024348164058e-06,3.3989467529580835e-08,0.08686832705489206,0.00035614986047775106,4.865539507897858e-08,722.0666589683949,0.010628762033001296,0.007067246887118493,-0.008150547287764496,61.41998239210237,3.852024810016624,2.6714193233307904,61.41998239210237,3.852024810016624
0.0009263270973632591,0.004066752685020684,1751.2862522665469,0.24591100708138297,9.503317777109122e-05,0.03533015468155342,9.996431662428143e-05,4.277517574314219,112.67099544512708,112.75805843143337,4.6642957586972145e-06,7.004716780414635e-06,0.028373288396941546,0.01604123614359467,257.6373607422448,690740553859.632,1037336009302.4825,4.409189282613492,5.294570893967962,4.0053037149619914,5.049250412025458,1.5017737173620234,3.197876424746999e-06,1.0735024348164086e-06,3.4066996100041806e-08,0.08706298630629793,0.00035696113296840835,4.876703983176264e-08,721.7518574075295,0.010653005799852639,0.0070547234835635015,-0.008152494326980737,61.40506709282288,3.8572176442416213,2.6666854767870034,61.40506709282288,3.8572176442416213
0.0009513855224102041,0.004173916151761238,1750.1714954165154,0.24601705178027056,9.503317777109122e-05,0.035322891559934476,9.99621862503346e-05,4.27558265909737,112.6658839331462,112.75805843143326,4.632396400788347e-06,7.177648385452782e-06,0.03007084890414724,0.016963861630003532,269.9997644947207,686312376082.0835,1063404012071.052,4.459028163272947,5.430247498200927,4.125870037586911,5.159794081722155,1.5494460673165364,3.197876424747001e-06,1.0735024348164082e-06,3.610443901213192e-08,0.09217449828705229,0.00037828053871075606,5.170192382192929e-08,713.7553663609697,0.011290129516179892,0.006740662142293914,-0.008186047717309002,60.953715501864984,3.991397050484937,2.5479702897870995,60.953715501864984,3.991397050484937
0.0010974606898527057,0.004797713744344237,1744.357106529932,0.24656825600702362,9.503317777109122e-05,0.035284420922733845,9.995011673200274e-05,4.265509566309488,112.63705719235568,112.75805843143203,4.331735919860673e-06,8.059895521114947e-06,0.03969306890282044,0.02215097977379758,337.6953827229321,643205932008.0336,1196788702371.5103,4.705951724377284,6.222971551187652,4.849515321754497,5.788107843697076,1.860661792460836,3.1978764247469987e-06,1.0735024348164071e-06,4.765156303903315e-08,0.12100123907635381,0.0004990816382037643,6.836538285390583e-08,676.6335542584284,0.014901002011922055,0.005473587711251405,-0.00789667893465895,57.35824259690948,4.683109572939597,2.0690161548530313,57.35824259690948,4.683109572939597
0.0013110560688890042,0.005707484752425054,1737.4507966476672,0.2472177609245204,9.503317777109122e-05,0.035237299294725764,9.993352399114349e-05,4.2535968108848135,112.59774770687,112.75805843142993,3.820495205477985e-06,9.137207508387054e-06,0.052933996589890064,0.029178626444310407,426.61208366362666,568787748066.7124,1360329329784.7527,4.9677467140731135,7.354813554723908,5.931468266048828,6.643404878575965,2.391629099621888,3.1978764247469974e-06,1.0735024348164075e-06,6.353675850695444e-08,0.16031072455992837,0.0006652022884970345,9.136101129116873e-08,641.3268430382565,0.019868422061362537,0.0047499122752612324,-0.0069539763655101445,52.846031196890955,5.51010798233035,1.795466840048746,52.846031196890955,5.51010798233035
0.0016025539422250279,0.00694547637927302,1730.0759604998311,0.2479004606368032,9.503317777109122e-05,0.03518462587217683,9.991210676069797e-05,4.240973745030152,112.54742402342328,112.75805843142638,3.30345905940768e-06,1.048669494400064e-05,0.07004482456131578,0.0380924672203028,538.3554483730884,493170587883.3762,1565549751784.643,5.2091258687198,8.760244328480917,7.338623205620369,7.655756058747364,3.174458879439219,3.197876424746998e-06,1.0735024348164073e-06,8.405689346114016e-08,0.21063440800310554,0.0008797055947640291,1.2115523453709764e-07,611.9722911589486,0.026285222534135393,0.0045664022811283105,-0.00593142447334385,49.34897607107684,6.481233838439085,1.7261000622665013,49.34897607107684,6.481233838439085
0.0019991362203016752,0.008624691930683596,1722.4657525293044,0.2485837470390514,9.503317777109122e-05,0.03512640932290065,9.988392137973372e-05,4.228123576578618,112.48168288152979,112.75805843142122,2.917760755117257e-06,1.2300574819182827e-05,0.09259422483980687,0.04958924465362233,683.8643047432757,436790630600.81177,1841403830865.9805,5.420906003510966,10.357762644148867,9.00724257556429,8.757170114941475,4.215758539355808,3.197876424747002e-06,1.0735024348164086e-06,1.1108582670641517e-07,0.27637554989143076,0.0011621351931617716,1.604932893789472e-07,588.4550341193225,0.03473737316638298,0.004564705636680717,-0.005250204736065861,46.82486090900132,7.704816072796037,1.7254587306653113,46.82486090900132,7.704816072796037
0.0024956749281919576,0.010721055749648616,1715.3831380573974,0.24918693581745457,9.503317777109122e-05,0.03506685668826696,9.984929979028639e-05,4.216427070925057,112.40142979525301,112.75805843141696,2.6638370314059126e-06,1.4556672862350082e-05,0.12033886462431165,0.06337944157416972,861.4502082566696,399745724086.9774,2184430828557.9573,5.59285605114521,12.009727492734688,10.799969558100523,9.851109162740332,5.464550830524119,3.1978764247470046e-06,1.073502434816409e-06,1.4432118970862026e-07,0.3566286361639527,0.0015092765801093704,2.0894000349916724e-07,570.7702747194581,0.0451303210442343,0.004490616596743236,-0.004888863407543532,44.51090205398858,9.182529428587657,1.6974530735689433,44.51090205398858,9.182529428587657
0.003154788792736615,0.013496343985903658,1708.5476321456354,0.24971892615783817,9.503317777109122e-05,0.03500168738582426,9.980412182048002e-05,4.205541137508948,112.29724803771013,112.75805843141207,2.451462069378895e-06,1.747615465681836e-05,0.15661809239605765,0.08083952758797718,1091.395384849201,368661292980.0168,2628138469926.9478,5.745366387174579,13.905193761416808,12.933341835566567,11.057525843467566,7.1288701037279925,3.1978764247470017e-06,1.0735024348164099e-06,1.8774551651634867e-07,0.4608103937019401,0.0019626261515777294,2.722804972340451e-07,556.0892908574782,0.058709434505807144,0.0043463528626140864,-0.004614313314405996,41.81672921172153,11.110524744467627,1.6429213820681248,41.81672921172153,11.110524744467627
0.0041073868516961366,0.017497331406075733,1701.7834992145215,0.2501551129835737,9.503317777109122e-05,0.034924011644040416,9.973977432989258e-05,4.195501716195292,112.14945570224755,112.75805843140445,2.2442545291360855e-06,2.1536928825584664e-05,0.20843647284980263,0.10467820773510844,1415.7370609111435,338090057696.9943,3244472235536.0137,5.894527885914333,16.30794637619154,15.738578647746742,12.526206898505029,9.596473370547322,3.197876424747003e-06,1.0735024348164084e-06,2.497015646443029e-07,0.6086027291568958,0.002609046108795969,3.625923467362272e-07,542.6263093389647,0.07808355654770432,0.004157555644487926,-0.004338471438109749,38.61221256470969,13.935019573944958,1.571556033616436,38.61221256470969,13.935019573944958
0.0052880856507244575,0.02244652327771591,1696.5042202907866,0.2503526312808054,9.503317777109122e-05,0.03484316012033143,9.966021474062901e-05,4.188848106874055,111.96703923192356,112.75805843139936,2.0676391881424906e-06,2.634353274108205e-05,0.27273883755294065,0.13251109269631975,1811.318661271781,311729440735.1792,3971705883435.0454,6.028510697556728,18.94740345488793,18.926233047887894,14.08023130114615,12.7408751450239,3.1978764247470034e-06,1.0735024348164086e-06,3.2647352674593217e-07,0.7910191994757996,0.0034094373592862604,4.7420089671355344e-07,531.266150509645,0.10209072627681702,0.003957526238418385,-0.004084471185348029,35.500750674724465,17.67841146233831,1.4959449181221496,35.500750674724465,17.67841146233831
0.005377124412731313,0.022819479191891867,1696.2071090753645,0.2503559435662661,9.503317777109122e-05,0.03483751889876067,9.96541789495594e-05,4.188539033795854,111.95319712779593,112.75805843139942,2.0564104720651497e-06,2.669689637875824e-05,0.27762759200235715,0.13454981922587364,1841.058305508315,310040635412.0023,4025034315491.639,6.037442336949021,19.13643047667456,19.158151883763267,14.189594528326886,12.982279919994712,3.1978764247470046e-06,1.07350243481641e-06,3.3230533106394013e-07,0.804861303603487,0.0034702112253199927,4.826600031606862e-07,530.5320587044521,0.10391437533119514,0.003943749120851227,-0.0040756292746165525,35.29348611506466,17.977425543450575,1.4907371676817638,35.29348611506466,17.977425543450575
0.0057722244595552466,0.02447413997732689,1695.0295778779866,0.25035404028049013,9.503317777109122e-05,0.03481306953357664,9.962730265629831e-05,4.187441395172625,111.89153893161881,112.75805843139945,2.000249545023976e-06,2.825271333201798e-05,0.2994142877676941,0.14350269860998946,1973.0614040900896,301571079170.3606,4259569147371.244,6.075609207976298,20.00225795689819,20.227794461825372,14.686393461793417,14.124594304896755,3.1978764247470042e-06,1.0735024348164082e-06,3.582861826211622e-07,0.8665194997806425,0.003740915730576643,5.203074263881689e-07,527.4273857502671,0.11203878293999683,0.003899790655036705,-0.004044397665199747,34.3365691612089,19.340062923168574,1.4741208676038746,34.3365691612089,19.340062923168574
0.006466741157778007,0.027381993191055252,1693.4630871142933,0.2502898485487121,9.503317777109122e-05,0.034771978481433825,9.957950301475937e-05,4.186506041427483,111.78174585743783,112.75805843139949,1.910307790827847e-06,3.09610724677605e-05,0.3382337782400446,0.1589289471310481,2206.423374828406,287937008092.97986,4666702725351.696,6.137422758158028,21.495954366202906,22.095360984416565,15.531864355891189,16.207373815055885,3.1978764247470042e-06,1.073502434816409e-06,4.0454431114631506e-07,0.9763125739616578,0.004222726289149272,5.871697352076868e-07,522.5115775318038,0.1265040475034368,0.003860038422570108,-0.00397798041514743,32.92062332170477,21.908610693080536,1.4590945237315007,32.92062332170477,21.908610693080536
0.00755726110498169,0.03194766280698391,1692.1201936533294,0.2500468852066557,9.503317777109122e-05,0.03471067740648338,9.95020768111172e-05,4.187316097291558,111.6033381021766,112.75805843139929,1.7982086608389722e-06,3.5161706987509596e-05,0.4013045579169641,0.18261871081532777,2579.9517165289153,270777415882.31992,5294711544569.608,6.2275959329780735,23.734160002006394,24.937000051781006,16.777621072342086,19.553741316708233,3.1978764247470093e-06,1.0735024348164099e-06,4.796068803644739e-07,1.154720329222695,0.005004148705642507,6.951509983093481e-07,515.5625598455637,0.1499766772264873,0.003795822440379647,-0.0038881315306387903,31.087144764681653,26.530507540789824,1.4348208824635067,31.087144764681653,26.530507540789824
0.009588059697559588,0.04045822088503555,1692.7632320926743,0.2491559270122039,9.503317777109122e-05,0.03460014128042734,9.934489283260169e-05,4.195652079545973,111.23795960744431,112.75805843137816,1.6446729791742063e-06,4.2802420884205886e-05,0.5300463090709164,0.22607638808347857,3316.17560930013,246775298203.20352,6422298117174.897,6.399325576924926,27.73697885042156,30.112839557374404,18.964022627895424,26.024882408961975,3.197876424747233e-06,1.0735024348164844e-06,6.324679565830759e-07,1.520098823933851,0.006594271217438924,9.12778754528272e-07,502.8873547891563,0.1977774849861854,0.00366593765567651,-0.00373061628274639,28.43870729715686,38.14325149835354,1.3857244338457206,28.43870729715686,38.14325149835354
0.011992178128504435,0.05056927591197198,1699.0084379292923,0.24723677531150554,9.503317777109122e-05,0.03446029875578762,9.911787411250858e-05,4.218559582372585,110.69997318325586,112.75805843118493,1.5127154026309062e-06,5.1512669040373704e-05,0.7175335619072711,0.27923651128879534,4316.565782971336,225227390302.35352,7669693846769.832,6.6552100638791005,32.556097368929315,36.42355174486888,21.571518076388536,34.05311332903939,3.1978764247488677e-06,1.0735024348170326e-06,8.542271395413644e-07,2.058085247929064,0.00889976601544734,1.2224163614922927e-06,485.02014271825414,0.26712324870681853,0.0034799584958937944,-0.003531225344014257,26.010877681640654,62.42021434283609,1.3154243114478543,26.010877681640654,62.42021434283609
0.013711081074165205,0.05784402861941761,1708.7413333790919,0.24495795444788931,9.503317777109122e-05,0.03433826150049952,9.889989916984514e-05,4.248442138984726,110.16959758348095,112.7580584309428,1.4250074233298266e-06,5.7450019026263137e-05,0.8991039070596537,0.3216663035744726,5202.860504784462,210213004144.8425,8474861877890.651,6.918717769300581,36.51644472705281,41.61772693694413,23.723747795484833,40.31559280724251,3.197876424750681e-06,1.0735024348176385e-06,1.0680335631602284e-06,2.5884608474618505,0.01112337666169657,1.513755329779213e-06,467.741106232656,0.3339821247923068,0.0032671299708473397,-0.003325368039116518,24.193734860860065,98.32793908249279,1.2349751289802944,24.193734860860065,98.32793908249279
0.01491957787359469,0.06299726156725591,1720.4686191702401,0.2424899042311571,9.503317777109122e-05,0.03422558260610788,9.868709241154542e-05,4.282449184658734,109.63746544702424,112.7580584306805,1.3431524149773008e-06,6.137090329391455e-05,1.0776742821791507,0.3569403944579123,6001.38356066653,196141668135.14105,8962044227298.102,7.18942316795584,40.1440139664243,46.37597067246328,25.702366945727885,45.69168964711404,3.1978764247525e-06,1.0735024348182488e-06,1.2774003756557412e-06,3.1205929836562625,0.013303741720867355,1.7922350310050967e-06,451.10493623407945,0.3994527011020455,0.002975002101586066,-0.0030636108058084937,22.186027074177744,151.1889433170564,1.124550794399533,22.186027074177744,151.1889433170564
0.015718920039097143,0.06643319307438895,1732.562788336797,0.24008905888055004,9.503317777109122e-05,0.03412493114325205,9.849055704322181e-05,4.3166601752534115,109.13303601648896,112.75805843052518,1.2549241022824684e-06,6.373751192092833e-05,1.2436201039775014,0.385557692950638,6686.451897914345,181443216025.9512,9215488907569.451,7.446461041384676,43.6063626498953,50.949534064470846,27.576711156217073,50.78993367407791,3.1978764247535166e-06,1.0735024348185903e-06,1.4711653746954225e-06,3.6250224140362186,0.015325763223368014,2.0441933716247622e-06,436.2883466527235,0.4600444730480209,0.0025933736586115,-0.002741130729047108,19.721056171284538,221.7477446541555,0.980295242955147,19.721056171284538,221.7477446541555
0.01631245928268139,0.0690056520280953,1745.8806342823643,0.2375469395116269,9.503317777109122e-05,0.03402314211385026,9.828745926492122e-05,4.35385956028393,108.59862850533297,112.75805843036338,1.1431221574373042e-06,6.52702206871043e-05,1.416050626674194,0.41231438188080916,7349.025380381807,163528324722.261,9337173436601.707,7.714485117254124,47.61974250870164,56.33316518990219,29.70624498227313,57.09820272702055,3.197876424754534e-06,1.073502434818931e-06,1.6716911996368216e-06,4.159429925030408,0.0174237969739196,2.2994275810147485e-06,421.7809350844722,0.5227504060820855,0.0020727351282109974,-0.002323232100756654,16.380368612338902,322.52044422498886,0.783493878463757,16.380368612338902,322.52044422498886
0.016751120904063634,0.07092368909125163,1760.1439629631411,0.23490861623212583,9.503317777109122e-05,0.033920134764186635,9.807844691837608e-05,4.3933974364959765,108.03483019346925,112.75805843026924,1.0062991998103502e-06,6.61898987899459e-05,1.5944249077881176,0.43786107184898587,7991.080132202738,142356394249.3652,9363572314519.299,7.988339185950123,52.55155388899934,63.094711935020115,32.24616164326906,65.77556536109759,3.1978764247550493e-06,1.0735024348191038e-06,1.8782647901115253e-06,4.72322823679999,0.019592001527866863,2.5568499822938333e-06,407.8746176513182,0.5873475208661711,0.0014369223952895355,-0.0018335343819278322,12.245796253319028,458.49845952661127,0.5431566654194444,12.245796253319028,458.49845952661127
0.017068345640856727,0.07232335366855736,1774.5122864961377,0.23232321755645335,9.503317777109122e-05,0.033820658292434594,9.787337936665749e-05,4.433002092804121,107.46807829565834,112.75805843026832,8.597267283705621e-07,6.668873012922356e-05,1.7702822864870946,0.4617301336740734,8589.832560542025,120282915969.53365,9330307710045.797,8.251173851229868,58.46246813927326,71.39556244110956,35.189498483576266,77.56968339883831,3.1978764247549596e-06,1.073502434819074e-06,2.081068016345029e-06,5.289980134609972,0.021728284517739963,2.804436095079677e-06,395.32953250538,0.6507656144060266,0.0008131149828350369,-0.0013545029062641486,8.015716421195659,616.9446243766382,0.30735746351164395,8.015716421195659,616.9446243766382
0.01730737046814095,0.07338742435105479,1788.7102646257752,0.2298346236042391,9.503317777109122e-05,0.03372608149878715,9.767494448760346e-05,4.471917547618334,106.90664407636771,112.75805843032123,7.21514118554183e-07,6.696062110168683e-05,1.9412142915337502,0.48421305044719626,9146.627886343083,99864514026.00186,9267995889808.816,8.497093189365355,65.26479362975608,81.1653761709985,38.4705676424031,92.80569760140922,3.1978764247545996e-06,1.0735024348189643e-06,2.2773816659490236e-06,5.851414353953517,0.02380401161046265,3.0394366937564556e-06,384.24732923264236,0.712154368544494,0.0003417389631704806,-0.0009560740269980695,4.436883995397207,771.9789486986682,0.12917732807844168,4.436883995397207,771.9789486986682
0.017499490793465303,0.07425011451798783,1802.5983744884384,0.22746395331083488,9.503317777109122e-05,0.033637366722908665,9.748488273077594e-05,4.509733258023517,106.35644903344955,112.75805843036609,6.065773456867065e-07,6.713019505771793e-05,2.1056153252260534,0.5054852785948157,9664.161778784315,83090175162.19283,9195628069002.902,8.723138212500384,72.52488166932343,91.79018081305314,41.880963198166825,110.67046195356968,3.1978764247543467e-06,1.0735024348188677e-06,2.4654458789630514e-06,6.401609396916545,0.025800074832113704,3.2603261205710876e-06,374.5788274518957,0.7709634618411202,9.25608873493201e-05,-0.0006697392228322263,1.9774797854098978,884.7233781811283,0.034988015418043,1.9774797854098978,884.7233781811283
0.017663595845578636,0.07499308576828777,1815.7894987761997,0.22527258639145656,9.503317777109122e-05,0.03355708882162455,9.730869215436073e-05,4.545373146821515,105.83485544346057,112.7580584303573,5.209324246206045e-07,6.725903098310133e-05,2.2586039541733136,0.5251317574527997,10133.258568917514,70670903039.12683,9124516410308.268,8.92378034471795,79.52158338173432,102.17688525668277,45.10298414527498,129.11277510146567,3.1978764247544268e-06,1.0735024348188953e-06,2.6397991622689023e-06,6.923202986896724,0.027657424905088095,3.461366467387044e-06,366.3847449172072,0.8254850443377437,1.3642892653872648e-05,-0.0004857080108089094,0.6704111413581355,912.9470706717601,0.005157013423163861,0.6704111413581355,912.9470706717601
0.017791593791848446,0.07557667504717741,1826.154361683542,0.22359505098152824,9.503317777109122e-05,0.033497323206614985,9.717417939106666e-05,4.573145426708567,105.42841625731592,112.7580584303462,4.670526081460327e-07,6.735287182064679e-05,2.375780241472471,0.540135841098188,10485.64338414386,62889608855.06193,9069204818017.416,9.071290918106214,84.96004572648852,110.33769576288282,47.56993235998198,144.20831967517387,3.197876424754493e-06,1.0735024348189471e-06,2.7729134539923357e-06,7.329642173030279,0.029079953408152826,3.612296480464665e-06,360.5797862524812,0.8671108841273362,1.4556413083833216e-06,-0.0003838145046115801,0.20712492757404247,853.7713094334125,0.0005502324145688956,0.20712492757404247,853.7713094334125
0.017926978059692338,0.07619766461193388,1836.2619941199005,0.22200336357654502,9.503317777109122e-05,0.033442954045584984,9.704832144994957e-05,4.599968430709771,105.04036490028463,112.75805843033507,4.2126742238983636e-07,6.744028264523826e-05,2.48571245613577,0.5541985991508294,10811.333213820482,56320737768.686646,9016330891102.42,9.205121983315468,90.36332980109201,118.532676419429,49.98235523407751,160.08900537015595,3.1978764247545517e-06,1.0735024348189366e-06,2.897464234138722e-06,7.717693530050433,0.03041452449859077,3.751181522371324e-06,355.4661265317962,0.9060588494653776,6.530203939173521e-08,-0.00030629836401452115,0.04680398096771679,712.2755135770157,2.4684170890075907e-05,0.04680398096771679,712.2755135770157
0.01806599901371114,0.07683881364097575,1845.046982750808,0.22066820714105545,9.503317777109122e-05,0.033400858390785625,9.69468967171656e-05,4.6229646261384465,104.71974314515533,112.75805843034543,3.8331724466111957e-07,6.751084043805346e-05,2.5745111531225664,0.5655544743813129,11071.162443934474,50938837501.37387,8971481921444.584,9.310209780514379,95.4061316653907,126.28246749767838,52.18726281545573,176.12262787117226,3.1978764247544873e-06,1.0735024348189158e-06,2.997835901843021e-06,8.03831528519009,0.03149253237033151,3.860778142495949e-06,351.5488152475282,0.9374458245615902,2.296179025388192e-09,-0.000248771565044113,0.011727225445986826,524.9407825963559,8.679556715967366e-07,0.011727225445986826,524.9407825963559
0.018211727833970476,0.07751394661859227,1852.3845018686934,0.21960556906170056,9.503317777109122e-05,0.033372206340720856,9.687307311617658e-05,4.641797458279779,104.4779265366677,112.75805843035778,3.507361973668021e-07,6.756228822008254e-05,2.6392616660928336,0.5738344200273225,11258.882405207518,46384709789.43407,8935083277193.717,9.385233433346341,100.13151137835364,133.6539666524029,54.202543417943424,192.62992735655817,3.197876424754412e-06,1.0735024348188847e-06,3.070893067497471e-06,8.280131893690076,0.03227859696682857,3.938088697452038e-06,348.8033391531182,0.9602913495134275,2.421943951428174e-10,-0.00020443304372679498,0.004495112532706794,342.7965795882215,9.154948136398498e-08,0.004495112532706794,342.7965795882215
0.018356164197762134,0.07818546531185283,1858.0704134123603,0.21882963765842417,9.503317777109122e-05,0.03335636683059275,9.682693115908926e-05,4.656037878588695,104.31840643172956,112.75805843035954,3.2386323429206545e-07,6.759448440826494e-05,2.6797828204599985,0.5790159721523886,11375.635961918535,42679438311.783936,8907755873634.416,9.431522939111396,104.3227796819973,140.2887054758773,55.945483180025995,208.71305307630897,3.1978764247544073e-06,1.0735024348188768e-06,3.116555986749342e-06,8.439651998629985,0.03277051955647465,3.983978289123139e-06,347.1301680864254,0.9745704876622644,7.310024053195941e-11,-0.00017139039290582812,0.0022813511458511493,209.3363592606879,2.7631890921080654e-08,0.0022813511458511493,209.3363592606879
0.018521529033060986,0.07895647830567078,1863.1162945263416,0.21818338781365318,9.503317777109122e-05,0.033348175400668076,9.679636493741156e-05,4.668354826313881,104.20363819399438,112.75805843035677,2.981062423166177e-07,6.761582930809394e-05,2.7066468774643697,0.5824511423512688,11452.739759755454,39169105740.916626,8884253973841.947,9.461938461066312,108.65129528037772,147.23207588873404,57.703995955702474,226.81789144247233,3.1978764247544327e-06,1.0735024348189044e-06,3.1468048762609446e-06,8.554420236362391,0.03309664639671463,4.0117435756142965e-06,346.0392821217174,0.9840295428269729,2.59865633597647e-11,-0.00014266002663614893,0.0011863618230874822,114.21732638600281,9.822920949991057e-09,0.0011863618230874822,114.21732638600281
0.018692773492858236,0.07975676401963533,1867.1130282395602,0.21770032508111906,9.503317777109122e-05,0.03334572152098209,9.677935591814991e-05,4.677891518722438,104.13155841456937,112.75805843035442,2.757525914057439e-07,6.762771282610859e-05,2.7216031218851495,0.5843636329119877,11495.564328837827,36151771660.45242,8866141999045.602,9.478779281546542,112.73913657798208,153.86386061892574,59.331788927851946,245.2477870882482,3.1978764247544484e-06,1.0735024348189082e-06,3.1636373113796597e-06,8.626500015785053,0.03327821363893782,4.024821070730941e-06,345.43814321172636,0.989293171836667,1.0076154109784455e-11,-0.00011999945699848167,0.0006525519480257902,60.65050416657765,3.808786253498524e-09,0.0006525519480257902,60.65050416657765
0.01888754163116879,0.08066869119117093,1870.5379429847608,0.21730472347036447,9.503317777109122e-05,0.03334618234239673,9.676937530276728e-05,4.685924313367707,104.08189935684786,112.75805843035195,2.544142956040964e-07,6.76346878252607e-05,2.7303816499507993,0.5854861665159109,11520.666392731839,33293663252.65878,8850943361127.203,9.488633405861554,117.0270502671586,160.88475152839658,61.01168148128593,265.8446832347407,3.1978764247544594e-06,1.073502434818908e-06,3.1735143098391775e-06,8.676159073504095,0.03338478405340709,4.030372926024145e-06,345.08734201490495,0.9923817835113032,3.741865033899032e-12,-0.00010029387446207432,0.0003551557268963858,30.378040994740406,1.414424982813834e-09,0.0003551557268963858,30.378040994740406
0.019121091145263565,0.08176394160130071,1873.5262532580318,0.21697129155701028,9.503317777109122e-05,0.0333482070591871,9.676357873652188e-05,4.6928443190937115,104.04628694814937,112.75805843034493,2.3318314359341608e-07,6.763873944266304e-05,2.7354808960888977,0.5861382227952772,11535.236216247686,30468447970.30241,8837891889299.533,9.494347125330904,121.78375610253978,168.73714512635237,62.84893027753222,290.0670194265827,3.197876424754466e-06,1.0735024348189702e-06,3.1792506969831745e-06,8.71177148219556,0.033446688371501394,4.0316506523719415e-06,344.88425544923024,0.9941755948980115,1.2543027357913698e-12,-8.252382139520107e-05,0.0001846720255129391,14.212382792403089,4.741264341291378e-10,0.0001846720255129391,14.212382792403089
0.019381889035035377,0.08298857582758049,1875.8934210557115,0.21671352964283228,9.503317777109122e-05,0.033350674208850344,9.676053455684789e-05,4.69827823319656,104.02219520488165,112.75805843036069,2.1368388298263712e-07,6.764086742279086e-05,2.7381591090973525,0.5864806954096792,11542.885198120191,27887443139.38584,8827670191228.646,9.497345044121133,126.70654448807332,176.92390474953265,64.72638472123882,316.54641650389243,3.1978764247544683e-06,1.0735024348187326e-06,3.182263272305624e-06,8.735863225479038,0.033479201600341256,4.03077552690773e-06,344.77779177393927,0.9951176498502093,4.101107722236669e-13,-6.780096591817058e-05,9.575547246792165e-05,6.767393712150484,1.550218719005461e-10,9.575547246792165e-05,6.767393712150484
0.01966560803980163,0.08432219199229668,1877.7199941795216,0.21651772751244786,9.503317777109122e-05,0.03335298614085185,9.675891544914116e-05,4.702448302548319,104.00555356960976,112.75805843036368,1.9622124052403024e-07,6.76419992859992e-05,2.7395836387425243,0.586662855551701,11546.952721033294,25585292276.46474,8819841915558.402,9.498938776287924,131.6851421324336,185.25863815227805,66.60373149569268,344.7231253117851,3.197876424754469e-06,1.0735024348186803e-06,3.183865570561597e-06,8.752504860753922,0.03349649524333258,4.0292139053988266e-06,344.72122044862874,0.9956187005611041,1.3476300545238364e-13,-5.590597849854937e-05,5.015245786592497e-05,3.430127493576639,5.094041606100102e-11,5.015245786592497e-05,3.430127493576639
0.019972340117153493,0.08576510503790918,1879.1366254851594,0.2163673552966229,9.503317777109122e-05,0.03335496781756798,9.675799617600134e-05,4.705671721823461,103.99354658549234,112.75805843036346,1.8061842682541375e-07,6.764264193547445e-05,2.7403924584319705,0.5867662824825571,11549.261890632326,23534484892.390068,8813800245589.242,9.499843404112061,136.70134080211596,193.707789856136,68.47561611180383,374.5057640262696,3.1978764247544683e-06,1.0735024348186822e-06,3.184775299877593e-06,8.76451184487112,0.033506314230968816,4.027595886606846e-06,344.68911772927004,0.9959031797576596,4.474430131502005e-14,-4.630369069892116e-05,2.6538730630042635e-05,1.882569151907485,1.691334589707758e-11,2.6538730630042635e-05,1.882569151907485
0.020328701216000788,0.08744252942736508,1880.3214580685124,0.2162423799772922,9.503317777109122e-05,0.03335672056682003,9.675739775985642e-05,4.708362194874372,103.98396036570956,112.7580584303632,1.656715778822916e-07,6.764306028539761e-05,2.740918981340656,0.5868336108253606,11550.764994088251,21574449672.412373,8808763811328.773,9.500432194096055,142.12884285859417,202.9041992757439,70.48041333669708,408.29610697290207,3.197876424754468e-06,1.0735024348186824e-06,3.1853675033305766e-06,8.774098064653641,0.033512706164594584,4.026037411395336e-06,344.6682263544379,0.9960883662296574,1.3847023459982827e-14,-3.8007719440987494e-05,1.3526939896182677e-05,1.0832600411324262,5.234174867873508e-12,1.3526939896182677e-05,1.0832600411324262
