t[s],z[m],T[K],density[kg/m3],area[m2],mean_MW[kg/mol],gas_mdot[kg/s],velocity[m/s],gas_h[J/s],total_h,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow[kg/s],soot_carbon_mass_flow[kg/s],soot_h[J/s],soot_mass[kg/kg],volume_fraction[-],SSA[m2/g],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s]
0.00013304358257056553,0.0006251481513904967,1874.6929398252787,0.23433446432099786,9.503317777109122e-05,0.03603933279896009,9.99999957812566e-05,4.490436544280669,112.75804706547486,112.75805843165622,8.561678241417368e-09,8.561819107061796e-09,3.2944976193432007e-06,2.596453917549185e-06,0.0655622245906464,1208219871.1121142,1208239750.003373,2.011839955756877,2.011854851087994,1.5595774039441812,2.011850989324892,1.000016453041151,3.1978764247469983e-06,1.0735024348164088e-06,3.957020923656552e-12,1.1366181361695951e-05,4.2187436454820766e-08,5.492205734842534e-12,1554.0698866796063,1.2373901921396518e-06,0.0004082488727048708,-1.5658397760935024e-08,0.00014451436984459206,0.0033379224795660163,0.15431807388244118,0.00014451436984459206,0.0033379224795660163
0.00016169387060213972,0.0007533315744919385,1856.2655616962286,0.23596795019081607,9.503317777109122e-05,0.03593383418693122,9.999998717485774e-05,4.4593511566735895,112.75802436750809,112.75805843160217,2.5872571504422733e-08,2.5874485903033776e-08,1.0018646293044435e-05,7.854641600348735e-06,0.19896138975341088,3676575773.074421,3676847815.285307,2.0160353854734403,2.016102512065966,1.5628701643922218,2.0160851086606986,1.0000739933643903,3.1978764247469953e-06,1.0735024348164082e-06,1.2033394519275508e-11,3.4064094077620874e-05,1.2825143935890825e-07,1.681290514141296e-11,1551.338454741414,3.7629329345418756e-06,0.0008113796563913531,-1.434278656100023e-07,0.0006352568947860853,0.009036396684067305,0.3067015101159315,0.0006352568947860853,0.009036396684067305
0.00019587686702856897,0.000905276139525667,1840.2129998538899,0.2374208762771348,9.503317777109122e-05,0.035842428697794526,9.999996878789076e-05,4.432060797127259,112.75797656711366,112.7580584315675,6.250269646133988e-08,6.25188146224521e-08,2.4391622425744305e-05,1.9001402515673448e-05,0.48317327406359706,8936522696.425915,8938827242.001692,2.0211367410817545,2.021371268786672,1.5669544719276525,2.0213104626946037,1.000257879452004,3.197876424747002e-06,1.0735024348164096e-06,2.929676855141923e-11,8.186445385127172e-05,3.121211906914137e-07,4.11689369992323e-11,1548.0309843534403,9.161319782310553e-06,0.0013339491300992704,-8.396594012380372e-07,0.002042690261048083,0.019606071660747217,0.5042327711775242,0.002042690261048083,0.019606071660747217
0.0002453474876118074,0.0011237800508363163,1823.391009706724,0.23897624252216396,9.503317777109122e-05,0.035747441945884695,9.999992593700612e-05,4.40321303999738,112.75786674846111,112.75805843149806,1.4666451043664646e-07,1.4679696809483328e-07,5.791211145115791e-05,4.469059241951436e-05,1.142941919146959,21107202197.87289,21126264822.946148,2.0286314320007848,2.029455683744291,1.5732214602668921,2.029241956695452,1.0009031336742098,3.1978764247469983e-06,1.073502434816408e-06,6.955818554707292e-11,0.0001916830369511323,7.406304877987282e-07,9.832949503972082e-11,1543.2012831985412,2.1751367566548798e-05,0.0020632930042119887,-4.641962228276368e-06,0.0062744101932805515,0.04083716221077753,0.7799247555921317,0.0062744101932805515,0.04083716221077753
0.00030372292550796413,0.0013800587506309415,1809.0418568655189,0.24033065161505743,9.503317777109122e-05,0.03566713384444277,9.999985165763042e-05,4.378395010131085,112.75767889394247,112.75805843146395,2.89630930553917e-07,2.903658087678366e-07,0.00011607314554302036,8.856284318931139e-05,2.280736927890687,41918430048.56734,42024789341.566505,2.0375790737756008,2.0399039223889024,1.5813208700689163,2.039300929271789,1.0025372918994326,3.1978764247469987e-06,1.0735024348164099e-06,1.394152482995321e-10,0.00037953752147939184,1.4834258970520435e-06,1.9806261803398263e-10,1537.4795144288028,4.359619628221311e-05,0.0028409141772783074,-1.8184731887190868e-05,0.015347875907710438,0.0727495943108011,1.0738655590112003,0.015347875907710438,0.0727495943108011
0.0003840442433290418,0.001730679939080713,1794.7039204829277,0.2417096158625018,9.503317777109122e-05,0.03558747472527988,9.999971018581688e-05,4.353409911319028,112.7573254899856,112.7580584314179,5.537035318070645e-07,5.575596227377631e-07,0.00022698458904764083,0.0001704745354851379,4.43302540077436,80597603217.8113,81158899415.05597,2.0500009606493856,2.0564131597676876,1.5941187285020832,2.054748814412751,1.0069641797626139,3.1978764247470017e-06,1.0735024348164086e-06,2.7263039978126547e-10,0.0007329414322844645,2.8981502308202334e-06,3.8917265500187754e-10,1529.6051093665103,8.525357567650059e-05,0.003794488844536156,-6.689548850982832e-05,0.03613583694477213,0.12585962415801036,1.4343167832346668,0.03613583694477213,0.12585962415801036
0.0004783169849735246,0.00214002237742813,1782.4168904577193,0.24291124652323626,9.503317777109122e-05,0.0355195408877933,9.999948860447252e-05,4.331864914093447,112.75677802925419,112.7580584313962,9.484921805207819e-07,9.640635195452397e-07,0.00040096531399607413,0.000295622064886339,7.775206872826905,138749773475.86447,141027620153.70755,2.0646800636854614,2.079864857040135,1.6122983387908025,2.0759173682561185,1.0164169397958644,3.1978764247469966e-06,1.0735024348164077e-06,4.815969757626951e-10,0.001280402141994936,5.113981427812277e-06,6.90135335181422e-10,1520.3823053681053,0.00015059899501926397,0.004818162982764476,-0.00019802623497431568,0.07420971608249441,0.1994118454218849,1.8212656074849718,0.07420971608249441,0.1994118454218849
0.0006095365740926734,0.002706924989567423,1769.9102984887538,0.24415228481315276,9.503317777109122e-05,0.03545050948602214,9.999908007018276e-05,4.309828222927286,112.75577879112721,112.75805843136341,1.6219153500240063e-06,1.6859246944875389e-06,0.0007223305628711855,0.0005193158829607132,13.8689074846516,238473366234.0773,247884784557.74585,2.085218897077773,2.1218571700622,1.644850519428062,2.112296995686185,1.0394652806403153,3.1978764247469983e-06,1.0735024348164086e-06,8.675832578340811e-10,0.002279640236198488,9.199382800670209e-06,1.2478057386969177e-09,1507.5910835715197,0.00027129980730969616,0.00617804988912053,-0.0005880366004082557,0.15443186755420402,0.32023553243385344,2.3353028580875606,0.15443186755420402,0.32023553243385344
0.0007639715398420156,0.003370967510065734,1759.11807317226,0.24523654126670147,9.503317777109122e-05,0.03539081834309558,9.999844195021423e-05,4.29074594087086,112.75423198055326,112.75805843134768,2.545316546137696e-06,2.762413566192934e-06,0.001225332082359005,0.0008564255681296699,23.256140132014604,375904814701.0142,407966765981.62787,2.1094735351136484,2.1886191004817612,1.6966039538618303,2.1678191430603255,1.085292739083736,3.1978764247469987e-06,1.0735024348164077e-06,1.4717234335803278e-09,0.003826450794422687,1.558074061388872e-05,2.12275941029094e-09,1492.6209676633737,0.00046021898225687797,0.00776391977051669,-0.0014838076752119076,0.2931116003684061,0.4898665153603787,2.934761673255309,0.2931116003684061,0.4898665153603787
0.0009851574117676197,0.004317685204395463,1747.8176877243134,0.24638307833841733,9.503317777109122e-05,0.03532786882315616,9.99972022479292e-05,4.270726130802388,112.75125213809221,112.75805843131957,3.957482155869058e-06,4.732998652622954e-06,0.002204790754161373,0.0014846842500757743,41.16826642616895,587192835016.1313,702260373515.417,2.144187262594932,2.3239969233139712,1.8015480025689696,2.275980395910116,1.195962095648058,3.1978764247469983e-06,1.0735024348164096e-06,2.6481000854754107e-09,0.006806293227362072,2.7978303472308632e-05,3.829655853441017e-09,1471.4354094741666,0.0008280808054316594,0.010059127057507085,-0.0037640415223397917,0.5794990142999566,0.7867505540537842,3.802350027737678,0.5794990142999566,0.7867505540537842
0.0012403082752910522,0.0054050983899592425,1738.2603717208085,0.24735905745179032,9.503317777109122e-05,0.03527386746550082,9.999523846281812e-05,4.253792039544362,112.74656782572038,112.7580584313083,5.430837471347504e-06,7.639920978892188e-06,0.003759988806039828,0.0024369182558745105,68.93284292988072,808994424500.7001,1138066367877.5425,2.183827216453853,2.546350607491362,1.973915199605707,2.446953000420969,1.4067666394362863,3.197876424747002e-06,1.0735024348164092e-06,4.515907518079805e-09,0.01149060558792511,4.7617639151265884e-05,6.543696854742554e-09,1447.6325193465243,0.0014121582319858033,0.0127251860371981,-0.0076392970962865,1.0353915095623158,1.212401317294181,4.8101203220608815,1.0353915095623158,1.212401317294181
0.0013252971379002728,0.005766421844097954,1735.6188845041797,0.24762928297061118,9.503317777109122e-05,0.035258740863604206,9.999444599625449e-05,4.249116417851774,112.74468543854968,112.75805843130472,5.839330113851658e-06,8.759070748236097e-06,0.004388437818832064,0.0028111068264907967,79.9769511263291,870795013084.076,1306203790178.1768,2.1968632170341484,2.6366092429591745,1.9942490272366065,2.514787846432756,1.5000129428302795,3.1978764247470004e-06,1.0735024348164099e-06,5.270659915290799e-09,0.013372992755040234,5.5543122323094647e-05,7.64116864156493e-09,1439.907368928645,0.0016481749809040191,0.013613757991917004,-0.009089598929097826,1.1719965882082009,1.3746783454892773,5.146000520944628,1.1719965882082009,1.3746783454892773
0.0013295919186042309,0.0057846703815689435,1735.4911325616758,0.24764235340234855,9.503317777109122e-05,0.03525800650798929,9.999440425107136e-05,4.248890378185998,112.74458638581154,112.75805843130468,5.858699257075292e-06,8.817637914156146e-06,0.00442155335435364,0.0028306977818393464,80.55754084714874,873729567835.3793,1315007073414.879,2.197488353486665,2.641341513981581,1.9987628110506797,2.5183162470368115,1.5050504433228031,3.1978764247470004e-06,1.073502434816408e-06,5.310430558923883e-09,0.013472045493131206,5.5960620703235636e-05,7.699011004891923e-09,1439.5398020038565,0.0016606115601680946,0.013658224506861879,-0.009163631090312242,1.1818662604883603,1.38312017592577,5.16280886359379,1.1818662604883603,1.38312017592577
