t[s],lambda[m],N_agg[mol/kg],N_agg[#/m3],N_pri[mol/kg],N_pri[#/m3],n_p,d_p[nm],d_m[nm],d_g[nm],N_agg_0,N_agg_1,N_agg_2,N_agg_3,N_agg_4,N_agg_5,N_agg_6,N_agg_7,N_agg_8,N_agg_9,N_agg_10,N_agg_11,N_agg_12,N_agg_13,N_agg_14,N_agg_15,N_agg_16,N_agg_17,N_agg_18,N_agg_19,N_agg_20,N_agg_21,N_agg_22,N_agg_23,N_agg_24,N_agg_25,N_agg_26,N_agg_27,N_agg_28,N_agg_29,N_agg_30,N_agg_31,N_agg_32,N_agg_33,N_agg_34,N_agg_35,N_agg_36,N_agg_37,N_agg_38,N_agg_39,N_agg_40,N_agg_41,N_agg_42,N_agg_43,N_agg_44,N_agg_45,N_agg_46,N_agg_47,N_agg_48,N_agg_49,N_agg_50,N_agg_51,N_agg_52,N_agg_53,N_agg_54,N_agg_55,N_agg_56,N_agg_57,N_agg_58,N_agg_59,N_agg_60,N_agg_61,N_agg_62,N_agg_63,N_agg_64,N_agg_65,N_agg_66,N_agg_67,N_agg_68,N_agg_69,N_agg_70,N_agg_71,N_agg_72,N_agg_73,N_agg_74,N_agg_75,N_agg_76,N_agg_77,N_agg_78,N_agg_79,N_pri_0,N_pri_1,N_pri_2,N_pri_3,N_pri_4,N_pri_5,N_pri_6,N_pri_7,N_pri_8,N_pri_9,N_pri_10,N_pri_11,N_pri_12,N_pri_13,N_pri_14,N_pri_15,N_pri_16,N_pri_17,N_pri_18,N_pri_19,N_pri_20,N_pri_21,N_pri_22,N_pri_23,N_pri_24,N_pri_25,N_pri_26,N_pri_27,N_pri_28,N_pri_29,N_pri_30,N_pri_31,N_pri_32,N_pri_33,N_pri_34,N_pri_35,N_pri_36,N_pri_37,N_pri_38,N_pri_39,N_pri_40,N_pri_41,N_pri_42,N_pri_43,N_pri_44,N_pri_45,N_pri_46,N_pri_47,N_pri_48,N_pri_49,N_pri_50,N_pri_51,N_pri_52,N_pri_53,N_pri_54,N_pri_55,N_pri_56,N_pri_57,N_pri_58,N_pri_59,N_pri_60,N_pri_61,N_pri_62,N_pri_63,N_pri_64,N_pri_65,N_pri_66,N_pri_67,N_pri_68,N_pri_69,N_pri_70,N_pri_71,N_pri_72,N_pri_73,N_pri_74,N_pri_75,N_pri_76,N_pri_77,N_pri_78,N_pri_79,d_p_0,d_p_1,d_p_2,d_p_3,d_p_4,d_p_5,d_p_6,d_p_7,d_p_8,d_p_9,d_p_10,d_p_11,d_p_12,d_p_13,d_p_14,d_p_15,d_p_16,d_p_17,d_p_18,d_p_19,d_p_20,d_p_21,d_p_22,d_p_23,d_p_24,d_p_25,d_p_26,d_p_27,d_p_28,d_p_29,d_p_30,d_p_31,d_p_32,d_p_33,d_p_34,d_p_35,d_p_36,d_p_37,d_p_38,d_p_39,d_p_40,d_p_41,d_p_42,d_p_43,d_p_44,d_p_45,d_p_46,d_p_47,d_p_48,d_p_49,d_p_50,d_p_51,d_p_52,d_p_53,d_p_54,d_p_55,d_p_56,d_p_57,d_p_58,d_p_59,d_p_60,d_p_61,d_p_62,d_p_63,d_p_64,d_p_65,d_p_66,d_p_67,d_p_68,d_p_69,d_p_70,d_p_71,d_p_72,d_p_73,d_p_74,d_p_75,d_p_76,d_p_77,d_p_78,d_p_79,d_m_0,d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50,d_m_51,d_m_52,d_m_53,d_m_54,d_m_55,d_m_56,d_m_57,d_m_58,d_m_59,d_m_60,d_m_61,d_m_62,d_m_63,d_m_64,d_m_65,d_m_66,d_m_67,d_m_68,d_m_69,d_m_70,d_m_71,d_m_72,d_m_73,d_m_74,d_m_75,d_m_76,d_m_77,d_m_78,d_m_79,d_g_0,d_g_1,d_g_2,d_g_3,d_g_4,d_g_5,d_g_6,d_g_7,d_g_8,d_g_9,d_g_10,d_g_11,d_g_12,d_g_13,d_g_14,d_g_15,d_g_16,d_g_17,d_g_18,d_g_19,d_g_20,d_g_21,d_g_22,d_g_23,d_g_24,d_g_25,d_g_26,d_g_27,d_g_28,d_g_29,d_g_30,d_g_31,d_g_32,d_g_33,d_g_34,d_g_35,d_g_36,d_g_37,d_g_38,d_g_39,d_g_40,d_g_41,d_g_42,d_g_43,d_g_44,d_g_45,d_g_46,d_g_47,d_g_48,d_g_49,d_g_50,d_g_51,d_g_52,d_g_53,d_g_54,d_g_55,d_g_56,d_g_57,d_g_58,d_g_59,d_g_60,d_g_61,d_g_62,d_g_63,d_g_64,d_g_65,d_g_66,d_g_67,d_g_68,d_g_69,d_g_70,d_g_71,d_g_72,d_g_73,d_g_74,d_g_75,d_g_76,d_g_77,d_g_78,d_g_79,d_mg[nm],sigma_mg,d_gg[nm],sigma_gg,eta_0,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6,eta_7,eta_8,eta_9,eta_10,eta_11,eta_12,eta_13,eta_14,eta_15,eta_16,eta_17,eta_18,eta_19,eta_20,eta_21,eta_22,eta_23,eta_24,eta_25,eta_26,eta_27,eta_28,eta_29,eta_30,eta_31,eta_32,eta_33,eta_34,eta_35,eta_36,eta_37,eta_38,eta_39,eta_40,eta_41,eta_42,eta_43,eta_44,eta_45,eta_46,eta_47,eta_48,eta_49,eta_50,eta_51,eta_52,eta_53,eta_54,eta_55,eta_56,eta_57,eta_58,eta_59,eta_60,eta_61,eta_62,eta_63,eta_64,eta_65,eta_66,eta_67,eta_68,eta_69,eta_70,eta_71,eta_72,eta_73,eta_74,eta_75,eta_76,eta_77,eta_78,eta_79,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5,psi_6,psi_7,psi_8,psi_9,psi_10,psi_11,psi_12,psi_13,psi_14,psi_15,psi_16,psi_17,psi_18,psi_19,psi_20,psi_21,psi_22,psi_23,psi_24,psi_25,psi_26,psi_27,psi_28,psi_29,psi_30,psi_31,psi_32,psi_33,psi_34,psi_35,psi_36,psi_37,psi_38,psi_39,psi_40,psi_41,psi_42,psi_43,psi_44,psi_45,psi_46,psi_47,psi_48,psi_49,psi_50,psi_51,psi_52,psi_53,psi_54,psi_55,psi_56,psi_57,psi_58,psi_59,psi_60,psi_61,psi_62,psi_63,psi_64,psi_65,psi_66,psi_67,psi_68,psi_69,psi_70,psi_71,psi_72,psi_73,psi_74,psi_75,psi_76,psi_77,psi_78,psi_79
0.0,1.3941663110660973e-07,3.5452598546844106e-05,2.62605662670946e+18,3.5452598546844255e-05,2.626056626709471e+18,1.0000000000000042,259.484500069855,259.4845000698561,201.15077524795046,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,3.5452598546844106e-05,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,3.5452598546844106e-05,1.4901327247754373e-19,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.6605390671738466e-24,1.9999369869583436e-09,2.2893563531804132e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.4340345297706204e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.518702149471493e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445658e-08,2.985094191445477e-08,3.4170798363108596e-08,3.911579956566849e-08,4.4776412871682164e-08,5.125619754466291e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699437e-08,8.801054902275414e-08,1.0074692896128488e-07,1.1532644447549156e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119683e-07,2.2668059016289104e-07,2.594845000698561e-07,6.634627672383554e-09,3.400208852443366e-07,3.8922675010478413e-07,4.4555340442769296e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.3834211648727957e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,6.6503039256184664e-06,7.6126976209637924e-06,8.714363390969119e-06,9.975455888427701e-06,1.1419046431445689e-05,1.307154508645368e-05,1.4963183832641552e-05,1.7128569647168536e-05,1.9607317629680523e-05,2.244477574896233e-05,2.5692854470752808e-05,2.9410976444520788e-05,3.36671636234435e-05,3.853928170612921e-05,4.4116464666781183e-05,5.050074543516525e-05,5.7808922559193826e-05,6.617469700017178e-05,7.57511181527479e-05,8.671338383879074e-05,1.9999369869583436e-09,2.2893563531804132e-09,2.6206588237655748e-09,2.9999054804375156e-09,3.4340345297706204e-09,3.930988235648363e-09,4.499858220656274e-09,5.151051794655931e-09,5.896482353472544e-09,6.7497873309844115e-09,7.726577691983897e-09,8.844723530208817e-09,1.0124680996476618e-08,1.1589866537975846e-08,1.3267085295313227e-08,1.518702149471493e-08,1.738479980696377e-08,1.9900627942969845e-08,2.2780532242072395e-08,2.6077199710445658e-08,2.985094191445477e-08,3.4170798363108596e-08,3.911579956566849e-08,4.4776412871682164e-08,5.125619754466291e-08,5.8673699348502746e-08,6.716461930752325e-08,7.688429631699437e-08,8.801054902275414e-08,1.0074692896128488e-07,1.1532644447549156e-07,1.320158235341312e-07,1.5112039344192733e-07,1.7298966671323737e-07,1.9802373530119683e-07,2.2668059016289104e-07,2.594845000698561e-07,1.123713738090327e-06,3.400208852443366e-07,3.8922675010478413e-07,4.4555340442769296e-07,5.100313278665049e-07,5.838401251571763e-07,6.683301066415395e-07,7.650469917997575e-07,8.757601877357646e-07,1.0024951599623095e-06,1.1475704876996363e-06,1.313640281603647e-06,1.5037427399434645e-06,1.721355731549455e-06,1.9704604224054707e-06,2.255614109915197e-06,2.5820335973241826e-06,2.9556906336082066e-06,3.3834211648727957e-06,3.873050395986274e-06,4.43353595041231e-06,5.075131747309194e-06,5.8095755939794125e-06,6.6503039256184664e-06,7.6126976209637924e-06,8.714363390969119e-06,9.975455888427701e-06,1.1419046431445689e-05,1.307154508645368e-05,1.4963183832641552e-05,1.7128569647168536e-05,1.9607317629680523e-05,2.244477574896233e-05,2.5692854470752808e-05,2.9410976444520788e-05,3.36671636234435e-05,3.853928170612921e-05,4.4116464666781183e-05,5.050074543516525e-05,5.7808922559193826e-05,6.617469700017178e-05,7.57511181527479e-05,8.671338383879074e-05,1.5503387495801112e-09,1.7746948474266768e-09,2.031518468035329e-09,2.3255081243701673e-09,2.6620422711400158e-09,3.0472777020529944e-09,3.488262186555251e-09,3.993063406710024e-09,4.5709165530794916e-09,5.232393279832877e-09,5.989595110065036e-09,6.856374829619237e-09,7.848589919749316e-09,8.984392665097555e-09,1.0284562244428859e-08,1.1772884879623976e-08,1.3476588997646334e-08,1.542684336664329e-08,1.7659327319435965e-08,2.02148834964695e-08,2.3140265049964938e-08,2.648899097915395e-08,3.032232524470426e-08,3.471039757494741e-08,3.973348646873094e-08,4.548348786705639e-08,5.206559636242113e-08,5.960022970309641e-08,6.822523180058459e-08,7.809839454363169e-08,8.940034455464462e-08,1.023378477008769e-07,1.1714759181544754e-07,1.3410051683196694e-07,1.5350677155131536e-07,1.7572138772317134e-07,2.0115077524795045e-07,2.2376304143865625e-06,2.6358208158475704e-07,3.017261628719257e-07,3.4539023599045966e-07,3.9537312237713557e-07,4.5258924430788855e-07,5.180853539856896e-07,5.930596835657034e-07,6.788838664618331e-07,7.771280309785345e-07,8.895895253485553e-07,1.0183257996927496e-06,1.165692046467802e-06,1.3343842880228333e-06,1.5274886995391246e-06,1.748538069701703e-06,2.00157643203425e-06,2.2912330493086873e-06,2.622807104552555e-06,3.002364648051375e-06,3.436849573963031e-06,3.934210656828833e-06,4.503546972077064e-06,5.155274360944547e-06,5.90131598524325e-06,6.755320458115596e-06,7.732911541416823e-06,8.851973977864876e-06,1.0132980687173395e-05,1.1599367312125233e-05,1.3277960966797315e-05,1.5199471030760094e-05,1.7399050968187855e-05,1.9916941450195973e-05,2.2799206546140146e-05,2.609857645228178e-05,2.987541217529396e-05,3.419880981921022e-05,3.914786467842267e-05,4.481311826294095e-05,5.129821472881533e-05,5.872179701763402e-05,6.721967739441143e-05,259.4845000698561,1.0000000061186352,201.1507752479504,1.0000000061326109,4.57840992115816e-07,6.86761488173724e-07,1.0301422322605859e-06,1.545213348390879e-06,2.3178200225863184e-06,3.476730033879478e-06,5.215095050819216e-06,7.822642576228825e-06,1.1733963864343238e-05,1.7600945796514858e-05,2.6401418694772287e-05,3.960212804215844e-05,5.940319206323765e-05,8.910478809485648e-05,0.0001336571821422847,0.00020048577321342704,0.0003007286598201406,0.0004510929897302109,0.0006766394845953164,0.0010149592268929746,0.001522438840339462,0.002283658260509193,0.0034254873907637894,0.0051382310861456835,0.007707346629218526,0.011561019943827787,0.017341529915741682,0.02601229487361252,0.03901844231041878,0.058527663465628176,0.08779149519844226,0.1316872427976634,0.19753086419649507,0.2962962962947426,0.4444444444421139,0.6666666666631709,0.9999999999947562,1.4999999999921345,2.2499999999882014,3.3749999999823026,5.062499999973453,7.593749999960181,11.390624999940272,17.085937499910408,25.62890624986561,38.44335937479842,57.66503906219763,86.49755859329645,129.74633788994467,194.619506834917,291.92926025237546,437.8938903785632,656.8408355678448,985.2612533517672,1477.8918800276508,2216.8378200414763,3325.2567300622145,4987.885095093321,7481.8276426399825,11222.741463959974,16834.11219593996,25251.168293909945,37876.75244086492,56815.12866129738,85222.69299194607,127834.03948791909,191751.05923187864,287626.5888478179,431439.8832717269,647159.8249075904,970739.7373613855,1456109.6060420782,2184164.4090631176,3276246.613594676,4914369.920392014,7371554.88058802,11057332.32088203,16585998.481323047,24878997.72198457,37318496.582976855,2.046050489430698e-13,1.3640336596204654e-13,9.0935577308031e-14,6.062371820535401e-14,4.041581213690268e-14,2.694387475793512e-14,1.796258317195674e-14,1.1975055447971159e-14,7.983370298647441e-15,5.32224686576496e-15,3.5481645771766396e-15,2.365443051451093e-15,1.5769620343007288e-15,1.0513080228671527e-15,7.008720152447685e-16,4.672480101631789e-16,3.114986734421192e-16,2.0766578229474618e-16,1.3844385486316415e-16,9.229590324210939e-17,6.153060216140627e-17,4.1020401440937515e-17,2.7346934293958347e-17,1.823128952930556e-17,1.2154193019537045e-17,8.102795346358028e-18,5.4018635642386875e-18,3.6012423761591245e-18,2.400828250772749e-18,1.600552167181833e-18,1.0670347781212218e-18,7.113565187474815e-19,4.742376791649876e-19,3.1615845277665834e-19,2.107723018511056e-19,1.4051486790073707e-19,2.000000000010487,6.245105240032757e-20,4.1634034933551716e-20,2.775602328903448e-20,1.8504015526022983e-20,1.233601035068199e-20,8.224006900454659e-21,5.482671266969773e-21,3.6551141779798475e-21,2.4367427853199e-21,1.6244951902132662e-21,1.0829967934755107e-21,7.219978623170073e-22,4.813319082113382e-22,3.208879388075588e-22,2.1392529253837254e-22,1.4261686169224834e-22,9.507790779483222e-23,6.338527186322148e-23,4.2256847908814315e-23,2.8171231939209553e-23,1.8780821292806364e-23,1.2520547528537574e-23,8.347031685691715e-24,5.5646877904611445e-24,3.709791860307429e-24,2.4731945735382865e-24,1.6487963823588575e-24,1.0991975882392385e-24,7.327983921594923e-25,4.885322614396616e-25,3.2568817429310773e-25,2.1712544952873843e-25,1.4475029968582568e-25,9.650019979055044e-26,6.433346652703363e-26,4.288897768468909e-26,2.859265178979272e-26,1.906176785986182e-26,1.2707845239907878e-26,8.47189682660525e-27,5.6479312177368356e-27,3.765287478491223e-27,3.765287478491223e-27
