t[s],z[m],T[K],density[kg/m3],area[m2],mean_MW[kg/mol],gas_mdot[kg/s],velocity[m/s],gas_h[J/s],total_h,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow[kg/s],soot_carbon_mass_flow[kg/s],soot_h[J/s],soot_mass[kg/kg],volume_fraction[-],SSA[m2/g],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s]
9.938244044570541e-06,4.995225843396979e-05,2169.786353655363,0.21057002992953205,9.503317777109122e-05,0.03748210426122366,0.0001,4.99721677823824,112.75805843169496,112.75805843169496,1.6605390671738466e-24,1.6605390671738466e-24,6.277008081676878e-22,3.3212911440473616e-23,1.2565806205997997e-17,2.1057003132817108e-07,2.1057003132817108e-07,1.9999550853339474,1.9999550853339474,1.5503527793286414,1.9999550853339474,1.0,3.1978764247469996e-06,1.0735024348164099e-06,7.539314406902099e-28,2.5092017078191057e-21,7.572793021634097e-24,8.85890696230913e-28,1659.3357523571246,2.357600296421264e-22,4.6920011820704924e-36,-5.678633956598965e-40,5.53699783837498e-37,8.224043408795244e-21,1.7735764468226462e-33,5.53699783837498e-37,8.224043408795244e-21
1.4773759291651642e-05,7.404793118646556e-05,2154.6168488056765,0.21177780498487758,9.503317777109122e-05,0.037433542335336085,0.0001,4.968717503862716,112.75805843169468,112.75805843169468,1.6605390672269444e-24,1.6605390672269444e-24,6.277915497122693e-22,3.322425414709433e-23,1.2567017200476638e-17,2.1177780639831072e-07,2.1177780639831072e-07,2.000051453023117,2.000051453023117,1.5504274829636564,2.000051453023117,1.0,3.197876424746999e-06,1.0735024348164099e-06,7.540404303594068e-28,2.485205382633432e-21,7.573894351774339e-24,8.911015116700732e-28,1659.2543567144633,2.3579411153108046e-22,1.546994502024233e-28,-5.691283583312271e-40,3.183076873155471e-33,3.2750241254886757e-20,5.8476392176516e-26,3.183076873155471e-33,3.2750241254886757e-20
2.0147786514317764e-05,0.00010066100274985728,2136.2049208800954,0.21321454978173113,9.503317777109122e-05,0.03736544689662237,0.0001,4.935235834680111,112.75805843169546,112.75805843169546,1.6605602963712687e-24,1.6605602963712687e-24,6.281055068215015e-22,3.3268915401921603e-23,1.257126024751284e-17,2.1321727704395148e-07,2.1321727704395148e-07,2.000376279942579,2.000376279942579,1.550679286777193,2.000376279942579,1.0,3.1978764247469974e-06,1.07350243481641e-06,7.5441752424330545e-28,2.4569079960040177e-21,7.57771030915819e-24,8.975989399686369e-28,1658.9787329715675,2.3591203162360826e-22,4.195183754994381e-23,-5.705895388285994e-40,1.6600668638619266e-30,8.568611922424815e-20,1.585779459387876e-20,1.6600668638619266e-30,8.568611922424815e-20
2.652669813912321e-05,0.00013200781383782229,2112.040504148695,0.2150763494720815,9.503317777109122e-05,0.03726536087584562,0.0001,4.8925141659733145,112.75805843169415,112.75805843169415,2.40192216728982e-24,2.40192216728982e-24,9.092292077609011e-22,2.575678585395042e-22,1.819313025460915e-17,3.1110177718811624e-07,3.1110177718811624e-07,2.000892985719024,2.000892985719024,1.5510798338907161,2.000892985719024,1.0,3.197876424746997e-06,1.0735024348164086e-06,1.0920752014416185e-27,3.567860114590059e-21,1.1180380415824005e-23,1.3359085586358777e-27,1627.237140237173,3.4150012583054023e-22,1.0077351419250976e-18,-1.1975301960290626e-39,3.728875873448228e-28,2.625249033468204e-19,3.809238836476869e-16,3.728875873448228e-28,2.625249033468204e-19
3.389695231915075e-05,0.0001678756508143474,2081.9316829740965,0.21739525883384914,9.503317777109122e-05,0.03713017317119984,0.0001,4.840326749546136,112.75805843167684,112.75805843167684,3.138695023504055e-21,3.138695023504055e-21,1.1870099581224006e-18,9.487453150320212e-19,2.3758817105927952e-14,0.0004109131998494162,0.0004109131998494162,2.0002646517070177,2.0002646517070177,1.5505927532612538,2.0002646517070177,1.0,3.197876424746996e-06,1.0735024348164088e-06,1.4257176607008155e-24,4.7582196542628674e-18,1.521351188456043e-20,1.8374140855088082e-24,1561.6918227828646,4.458326312010669e-19,2.9539582515595132e-15,-2.051773612324611e-33,2.6425235297789488e-23,6.096901416579218e-16,1.116596219089496e-12,2.6425235297789488e-23,6.096901416579218e-16
4.119258865845789e-05,0.00020299946566031186,2051.8028432261003,0.2197393579888009,9.503317777109122e-05,0.036987409081324515,0.0001,4.788691912950865,112.7580584316599,112.7580584316599,1.097919677379596e-18,1.0979196773795964e-18,4.1542002297769965e-16,3.3206119227149884e-16,8.313565823798025e-12,0.1452878594682694,0.14528785946826944,2.000589559176498,2.0005895591764986,1.5508446195166654,2.0005895591764986,1.0000000000000004,3.1978764247469928e-06,1.0735024348164084e-06,4.989609895985151e-22,1.6314658852664583e-15,5.3243275777948216e-18,6.499801798148341e-22,1561.4301904469328,1.560288526902632e-16,7.492492762786737e-13,-2.519361668543882e-28,1.475876992378484e-19,3.110193226706125e-13,2.8321622643333863e-10,1.475876992378484e-19,3.110193226706125e-13
5.001607174485287e-05,0.00024499220757626995,2017.8381617738307,0.2224239883570949,9.503317777109122e-05,0.03681954244461794,9.999999999999994e-05,4.7308929865451725,112.75805843165124,112.75805843165149,1.7313211810547937e-16,1.7313211810548568e-16,6.556414977565063e-14,5.237014616868164e-14,1.3117237132296437e-09,23.190503155733204,23.19050315573405,2.0011607500698854,2.0011607500699187,1.5512874031549757,2.00116075006991,1.0000000000000364,3.1978764247469983e-06,1.0735024348164084e-06,7.874910029553393e-20,2.5148001412352937e-13,8.402801102933709e-16,1.0383247414921729e-19,1561.055292349685,2.4625435706685937e-14,8.308988749004722e-11,-6.28933525486599e-24,2.459491949383073e-16,6.50230890466422e-11,3.140797747123785e-08,2.459491949383073e-16,6.50230890466422e-11
5.9106693499173296e-05,0.00028776016836852975,1987.719749839162,0.2248460872946922,9.503317777109122e-05,0.036664934999011925,9.99999999999966e-05,4.679930610394885,112.75805843166435,112.75805843167441,7.066344685468842e-15,7.0663446854833464e-15,2.6789999861731047e-12,2.1378485544642495e-12,5.357789087827712e-08,956.8217911673465,956.8217911693105,2.0019121262181434,2.0019121262199926,1.551869865286816,2.001912126219513,1.0000000000020526,3.197876424746999e-06,1.073502434816409e-06,3.2177468833924068e-18,1.0058333377052714e-11,3.4332420176825125e-14,4.288616857842485e-18,1560.5625995001355,1.0062136418066808e-12,2.442519194143793e-09,-1.0513530080453192e-20,5.465346934504458e-14,3.0975378379371695e-09,9.232722553863538e-07,5.465346934504458e-14,3.0975378379371695e-09
6.99647905152742e-05,0.00033829885034994357,1958.6869468534462,0.22721888554755593,9.503317777109122e-05,0.03651067704977303,9.999999999991946e-05,4.631059095380099,112.75805843147835,112.75805843170954,1.6561786968792912e-13,1.6561786969915134e-13,6.288622254448138e-11,5.011786488075157e-11,1.2570279569986054e-06,22662.223835090415,22662.223836626003,2.0029425088927995,2.0029425089538724,1.552668611592149,2.002942508938039,1.0000000000677598,3.1978764247470034e-06,1.0735024348164082e-06,7.553264189811575e-17,2.3119597420107554e-10,8.058452267815635e-13,1.0172403019618017e-16,1559.8875754578887,2.3619624984130377e-11,4.0314784101027987e-08,-5.794805463503687e-18,5.234193592495402e-12,7.812278413517837e-08,1.5238988390188578e-05,5.234193592495402e-12,7.812278413517837e-08
8.29381416827316e-05,0.00039807733197062015,1932.2147809146022,0.22941644057390917,9.503317777109122e-05,0.03636556750746703,9.999999999887571e-05,4.586698686082865,112.75805842855887,112.75805843172245,2.3064108157222273e-12,2.3064108188255214e-12,8.774842859213896e-10,6.981536858314577e-10,1.752846909511975e-05,318648.66886827565,318648.6692970199,2.004256371165545,2.004256372379079,1.553687110371379,2.0042563720644586,1.000000001345508,3.197876424746996e-06,1.0735024348164094e-06,1.0539463758083317e-15,3.163574366856375e-09,1.1243202673519921e-11,1.4329864100055554e-15,1559.02811717545,3.295769553983672e-10,3.89808950984775e-07,-1.1273421534316125e-15,2.2849504616965398e-10,1.0913564417804378e-06,0.00014734778347224494,2.2849504616965398e-10,1.0913564417804378e-06
9.85104267647684e-05,0.00046918115787802743,1908.728592837584,0.2313970733239841,9.503317777109122e-05,0.03623368238495,9.999999998995859e-05,4.547439046383441,112.7580584039429,112.75805843170629,2.055223990464027e-11,2.0552240257482636e-11,7.83793226658715e-09,6.22334807530933e-09,0.00015644424558601273,2863966.461125456,2863966.5102942423,2.0058563377502203,2.00585635324673,1.5549274056176203,2.005856349229117,1.0000000171680736,3.1978764247469966e-06,1.0735024348164092e-06,9.414140444452513e-15,2.7763397445196033e-08,1.0041453931389007e-10,1.2908683620227947e-14,1557.9839996773478,2.9438724935086613e-09,2.398572727794242e-06,-8.977235856117381e-14,5.107619739023638e-09,9.269384220801153e-06,0.0009066604911062235,5.107619739023638e-09,9.269384220801153e-06
0.0001181859684514521,0.0005582806276774608,1887.1739579482737,0.23324653095844894,9.503317777109122e-05,0.03611083743886678,9.999999993306902e-05,4.511381504924673,112.75805824959821,112.75805843165722,1.3660495906349808e-10,1.3660498166092178e-10,5.225192254314328e-08,4.1381260564463684e-08,0.0010419076543091712,19188126.106028344,19188129.280160666,2.007848581301918,2.007848730765682,1.556471884314482,2.007848692015816,1.0000001654216937,3.197876424746998e-06,1.0735024348164086e-06,6.275978412456366e-14,1.8205901518565962e-07,6.693101523146733e-10,8.673015064592701e-14,1556.6888544958492,1.962545633061131e-08,1.0863430154284614e-05,-3.97699655666461e-12,7.341168105798065e-08,5.6659647615353394e-05,0.004106376598319584,7.341168105798065e-08,5.6659647615353394e-05
0.00014239453016161256,0.0006670843163972779,1867.998953890161,0.23492389515455328,9.503317777109122e-05,0.036000974255145,9.999999966994132e-05,4.479170083541651,112.75805754693995,112.75805843160856,6.71383652010807e-10,6.713844381249712e-10,2.577218759655497e-07,2.034622007180904e-07,0.005132907989591482,94983651.29676482,94983762.51185538,2.010229846641333,2.0102309058290846,1.558318531650453,2.0102306312247995,1.0000011708866634,3.197876424746998e-06,1.0735024348164088e-06,3.0954974420052604e-13,8.846686151257439e-07,3.3005873505460534e-09,4.307704648267366e-13,1555.1498701412302,9.679853224003679e-08,3.662772659885731e-05,-9.631797122901708e-11,6.767470322874949e-07,0.0002514170382369893,0.013845280654368063,6.767470322874949e-07,0.0002514170382369893
0.00017147998118861112,0.0007969281856188111,1851.1522569980157,0.23642762070700787,9.503317777109122e-05,0.0359046571981927,9.99999987533179e-05,4.4506816517234915,112.75805513352478,112.7580584315729,2.5260616801238747e-09,2.5260774046515174e-09,9.736828452575349e-07,7.657908844640771e-07,0.019365680549259523,359660768.3396398,359663007.1985474,2.012994865606075,2.013000504424305,1.5604655073056626,2.0129990425069506,1.000006224918325,3.197876424747e-06,1.073502434816409e-06,1.169490450858997e-12,3.2980481213174133e-06,1.2466821865928043e-08,1.6375005730774818e-12,1553.3774972903186,3.6570845633959146e-07,9.646656439016803e-05,-1.3669383102410524e-09,4.24275706662242e-06,0.0008502908773770429,0.03646436133948352,4.24275706662242e-06,0.0008502908773770429
0.0001991798526101666,0.0009199113799150763,1838.8940238169703,0.23754167816751703,9.503317777109122e-05,0.03583496245210846,9.99999968553034e-05,4.429808114472323,112.75805019206068,112.75805843153455,6.3490294234842744e-09,6.349158902529715e-09,2.4566169907993754e-06,1.925139507276598e-06,0.04879806106711107,908234647.3025994,908253169.4021717,2.0155463851942232,2.0155648819271033,1.5624533968427157,2.015560086461539,1.0000203935179386,3.1978764247469974e-06,1.0735024348164086e-06,2.9506425748603704e-12,8.239473874443536e-06,3.144696729982611e-08,4.14998076982207e-12,1551.7572998964804,9.226881164095673e-07,0.00018457261270096598,-8.652585906693633e-09,1.5122824573690805e-05,0.0019634615125518336,0.06976844760096514,1.5122824573690805e-05,0.0019634615125518336
0.0002318801575586656,0.0010644342238112935,1827.428880376763,0.2385998935898656,9.503317777109122e-05,0.03577018298579884,9.999999274534761e-05,4.410161272069812,112.75803959525395,112.75805843152772,1.4586519441099484e-08,1.4587403235574914e-08,5.668789717646677e-06,4.423309737489513e-06,0.11244110219305636,2095910947.4811597,2096037938.3321202,2.0184740268657677,2.018529060481913,1.5647512096759015,2.0185147923632782,1.0000605898123263,3.1978764247469974e-06,1.073502434816409e-06,6.8087828359118625e-12,1.8836273764181193e-05,7.254652951404367e-08,9.616441234647147e-12,1549.9170387094787,2.1291575819570766e-06,0.0003256971937256933,-4.576388205656197e-08,4.748016919370935e-05,0.004151596179963307,0.12311353922831207,4.748016919370935e-05,0.004151596179963307
0.0002874299729939902,0.0013086715095806173,1812.6160215390094,0.2399911936261555,9.503317777109122e-05,0.03568712418637322,9.999997939824572e-05,4.38459367572122,112.7580055696693,112.75805843148709,4.113965588459688e-08,4.114957425560889e-08,1.6105545376064248e-05,1.247408720608595e-05,0.3186967288068453,5945753027.958774,5947186491.200239,2.0232788523447773,2.023498344579398,1.568603367891006,2.023441436898936,1.0002410902764922,3.1978764247469974e-06,1.0735024348164086e-06,1.9344366565911084e-11,5.286181779831992e-05,2.0601758541564234e-07,2.7468003462154695e-11,1546.9394428823723,6.049128858205181e-06,0.0006464006493821503,-3.651214161019327e-07,0.00019721870624147753,0.010484674774486768,0.24433944546645278,0.00019721870624147753,0.010484674774486768
0.00036310726570704967,0.0016394720769363999,1798.00345645585,0.2413906166107803,9.503317777109122e-05,0.035605848400941366,9.999994402248826e-05,4.35917316248627,112.75791648399124,112.75805843143905,1.1074077050210529e-07,1.1084294070272372e-07,4.378823320135056e-05,3.356643073383449e-05,0.8637999233133407,16098256031.102552,16113108393.433493,2.029561301510749,2.030403707106721,1.573956362098233,2.030185272087163,1.0009226069148263,3.1978764247470004e-06,1.0735024348164094e-06,5.259401745730338e-11,0.00014194744781745295,5.597754311611267e-07,7.506918693974987e-11,1543.118678005543,1.644654466642324e-05,0.0012190131484994262,-2.6550935359056177e-06,0.0007682461477365659,0.025279047557117244,0.46078697013278314,0.0007682461477365659,0.025279047557117244
0.00045188028671107864,0.0020254292696937795,1785.498332377836,0.24260917358890616,9.503317777109122e-05,0.035536700279633335,9.999987001215232e-05,4.337275064091076,112.75773215227537,112.75805843141646,2.541712508825429e-07,2.549058220752984e-07,0.00010175798399003665,7.704863229159202e-05,2.0003736000750165,37135095918.70398,37242418724.12503,2.03664479751595,2.039291410793713,1.580846054878847,2.038604921730824,1.0028900640422742,3.197876424746997e-06,1.0735024348164099e-06,1.2222135569731683e-10,0.0003262791410921427,1.299880167054255e-06,1.7520158505202338e-10,1538.89077683845,3.8219536799951984e-05,0.0020533986373415082,-1.4043508471591142e-05,0.00240827209483361,0.052870777128131236,0.7761846849150902,0.00240827209483361,0.052870777128131236
0.0005800973829231332,0.002579978927558949,1772.371527111366,0.24390828345805624,9.503317777109122e-05,0.03546432892991802,9.999968519926103e-05,4.314165798525172,112.75727674637074,112.75805843137483,6.03285727945464e-07,6.090959770605066e-07,0.00024669628531168755,0.00018348037432323406,4.826242987272142,88613625673.81628,89467064129.76222,2.0464980667107535,2.0553441187865182,1.5932900145631925,2.0530470328999164,1.0096310070765802,3.197876424746999e-06,1.073502434816409e-06,2.96305975511531e-10,0.0007816850040937281,3.148017300196499e-06,4.265708311039959e-10,1533.105611259153,9.265710620289941e-05,0.0035196850877670938,-7.964911627611077e-05,0.007940580426942422,0.11447898737367164,1.3304409631759615,0.007940580426942422,0.11447898737367164
0.0007282375630928022,0.0032175632967607246,1761.3303042814598,0.2450157292639071,9.503317777109122e-05,0.03540341900214236,9.999933012318849e-05,4.294650967126183,112.7564102271093,112.75805843135744,1.2434599007173662e-06,1.276897748328902e-06,0.0005255796214838028,0.0003830120592476106,10.22703915701683,183474898261.12106,188408716943.21768,2.057531587497848,2.082248043578828,1.6141457702161457,2.0758117063268426,1.0268909737999954,3.1978764247469983e-06,1.0735024348164096e-06,6.312694546081734e-10,0.0016482042481406267,6.698812989363546e-06,9.118414165508015e-10,1526.6942327327904,0.00019740270440816562,0.0055537990952038005,-0.0003420554211215868,0.02175363957464577,0.22130993697983248,2.0993360579870366,0.02175363957464577,0.22130993697983248
0.0009380785660587963,0.004116519344109673,1749.9126630620335,0.24617323712120762,9.503317777109122e-05,0.03534008929229527,9.999850457665746e-05,4.274422212635536,112.75441399186701,112.7580584313291,2.58618876430821e-06,2.7922957208671873e-06,0.001175159140629593,0.0008329569644896255,22.698149845821064,383399871000.0401,413955019041.62573,2.072832152103135,2.1456045033784172,1.6632593049445095,2.1264958191094245,1.0796952486235512,3.1978764247469945e-06,1.0735024348164092e-06,1.4114625361543186e-09,0.003644439462094194,1.4954457058307586e-05,2.04521505746315e-09,1517.8183839988799,0.0004413749465838057,0.008991841817451785,-0.0015172346280888527,0.06209122711410192,0.4464532570755418,3.3989162069967747,0.06209122711410192,0.4464532570755418
0.0011857300063057006,0.005172816174571155,1740.0647246383146,0.2471789891259075,9.503317777109122e-05,0.03528477778744391,9.99969301017287e-05,4.256962904808068,112.75063878045869,112.7580584313159,4.628078830007292e-06,5.595957430040045e-06,0.002416561315915959,0.0016613166711275463,46.27668204283962,688911135551.6438,832984382770.652,2.090708659607918,2.277228773029952,1.7652936225038387,2.227330869578858,1.2091318310650356,3.1978764247469987e-06,1.0735024348164092e-06,2.9024426917732125e-09,0.007419650857218779,3.0699925169963153e-05,4.2157647054180535e-09,1507.3874540944087,0.000907615650596267,0.013765068011324808,-0.005110905804262591,0.15279527446892527,0.8381479427544678,5.203195708280777,0.15279527446892527,0.8381479427544678
0.0014766082605842405,0.006408739396052175,1731.4031980628004,0.24806533708398273,9.503317777109122e-05,0.03523503689884537,9.999407166129039e-05,4.2416313610945116,112.7438352038762,112.75805843130195,7.006675979553526e-06,1.0506948964832244e-05,0.0046750352507174825,0.0031101720525702663,88.63821481112932,1046716385426.0848,1569616701902.3967,2.111649342066712,2.5339956574206717,1.9643377189307534,2.417000077241779,1.4995625594066302,3.1978764247469987e-06,1.0735024348164096e-06,5.614851952460304e-09,0.014223227425744592,5.928690182535851e-05,8.170569603318084e-09,1495.072471019501,0.0017558064185999695,0.020105439501140573,-0.012838465646374203,0.3301718619888482,1.4937600049966295,7.599856131431136,0.3301718619888482,1.4937600049966295
0.0014772050900512211,0.0064112709184751555,1731.3877215145171,0.2480669187993913,9.503317777109122e-05,0.03523494660611698,9.99940645504074e-05,4.241604014164839,112.74381833125223,112.75805843130202,7.011012093077367e-06,1.0518953288581538e-05,0.00468065901552647,0.0031137139449505945,88.74305556386737,1047370828864.0529,1571420028717.7175,2.111691823030481,2.5346433181972094,1.917184789273055,2.417470269090177,1.5003473320161425,3.197876424746999e-06,1.07350243481641e-06,5.62160585616111e-09,0.014240100049789223,5.9358019091998636e-05,8.180422723437524e-09,1495.047458142514,0.0017579184150637915,0.020119037720442455,-0.012857186489059372,0.3189520191184686,1.4953359548393126,7.604996258327248,0.3189520191184686,1.4953359548393126
0.0015881840953982083,0.006881726632682845,1728.6414638799863,0.24834728707600023,9.503317777109122e-05,0.03521881815315885,9.999264787742547e-05,4.2367554962034735,112.74046076677175,112.75805843130279,7.761187635694252e-06,1.2893354898840027e-05,0.005801486528626541,0.0038144611299335495,109.58565412332769,1160749508829.9705,1928307376202.2668,2.1195491707005276,2.6634250825413037,2.0433385912204476,2.510283360682447,1.661260557539232,3.1978764247470013e-06,1.0735024348164096e-06,6.967653161466822e-09,0.017597664531043992,7.35266315143064e-05,1.0144521924674853e-08,1490.4212509994438,0.0021788375271624416,0.02267705874821302,-0.016442343961000017,0.41268071790962974,1.8053799098873586,8.571928206824522,0.41268071790962974,1.8053799098873586
0.0019975101017375677,0.00861279633801087,1720.320753448462,0.24918947981734682,9.503317777109122e-05,0.03516815332005717,9.998566350437996e-05,4.222141522262638,112.72398696568145,112.7580584312981,9.542935443146754e-06,2.4149543604999335e-05,0.011336982909241601,0.007159733071070871,211.14145191789413,1432064551694.3708,3624011242908.834,2.1497200176472204,3.2646304289000594,2.6530308446230952,2.9294823184925955,2.5306200328895962,3.1978764247469958e-06,1.0735024348164107e-06,1.361489799316155e-08,0.034071465616646444,0.00014338551265854032,1.98500896181807e-08,1472.5438295897331,0.004257480960740593,0.032328785474536374,-0.029608129645608893,0.9075859357942505,3.2547346620786013,12.22028090937475,0.9075859357942505,3.2547346620786013
0.002476182917063873,0.010630663523499694,1713.08015130735,0.24990131455801406,9.503317777109122e-05,0.03512017375033272,9.997361650088828e-05,4.209607712053556,112.69574643686272,112.75805843129415,1.0318427828501833e-05,4.225065648580114e-05,0.020910396960023114,0.012648651293366264,382.6410315165383,1552862408730.0872,6358474109761.225,2.1879059588514815,4.125984763013008,3.5743834764049778,3.5002733486984936,4.094679653531642,3.1978764247469987e-06,1.07350243481641e-06,2.510885144682448e-08,0.06231199443142397,0.0002639046183905508,3.663895058540539e-08,1449.9216946263145,0.007851726618489008,0.04309395117785767,-0.042253606134336354,1.8428107577905013,5.593929302046333,16.2895135452302,1.8428107577905013,5.593929302046333
0.0031517443466109294,0.013470069876181727,1705.7414396341958,0.25057013339470335,9.503317777109122e-05,0.03506331203970146,9.994877629286502e-05,4.197328463166631,112.63784586080818,112.75805843128744,1.051914004557851e-05,7.577566299288879e-05,0.04071716778909949,0.023259613418827978,724.9373722655112,1587305227579.7517,11434309788706.598,2.2487179399903066,5.4680473061811785,5.092540981612547,4.342949911878981,7.203598646330357,3.197876424746998e-06,1.0735024348164103e-06,4.8880339077622004e-08,0.12021257047925743,0.0005124995926410526,7.134282849599983e-08,1414.5130702050078,0.015285249517260248,0.05543410856527373,-0.05554939454465042,3.9253521868507044,10.16501783928947,20.95409303767347,3.9253521868507044,10.16501783928947
0.004040720443684316,0.017196679306057606,1699.4502140245804,0.25102038477809263,9.503317777109122e-05,0.03499676242211879,9.990094267872237e-05,4.187794900527176,112.52685896389657,112.75805843128144,1.0139643864002468e-05,0.0001299402485894193,0.07903594205105809,0.04191936611577399,1350.2158040887425,1532789785845.0396,19642808808613.08,2.343577713282469,7.385056217491948,7.3819491501272285,5.484280888372719,12.815070266001177,3.1978764247470097e-06,1.0735024348164147e-06,9.483603481309935e-08,0.23119946738487154,0.000991555421019959,1.3827812406290764e-07,1361.7149132217432,0.02965594107364618,0.06505976530759192,-0.06573018561614143,8.045566098781675,18.78695442986546,24.592591286269744,8.045566098781675,18.78695442986546
0.004065938104118266,0.01730228341192843,1699.3154035596942,0.25102711615779005,9.503317777109122e-05,0.03499492467258557,9.989931864992192e-05,4.1876145362583514,112.5230961307937,112.75805843128138,1.0121285170014872e-05,0.00013158514432046466,0.08034031648147916,0.042520490635558954,1370.76659516196,1530055567581.1064,19891997833926.707,2.346539872080403,7.442433759747555,7.452157501062558,5.5176185279574295,13.000833600687027,3.1978764247470093e-06,1.0735024348164156e-06,9.639959989106914e-08,0.23496230048767447,0.0010078281958196896,1.4055122532173622e-07,1360.1193148273494,0.03014487962857908,0.06522659384292533,-0.06605939548805251,8.183824656745836,19.08233957386422,24.65565247262577,8.183824656745836,19.08233957386422
0.004292738151865339,0.018251866981007267,1698.1988431014686,0.2510736039660579,9.503317777109122e-05,0.03497840720219763,9.988401101883687e-05,4.186197711768456,112.48763613342847,112.75805843128134,9.823076817932273e-06,0.00014655104776849462,0.09264470792027414,0.048096360559653814,1562.4840285568544,1485249798604.7908,22158527131349.008,2.3739028506169984,8.010259142556434,8.15342754237733,5.843998167916393,14.919057489295207,3.1978764247470123e-06,1.0735024348164158e-06,1.1114649129624124e-07,0.27042229785287303,0.001161236718274544,1.619754932860598e-07,1345.5344668040766,0.03475634343970456,0.06648975114843603,-0.06805116603041482,9.480689462046035,21.88606305922235,25.13312593410882,9.480689462046035,21.88606305922235
0.004659387002370982,0.01978642326573052,1696.7437163764569,0.25109593478993614,9.503317777109122e-05,0.03495154379893114,9.985648079662056e-05,4.184671874804482,112.42387611250516,112.75805843128133,9.2437883323233e-06,0.0001712242442612035,0.11481533736617727,0.05774578699489488,1898.7183897182676,1397785655035.7114,25891418520017.914,2.4210137823716558,9.004697572400323,9.401710115309976,6.405735719167764,18.523168002719576,3.19787642474701e-06,1.073502434816415e-06,1.377067819811978e-07,0.3341823187761709,0.0014372547703960094,2.0049379450215611e-07,1321.0729432438136,0.043061946020035,0.06769610368092516,-0.06925367209260574,11.763321721683344,27.040966569171122,25.58912719138971,11.763321721683344,27.040966569171122
0.005361185011687393,0.022722907670986073,1695.1057386779341,0.250954803458022,9.503317777109122e-05,0.03489817683839818,9.979311405790587e-05,4.184368615916681,112.27701755152846,112.75805843127944,8.230184761414516e-06,0.00021899777832135216,0.1660258347881806,0.07838509133487731,2635.53760879584,1243815610106.6265,33096809263848.457,2.5221119908459104,11.041496084243068,12.017394543741366,7.529643392346262,26.609096231724592,3.197876424747042e-06,1.0735024348164221e-06,1.9900107139665464e-07,0.4810408797509833,0.0020731484737063935,2.890369820879368e-07,1271.2729658402138,0.06222913113736052,0.06763926728913928,-0.06898710104121923,16.694439811780924,39.67366516127106,25.567643035294648,16.694439811780924,39.67366516127106
