,t[s],P[kPa],T[K],density[kg/m3],mean_MW[kg/mol],u_gas[J/m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_v[nm],d_g[nm],n_p,soot_mass[kg/kg],volume_fraction,SSA,total_carbon_mass[kg/kg],carbon_yield,total_carbon_mass[kg/m3],total_hydrogen_mass[kg/kg],total_hydrogen_mass[kg/m3],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],u_soot[J/m3],N2,H,O2,O,OH,H2,H2O,CO2,AR,HO2,H2O2,CO,HCO,S-OH,CH,C,S-CH,C2H,T-CH2,CH3,CH2O,HCCO,CH2CO,C2H2,S-CH2,CH4,CH3O,CH3O2,C2H3,C2H4,C2H5,CH2OH,CH3OH,H2C2,CH2CHO,CH3CHO,N-C3H7,C2H6,C2H5O,C3H6,I-C3H7,C3H8,C3H2,C4H2,N-C4H3,C4H4,C3H2O,C3H3,C2H3CHO,A-C3H4,P-C3H4,I-C4H3,A-C3H5,T-C3H5,S-C3H5,C3H5O,C4H,C4H2O,C6H2,C8H2,C4H6,I-C4H5,N-C4H5,D-C4H6,S-C4H5,S-C4H6,A1CH3,A1CH3*,N-C6H14,N-C5H11,N-C4H9,C6H13,C4H8,C5H10,C6H12,C6H13O,C6H13O2,C6H12OOH,C6H12O,C6H13O4,OC6H11OOH,N-C7H16,N-C6H13,C7H15,C7H14,C7H15O,C7H15O2,C7H14OOH,C7H14O,C7H15O4,OC7H13OOH,N-C12H26,N-C10H21,N-C9H19,N-C8H17,N-C7H15,C12H25,C8H16,C9H18,C10H20,C12H24,C12H25O,C4H7,C5H9,C7H13,C8H15,C12H23,C10H19,C9H17,C12H25O2,C12H24OOH,C12H24O,C12H25O4,C12H24O3,C8H17O2,C8H16OOH,C8H16O,C8H17O4,C8H16O3,C6H11,I-C8H18,Y-C7H15,T-C4H8,T-C4H9,C-C8H17,Y-C7H14,D-C8H17O,CH3COCH3,T-C4H7,X-C7H13,C5H6,C5H5,C5H4CH2,A2,C9H7,C9H8,C5H5O,C5H4O,A1,A1-,A1OH,A1O,O-C6H4,OC6H4O,A1CH2,OA1CH3,HOA1CH3,A1CHO,A1CH2O,A1C2H3,A1C2H2,A1C2H3*,A1C2H,A1C2H*,A1C2H4,A1C2H5,A1CH3CH3,A1CH3CH2,A1CH3CHO,A2CH3,A1CHOCH2,A1CHOCHO,A3,C9H6O,A2R5,A2-,A2*,A2O,A2OH,A2CH2,A2CHO,A2CH2O,A2C2HA,A2C2HB,A2C2H2A,A2C2H2B,A2C2HA*,A2C2HB*,A2R5-,A2R5C2H,A2R5C2H2,A2R5C2H*,P2,P2-,A3-,A3*,A3R5-,A3R5,A4,A4-,A4R5,FLTN
0,0.0,999999.9999999999,2000.0,1.0485885138222548,0.0174369,-154429.09797000204,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.256557878123926e-17,1.0485885207871436e-06,1.0485885207871436e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,4.411403837152789e-27,1659.351039806699,0.6199439120485866,1.2160954537369535e-23,0.650066065388182,0.19654869844983913,0.20609870760121535,0.0,-1.6226208568366944e-39,0.0,0.0,2.346705210635003e-17,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0374818638167146e-12,999999.9863096594,1999.9999579491334,1.0485885138222548,0.017436899872098722,-154429.0979700016,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.256557878123926e-17,1.0485885207871436e-06,1.0485885207871436e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,4.411403837152789e-27,1659.351039806699,0.6199439120485866,1.2160954537369535e-23,0.650066065388182,0.19654869844983913,0.20609870760121535,0.0,-1.6226208397370306e-39,0.0,9.632379195936324e-53,2.3467051406702572e-17,-1.1681528359074003e-24,7.3300781123244115e-09,4.4428578082874036e-24,6.0107695769724715e-15,1.6575937166245143e-14,0.09999999927148293,8.05340855115477e-18,0.09999999926646815,-1.996674063187211e-42,-2.0486309364600622e-25,-2.176458303531428e-30,2.2594759510051703e-14,6.851471655459317e-22,2.943415367431931e-28,9.247307161555888e-19,3.809677275795614e-29,8.28785807844586e-30,6.3356978377243216e-43,9.952660506087465e-19,7.340079104424992e-09,1.057130976668571e-24,4.0316762054110004e-28,4.068894622550166e-29,1.7010890349323507e-33,1.7206952370028356e-20,0.7999999867918466,2.1169645364738496e-27,-4.87971486732375e-25,1.193065005335472e-29,2.7223201648748386e-21,4.189231026222533e-21,2.4333162090112125e-26,1.771008295362874e-26,3.20891541252803e-28,5.221656354087823e-33,4.0787369459059005e-33,6.226191227929217e-35,4.855945123889549e-21,7.326167693521715e-40,1.332906009024419e-34,4.6324199618024947e-35,2.829960896336442e-33,4.339401027550879e-54,-8.21350125606653e-58,1.0654298197167814e-73,1.6612138260363955e-66,1.6794538139416492e-61,4.75972873565631e-50,2.0998744383842746e-54,6.504282668167531e-42,7.043925018962514e-44,1.4592649700981148e-70,3.926564877623615e-41,2.0355816118943487e-50,8.027971177899901e-50,3.0182559707897657e-60,-1.065183755955299e-74,2.180981442070708e-62,6.741906559695625e-124,-4.366529949446349e-94,7.613547409151393e-55,3.629765427984209e-63,9.876099525654085e-64,1.6121733803241438e-59,8.376002403105864e-87,5.728075737018895e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.912644553619768e-91,7.12604633925226e-97,3.5672220999440987e-112,0.0,0.0,0.0,0.0,0.0,9.08871840571399e-118,4.848289850597158e-119,0.0,0.0,6.851067692997637e-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.955313755684608e-11,999999.7342303107,1999.999183673244,1.0485885138222548,0.017436897517094832,-154429.09797000245,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.256557878123926e-17,1.0485885207871436e-06,1.0485885207871436e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,4.411403837152789e-27,1659.351039806699,0.6199439120485866,1.2160954537369535e-23,0.650066065388182,0.19654869844983913,0.20609870760121535,2.2564460617568023e-180,-1.6226205248836398e-39,1.6818857283874703e-141,6.073736678977711e-45,2.3467038524206148e-17,-1.635589091622113e-23,1.4110418520342044e-07,2.589004881678824e-22,1.155215902067121e-13,4.1171044809164465e-12,0.09999998704590739,2.882909075373155e-14,0.09999998575636591,-9.52550647504925e-38,1.1756292810614204e-22,9.791078946816732e-27,4.261455132538224e-12,2.396711130951317e-19,1.0481313878478677e-24,2.241768900114296e-16,2.568423378893238e-24,2.903291183263832e-26,7.607240015347784e-37,2.600958822915232e-16,1.4367891853006744e-07,6.298901448867629e-20,1.4942990523307486e-24,3.211782102444383e-25,5.572566691627391e-27,7.33114819091624e-17,0.7999997424060995,1.466117236771499e-22,-6.770307609077984e-24,7.982315019273628e-25,9.615858117141341e-18,1.8312842372402425e-17,1.693361929912357e-21,1.2329628668931376e-21,1.689017978564688e-23,2.446402164364502e-28,3.646305265916301e-28,8.738532970549815e-29,2.1267807159128814e-17,8.647138415539308e-33,1.222183613871477e-28,6.522006219170157e-29,3.9899403154814155e-27,3.000742966274714e-44,-8.826906673638096e-51,8.879147815293523e-56,5.886095692230238e-52,1.515855874783927e-51,1.100177871694266e-40,9.436131465108003e-46,9.482729702855999e-35,1.138187551636011e-37,6.645472905864963e-54,8.269004134086124e-34,9.886113466153206e-39,9.367796426014712e-39,1.614876051898311e-49,-8.67194606742137e-61,6.976493420480485e-54,-1.739341385611568e-86,-5.066801629333665e-78,2.6737648102869387e-45,3.941767598454782e-52,8.577500035593759e-53,2.424380234035948e-46,7.471048385903018e-55,1.2862125824946859e-48,-6.372525788981916e-78,-3.649274686964882e-73,-9.448718162523622e-104,6.29147475141159e-98,-8.523079344119656e-111,-1.656204995009217e-115,-4.265373778043975e-129,-1.6906486675360173e-101,-5.7631849027910196e-129,-1.9721072329813195e-129,-8.640294023852344e-152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.973262581897985e-115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0220016913645585e-67,1.4695474684641567e-67,4.181198983501624e-79,-6.5116010682479e-94,-2.8435269501038343e-106,-3.633532155353016e-112,2.832322970732747e-89,1.1224253307229732e-95,7.871576764041468e-84,9.42387011703002e-86,3.925576512204626e-91,1.9240735995566372e-90,1.5136167712643449e-89,2.3827263197150182e-108,7.728109564432196e-86,-7.148014655034124e-88,5.754921447957998e-95,1.7367609497000128e-104,4.464748802096475e-114,-1.449634012061477e-108,-7.787445620421997e-108,-1.0003134338572269e-108,-3.206649960609248e-108,-3.3704945260001604e-108,7.892025411601784e-111,1.1092553814125362e-98,-2.4016169931436003e-83,-1.2573753710522251e-83,4.5328626924985695e-101,-4.4537522932172696e-108,9.103633024457479e-111,-2.2695335309671187e-135,1.3480014782289885e-158,-1.071351826963656e-128,6.352259882767864e-130,-3.172334447731799e-104,-3.1723343477473116e-104,-6.442676821322362e-112,-6.953251762876657e-111,5.695300763150141e-117,-1.867576795454795e-138,1.98109350830636e-133,1.3757625658788543e-133,1.376073600791006e-133,-7.25043978901202e-125,-7.250376253404081e-125,2.4016907305117367e-147,2.4016907305117367e-147,8.26921163509763e-158,5.1502429724711414e-188,1.890320321077136e-178,4.459353350066824e-231,4.4612996663838746e-181,5.646528622603934e-183,2.3869112739554338e-177,3.3248673886335955e-188,-1.1434933448245177e-222,1.886214799828284e-228,3.065360649329708e-251,2.2843282752891285e-301,-2.5868047041e-313,-9.588543804011174e-190
3,1.1377338767031386e-10,999999.2355077858,1999.9976518412896,1.0485885138222548,0.01743689285806452,-154429.0979700011,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.256557878123926e-17,1.0485885207871436e-06,1.0485885207871436e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,4.411403837152789e-27,1659.351039806699,0.6199439120485867,1.2160954537369535e-23,0.6500660653881821,0.19654869844983916,0.20609870760121538,1.293408744028589e-165,-1.622619901975752e-39,1.4553658889282879e-170,3.1238783724846665e-42,2.3467013037402103e-17,-5.895404103146853e-23,3.9902793646700333e-07,1.7344037070671563e-21,3.256251952360965e-13,3.3295930011910134e-11,0.09999996956654642,6.052682271964988e-13,0.0999999590070278,-8.764154093787514e-36,2.5258951516894032e-21,6.4289271642385875e-25,3.422682748949569e-11,2.8527054018114795e-18,2.1767221243980658e-23,1.7442018944488762e-15,1.3935428941068403e-22,5.841527839625252e-25,8.882626953681264e-34,2.285857276561837e-15,4.2011301074330083e-07,3.8016943590025786e-18,3.358158726623177e-23,1.368932015284123e-23,1.013678913619366e-24,1.529576837111203e-15,0.7999992522170182,8.402885683455323e-21,-2.4425987328208602e-23,4.561736191446388e-23,1.9689756729449007e-16,4.011221712753897e-16,9.815481154869458e-20,7.153678566595364e-20,1.0083328169436725e-21,1.4054982972803544e-26,3.1805837376781313e-26,1.6649120783315483e-26,4.676227857230832e-16,4.392483121287059e-30,2.2131336787355752e-26,1.2402201791958508e-26,7.612562693373546e-25,3.1491252630912547e-40,-1.0450807170705379e-47,8.27633859832583e-51,5.755772141845268e-48,2.619841196827318e-47,1.7276396195522474e-37,2.4674269720694226e-42,4.692196084424654e-32,1.7736975569873824e-34,6.1948056841248076e-49,4.742445564899623e-31,1.6116364910292044e-35,1.5334036547851357e-35,2.304670800963087e-45,-1.5241050290805354e-57,5.45020341189219e-50,1.5121907586405442e-80,-1.2518796137663787e-73,1.504091989155525e-41,7.650256501168745e-48,1.5523584526136858e-48,1.1109507967533224e-42,5.015516756789462e-50,1.517713158251057e-44,-5.467348302110022e-72,-5.353568425017691e-68,1.1859527466218198e-95,1.1585469715221429e-91,2.557617054227953e-99,1.4073195243934185e-103,1.3355373792841956e-102,2.687072578287173e-94,4.949053558560652e-107,-2.912971975875366e-118,3.4696512351804136e-129,2.852520440176775e-132,-9.126738230753759e-138,6.021716248061874e-159,7.09727481722122e-165,-2.299225987882438e-186,4.803033828120774e-199,-1.1217970596008064e-204,-1.2571040537454188e-156,0.0,-1.082584650734942e-183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.091673633350335e-184,-1.2571040537454193e-156,-2.10291184143609e-184,-1.367485519583797e-183,0.0,0.0,1.5027900369971806e-111,2.4841835261385915e-103,7.089795499291083e-138,-7.185101735218962e-127,-2.310379612178453e-165,2.5740175020232854e-152,-2.1029118414360894e-184,4.064219393684538e-179,-6.341015384262988e-186,1.4576056398691532e-206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.558132518468678e-116,0.0,2.6396380769173734e-142,6.037392798427028e-148,4.6335026376480683e-147,-2.392917029913343e-184,8.866735262052544e-148,0.0,-1.1989271072286555e-183,5.830150965403291e-164,1.17189320304047e-168,8.386013239379105e-62,1.0749305638593418e-62,7.201210965553574e-72,-1.5589923418421118e-86,-9.986397443510685e-96,-1.2434682046411077e-101,2.4241806994986393e-81,4.9493139744790573e-85,1.118408221364595e-76,-1.3642556736601792e-78,2.010301120369422e-82,1.6376984382774455e-82,1.5415812112531387e-80,2.869152537770733e-97,-4.574145635417609e-78,-4.504616754211993e-81,-2.3834967230168082e-86,-4.292060149329941e-92,-1.1334966180290986e-100,-5.540286094564572e-97,-4.1862071302859196e-98,-5.442078338025362e-99,-2.3938146110762204e-98,-1.8765841369593153e-98,-1.4558228353092486e-94,-2.8434817520837386e-86,-5.823524135644172e-77,-3.048922227496408e-77,-1.9815583799063807e-92,-2.4377643968544307e-98,-6.506484363819948e-98,-1.4509454116251585e-113,1.6078245545509523e-122,-1.976782510315732e-115,-3.8889065365402645e-116,-6.200833107558282e-95,-6.200928855761126e-95,-3.4569399599208798e-102,-9.936225524993068e-101,-1.5434112072998343e-104,-9.037799858081436e-119,-1.230436430376148e-119,-9.680384988056163e-120,-1.0814549296923636e-119,-1.2838578819630102e-113,-1.2877550775462614e-113,-4.5896108459431087e-128,-4.5909506713292103e-128,-7.412083585591514e-124,-2.188172042956202e-150,-1.4869807448832829e-142,-7.338515915976531e-162,-6.454039637262955e-145,6.622466388989797e-137,2.785414926768979e-132,1.3925799337763252e-132,7.926123110422035e-159,3.9399487929994324e-159,-1.1247949381917032e-162,-4.69999695049289e-175,5.085612714465973e-189,-3.4658663476794912e-177
4,2.2469823220422e-10,999998.4901177057,1999.9953624198104,1.0485885138222548,0.01743688589513428,-154429.09797000076,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.256557878123926e-17,1.0485885207871436e-06,1.0485885207871436e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,4.411403837152789e-27,1659.351039806699,0.6199439120485866,1.2160954537369535e-23,0.650066065388182,0.19654869844983916,0.20609870760121538,4.395713582894665e-158,-1.62261897099957e-39,1.9253087829320422e-94,1.8555723559233086e-40,2.3466974945738346e-17,-1.1072749806150999e-23,7.68406707198861e-07,6.249835337929831e-21,6.240692899318766e-13,1.2544673390137216e-10,0.09999995948079539,4.5546315193907174e-12,0.09999991897847234,4.480085594820053e-35,1.9090786467528724e-20,9.939138326855692e-24,1.3062549772774934e-10,1.597200869135485e-17,1.6123795916740403e-22,6.2079659441270376e-15,1.8711258738246745e-21,4.1510701755036685e-24,9.833228206754035e-32,9.764535940280994e-15,8.492845744726006e-07,5.5293636185609604e-17,2.777505531603281e-22,1.813636630003881e-22,3.127491015463212e-23,1.136282683444693e-14,0.7999985035881639,1.196614810249984e-19,-2.7865373554294217e-24,6.492660475057805e-22,1.4377967205350619e-15,3.190223891332138e-15,1.4266500872242777e-18,1.0415941703019159e-18,1.442243648419865e-20,2.063207012362862e-25,6.532954925434978e-25,4.858414983186521e-25,3.73967423316691e-15,2.3702075622439347e-28,6.060004493808067e-25,3.599359627196409e-25,2.2286657311174823e-23,6.72568473212599e-38,2.8516522197221464e-46,7.787784035024353e-48,7.181934633997936e-45,8.554761044778314e-45,3.0265208435366747e-35,3.683239239713633e-40,2.0823884993424906e-30,2.1196174843344127e-32,5.832224690389624e-46,2.870255296383627e-29,2.1903905605150033e-33,2.0832120049700003e-33,1.1475775905747253e-42,6.172353883562054e-55,1.949357387599722e-47,4.4114489613763575e-78,8.05078521366761e-71,2.9170820122658897e-39,4.42865906818591e-45,7.291558776781014e-46,3.6422894177562376e-40,1.3272530550339523e-46,1.1528272137020344e-41,6.813813005388074e-68,3.7609113480200448e-65,9.157297571705928e-92,1.7994119622114452e-88,-2.2752349255718258e-95,-2.9018842146323147e-99,-6.216928072482444e-96,2.745126875061921e-89,-6.505494126929483e-100,2.1413042581889884e-112,-2.2417667197130505e-121,-2.640191242944051e-125,5.348130783148314e-128,3.258850842814673e-148,2.2310169274769954e-151,3.89176587863423e-172,-1.3994839273398244e-160,4.580328422906718e-172,3.193748359450126e-148,4.409634851178082e-195,1.0025209926728854e-171,1.4828658842732687e-174,2.9028431718934e-177,3.926230323840924e-198,1.749684843485198e-205,1.1958348578211797e-226,6.368912722218363e-174,1.1464825722238406e-173,1.1444904929820056e-173,-1.3994839273398228e-160,3.7760520943078698e-171,3.1937483603309297e-148,1.3091489432900945e-155,1.3091489432900945e-155,1.7313161166248176e-173,-5.775406950978347e-181,5.818345932736276e-106,-5.705661347707172e-99,-1.8311610798089214e-131,-1.5298198367605622e-121,3.1485894630989695e-153,2.1651473558272303e-145,1.3629452856460828e-155,-3.503937623762308e-172,8.098404849794619e-173,8.675181369970828e-176,1.3695683185969032e-196,-3.459469592984011e-201,-8.820904764925938e-199,8.558393184783342e-204,-1.9460362725876144e-210,-7.175013075088686e-231,-8.242046222940294e-253,-9.661658503966248e-111,0.0,7.07748856077758e-134,1.2964705781690692e-134,9.877566360674367e-134,2.3500994554381453e-161,1.892529545928239e-134,-4.0371817311397017e-184,1.355934223720269e-160,3.5928172766312615e-140,1.4245651604011544e-144,5.189693915874288e-58,4.43311867285316e-59,3.3050695430903215e-67,9.08849435408942e-83,4.220884688446211e-91,1.4270501250265088e-95,2.0855667903183798e-76,2.2274774445824977e-79,1.3176547383606538e-71,3.39903564407625e-73,4.715454913698468e-77,1.428507284188953e-77,4.549423139725363e-75,2.429698066179052e-91,1.9521935571689608e-73,2.0506525694139874e-76,4.1162371988281767e-81,-1.0900074090776986e-87,1.3886059609027483e-95,-1.8854015649695913e-90,7.924081361419985e-93,1.127833820539073e-93,3.1958463195072113e-93,3.826765502603225e-93,-3.17168062888013e-88,-7.529830427720894e-82,1.4727735244337743e-72,7.71071755682912e-73,5.08700599840323e-87,4.894590365154954e-93,-5.920367532756425e-93,-1.6642301058884631e-106,-1.8651293256258456e-116,9.641969763233638e-109,8.347908178272503e-109,6.489227617954027e-90,6.489775180578371e-90,6.585646658529415e-97,3.583648033778771e-95,2.1302535372272753e-98,-2.3017841295541685e-113,1.3755335865015636e-112,2.0790599593690948e-112,2.0420797503379675e-112,2.3381222664796975e-107,2.4216261517308503e-107,-1.7283006205747358e-121,-1.9143010033054489e-121,-2.8078571932292756e-117,-7.254850661183415e-139,-1.0476901212701417e-134,-4.890176139845275e-148,-2.7343819722218436e-134,-7.983440260492575e-129,-1.8080052830544541e-124,-9.038440533772576e-125,-2.2269691842351248e-149,-1.3225819749363986e-149,-7.620556260317293e-151,2.1878938371251636e-160,7.667851747872734e-175,6.644669843188017e-160
5,3.9108549900507926e-10,999997.3719703393,1999.9919282063927,1.0485885138222548,0.0174368754510969,-154429.09796999852,1.6605390671738466e-24,1.6605390671738466e-24,6.27683767391714e-22,3.3210781343476935e-23,1.256557878123926e-17,1.0485885207871436e-06,1.0485885207871436e-06,0.0010000000066421562,0.0010000000066421562,1.9999369869583437,1.9999369869583437,1.9999369869583437,1.550338749580111,1.0,7.572586197736103e-24,4.411403837152789e-27,1659.351039806699,0.6199439120485866,1.2160954537369535e-23,0.650066065388182,0.19654869844983916,0.20609870760121538,2.6757493578954554e-151,-1.6226175745017075e-39,4.750170162626606e-91,4.572831905056889e-39,2.3466917806904695e-17,6.165880649729517e-25,1.2882197174241825e-06,1.7915148481756684e-20,1.038945255696315e-12,3.6095195977325984e-10,0.09999997847897278,2.312295569201769e-11,0.0999998588278013,7.294548025754321e-34,9.689422438983216e-20,9.38581218802035e-23,3.8511439839399806e-10,6.688595430979983e-17,7.995235396362169e-22,1.6589898694701244e-14,1.4929711245184405e-20,1.9461858371544546e-23,4.07318744382681e-30,3.34380551509647e-14,1.5271586761764831e-06,4.802082070511344e-16,1.6090984376651831e-21,1.5720787553456766e-21,4.598779564709173e-22,5.656227973344761e-14,0.7999973465444516,1.0433618982593773e-18,-3.857004730248618e-24,5.638960150343207e-21,7.049316515392523e-15,1.7554158971386283e-14,1.2763945137052444e-17,9.339934289180035e-18,1.2331945624823924e-19,1.8848844719691933e-24,8.312635489023074e-24,8.076645945740292e-24,2.0742489528334762e-14,5.812854071822251e-27,9.217211661280866e-24,5.949474572280093e-24,3.717798407518091e-22,4.60339272704926e-36,1.9467912424410284e-44,1.7244538592596157e-45,9.193564724264955e-43,9.088541562273708e-43,1.2033377859720336e-33,2.1978190430835116e-38,4.7143461868932434e-29,9.51110968903242e-31,1.2919527133332403e-43,7.6195951656921885e-28,9.564875352667243e-32,9.099588565584675e-32,1.0065375713596314e-39,7.813041847029535e-53,2.5614985182745196e-45,1.7048629881678264e-74,5.372800075097933e-68,2.1213446148101264e-37,5.7173131689711016e-43,9.68627139767057e-44,2.6002304579923023e-38,3.596118430212537e-44,1.655719763912961e-39,6.4188877429437675e-65,3.5627361947435468e-62,2.10932049553332e-88,9.969473090869377e-85,-1.2611372549046542e-90,-2.0996478938168853e-94,4.3126958618338936e-92,6.749994841125527e-86,7.124001004323875e-96,2.4669435660346893e-106,6.778623773922111e-117,5.458273993499963e-120,-1.0216405890541819e-121,-3.0769281691558465e-141,5.461209949312907e-144,1.6745018711936262e-164,1.864410848449144e-153,6.182932657596789e-165,4.022697238098203e-141,1.4767197886920698e-186,-6.906611021615995e-165,2.152315362782311e-167,1.8725412530055067e-169,7.767350970312657e-190,-2.8684842019570233e-194,-8.655816784253967e-215,2.137314015220668e-166,3.846815718729886e-166,3.671944918312244e-166,1.8644108484491616e-153,-6.86820445824397e-165,4.0226972310179066e-141,-9.555411127201508e-148,-9.555411127201505e-148,5.2560849606259975e-166,2.656831420205527e-172,-1.2950776011198251e-99,-9.445443141839096e-94,5.352203444602871e-124,-5.5973175366273e-117,1.0760484809730874e-146,-5.771520112619837e-140,-9.987865634120299e-148,1.3233842028015144e-163,-3.185766082922372e-167,2.0647205107424098e-168,1.305631757226949e-188,-1.1065632543781996e-191,-2.2066632594014613e-189,-7.503004935514158e-194,3.3639412394496904e-196,3.59407740214359e-216,2.845366528136077e-220,-2.300395876339829e-103,-4.116418249111362e-245,1.096403011853529e-127,-1.5430781565994945e-128,6.678204836259065e-128,-3.869174001804895e-152,6.760717537449175e-129,-1.898313063990418e-173,-1.960252809525619e-151,-9.459585189041521e-132,-6.145568704008659e-136,3.714976761551415e-55,1.6617649985476498e-56,4.178377456522663e-64,2.2423412571966805e-79,5.5188710377241075e-87,1.562328373626421e-91,3.724896195396613e-73,1.0797055293277543e-75,4.661424824735605e-68,6.398287867074827e-70,1.635431938661303e-73,2.6165109520815147e-74,2.702590773734702e-71,1.9957419516665842e-87,5.5300377143727916e-71,5.675677911459142e-73,4.893802502164205e-78,-2.627968074647875e-83,-8.60453074441461e-91,2.4655679149717476e-85,3.304913313288447e-89,4.7329438048343304e-90,2.4811121516194943e-91,1.5147158480461805e-89,2.9055436426743054e-84,-1.989490492126683e-77,2.5276150377954813e-69,1.3233349532415156e-69,4.934818839948156e-84,2.192146404023174e-89,-2.900475111446925e-88,5.1083473583911565e-102,1.7704971975130748e-111,3.039544520577429e-104,1.615875910079939e-104,1.6694340843384484e-86,1.669535239132787e-86,2.7291861868311307e-93,2.571210914256386e-91,7.292482506678206e-95,-1.0402832341087913e-107,3.1962420559421736e-108,4.131518081232909e-108,-3.6428402494602284e-109,5.044701300983483e-103,5.207280310331871e-103,-2.0008133245933018e-115,-1.8777404961587627e-115,-3.2326550849596637e-111,3.9967081022746936e-132,-9.60133697202479e-128,4.284800358173313e-140,9.593173181112015e-128,4.775238731831212e-123,6.766756012884986e-119,3.3823501652762584e-119,2.7612080450822198e-142,2.0843806877792498e-142,2.5214471622987346e-143,2.3831831394287124e-152,1.167926111330852e-166,-4.3254402904319537e-153
