,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,518737.5,2175.0,1.111675456309045,0.03875465,1.111675456309045,1.0,1.0,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483072e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828667e-14,3.560834962127038e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,518737.5000000001,2174.999999998612,1.1116754563096714,0.0387546499999971,1.111675456309045,0.9999999999994366,0.9999999999994366,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070489338e-06,1.1116755070489338e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926108e-24,4.779778974406087e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,3.646e-321,2.758656580494296e-180,2.03550168942019e-68,2.5142162680348084e-84,0.0,3.407444606236463e-196,2.5142162680348084e-84
2,2,2.222222222e-11,518737.5000000001,2174.999861152977,1.1116755189325194,0.0387546497091385,1.111675456309045,0.999999943667488,0.999999943667488,1.6605391319348712e-24,1.660539131934866e-24,6.415647816744383e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755696717878e-06,1.1116755696717849e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719908015,1.550341063558762,1.9999399719908015,1.0,8.60360215591235e-24,4.779779244763832e-27,1623.863938119887,0.0172267507327868,4.972723713205349e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,1.4498252419869866e-194,5.4793672093136556e-117,7.496192037982754e-45,6.172808175487301e-56,1.1938719100869588e-205,4.5120352486661023e-128,6.172808175487301e-56
3,3,8.509248734543526e-09,518737.5,2174.9468572025844,1.1116994250229353,0.0387545386538062,1.111675456309045,0.9999784395733676,0.9999784395733676,1.660539132718393e-24,1.6605391335030487e-24,6.416152870962429e-22,3.321078263869749e-23,1.256761213698963e-17,1.111699476287848e-06,1.1116994768131602e-06,0.001000000046114,0.0010000000465865,1.9999400564121628,1.9999400287999245,1.5503411075968416,1.9999400231952136,1.000000000472531,8.604276521168334e-24,4.780256687244886e-27,1623.7397673971973,0.0172267507327866,4.973115177194376e-22,0.0057828872662222,0.0172267507327866,0.0057828872662222,1.6367139736724512e-126,5.821852017766025e-83,8.872353233527103e-33,2.793945035750022e-41,5.154087941023406e-135,1.8333281050850064e-91,2.793945035750022e-41
4,4,5.529079294486052e-08,518737.5000000002,2174.6554630452483,1.1118308565664643,0.038753927585895,1.111675456309045,0.9998602303070636,0.9998602303070636,1.6605391431145304e-24,1.6605391319375488e-24,6.419248388007906e-22,3.321078263875132e-23,1.2567588138831064e-17,1.111830914798278e-06,1.111830907314616e-06,0.0010000000523747,0.0010000000456437,1.9999399719905644,1.999940550922412,1.5503415123429558,1.999940550922412,1.0,8.608409758888601e-24,4.783118401039415e-27,1622.9570466848822,0.017226750732785,4.9755144907876985e-22,0.0057828872662214,0.017226750732785,0.0057828872662214,1.3941411584894405e-104,5.373293810337778e-72,1.4933711935681371e-28,2.781728488242826e-36,2.5962384335047355e-112,1.0006412780085173e-79,2.781728488242826e-36
5,5,1.3887483012987214e-07,518737.50000000006,2174.1375326772595,1.1120645226199812,0.0387528404074056,1.111675456309045,0.999650140524203,0.999650140524203,1.6605391508072534e-24,1.660539131939395e-24,6.421725940728684e-22,3.3210782638847294e-23,1.2567588138850897e-17,1.1120645860158564e-06,1.1120645733800345e-06,0.0010000000570073,0.0010000000456448,1.9999399719909996,1.9999409492856228,1.550341821151646,1.9999409492856228,1.0,8.611717870008398e-24,4.785962119758625e-27,1622.3336028712222,0.0172267507327809,4.977434824558697e-22,0.0057828872662194,0.0172267507327809,0.0057828872662194,3.0650656815676444e-94,7.967598096464924e-67,2.1779221501134736e-26,8.094476951787278e-34,1.1196699358842851e-101,2.910617171660243e-74,8.094476951787278e-34
6,6,2.70987377615481e-07,518737.50000000006,2173.324839502284,1.1124313565103927,0.0387511331079033,1.111675456309045,0.9993204972181664,0.9993204972181664,1.660539264637003e-24,1.660539131966707e-24,6.458386460975598e-22,3.321078264329624e-23,1.2567588139445494e-17,1.1124314961842138e-06,1.112431407305487e-06,0.0010000001255572,0.0010000000456613,1.999939972019787,1.999946843915692,1.5503463906323205,1.999946843915692,1.0,8.66066822076283e-24,4.8147539835939344e-27,1613.1641258498228,0.0172267507327622,5.005850137178332e-22,0.0057828872662101,0.0172267507327622,0.0057828872662101,2.0330217622982647e-86,6.48977041580934e-63,7.194445329196675e-25,4.2985781611225184e-32,1.110924344634441e-93,3.547611348812917e-70,4.2985781611225184e-32
7,7,4.856839686805996e-07,518737.50000000006,2172.017820262334,1.1130217309402142,0.0387483816091522,1.111675456309045,0.998790432752798,0.998790432752798,1.6605396935431327e-24,1.6605391320696185e-24,6.596521903180562e-22,3.321078277183094e-23,1.2567588152796489e-17,1.1130221581742284e-06,1.113021781831245e-06,0.0010000003838505,0.0010000000457233,1.9999399729527767,1.999969055472816,1.5503636088936563,1.999969055472816,1.0,8.845111275760472e-24,4.9199016606640114e-27,1579.5255547266136,0.0172267507327427,5.112917951482906e-22,0.0057828872662005,0.0172267507327427,0.0057828872662005,1.9186979840560446e-76,6.306508629441382e-58,1.2491453534658033e-23,1.3575550269812676e-30,1.817215780436373e-83,5.973104806789898e-65,1.3575550269812676e-30
8,8,9.59747885157948e-07,518737.5000000001,2169.1812976096558,1.1143038765967923,0.038742356504255,1.111675456309045,0.9976411997275152,0.9976411997275152,1.6605400334569135e-24,1.660539132151178e-24,6.705996522655692e-22,3.321078855640792e-23,1.2567588728259685e-17,1.1143045324219264e-06,1.1143039276011774e-06,0.0010000005885514,0.0010000000457724,1.999940015612245,1.9999867003374847,1.5503772870833212,1.9999867003374847,1.0,8.991285449585937e-24,5.0069690229990716e-27,1553.846778920347,0.0172267507328451,5.19777096271543e-22,0.0057828872662505,0.0172267507328451,0.0057828872662505,1.5623509147249223e-60,5.693002190754235e-50,2.6561703220026696e-22,5.989507133484587e-29,3.084580408598967e-67,1.1239807551721994e-56,5.989507133484587e-29
9,9,2.006794554664213e-06,518737.5000000002,2163.056469163809,1.1170678937265857,0.0387287934665793,1.111675456309045,0.9951726860580056,0.9951726860580056,1.6605412009776742e-24,1.660543273001263e-24,7.749360035863591e-22,3.321105513202365e-23,1.2628296262717533e-17,1.1170693365860627e-06,1.117070730465368e-06,0.0010000012916488,0.0010000025394506,2.0001564762239754,2.0000887304252988,1.5504589719263364,2.0000771795661603,1.000001247800168,1.0384419549642793e-23,5.79710642469091e-27,1351.887502536935,0.0172267507327808,6.00647471825527e-22,0.0057828872662222,0.0172267507327808,0.0057828872662222,3.6611915688850843e-44,8.729617741819173e-42,5.383113644182557e-21,2.7386749751892496e-27,1.6418691791985758e-50,3.914815791134788e-48,2.7386749751892496e-27
10,10,3.9098012129621794e-06,518737.5,2151.832193171181,1.122067933216903,0.0387002786621156,1.111675456309045,0.990738103638642,0.990738103638642,1.7354564751382555e-24,1.660540711795977e-24,1.9247973067797198e-20,3.321758948876052e-23,1.2570777490862457e-17,1.1726915142651545e-06,1.1220690519823203e-06,0.0010451163245554,0.0010000009970567,1.999999382507748,2.664135619910072,2.065221603469047,2.6641350867724065,1.0000008552178188,2.570425860060709e-22,1.4413641319091148e-25,54.36696315755217,0.0172267507327885,1.4918969188982632e-20,0.0057828872662266,0.0172267507327885,0.0057828872662266,1.879016084873137e-30,1.6751666939961031e-34,6.192087507986588e-20,6.200575751594988e-26,1.4889951188402958e-36,1.327458259819014e-40,6.200575751446076e-26
11,11,6.227548982082626e-06,518737.5000000002,2137.022294481392,1.1284860225306008,0.0386537628316919,1.111675456309045,0.9851034342597716,0.9851034342597716,1.7712587064066673e-24,1.881977964556348e-24,5.563491004456278e-20,3.338538072476962e-23,1.3919657994902684e-16,1.2037300086797084e-06,1.278973728352879e-06,0.0010666769323206,0.0011333536285055,3.8105134932656752,3.35355343487064,2.6171666352950718,3.239265904003041,1.0625088010854702,7.428933063481578e-22,4.189595621873759e-25,208.29561958520745,0.0172267507327616,4.312222933100988e-20,0.0057828872662079,0.0172267507327616,0.0057828872662079,8.983787320020399e-22,7.588118963000253e-30,1.889162572044662e-18,2.161865220726148e-24,9.455238183780864e-28,7.986764123052996e-36,2.160919696899783e-24
12,12,8.909681486743213e-06,518737.5,2117.885625211101,1.136566704665103,0.0385819321055833,1.111675456309045,0.978099615047766,0.978099615047766,2.198654908217108e-24,2.208356209502899e-24,5.674561781469403e-21,1.6320203756798244e-21,2.7689048889435977e-17,1.5048835825219745e-06,1.5115237009778198e-06,0.0013240609427894,0.001329903203018,2.1362811965807404,2.096630224038775,1.6265311524259574,2.088561387748233,1.0044123807936318,7.759743488666811e-23,4.407494429495677e-26,396.6785255708971,0.0172267507327889,4.398313114868101e-21,0.005782887266221,0.0172267507327889,0.005782887266221,7.995970481229773e-16,2.2199681823894054e-27,1.1978534191036168e-18,8.497700386833846e-22,8.413616107264029e-22,2.364180443681226e-33,8.408427954617305e-24
13,13,1.2042512708517144e-05,518737.5000000001,2093.9908262192803,1.146535766345744,0.0384812279651688,1.111675456309045,0.969595095888019,0.969595095888019,1.5222521967525606e-20,1.5222531676306954e-20,5.7628252217608976e-18,4.6033019103144135e-18,1.152504450767446e-13,0.0105105422393843,0.0105105489429093,9.167217061953222,9.167222908718047,2.0003452556565806,2.000339463211102,1.5506509254317948,2.000338287401489,1.0000006687049765,8.21054833749927e-20,4.704454222592273e-23,1560.4450014057538,0.0172267507327866,4.4667254895937045e-18,0.0057828872662203,0.0172267507327866,0.0057828872662203,1.4725186199925758e-11,1.611685914569991e-21,1.08712901137942e-14,2.1055118429340803e-17,2.103957679033579e-17,2.302506002914308e-27,1.5541636702505293e-20
