,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,506812.5,2125.0,1.111675456309045,0.03875465,1.1116754563090447,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483072e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828666e-14,3.560834962127038e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,506812.5,2124.9999999991287,1.1116754563094484,0.0387546499999981,1.1116754563090447,0.9999999999996368,0.9999999999996368,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070487108e-06,1.1116755070487108e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926107e-24,4.779778974405128e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,9.658975130715958e-182,7.767376386604111e-69,9.594128156539261e-85,0.0,1.1930598010511687e-197,9.594128156539261e-85
2,2,2.222222222e-11,506812.5,2124.999912860903,1.1116754966644058,0.0387546498176497,1.1116754563090447,0.9999999636986142,0.9999999636986142,1.6605391319495e-24,1.6605391319641554e-24,6.4156572481333705e-22,3.3210782638697484e-23,1.2567588595898721e-17,1.111675547413467e-06,1.1116755474232785e-06,0.0010000000456509,0.0010000000456597,1.9999399735926624,1.999939973062799,1.5503410643897668,1.9999399729469067,1.0000000000088258,8.603614749017843e-24,4.7797861451894396e-27,1623.861620331727,0.0172267507327868,4.972731023408934e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,8.212570528686954e-198,1.2965434181009614e-118,2.1016789811265076e-45,1.73064685792637e-56,6.76271662257027e-209,1.0676505845335276e-129,1.73064685792637e-56
3,3,7.666260328888318e-09,506812.4999999999,2124.969946412948,1.1116893745644016,0.0387545871023338,1.1116754563090447,0.9999874800860066,0.9999874800860066,1.6605392114801218e-24,1.6605391319546515e-24,6.441266291748201e-22,3.321078263909319e-23,1.2567588138960465e-17,1.111689478557859e-06,1.1116894253175452e-06,0.0010000000935454,0.001000000045654,1.9999399719905624,1.9999440911550248,1.5503442567093222,1.9999440911550248,1.0,8.637808799153442e-24,4.798842747294821e-27,1617.4332639143695,0.0172267507327868,4.9925804138514105e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,1.616069607117733e-130,5.75166327093804e-85,1.5182628228181129e-33,4.306808361849631e-42,4.584253787284082e-139,1.6315562161958029e-93,4.306808361849631e-42
4,4,5.2286398876777194e-08,506812.4999999999,2124.7953092004564,1.1117702538880485,0.0387542214205826,1.1116754563090447,0.9999147327618524,0.9999147327618524,1.6605439669848615e-24,1.6605391331374813e-24,7.972832016690639e-22,3.321078266274981e-23,1.2567588147911144e-17,1.111773541812203e-06,1.111770305436817e-06,0.0010000029573773,0.0010000000463663,1.999939971990562,2.000190349075108,1.550535154321789,2.000190349075108,1.0,1.0682806494979916e-23,5.9353985922563324e-27,1307.8098246559623,0.017226750732788,6.1796862862898e-22,0.0057828872662227,0.017226750732788,0.0057828872662227,3.666245016196791e-108,8.680885249007122e-74,2.8793939998900755e-29,5.100015287018378e-37,6.492195548835439e-116,1.5372132611489776e-81,5.100015287018378e-37
5,5,1.4124488077325064e-07,506812.4999999998,2124.44836902605,1.111930957085044,0.0387534944624396,1.1116754563090447,0.9997702188482376,0.9997702188482376,1.6605432299771765e-24,1.6605473341397544e-24,9.057263500817608e-22,3.3210782638714763e-23,1.2687773073345648e-17,1.11193375196902e-06,1.111936500200329e-06,0.0010000025135409,0.0010000049851254,2.000364831750137,2.000230660895065,1.550571544999096,2.000207789330901,1.0000024715782787,1.2130775622347733e-23,6.740868714770344e-27,1162.719215980963,0.0172267507327846,7.020221538613102e-22,0.0057828872662216,0.0172267507327846,0.0057828872662216,7.836852578870892e-97,4.017757025854346e-68,6.218618900831694e-27,2.421099471581572e-34,3.014834355421911e-104,1.545638358265804e-75,2.421099471581572e-34
6,6,2.823366897622261e-07,506812.4999999999,2123.900979649897,1.112184597354366,0.0387523468656086,1.1116754563090447,0.99954221534219,0.99954221534219,1.6605447265691256e-24,1.660550329558756e-24,1.0021973103448714e-21,3.321078264005065e-23,1.2731661382495137e-17,1.1121883952530922e-06,1.1121921479855217e-06,0.0010000034148096,0.0010000067890089,2.000519976141336,2.000336815517129,1.5506557149257396,2.000305595047579,1.0000033741877232,1.341888809598849e-23,7.458352150291663e-27,1054.7427905884863,0.0172267507327838,7.767961198642471e-22,0.0057828872662213,0.0172267507327838,0.0057828872662213,5.024435689709969e-89,3.220823530568193e-64,2.37633394940682e-25,1.49900065447082e-32,2.9329096635905157e-96,1.8808106361775293e-71,1.49900065447082e-32
7,7,5.128083656603299e-07,506812.5,2123.013605055166,1.1125959813879722,0.0387504840247701,1.1116754563090447,0.9991726331082204,0.9991726331082204,1.660540293270555e-24,1.6605414563406534e-24,7.164249794657299e-22,3.321078268794704e-23,1.260165068071946e-17,1.112596810288509e-06,1.1125975895698588e-06,0.0010000007450148,0.001000001445432,2.0000603860568837,2.0000223547934706,1.55040637713434,2.000015868683909,1.000000700416667,9.603160513125698e-24,5.339506905190504e-27,1458.7849231082223,0.017226750732785,5.552959866069648e-22,0.0057828872662217,0.017226750732785,0.0057828872662217,1.734397784950561e-81,1.8861573546652815e-60,4.448662164579799e-24,5.138030374526261e-31,1.7624620540750646e-88,1.9175024309625173e-67,5.138030374526261e-31
8,8,1.0366750818248276e-06,506812.5,2121.0232305289287,1.113519244444561,0.0387462806277022,1.1116754563090447,0.9983441793712008,0.9983441793712008,1.6605440007864786e-24,1.6605391331459144e-24,7.983718433045548e-22,3.3210785268905243e-23,1.256758840074959e-17,1.1135225602077265e-06,1.113519296080079e-06,0.0010000029777331,0.0010000000463714,1.9999399907113924,2.000192118164493,1.5505365257089094,2.000192118164362,1.0000000000000089,1.0697342404521053e-23,5.9528248126360864e-27,1306.0327548459993,0.0172267507327734,6.188124271401548e-22,0.0057828872662177,0.0172267507327734,0.0057828872662177,4.054637833566877e-65,2.887865867990372e-52,1.0565068131437336e-22,2.597217662666731e-29,8.840674836710363e-72,6.296661912275582e-59,2.597217662666731e-29
9,9,2.3235336418000305e-06,506812.5,2116.23075541258,1.115739815945216,0.038735825931704,1.1116754563090447,0.9963572514146338,0.9963572514146338,1.6605412278883406e-24,1.6605391324562313e-24,7.090687268381151e-22,3.321094772704669e-23,1.2567604543404884e-17,1.1157412751709426e-06,1.1157398672202968e-06,0.0010000013078548,0.0010000000459561,1.999941189032494,2.0000497255666656,1.5504261438501286,2.000049725566475,1.0000000000000124,9.504937556684581e-24,5.299826801408283e-27,1469.8778852761352,0.0172267507327829,5.495942066890906e-22,0.0057828872662209,0.0172267507327829,0.0057828872662209,4.0327248442318204e-47,2.8778254287394237e-43,2.8222535635135607e-21,1.7020590626773487e-27,2.201209533533646e-53,1.5708229626273503e-49,1.7020590626773487e-27
