,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,667800.0000000001,2800.0,1.1116754563090452,0.03875465,1.1116754563090452,1.0,1.0,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483076e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.40950293182867e-14,3.5608349621270384e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,667800.0000000002,2799.9999999075662,1.1116754563401294,0.0387546499998042,1.1116754563090452,0.9999999999720384,0.9999999999720384,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070793918e-06,1.1116755070793918e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.60360215392611e-24,4.779778974537045e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,3.139920118739283e-297,2.7161669900067974e-168,1.4789665239606545e-66,1.8267937156465654e-82,3.8783746945e-313,3.3549622034062134e-184,1.8267937156465654e-82
2,2,2.222222222e-11,667800.0,2799.990756767977,1.1116785646902196,0.0387546304273264,1.1116754563090452,0.999997203884942,0.999997203884942,1.6605391319956832e-24,1.660539132056558e-24,6.415687011060686e-22,3.321078263869749e-23,1.2567590034789864e-17,1.1116786154703389e-06,1.1116786155110926e-06,0.0010000000456787,0.0010000000457154,1.9999399786379568,1.999939976441688,1.550341067009061,1.9999399759643968,1.0000000000366598,8.603654489472198e-24,4.7798214146374086e-27,1623.854305600678,0.0172267507327868,4.972754092445555e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,2.18372703049168e-169,2.2651480819955566e-104,4.629171955146245e-43,3.811934158793628e-54,1.7982100776701934e-180,1.8652569902670524e-115,3.811934158793628e-54
3,3,1.864318088802716e-09,667800.0,2799.2266675919304,1.111935564794548,0.0387530116095112,1.1116754563090452,0.9997660759366476,0.9997660759366476,1.6605393626785664e-24,1.6605395936441318e-24,6.564359835770386e-22,3.3210782638697495e-23,1.257435722126717e-17,1.1119357700570295e-06,1.1119359247169428e-06,0.0010000001845992,0.0010000003236899,1.9999638993680788,1.999956340458956,1.5503540368187878,1.9999550490325024,1.00000013909069,8.802167409295367e-24,4.8912371832408176e-27,1588.0866213681948,0.0172267507327689,5.087989358167843e-22,0.0057828872662188,0.0172267507327689,0.0057828872662188,8.203963063511852e-117,4.391416172133555e-78,2.8959897728635907e-33,1.9885964154550492e-42,5.633435443083911e-126,3.015464516101707e-87,1.9885964154550492e-42
4,4,1.4999734868110915e-08,667800.0000000001,2793.8947468712918,1.1137318227865278,0.0387416791823495,1.1116754563090452,0.998153625104886,0.998153625104886,1.6605391904675685e-24,1.6605391319442414e-24,6.434500623926162e-22,3.321078263888501e-23,1.256758813888169e-17,1.1137319128778226e-06,1.1137318736259357e-06,0.0010000000808913,0.0010000000456478,1.999939971990563,1.9999430033113583,1.5503434134196583,1.9999430033113583,1.0,8.628775053567701e-24,4.802631376653063e-27,1619.1266074573225,0.0172267507327251,4.9873363920822415e-22,0.0057828872662063,0.0172267507327251,0.0057828872662063,3.42564086653974e-93,2.838149603596559e-66,4.0138361639578506e-29,2.0722371097861767e-37,1.7679316137458624e-101,1.4647345137044996e-74,2.0722371097861767e-37
5,5,3.836405570189786e-08,667800.0000000001,2784.868552655487,1.1167858631148015,0.0387224100122327,1.1116754563090452,0.9954240047492156,0.9954240047492156,1.6605467560916443e-24,1.6605543875792236e-24,1.1329341056843138e-21,3.321078263897756e-23,1.2791133252689217e-17,1.1167910416695146e-06,1.1167961741820032e-06,0.0010000046370167,0.0010000092328059,2.00073016873749,2.000480670251118,1.5507697720957487,2.0004381403899623,1.000004595767961,1.5164529441124338e-23,8.46346736486922e-27,937.6874469201338,0.0172267507331012,8.781292947739042e-22,0.0057828872663472,0.0172267507331012,0.0057828872663472,4.85691751645872e-75,3.4006298700099524e-57,4.632576463962842e-25,4.7335514142648586e-33,4.961694578484464e-83,3.473990811644079e-65,4.7335514142648586e-33
6,6,7.113623777592238e-08,667800.0000000001,2773.0471398890013,1.1208116148432343,0.0386970310134808,1.1116754563090452,0.9918486225399556,0.9918486225399556,1.6605403281288683e-24,1.66054152547304e-24,7.1865829585540295e-22,3.321078265182219e-23,1.2602665225673824e-17,1.1208124733928045e-06,1.1208132815624463e-06,0.001000000766007,0.0010000014870645,2.0000639652564844,2.000024810263505,1.5504083245850495,2.000018132550005,1.0000007210569664,9.632980499237272e-24,5.395637712542176e-27,1454.3861701547498,0.0172267507325056,5.570270145073792e-22,0.0057828872661682,0.0172267507325056,0.0057828872661682,7.277651408006555e-61,4.1454928568770578e-50,2.0002827865491872e-24,4.660784915158937e-32,9.742379280022705e-69,5.5494516079411656e-58,4.660784915158937e-32
7,7,1.1231054552673605e-07,667800.0000000001,2759.323589486301,1.1255159391148348,0.0386671402619825,1.1116754563090452,0.9877029881809808,0.9877029881809808,1.6605402091296274e-24,1.6605412873601373e-24,7.109889135750119e-22,3.321078271670435e-23,1.2599176072680659e-17,1.1255167206100811e-06,1.1255174514363873e-06,0.001000000694344,0.0010000013436696,2.0000516314823344,2.00001637087667,1.5504016332350443,2.00001035702109,1.0000006493251434,9.530576346251522e-24,5.360685044152383e-27,1469.6062757237198,0.0172267507324714,5.510825299875462e-22,0.0057828872661581,0.0172267507324714,0.0057828872661581,8.257409915171021e-51,4.4189143073111904e-45,1.7074646086732865e-23,4.273314096677272e-31,1.5390536835592507e-58,8.236363927080458e-53,4.273314096677272e-31
8,8,1.714217837076655e-07,667800.0000000002,2741.302741275486,1.131722962951926,0.0386264591522365,1.1116754563090452,0.9822858532528226,0.9822858532528226,1.6605399894883525e-24,1.6605408478663972e-24,6.968332546762507e-22,3.321078308462829e-23,1.2592735997858386e-17,1.1317235990627768e-06,1.1317241840813227e-06,0.0010000005620729,0.0010000010790002,2.0000288665031687,2.0000007939605555,1.5503892827410235,1.9999960054391384,1.0000005169270538,9.341565262391961e-24,5.283348489567319e-27,1498.5749329351718,0.0172267507323943,5.401105778647696e-22,0.0057828872661337,0.0172267507323943,0.0057828872661337,5.3803288919844155e-42,1.1289752053611063e-40,9.339314400963732e-23,3.640461474482751e-30,1.303065361076969e-49,2.7346116780028192e-48,3.640461474482751e-30
9,9,2.604230692002588e-07,667800.0000000001,2716.758636607304,1.1401768219987405,0.0385665717105114,1.1116754563090452,0.9750026792864182,0.9750026792864182,1.660539706445021e-24,1.660540281507578e-24,6.7859140905173595e-22,3.321078515629873e-23,1.25844368851592e-17,1.140177268515082e-06,1.1401776633705935e-06,0.0010000003916202,0.001000000737931,1.9999995299826892,1.9999807205221287,1.5503733670817,1.999977511100494,1.000000346310633,9.097994050878144e-24,5.184027948595972e-27,1537.6806731755808,0.0172267507324272,5.259714510141802e-22,0.0057828872661397,0.0172267507324272,0.0057828872661397,7.639328820018865e-34,1.3468570577565108e-36,3.5779114844149337e-22,2.447939776281621e-29,3.022219713587709e-41,5.329457173991813e-44,2.4479397762785936e-29
10,10,3.904465729223912e-07,667800.0000000001,2684.407743509915,1.1512069221081145,0.0384759760367548,1.1116754563090452,0.96566085119895,0.96566085119895,1.6605397072344442e-24,1.6605402830867835e-24,6.786423656731665e-22,3.3210798785174534e-23,1.2584460055082355e-17,1.1512073734913524e-06,1.1512077727142416e-06,0.0010000003920956,0.001000000738882,1.9999996118279064,1.9999807765190367,1.5503734114748084,1.999977562685341,1.000000346786251,9.098674455974287e-24,5.2345698139589576e-27,1537.5685152633143,0.0172267507324269,5.260109471347545e-22,0.0057828872661396,0.0172267507324269,0.0057828872661396,1.407993278091186e-26,5.792191401229587e-33,1.4617558160888113e-21,1.439076850085083e-28,7.516420103749053e-34,3.0943641079403294e-40,1.4390693336618852e-28
11,11,5.47950139097713e-07,667800.0000000001,2648.881345095827,1.1630569447900572,0.0383575848154612,1.1116754563090452,0.9558220354461776,0.9558220354461776,1.6605398787045347e-24,1.6605404546987576e-24,6.786519531968418e-22,3.321090087929366e-23,1.2584465636656105e-17,1.1630575209188785e-06,1.1630579243505704e-06,0.0010000004953573,0.0010000008422291,1.999999626754122,1.9999807867123185,1.5503734195373375,1.999977572051379,1.0000003468716592,9.098802586195218e-24,5.288526669407017e-27,1537.547545020999,0.0172267507324268,5.260183783572424e-22,0.0057828872661396,0.0172267507324268,0.0057828872661396,4.186887675865333e-21,3.163959357668802e-30,3.78810097348612e-21,8.873220312506378e-28,2.9961963584268763e-28,2.2743680335714156e-37,5.8770239518051335e-28
12,12,7.466486365864343e-07,667800.0000000001,2608.6180031275244,1.1761255606806802,0.0381989958062019,1.1116754563090452,0.9452013402936889,0.9452013402936889,1.6668125317835633e-24,1.6668131077733343e-24,6.810237976478068e-22,3.510788968347999e-23,1.2631932083182684e-17,1.1805689340697971e-06,1.1805693420314706e-06,0.0010037779753605,0.0010037783222296,1.999999391225046,1.9999806219660912,1.5503732890780402,1.999977419328156,1.0000003455636193,9.132597951858613e-24,5.367814572960586e-27,1537.635723882831,0.0172267507324269,5.278567783882675e-22,0.0057828872661396,0.0172267507324269,0.0057828872661396,9.864540452479738e-17,4.883411675574929e-28,7.409064656724162e-21,7.862962484138326e-24,7.86114341940877e-24,3.975797290883071e-35,1.8190646897963078e-27
13,13,9.579638371923182e-07,667800.0000000001,2571.1161636020797,1.18803955245393,0.0380312297317524,1.1116754563090452,0.9357225977980678,0.9357225977980678,1.081567790090008e-23,1.0815678476890356e-23,4.139296836388083e-21,2.8017249500363304e-21,8.186293777868702e-17,7.738121596915143e-06,7.738122009009774e-06,0.0065133535166668,0.0065133538635363,1.9999466043185767,1.9999437116974383,1.5503440725647923,1.9999432181097525,1.0000000532551243,5.840879922755938e-23,3.467836833326358e-26,1558.0703577789254,0.0172267507324269,3.2083400027946128e-21,0.0057828872661396,0.0172267507324269,0.0057828872661396,9.713557231364162e-14,9.955855514142788e-26,1.110972185764228e-20,9.472753553325659e-21,9.47274955605944e-21,9.802281279797926e-33,3.997256414081833e-27
