,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,554512.4999999999,2325.0,1.1116754563090447,0.03875465,1.1116754563090443,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953997,1.111675507048307e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828665e-14,3.5608349621270365e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,554512.4999999999,2324.99999999512,1.1116754563110842,0.0387546499999897,1.1116754563090443,0.9999999999981652,0.9999999999981652,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070503469e-06,1.1116755070503469e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926104e-24,4.7797789744121606e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,2.4219905953e-313,2.2771922483934617e-176,6.739133318567095e-68,8.32406021083832e-84,0.0,2.812748240943224e-192,8.32406021083832e-84
2,2,2.222222222e-11,554512.5,2324.9995118594666,1.1116756602896354,0.0387546489744116,1.1116754563090443,0.999999816510698,0.999999816510698,1.6605391320595383e-24,1.6605391321843718e-24,6.4157281740836e-22,3.3210782638697484e-23,1.256759201754201e-17,1.111675711112371e-06,1.1116757111959428e-06,0.0010000000457172,0.0010000000457924,1.999939985596081,1.999939981105494,1.5503410706244145,1.9999399801376752,1.0000000000751763,8.603709451714844e-24,4.779839461335431e-27,1623.844188278845,0.0172267507327868,4.972785997616476e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,8.849462430969936e-186,1.3764865527548151e-112,5.751165352267096e-44,4.735849925558603e-55,7.287171108447073e-197,1.1334804929276809e-123,4.735849925558603e-55
3,3,4.4135738844873895e-09,554512.5,2324.903115030015,1.111715942073651,0.0387544463915278,1.1116754563090443,0.9999635826355688,0.9999635826355688,1.6605391509821262e-24,1.6605391700541055e-24,6.427924960368256e-22,3.321078263869749e-23,1.256814978126517e-17,1.1117160055667305e-06,1.1117160183352488e-06,0.0010000000571126,0.001000000068598,1.9999419567100036,1.999941326641401,1.5503421326323816,1.999941216698656,1.0000000114854135,8.6199950080198e-24,4.789060520528815e-27,1620.8482290360375,0.0172267507327867,4.982239641288173e-22,0.0057828872662223,0.0172267507327867,0.0057828872662223,1.0380303953054071e-125,1.4908294684594625e-82,2.6230748405321885e-33,4.279150963262371e-42,1.6933900198290886e-134,2.4320634102564877e-91,4.279150963262371e-42
4,4,3.515285196377577e-08,554512.5,2324.231670619818,1.1119965520534931,0.0387530331468829,1.1116754563090443,0.9997112439387912,0.9997112439387912,1.660539802767183e-24,1.6605404744700994e-24,6.848041019670695e-22,3.321078263869759e-23,1.2587263966389584e-17,1.1119970520369677e-06,1.1119975018495292e-06,0.0010000004496268,0.0010000008541357,2.0000095259478123,1.9999875577619424,1.5503787881227638,1.99998380979691,1.000000404508772,9.180947998316273e-24,5.101999899126422e-27,1524.1293618136983,0.017226750732785,5.307868658039866e-22,0.0057828872662216,0.017226750732785,0.0057828872662216,3.9582301862029847e-101,2.912795125338523e-70,1.2674536522026135e-28,1.532265940196061e-36,4.78474570398336e-109,3.5210140155976206e-78,1.532265940196061e-36
5,5,9.163101003144933e-08,554512.5,2323.0109350604484,1.112506992421968,0.0387504587177817,1.1116754563090443,0.999252556506532,0.999252556506532,1.6605419047632723e-24,1.6605446811902267e-24,8.202908400593254e-22,3.3210782638740754e-23,1.2648903803094841e-17,1.1125089009037518e-06,1.11251076101923e-06,0.0010000017154784,0.0010000033874818,2.000227422653292,2.000136647727764,1.550497000598984,2.0001211716106897,1.0000016720005358,1.0990012165122036e-23,6.110129290338999e-27,1279.477738135745,0.0172267507327812,6.358016880917373e-22,0.0057828872662202,0.0172267507327812,0.0057828872662202,1.6509514053808494e-90,5.958773502363221e-65,2.4348798593276484e-26,6.073305819573775e-34,4.0640674724402736e-98,1.466860807465236e-72,6.073305819573775e-34
6,6,1.7828192859502517e-07,554512.4999999999,2321.165338965021,1.1132795493932173,0.0387465601384412,1.1116754563090443,0.998559128221616,0.998559128221616,1.660548879698224e-24,1.6605586401121302e-24,1.2698688341727845e-21,3.321078264187139e-23,1.285343185444443e-17,1.1132861354242176e-06,1.1132926791240812e-06,0.0010000059158824,0.0010000117937411,2.0009504090981265,2.0006313510772875,1.5508892484927643,2.000576969091993,1.0000058778239085,1.6992927659195838e-23,9.454137566228048e-27,840.8700965777499,0.0172267507327676,9.842664442818238e-22,0.005782887266215,0.0172267507327676,0.005782887266215,7.372803110130895e-82,1.266040246528716e-60,9.350358116279347e-25,3.61363484141983e-32,2.6359974389922378e-89,4.5271336662692e-68,3.61363484141983e-32
7,7,3.092079107948598e-07,554512.4999999999,2318.430738616767,1.114425897804124,0.0387407627082994,1.1116754563090443,0.997531965561372,0.997531965561372,1.6605532348561144e-24,1.6605673560799905e-24,1.5505858826722125e-21,3.321078273596606e-23,1.2981137118481538e-17,1.1144354134632708e-06,1.1144448905409329e-06,0.0010000085386198,0.0010000170426197,2.001401822920803,2.000940240250089,1.5511341627995758,2.000861568303101,1.0000085039272333,2.0741155423896048e-23,1.1551373311533004e-26,695.7573594464457,0.0172267507327583,1.201848263553581e-21,0.0057828872662114,0.0172267507327583,0.0057828872662114,5.132660845951321e-69,3.3520440882461784e-54,1.638493741282731e-23,1.0911356035488928e-30,2.986004052048902e-76,1.9501048218070278e-61,1.0911356035488928e-30
8,8,5.552505200927489e-07,554512.4999999999,2313.435802361783,1.116522852789318,0.0387300371346386,1.1116754563090443,0.9956584887911936,0.9956584887911936,1.660551243609013e-24,1.660539134552966e-24,1.031648094672571e-21,3.3210785792693536e-23,1.2567588461123923e-17,1.1165310474673258e-06,1.1165229055101993e-06,0.0010000073394628,0.0010000000472188,1.9999399944051324,2.0005672001535584,1.5508272869407431,2.00056720015344,1.0000000000000078,1.381212480565027e-23,7.706862097988852e-27,1011.5083547108496,0.0172267507328285,7.996232166410721e-22,0.0057828872662372,0.0172267507328285,0.0057828872662372,1.6617704747505436e-55,1.8977007500320262e-47,2.54398714648061e-22,3.1174050023593424e-29,1.7036931385925858e-62,1.9455764272690218e-54,3.1174050023593424e-29
9,9,1.0596658334996309e-06,554512.4999999998,2303.577691945145,1.120657512702112,0.0387078113268332,1.1116754563090443,0.9919850121100692,0.9919850121100692,1.6605393493133676e-24,1.660539131981863e-24,6.485668712218375e-22,3.3210899365548285e-23,1.256759973738088e-17,1.1206577105548102e-06,1.1206575638830518e-06,0.0010000001765505,0.0010000000456704,1.999940832688321,1.9999520897626764,1.550350457180371,1.9999520897626537,1.0000000000000016,8.69709652438751e-24,4.870759368681141e-27,1606.408774880905,0.0172267507327931,5.026996419140776e-22,0.0057828872662243,0.0172267507327931,0.0057828872662243,2.3801634303690076e-41,2.261338639193528e-40,4.8257988595663544e-21,1.1990149889151111e-27,5.1781906718269853e-48,4.919681183572296e-47,1.1990149889151111e-27
